name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2011,03/31/2011,06/30/2010,03/31/2010
TotalRevenue,"3,917,000,000","992,000,000","1,016,000,000","979,000,000","930,000,000","889,000,000","883,000,000","850,000,000","832,000,000","799,000,000","799,000,000","754,000,000","717,000,000","698,000,000","715,000,000","713,000,000","705,000,000","732,000,000","572,000,000","308,000,000","298,000,000","299,000,000","289,281,000","987,596,000","432,310,000","452,103,000","399,664,000","403,497,000","391,254,000","225,642,000","187,171,000","191,508,000","155,871,000","130,607,000","188,636,000","300,585,000"
	OperatingRevenue,"3,917,000,000","992,000,000","1,016,000,000","979,000,000","930,000,000","889,000,000","883,000,000","850,000,000","832,000,000","799,000,000","799,000,000","754,000,000","717,000,000","698,000,000","715,000,000","713,000,000","705,000,000","732,000,000","572,000,000","308,000,000","298,000,000","299,000,000","289,281,000","987,596,000","432,310,000","452,103,000","399,664,000","403,497,000","391,254,000","225,642,000","187,171,000","191,508,000","155,871,000","130,607,000","188,636,000","300,585,000"
PretaxIncome,"939,000,000","43,000,000","343,000,000","297,000,000","256,000,000","202,000,000","214,000,000","199,000,000","43,000,000","168,000,000","187,000,000","121,000,000","66,000,000","57,000,000","29,000,000","33,000,000","42,000,000","275,000,000","-340,000,000","22,000,000","11,000,000","38,000,000","-38,103,000","696,017,000","147,432,000","99,150,000","41,518,000","-90,488,000","143,881,000","-13,877,000","-96,587,000","-68,782,000","-125,071,000","-96,813,000","-45,626,000","-56,597,000"
TaxProvision,"204,000,000","11,000,000","82,000,000","49,000,000","62,000,000","50,000,000","46,000,000","51,000,000","36,000,000","44,000,000","148,000,000","52,000,000","24,000,000","24,000,000","2,000,000","8,000,000","16,000,000","96,000,000","-148,000,000","2,000,000","-8,000,000","7,000,000","-12,548,000","234,322,000","44,754,000","30,518,000","-14,287,000","-29,606,000","32,963,000","-4,263,000","-15,803,000","-23,938,000","-47,712,000","-36,335,000","-66,394,000","-59,728,000"
NetIncomeCommonStockholders,"735,000,000","32,000,000","261,000,000","248,000,000","194,000,000","152,000,000","168,000,000","148,000,000","7,000,000","124,000,000","39,000,000","69,000,000","42,000,000","33,000,000","27,000,000","25,000,000","26,000,000","153,000,000","-219,000,000","-11,000,000","-12,000,000","0","-46,827,000","426,750,000","72,389,000","52,324,000","26,561,000","-90,733,000","56,178,000","-9,614,000","-80,784,000","-44,844,000","-77,359,000","-60,478,000","20,768,000","3,131,000"
	NetIncome,"735,000,000","32,000,000","261,000,000","248,000,000","194,000,000","152,000,000","168,000,000","148,000,000","7,000,000","124,000,000","39,000,000","69,000,000","42,000,000","33,000,000","27,000,000","25,000,000","26,000,000","153,000,000","-219,000,000","-11,000,000","-12,000,000","0","-46,827,000","426,750,000","72,389,000","52,324,000","26,561,000","-90,733,000","56,178,000","-9,614,000","-80,784,000","-44,844,000","-77,359,000","-60,478,000","20,768,000","3,131,000"
		NetIncomeIncludingNoncontrollingInterests,"735,000,000","32,000,000","261,000,000","248,000,000","194,000,000","152,000,000","168,000,000","148,000,000","7,000,000","124,000,000","39,000,000","69,000,000","42,000,000","33,000,000","27,000,000","25,000,000","26,000,000","179,000,000","-192,000,000","20,000,000","19,000,000","31,000,000","-25,555,000","461,695,000","102,678,000","68,632,000","55,805,000","-60,882,000","110,918,000","-9,614,000","-80,784,000","-44,844,000","-77,359,000","-60,478,000","20,768,000","3,131,000"
			NetIncomeContinuousOperations,"735,000,000","32,000,000","261,000,000","248,000,000","194,000,000","152,000,000","168,000,000","148,000,000","7,000,000","124,000,000","39,000,000","69,000,000","42,000,000","33,000,000","27,000,000","25,000,000","26,000,000","179,000,000","-192,000,000","20,000,000","19,000,000","31,000,000","-25,555,000","461,695,000","102,678,000","68,632,000","55,805,000","-60,882,000","110,918,000","-9,614,000","-80,784,000","-44,844,000","-77,359,000","-60,478,000","20,768,000","3,131,000"
		MinorityInterests,,,,,,,,,,,,"0","0","0","0",,"0","-26,000,000","-27,000,000","-31,000,000","-31,000,000","-31,000,000","-21,272,000","-34,945,000","-30,289,000","-16,308,000","-29,244,000","-29,851,000","-54,740,000","0",,"0",,,,
DilutedNIAvailtoComStockholders,"735,000,000","32,000,000","261,000,000","248,000,000","194,000,000","152,000,000","168,000,000","148,000,000","7,000,000","124,000,000","39,000,000","69,000,000","42,000,000","33,000,000","27,000,000","25,000,000","26,000,000","153,000,000","-219,000,000","-11,000,000","-12,000,000","0","-46,827,000","426,750,000","72,389,000","52,324,000","26,561,000","-90,733,000","56,178,000","-9,614,000","-80,784,000","-44,844,000","-77,359,000","-60,478,000","20,768,000","3,131,000"
