name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"32,386,478,000","33,647,859,000","30,483,594,000","29,139,315,000","27,715,021,000","26,821,774,000","24,226,920,000","23,487,735,000","21,924,217,000","21,785,596,000","22,874,142,000","24,192,067,000","21,592,083,000","20,861,384,000","22,100,082,000","20,520,136,000","15,247,894,000","15,043,275,000","13,604,374,000","13,128,394,000","12,519,900,000","11,250,700,000","10,691,400,000","4,419,100,000","3,697,800,000","3,284,300,000","2,981,600,000","2,882,100,000","2,097,100,000","1,870,300,000","1,751,300,000"
	CashCashEquivalentsAndFederalFundsSold,"588,744,000","876,698,000","716,018,000","642,233,000","473,685,000","1,032,067,000","602,245,000","737,873,000","616,595,000","868,162,000","820,692,000","570,728,000","587,149,000","482,036,000","492,295,000","458,072,000","399,864,000","445,013,000","605,436,000","396,520,000","314,200,000","536,500,000","303,700,000","265,000,000","250,200,000","254,300,000","250,000,000","309,400,000","231,800,000","176,200,000","238,400,000"
		CashAndCashEquivalents,"581,004,000","728,413,000","683,368,000","595,733,000","454,685,000","1,016,037,000","581,500,000","710,738,000","609,520,000","865,612,000","796,907,000","545,987,000","564,702,000","468,849,000","474,484,000","402,632,000","399,864,000","445,013,000","593,421,000","373,210,000","289,100,000","532,000,000","292,200,000","237,000,000","207,200,000","196,700,000","157,600,000","190,600,000","135,000,000","121,100,000","137,000,000"
			CashFinancial,"373,380,000","507,187,000","483,666,000","446,558,000","374,921,000","444,113,000","455,482,000","563,304,000",,,,,,,,,,,,,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,"533,338,000","553,031,000","458,344,000","460,230,000","389,311,000",,,"587,994,000","368,186,000","284,700,000","331,500,000","288,000,000","236,300,000","206,500,000","196,400,000","157,300,000","190,100,000","131,000,000","118,200,000","125,100,000"
			CashAndDueFromBanks,"207,624,000","221,226,000","199,702,000","149,175,000","79,764,000","571,924,000","126,018,000","147,434,000","609,520,000","865,612,000","796,907,000","12,649,000","11,671,000","10,505,000","14,254,000","13,321,000","399,864,000","445,013,000","5,427,000","5,024,000","4,400,000","200,500,000","4,200,000","700,000","700,000","300,000","300,000","500,000","4,000,000","2,900,000","11,900,000"
		MoneyMarketInvestments,"7,740,000","148,285,000","32,650,000","46,500,000","19,000,000","16,030,000","20,745,000","27,135,000","7,075,000","2,550,000","23,785,000","24,741,000","22,447,000","13,187,000","17,811,000","55,440,000",,,"12,015,000","23,310,000","25,100,000","4,500,000","11,500,000","28,000,000","43,000,000","57,600,000","92,400,000","118,800,000","96,800,000","55,100,000","101,400,000"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"7,740,000","148,285,000","32,650,000","46,500,000","19,000,000","16,030,000","20,745,000","27,135,000","7,075,000","2,550,000","23,785,000","24,741,000","22,447,000","13,187,000","17,811,000","55,440,000",,,"12,015,000","23,310,000","25,100,000","4,500,000","11,500,000","28,000,000","43,000,000","57,600,000","92,400,000","118,800,000","96,800,000","55,100,000","101,400,000"
				SecurityAgreeToBeResell,,,,,,,,,,"2,550,000","23,785,000",,,,,,,,,,,,,,,,,,,,
	FederalHomeLoanBankStock,"227,347,000","250,534,000","165,331,000","140,001,000","147,240,000","189,107,000","181,249,000","166,774,000","191,188,000","190,968,000","181,316,000",,,,,,,,,,,,,,,,,,,,
	BankOwnedLifeInsurance,"671,948,000","663,203,000","591,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
