name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,929,000,000","3,486,000,000","3,848,000,000","3,488,000,000","3,279,000,000","2,982,000,000","2,936,000,000","2,593,000,000","2,531,000,000","2,567,000,000","2,379,000,000","2,087,000,000",,,,,,,,,,,,,,,,,,"497,000,000","497,000,000",,,,
		Inventory,"8,189,000,000","7,584,000,000","8,934,000,000","8,459,000,000","8,987,000,000","9,707,000,000","9,216,000,000","8,834,000,000","8,489,000,000","8,160,000,000","8,047,000,000","8,260,000,000","8,475,000,000","8,511,000,000","8,882,000,000","8,176,000,000","7,441,000,000","8,202,000,000","10,885,000,000","9,985,000,000","11,466,000,000","13,234,000,000","16,984,000,000","15,581,000,000","14,225,000,000","15,054,000,000","14,035,000,000","15,792,000,000","14,552,000,000","15,008,405,023.237","14,921,000,000","16,133,000,000","15,165,000,000","14,636,000,000","16,394,000,000","14,595,000,000","11,834,000,000","12,538,000,000","10,857,000,000","11,247,000,000","11,227,000,000","10,487,000,000","9,152,000,000","7,020,000,000","7,990,000,000","12,895,000,000","13,692,000,000","10,344,000,000","9,231,000,000","8,277,000,000","7,689,000,000","6,304,000,000","6,573,000,000","6,796,000,000","7,293,000,000","6,445,000,000","5,305,000,000","6,399,000,000","5,634,000,000","4,808,000,000","4,904,000,000","4,512,000,000","3,701,000,000","3,440,000,000","2,947,000,000","3,272,000,000","3,317,000,000","3,059,000,000","2,540,000,000","2,410,000,000","2,524,000,000","2,622,000,000","2,399,000,000","2,696,000,000","2,985,000,000","2,692,000,000","3,087,000,000","3,147,000,000","2,867,000,000","2,659,000,000"
			RawMaterials,"1,195,000,000",,"1,159,000,000","1,130,000,000","1,119,000,000","1,102,000,000","1,091,000,000","1,205,000,000","1,150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,411,000,000",,,,"4,879,000,000","5,783,000,000","6,830,000,000","4,661,000,000","4,818,000,000",,,,"2,989,000,000",,,"2,775,000,000","2,266,000,000",,,"2,329,000,000","2,286,000,000","2,037,000,000","1,648,000,000","1,473,000,000","1,280,000,000","1,238,000,000","1,112,000,000","1,166,000,000","990,000,000","1,081,000,000","1,044,000,000","723,000,000","1,125,000,000",,,,,,,
			FinishedGoods,"6,994,000,000",,"7,775,000,000","7,329,000,000","7,868,000,000","8,605,000,000","8,125,000,000","7,629,000,000","7,339,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,756,000,000",,,,"3,026,000,000","5,199,000,000","4,728,000,000","3,760,000,000","2,674,000,000",,,,"2,380,000,000",,,"2,524,000,000","2,086,000,000",,,"1,629,000,000","1,800,000,000","1,537,000,000","1,162,000,000","1,145,000,000","925,000,000","1,182,000,000","1,343,000,000","1,255,000,000","1,068,000,000","948,000,000","987,000,000","1,380,000,000","1,274,000,000",,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,000,000",,,,"134,000,000","1,913,000,000","2,134,000,000","1,923,000,000","1,739,000,000",,,,"1,204,000,000",,,"1,146,000,000","953,000,000",,,"850,000,000","818,000,000","938,000,000","891,000,000","822,000,000","742,000,000","852,000,000","862,000,000","638,000,000","482,000,000","381,000,000","493,000,000","519,000,000",,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,000,000",,,,"-49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,"66,000,000","50,000,000","79,000,000","78,000,000","131,000,000","117,000,000","141,000,000","166,000,000","188,000,000","195,000,000","160,000,000","108,000,000","133,000,000","231,000,000","357,000,000","423,000,000","368,000,000",,"679,000,000","683,000,000","608,000,000","652,000,000",,"927,000,000",,,"861,000,000","740,000,000",,"689,000,000","768,000,000","786,000,000",,,,"1,026,000,000","1,087,000,000","885,000,000","673,000,000","626,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"0",,"2,866,000,000","2,862,000,000","1,881,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"657,000,000","521,000,000","534,000,000",,,,"660,000,000","1,015,000,000","534,000,000","627,000,000","500,000,000","897,000,000","871,000,000","681,000,000","498,000,000",,,"540,000,000","653,000,000",,"566,000,000","491,000,000","473,000,000",,,"375,000,000","325,000,000",,,"231,000,000","256,000,000","484,000,000","103,000,000","141,000,000","135,000,000","118,000,000","100,000,000","107,000,000","149,000,000","139,000,000","120,000,000","143,000,000","165,000,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"657,000,000","521,000,000","534,000,000",,,,"660,000,000","1,015,000,000","534,000,000","627,000,000","500,000,000","897,000,000","871,000,000","681,000,000","498,000,000",,,"540,000,000","653,000,000",,"566,000,000","491,000,000","473,000,000",,,"375,000,000","325,000,000",,,"231,000,000","256,000,000","484,000,000","103,000,000","141,000,000","135,000,000","118,000,000","100,000,000","107,000,000","149,000,000","139,000,000","120,000,000","143,000,000","165,000,000",,,
		AssetsHeldForSaleCurrent,"2,564,000,000","4,537,000,000","9,821,000,000","2,424,000,000","1,946,000,000","377,000,000","400,000,000","3,504,000,000","5,318,000,000","2,182,000,000","2,047,000,000","4,965,000,000","5,728,000,000","3,888,000,000","2,162,000,000","9,000,000","152,000,000","74,000,000","91,000,000","3,000,000","5,000,000","2,061,000,000","1,917,000,000","2,405,000,000","2,407,000,000","1,947,000,000","206,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,493,000,000","2,049,000,000","1,939,000,000","2,198,000,000","1,485,000,000","3,371,000,000","2,334,000,000","2,982,000,000","1,433,000,000","1,946,000,000","1,486,000,000","1,804,000,000","1,140,000,000","1,734,000,000","1,512,000,000","1,844,000,000","1,338,000,000","1,862,000,000","1,286,000,000","1,773,000,000","1,180,000,000","1,676,000,000","2,046,000,000","1,451,000,000","946,000,000","1,486,000,000","1,385,000,000","2,668,000,000","1,693,000,000","3,198,358,548.403","2,680,000,000","2,087,000,000","2,065,000,000","3,108,000,000","1,936,000,000","3,529,000,000","1,632,000,000","3,140,000,000","3,055,000,000","3,166,000,000","1,435,000,000","1,662,000,000","1,390,000,000","1,199,000,000","1,125,000,000","2,119,000,000","2,420,000,000","2,318,000,000","2,131,000,000","3,034,000,000","2,904,000,000","2,143,000,000","1,791,000,000","2,255,000,000","1,843,000,000","1,679,000,000","1,402,000,000","3,861,000,000","3,395,000,000","3,040,000,000","2,668,000,000","2,780,000,000","2,571,000,000","2,482,000,000","2,182,000,000","2,140,000,000","2,145,000,000","2,333,000,000","1,954,000,000","1,642,000,000","1,860,000,000","1,622,000,000","1,659,000,000","1,574,000,000","1,292,000,000","1,380,000,000","1,237,000,000","1,141,000,000","899,000,000","1,327,000,000"
	TotalNonCurrentAssets,"201,928,000,000","186,549,000,000","204,560,000,000","210,044,000,000","185,006,000,000","178,964,000,000","183,108,000,000","204,206,000,000","204,235,000,000","208,311,000,000","201,203,000,000","206,410,000,000","202,214,000,000","202,838,000,000","213,630,000,000","200,319,000,000","187,093,000,000","190,082,000,000","225,269,000,000","216,454,000,000","247,855,000,000","274,496,000,000","297,890,000,000","283,848,000,000","268,768,000,000","278,561,000,000","272,755,000,000","287,229,000,000","273,851,000,000","257,527,934,341.936","253,157,000,000","268,617,000,000","254,818,000,000","244,157,000,000","273,936,000,000","256,951,000,000","244,820,000,000","232,164,000,000","170,282,000,000","162,181,000,000","157,626,000,000","146,955,000,000","128,759,000,000","105,079,000,000","98,937,000,000","108,556,000,000","119,708,000,000","105,693,000,000","100,575,000,000","89,679,000,000","80,424,000,000","72,704,000,000","67,725,000,000","61,661,000,000","58,930,000,000","56,872,000,000","52,847,000,000","53,712,000,000","49,823,000,000","45,203,000,000","43,656,000,000","39,160,000,000","35,831,000,000","36,517,000,000","35,712,000,000","32,642,000,000","31,736,000,000","24,709,000,000","21,821,000,000","18,529,000,000","21,630,000,000","23,357,000,000","22,538,000,000","21,880,000,000","23,875,000,000","24,600,000,000","26,689,000,000","26,168,000,000","26,431,000,000","26,542,000,000"
		NetPPE,"159,265,000,000","160,585,000,000","176,784,000,000","182,007,000,000","157,383,000,000","152,533,000,000","157,032,000,000","176,288,000,000","176,650,000,000","180,171,000,000","173,884,000,000","179,660,000,000","175,470,000,000","176,633,000,000","187,291,000,000","173,993,000,000","161,297,000,000","165,590,000,000","198,252,000,000","190,579,000,000","218,730,000,000","241,373,000,000","253,955,000,000","240,793,000,000","227,901,000,000","208,362,000,000","203,716,000,000","214,457,000,000","204,901,000,000","192,152,180,361.91","184,997,000,000","194,099,000,000","182,465,000,000","220,306,000,000","247,276,000,000","230,370,000,000","218,567,000,000","206,278,000,000","147,083,000,000","140,574,000,000","136,167,000,000","126,117,000,000","110,076,000,000","90,245,000,000","84,719,000,000","92,668,000,000","101,533,000,000","89,450,000,000","84,523,000,000","76,041,000,000","69,479,000,000","62,829,000,000","58,897,000,000","53,516,000,000","51,365,000,000","49,932,000,000","45,920,000,000","46,161,000,000","42,967,000,000","38,145,000,000","37,020,000,000","33,759,000,000","30,952,000,000","31,193,000,000","30,805,000,000","28,044,000,000","27,407,000,000","20,939,000,000","18,224,000,000","15,613,000,000","18,173,000,000","19,924,000,000","19,179,000,000","16,253,000,000","17,266,000,000","17,860,000,000","19,237,000,000","18,349,000,000","18,628,000,000","19,015,000,000"
			GrossPPE,"245,888,000,000","243,957,000,000","265,621,000,000","269,821,000,000","242,607,000,000","237,443,000,000","241,766,000,000","268,779,000,000","267,529,000,000","272,468,000,000","259,973,000,000","266,064,000,000","256,769,000,000","255,852,000,000","267,409,000,000","246,635,000,000","225,732,000,000","226,864,000,000","269,780,000,000","257,773,000,000","293,975,000,000","319,247,000,000",,"318,277,000,000","300,972,000,000","282,780,000,000","276,106,000,000",,"277,492,000,000",,,"265,288,000,000","250,268,000,000",,,,"280,841,000,000",,,,"188,491,000,000",,,,"122,669,000,000","131,604,000,000","140,469,000,000","128,386,000,000","123,459,000,000","106,235,000,000","102,945,000,000","75,781,000,000","89,091,000,000","80,205,000,000","78,054,000,000","76,621,000,000","72,609,000,000","67,281,000,000","64,087,000,000","59,265,000,000","58,140,000,000","53,013,000,000","50,206,000,000","50,447,000,000","50,059,000,000","42,980,000,000","42,343,000,000","35,875,000,000","33,160,000,000","35,074,000,000","37,634,000,000","39,385,000,000","38,640,000,000","37,426,000,000","38,439,000,000","39,033,000,000","40,410,000,000","39,002,000,000","39,281,000,000","39,668,000,000"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,707,000,000","8,990,000,000",,,,"757,000,000",,,,"571,000,000",,,,"441,000,000",,,,"390,000,000",,,,"262,000,000",,,,"226,000,000",,,,"201,000,000",,,,"136,000,000",,,,"105,000,000",,,,"149,000,000",,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,710,000,000",,,,"7,093,000,000",,,,"4,060,000,000",,,,"5,691,000,000",,,,"5,082,000,000",,,,"4,347,000,000",,,,"3,863,000,000",,,,"3,330,000,000",,,,"383,000,000",,,,"550,000,000",,,,,,,
				MachineryFurnitureEquipment,"119,993,000,000","120,916,000,000","128,462,000,000","128,803,000,000","128,711,000,000","121,488,000,000","117,406,000,000","129,239,000,000","128,603,000,000","134,334,000,000","128,804,000,000","132,015,000,000","127,539,000,000","127,400,000,000","133,544,000,000","122,013,000,000","112,307,000,000","111,995,000,000","131,749,000,000","127,061,000,000","142,030,000,000","143,579,000,000",,"139,073,000,000","133,368,000,000","127,088,000,000","124,598,000,000",,"122,647,000,000",,,"111,859,000,000","104,477,000,000",,,,"87,583,000,000",,,,,,,,"47,961,000,000",,,,"44,947,000,000",,,,"34,654,000,000",,,,"16,149,000,000",,,,"12,834,000,000",,,,"11,891,000,000",,,,"6,819,000,000",,,,"9,503,000,000",,,,,,,
				OtherProperties,"33,296,000,000","31,382,000,000","35,198,000,000","36,467,000,000","7,829,000,000","8,420,000,000","8,674,000,000","10,118,000,000","9,914,000,000","10,452,000,000","10,063,000,000","10,342,000,000","9,999,000,000","10,408,000,000","10,724,000,000","9,715,000,000","8,595,000,000","8,156,000,000","10,108,000,000","9,459,000,000","10,979,000,000","11,404,000,000",,"11,710,000,000","10,729,000,000","10,928,000,000","10,813,000,000",,"10,834,000,000",,,,,,,,"58,146,000,000",,,,"180,827,000,000",,,,"29,609,000,000",,,,"42,044,000,000",,,,"29,355,000,000",,,,"36,022,000,000",,,,"30,429,000,000",,,,"26,272,000,000",,,,"20,937,000,000",,,,"24,414,000,000",,,,,,,
				ConstructionInProgress,"21,952,000,000","20,345,000,000","22,240,000,000","26,948,000,000","28,926,000,000","32,142,000,000","38,500,000,000","42,204,000,000","42,521,000,000","41,696,000,000","39,596,000,000","39,731,000,000","38,569,000,000","39,794,000,000","41,189,000,000","39,984,000,000","37,610,000,000","40,847,000,000","47,331,000,000","45,326,000,000","52,943,000,000","75,339,000,000",,"85,156,000,000","79,758,000,000","86,165,000,000","82,205,000,000",,"81,663,000,000",,,"87,899,000,000","84,529,000,000",,,,,,,,,,,,,,,,"30,387,000,000",,,,"19,738,000,000",,,,"15,865,000,000",,,,"10,813,000,000",,,,"8,430,000,000",,,,"4,916,000,000",,,,"4,024,000,000",,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516,000,000",,,,,,,,"2,752,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
