name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
MarketCap,"14,699,704,526","21,195,099,357","19,127,698,902","19,095,774,047","18,409,927,093","18,648,747,988","20,822,090,119","20,290,696,748","22,577,027,245","21,580,056,704","20,631,339,472","19,866,606,016","19,193,932,939","20,524,318,567","19,102,743,344","16,662,179,194","18,705,693,526","18,642,132,145","16,729,383,906","19,427,735,868","18,408,099,388","16,686,608,366","18,090,978,177","21,692,024,411","18,675,649,655","22,816,094,582","20,779,544,817","16,802,811,685","13,602,123,454","12,119,199,277","10,857,458,013","9,984,682,101","10,319,460,388","8,800,134,166","8,601,346,008","10,375,755,424","10,065,708,178","10,537,950,686","8,186,702,804","7,880,877,136","9,596,548,236","7,240,047,875","6,571,603,926","5,558,219,134","3,085,280,729","5,241,443,760","11,490,570,525","13,301,474,113","13,227,518,221","15,519,655,338","20,747,174,579","24,387,768,337","23,950,311,369","26,398,211,056","24,833,739,420","21,981,725,610","27,957,287,963","22,249,164,547","15,833,085,753","13,153,748,027","11,232,944,269","11,575,058,280","8,591,865,417","9,671,754,236","9,297,167,802","6,884,258,582","6,681,780,388","4,727,865,820","4,429,210,485","5,474,065,837","4,997,171,489","6,914,968,046","6,421,041,757","7,543,637,265","6,996,115,206","8,246,628,552","7,207,350,568","6,622,823,371","7,995,429,251","10,320,349,090","9,322,327,355"
PeRatio,"4.736","7.099","6.641","6.388","6.957","6.694","7.76","7.153","7.908","8.342","8.283","8.368","8.314","9.846","7.704","6.619","7.938","8.697","8.152","10.217","8.705","7.941","9.521","12.277","13.921","18.645","17.23","15.378","14.57","11.83","10.45","11.69","12.314","11.27","10.511","15.159","16.644","18.357","17.063","22.032","25.929","32.188",,,"29.407","16.964","10.37","10.587","8.635","11.44","13.288","16.639","16.378","20.626","18.797","16.141","22.536","21.952","15.022","15.367","14.662","17.676","16.123","18.463","20.137","21.831","23.279","21.506","21.995","24.513","14.668","20.78","25.711","30.184","23.572","30.157","17.248","25.78","31.343","39.693","36.952"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,"12.315","10.493","13.316","11.547","8.757","8.905","7.71","6.739","7.893","8.865","7.593","7.003","9.083","11.364","12.315",,,,,,,,,"27.473","56.818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,"2.349","2.002","2.54","2.202","1.671","1.7","1.472","1.286","1.506","1.692","0.615","0.212","0.266","0.333","0.36",,,,,,,,,"0.927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.158","1.812","1.609","1.595","1.645","1.554","1.828","1.725","1.884","1.891","1.854","1.875","1.917","2.144","1.883","1.568","1.781","1.764","1.534","1.895","1.474","1.323","1.508","1.859","1.87","2.629","2.43","2.169","1.672","1.358","1.171","1.241","1.201","0.974","0.908","1.207","1.208","1.177","0.936","0.922","1.191","0.812","0.654","0.559","0.321","0.461","0.968","1.297","1.139","1.666","1.923","2.813","2.681","3.226","3.095","2.658","3.704","3.018","2.065","1.719","1.42","1.627","1.349","1.572","1.506","1.186","1.211","0.958","0.892","1.295","1.067","1.467","1.787","2.097","1.783","2.153","1.217","1.61","1.937","2.453","2.262"
PbRatio,"0.512","0.782","0.72","0.714","0.723","0.722","0.867","0.835","0.921","0.94","0.923","0.891","0.888","1.001","0.844","0.745","0.924","0.985","0.932","1.112","1.049","0.96","1.016","1.15","1.041","1.377","1.208","1.013","0.99","0.708","0.617","0.569","0.629","0.515","0.48","0.638","0.631","0.658","0.54","0.542","0.678","0.535","0.462","0.447","0.262","0.412","0.957","1.131","1.045","1.398","1.91","2.522","2.474","3.034","2.99","2.568","3.444","3.188","2.182","1.903","1.658","1.881","1.525","1.77","1.72","1.34","1.374","1.076","1.053","1.283","1.226","1.648","1.872","2.181","1.779","2.19","2.12","1.765","2.099","2.658","2.325"
