name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"27,691,959,248","46,984,836,481","35,354,751,160","48,270,825,643","42,075,972,827","38,057,621,025","45,682,452,723","43,872,660,478","33,727,259,214","19,439,744,770","19,450,488,899","17,451,225,314","12,489,979,168","17,621,092,563","31,490,468,229","25,985,774,937","20,785,831,940","14,405,744,528","6,722,514,092","11,966,160,228","12,989,442,377","9,621,697,960","7,558,385,979","3,545,821,070","2,387,352,000","1,581,445,592","1,058,061,867"
PeRatio,"12.02","9.131","10.201","13.908","12.427","10.152","11.11","10.523","8.858","5.492","6.371","39.122","227.786","7.215","10.325","13.131","13.56","12.457","7.562","18.969","31.489","28.016","29.04","19.353","15.652","13.721",
ForwardPeRatio,"23.419","8.613",,"11.765","10.929","9.033","10.718","10.471","8.34","6.978","8.772",,,,,,,,,,,,,,,,
PegRatio,"0.132","2.496",,"1.658","1.934","2.316","3.571","3.274","1.702","0.755","0.884",,,,,,,,,,,,,,,,
PsRatio,"1.013","1.773","1.36","1.88","1.872","1.799","2.253","2.102","1.578","1.2","1.197","1.273","0.867","1.282","1.992","2.33","2.351","1.75","0.831","2.002","3.262","2.97","3.661","2.524","2.155","2.804",
PbRatio,"0.487","0.807","0.698","0.964","0.869","0.798","1.038","1.051","0.851","0.662","0.733","0.656","0.531","0.725","1.888","2.354","2.478","2.38","1.454","3.6","7.316","6.348","5.95","3.969","3.224","2.819",
