name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"5,176,547,512","7,003,533,194","13,318,953,980","11,284,000,000","11,389,952,793","8,658,419,436","8,147,944,288","10,629,833,343","8,212,974,208","11,123,884,569","13,116,083,823","10,972,851,255","9,987,622,097","11,609,905,479","8,130,156,721"
EnterpriseValue,"9,759,547,512","11,615,533,194","18,391,953,980","16,317,000,000","16,459,952,793","12,766,419,436","13,024,944,288","15,586,833,343","13,416,974,208","15,872,884,569","18,216,083,823","16,089,851,255","15,585,622,097","17,888,905,479","8,130,156,721"
PeRatio,"10.504","15.592","38.949","28.571","18.443","14.7",,,,,,,,,
ForwardPeRatio,"5.688","6.743","12.376","11.561","14.006","11.877","10.504","13.755","13.717","15.408","18.182","16.42","19.455","23.641",
PegRatio,"0.111","3.53","1.108","1.06","1.414","1.372","0.905","1.145","1.152","1.058","1.041","0.973","1.543","1.607",
PsRatio,"0.386","0.524","1.007","0.883","0.914","0.686","0.589","0.769","0.594","0.802","1.037","0.874","0.797","0.931",
PbRatio,"1.095","1.539","2.87","2.351","2.223","1.569","1.536","2.065","1.576","2.291","2.227","1.936","1.841","2.296",
EnterprisesValueRevenueRatio,"0.704","3.62","5.408","4.585","4.459","3.605","3.751","4.423","3.755","4.608","5.569","4.972","4.779","5.604","2.74"
EnterprisesValueEBITDARatio,"6.59","22.731","35.713","38.303","530.966","26.652","28.193","32.608","31.421","34.885","-84.334","39.053","26.461","24.438","29.351"
