name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015,12/31/2014,09/30/2014,12/31/2013
				Properties,,"0","0","0",,"0",,,,"0",,,,"0",,"0","0",,"0"
				LandAndImprovements,,"8,715,000","194,000","219,000",,"5,297,000",,,,"4,976,000",,,,,,,,,
				BuildingsAndImprovements,,,"732,345,000","707,855,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"350,530,000","10,978,000","11,935,000",,"258,291,000",,,,"179,508,000",,,,"131,486,000",,"88,823,000","58,773,000",,"35,210,000"
				OtherProperties,"1,338,596,000","822,256,000","425,498,000","382,646,000","998,003,000",,,,,,,"183,649,000","163,813,000",,"135,472,000",,,"65,566,000","405,000"
				Leases,,"321,334,000",,,,"216,461,000",,,,"141,174,000",,,,"89,226,000",,"60,564,000","42,502,000",,"25,109,000"
			AccumulatedDepreciation,,"-224,290,000",,,,"-151,683,000",,,,"-104,706,000",,,,"-70,241,000",,"-46,404,000","-28,343,000",,"-16,739,000"
		GoodwillAndOtherIntangibleAssets,"336,738,000","336,746,000","336,754,000","336,762,000","336,769,000","336,777,000","336,785,000","336,793,000","336,801,000","336,809,000","336,817,000","336,825,000","336,833,000","336,841,000","336,849,000","336,873,000","337,200,000","337,313,000","337,556,000"
			Goodwill,"227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000","227,447,000"
			OtherIntangibleAssets,"109,291,000","109,299,000","109,307,000","109,315,000","109,322,000","109,330,000","109,338,000","109,346,000","109,354,000","109,362,000","109,370,000","109,378,000","109,386,000","109,394,000","109,402,000","109,426,000","109,753,000","109,866,000","110,109,000"
		OtherNonCurrentAssets,"7,551,000","7,532,000","7,395,000","7,693,000","11,181,000","9,490,000","8,043,000","7,808,000","7,256,000","7,019,000","7,407,000","7,658,000","7,823,000","7,639,000","4,281,000","3,842,000","4,055,000","5,107,000","5,067,000"
TotalLiabilitiesNetMinorityInterest,"1,824,591,000","1,559,973,000","1,433,833,000","1,340,236,000","1,253,390,000","649,782,000","568,191,000","583,736,000","588,285,000","625,132,000","612,760,000","583,076,000","722,245,000","696,883,000","479,052,000","436,523,000","353,262,000","332,903,000","298,210,000"
	CurrentLiabilities,"506,497,000","552,541,000","492,432,000","424,638,000","398,349,000","404,285,000","324,158,000","335,332,000","331,083,000","359,300,000","344,224,000","322,431,000","293,215,000","243,714,000","248,277,000","196,574,000","144,122,000","125,054,000","81,890,000"
		PayablesAndAccruedExpenses,"429,912,000","443,232,000","430,491,000","369,710,000","314,653,000","374,839,000","315,611,000","327,149,000","323,841,000","316,059,000","315,124,000","297,412,000","268,789,000","210,959,000","229,775,000","183,162,000","135,307,000","115,146,000","75,264,000"
			Payables,"329,489,000","391,091,000","318,350,000","272,695,000","238,263,000","325,549,000","237,785,000","264,987,000","255,007,000","258,730,000","249,246,000","243,584,000","212,425,000","164,253,000","165,809,000","147,321,000","109,188,000","93,114,000","59,087,000"
				AccountsPayable,"319,815,000","368,459,000","318,350,000","272,695,000","229,498,000","313,503,000","237,785,000","264,987,000","255,007,000","258,730,000","249,246,000","243,584,000","205,939,000","158,466,000","165,809,000","147,321,000","106,867,000","93,041,000","59,087,000"
				TotalTaxPayable,"9,674,000","22,632,000",,,"8,765,000","12,046,000",,,,"0",,,"6,486,000","5,787,000",,"0","2,321,000","73,000","0"
					IncomeTaxPayable,"9,674,000",,,,"8,765,000",,,,,"0",,,"6,486,000","5,787,000",,"0","2,321,000","73,000","0"
			CurrentAccruedExpenses,"100,423,000","52,141,000","112,141,000","97,015,000","76,390,000","49,290,000","77,826,000","62,162,000","68,834,000","57,329,000","65,878,000","53,828,000","56,364,000","46,706,000","63,966,000","35,841,000","26,119,000","22,032,000","16,177,000"
		CurrentProvisions,,"9,399,000",,,,"8,229,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"18,635,000",,,,"12,473,000",,,,"17,218,000",,,,"14,799,000",,,,,
		CurrentDebtAndCapitalLeaseObligation,"69,396,000","74,592,000","53,117,000","47,961,000","77,115,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","1,467,000","1,267,000","1,667,000","1,467,000","1,467,000"
			CurrentDebt,"1,808,000",,,"3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","1,467,000","1,267,000","1,667,000","1,467,000","1,467,000"
				OtherCurrentBorrowings,"1,808,000",,,"3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","1,467,000","1,267,000","1,667,000","1,467,000","1,467,000"
			CurrentCapitalLeaseObligation,"67,588,000","74,592,000","53,117,000","44,461,000","73,615,000",,,,,,,,,,,,,,"0"
		CurrentDeferredLiabilities,"7,189,000","6,683,000","8,824,000","6,967,000","6,581,000","5,244,000","5,047,000","4,683,000","3,742,000","22,523,000","25,600,000","21,519,000","20,926,000","14,456,000","17,035,000","12,145,000","7,148,000","8,441,000","5,159,000"
			CurrentDeferredRevenue,"7,189,000","6,683,000","8,824,000","6,967,000","6,581,000","5,244,000","5,047,000","4,683,000","3,742,000","22,523,000","25,600,000","21,519,000","20,926,000","14,456,000","17,035,000","12,145,000","7,148,000","8,441,000","5,125,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,318,094,000","1,007,432,000","941,401,000","915,598,000","855,041,000","245,497,000","244,033,000","248,404,000","257,202,000","265,832,000","268,536,000","260,645,000","429,030,000","453,169,000","230,775,000","239,949,000","209,140,000","207,849,000","216,320,000"
		LongTermProvisions,,,,,,"37,295,000","35,476,000","27,650,000","25,863,000","26,779,000","24,619,000","23,682,000","24,059,000","20,319,000","18,756,000","16,346,000","13,727,000","11,967,000","9,891,000"
		LongTermDebtAndCapitalLeaseObligation,"1,302,347,000","986,875,000","919,126,000","888,065,000","826,924,000","141,834,000","142,516,000","156,798,000","169,805,000","185,562,000","183,919,000","178,325,000","351,210,000","387,243,000","157,647,000","176,323,000","150,753,000","144,900,000","158,200,000"
			LongTermDebt,"413,326,000","142,606,000","143,288,000","140,470,000","143,252,000","141,834,000","142,516,000","156,798,000","169,805,000","185,562,000","183,919,000","178,325,000","351,210,000","387,243,000","157,647,000","176,323,000","150,753,000","144,900,000","158,200,000"
			LongTermCapitalLeaseObligation,"889,021,000","844,269,000","775,838,000","747,595,000","683,672,000",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"13,633,000","18,378,000","20,005,000","25,173,000","25,666,000","63,818,000","63,363,000","61,352,000","58,370,000","52,788,000","59,322,000","57,990,000","53,136,000","45,015,000","53,802,000","46,798,000","44,257,000","50,593,000","47,892,000"
			NonCurrentDeferredTaxesLiabilities,"13,633,000","18,378,000","20,005,000","25,173,000","25,666,000","26,838,000","30,528,000","30,702,000","29,920,000","27,218,000","37,300,000","35,385,000","33,548,000","28,265,000","38,205,000","33,724,000","33,232,000","40,151,000","39,408,000"
		PreferredSecuritiesOutsideStockEquity,,,,,"2,451,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"2,114,000","2,179,000","2,270,000","2,360,000","2,451,000","2,550,000","2,678,000","2,604,000","3,164,000","703,000","676,000","648,000","625,000","592,000","570,000","482,000","403,000","389,000","337,000"
TotalEquityGrossMinorityInterest,"809,289,000","764,336,000","723,040,000","670,888,000","619,961,000","584,309,000","563,676,000","534,674,000","487,597,000","442,860,000","388,171,000","361,144,000","146,109,000","134,283,000","341,397,000","312,365,000","282,236,000","277,472,000","264,132,000"
	StockholdersEquity,"809,289,000","764,336,000","723,040,000","670,888,000","619,961,000","584,309,000","563,676,000","534,674,000","487,597,000","442,860,000","388,171,000","361,144,000","146,109,000","134,283,000","341,397,000","312,365,000","282,236,000","277,472,000","264,132,000"
		CapitalStock,"102,000","101,000","101,000","99,000","98,000","98,000","97,000","97,000","96,000","96,000","95,000","93,000","83,000","83,000","0","0","0","0","0"
			PreferredStock,"0","0","0",,"0","0","0","0","0","0",,,,"0",,,,,
			CommonStock,"102,000","101,000","101,000","99,000","98,000","98,000","97,000","97,000","96,000","96,000","95,000","93,000","83,000","83,000","0","0","0","0","0"
		AdditionalPaidInCapital,"378,234,000","370,413,000","364,626,000","353,450,000","345,907,000","340,462,000","337,327,000","335,024,000","328,029,000","323,419,000","317,213,000","313,323,000","118,250,000","117,270,000","267,152,000","264,371,000","261,092,000","260,256,000","258,100,000"
		RetainedEarnings,"431,078,000","394,015,000","358,674,000","317,700,000","274,104,000","243,563,000","225,661,000","199,093,000","159,247,000","119,550,000","71,574,000","48,318,000","27,882,000","16,754,000","74,278,000","48,094,000","21,287,000","17,381,000","6,189,000"
		GainsLossesNotAffectingRetainedEarnings,"-125,000","-193,000","-361,000","-361,000","-148,000","186,000","591,000","460,000","225,000","-205,000","-711,000","-590,000","-106,000","176,000","-33,000","-100,000","-143,000","-165,000","-157,000"
TotalCapitalization,"1,222,615,000","906,942,000","866,328,000","811,358,000","763,213,000","726,143,000","706,192,000","691,472,000","657,402,000","628,422,000","572,090,000","539,469,000","497,319,000","521,526,000","499,044,000","488,688,000","432,989,000","422,372,000","422,332,000"
CommonStockEquity,"809,289,000","764,336,000","723,040,000","670,888,000","619,961,000","584,309,000","563,676,000","534,674,000","487,597,000","442,860,000","388,171,000","361,144,000","146,109,000","134,283,000","341,397,000","312,365,000","282,236,000","277,472,000","264,132,000"
CapitalLeaseObligations,"956,609,000","918,861,000","828,955,000","792,056,000","757,287,000",,,,,,,,,,,,,,"0"
NetTangibleAssets,"472,551,000","427,590,000","386,286,000","334,126,000","283,192,000","247,532,000","226,891,000","197,881,000","150,796,000","106,051,000","51,354,000","24,319,000","-190,724,000","-202,558,000","4,548,000","-24,508,000","-54,964,000","-59,841,000","-73,424,000"
WorkingCapital,"444,498,000","148,945,000","151,277,000","139,376,000","129,049,000","155,173,000","162,602,000","166,977,000","155,335,000","143,912,000","112,083,000","93,657,000","66,670,000","92,501,000","95,570,000","108,616,000","77,189,000","77,335,000","93,844,000"
InvestedCapital,"1,224,423,000","906,942,000","866,328,000","814,858,000","766,713,000","729,643,000","709,692,000","694,972,000","660,902,000","631,922,000","575,590,000","542,969,000","500,819,000","525,026,000","500,511,000","489,955,000","434,656,000","423,839,000","423,799,000"
TangibleBookValue,"472,551,000","427,590,000","386,286,000","334,126,000","283,192,000","247,532,000","226,891,000","197,881,000","150,796,000","106,051,000","51,354,000","24,319,000","-190,724,000","-202,558,000","4,548,000","-24,508,000","-54,964,000","-59,841,000","-73,424,000"
TotalDebt,"1,371,743,000","1,061,467,000","972,243,000","936,026,000","904,039,000","145,334,000","146,016,000","160,298,000","173,305,000","189,062,000","187,419,000","181,825,000","354,710,000","390,743,000","159,114,000","177,590,000","152,420,000","146,367,000","159,667,000"
NetDebt,"125,203,000","115,569,000","59,182,000","92,520,000","146,301,000","144,690,000","145,482,000","159,751,000","172,733,000","188,506,000","186,852,000","181,439,000","354,265,000","390,292,000","158,765,000","177,272,000","152,141,000","146,206,000","159,492,000"
ShareIssued,"102,308,612","101,457,858","101,025,978","99,111,260","97,997,529","97,588,539","97,326,534","97,218,543","96,094,164","95,509,179","94,685,169","94,084,623","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577"
OrdinarySharesNumber,"102,308,612","101,457,858","101,025,978","99,111,260","97,997,529","97,588,539","97,326,534","97,218,543","96,094,164","95,509,179","94,685,169","94,084,623","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577","92,358,577"
