name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,08/31/1992,08/31/1991,08/31/1990
	OtherAssets,"5,463,000,000","4,694,000,000","4,889,000,000","5,384,000,000","6,857,000,000","5,114,000,000","3,203,000,000","2,624,000,000","2,192,000,000","8,538,644,000","7,617,546,000","1,989,211,000","4,296,583,000","2,658,343,000","1,295,055,000","1,067,200,000","1,025,944,000","819,246,000","801,923,000","670,000,000","966,000,000","1,092,000,000","1,289,000,000","499,000,000","491,000,000","530,000,000","962,000,000","953,000,000","991,000,000","878,900,000"
TotalLiabilitiesNetMinorityInterest,"17,037,000,000","15,252,000,000","17,336,000,000","14,711,000,000","14,359,000,000","13,820,000,000","11,419,000,000","11,132,000,000","9,645,000,000","9,179,197,000","8,377,491,000","8,584,570,000","8,850,137,000","7,073,610,000","4,395,509,000","3,567,493,000","3,457,374,000","2,993,556,000","2,895,689,000","2,807,000,000","3,632,000,000","3,808,000,000","3,917,000,000","1,861,000,000","1,591,000,000","899,000,000","842,000,000","1,748,000,000","2,418,000,000","2,186,300,000"
	PolicyReservesBenefits,"247,000,000","283,000,000","378,000,000","280,000,000","364,000,000","361,000,000","206,000,000","230,000,000","1,876,000,000","1,678,265,000","1,421,864,000","1,402,856,000","1,200,466,000","2,643,559,000","2,030,171,000","1,568,336,000","1,605,227,000","1,477,888,000","1,411,426,000","1,514,000,000","2,105,000,000","2,202,000,000","2,379,000,000","1,099,000,000","866,000,000","527,000,000",,,,
		UnpaidLossAndLossReserve,"1,854,000,000","1,501,000,000","1,514,000,000","1,141,000,000","1,070,000,000","1,221,000,000","1,307,000,000","1,223,000,000",,,,,,"2,488,261,000","1,909,682,000","1,422,010,000","1,272,156,000","1,142,131,000","1,086,386,000","1,181,000,000","1,756,000,000","1,908,000,000","2,075,000,000","1,099,000,000","866,000,000","527,000,000",,,,
		UnearnedPremiums,"247,000,000","283,000,000","378,000,000","280,000,000","364,000,000","361,000,000","206,000,000","230,000,000","213,000,000","185,410,000","228,817,000","238,098,000","219,780,000","155,298,000","120,489,000","146,326,000","333,071,000","335,757,000","325,040,000","333,000,000","349,000,000","294,000,000","304,000,000",,,,,,,
		FuturePolicyBenefits,"4,356,000,000","3,580,000,000","6,077,000,000","6,256,000,000","6,057,000,000","5,603,000,000","4,793,000,000","4,414,000,000","1,663,000,000","1,492,855,000","1,193,047,000","1,164,758,000","980,686,000",,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"9,964,000,000","8,148,000,000","11,660,000,000","9,864,000,000","9,339,000,000","9,009,000,000","7,921,000,000","7,679,000,000","5,537,000,000","5,094,138,000","4,530,284,000","4,282,606,000","5,302,845,000","4,742,909,000","2,517,842,000","1,988,182,000","1,712,496,000","1,694,820,000","1,566,382,000","1,583,000,000","1,914,000,000","1,865,000,000","481,000,000","1,500,000,000","1,192,000,000","816,000,000","154,000,000","131,000,000","175,000,000","147,100,000"
		Payables,"9,964,000,000","8,148,000,000","11,660,000,000","9,864,000,000","9,339,000,000","9,009,000,000","7,921,000,000","7,679,000,000","5,537,000,000","5,094,138,000","4,530,284,000","4,282,606,000","5,302,845,000","4,742,909,000","2,517,842,000","1,988,182,000","1,712,496,000","1,694,820,000","1,566,382,000","1,583,000,000","1,824,000,000","1,865,000,000","481,000,000","1,500,000,000","1,192,000,000","816,000,000","154,000,000","131,000,000","175,000,000","147,100,000"
			AccountsPayable,"9,964,000,000","8,148,000,000","11,660,000,000","9,864,000,000","9,339,000,000","9,009,000,000","7,921,000,000","7,679,000,000","1,783,000,000","1,624,832,000","1,307,710,000","1,077,027,000",,,,,,,,,,,"471,000,000","1,468,000,000","1,157,000,000","760,000,000","154,000,000","131,000,000","175,000,000","147,100,000"
			TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","32,000,000","35,000,000","56,000,000",,,,
				IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","32,000,000","35,000,000","56,000,000",,,,
			OtherPayable,,,,,,,,,"3,754,000,000","3,469,306,000","3,222,574,000","3,205,579,000",,,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,,,,,,,,,,,"1,193,047,000",,,,,,,,,,"90,000,000",,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"924,000,000","1,865,000,000","291,000,000","512,000,000","600,000,000","334,000,000","403,000,000","324,000,000","306,000,000","409,385,000","374,464,000","224,542,000","269,226,000","293,605,000","581,259,000","192,060,000","219,054,000","359,882,000","415,757,000","749,000,000","901,000,000","484,000,000",,,,,,"14,000,000","20,000,000","34,900,000"
		CurrentDebt,"924,000,000","1,865,000,000","291,000,000","512,000,000","600,000,000","334,000,000","403,000,000","324,000,000","306,000,000","409,385,000","374,464,000","224,542,000","269,226,000","293,605,000","581,259,000","192,060,000","219,054,000","359,882,000","415,757,000","749,000,000","901,000,000","484,000,000",,,,,,"14,000,000","20,000,000","34,900,000"
			CurrentNotesPayable,"399,000,000","1,049,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommercialPaper,"300,000,000","645,000,000",,"300,000,000",,,,,,,,,,,,,,,,,"686,000,000",,,,,,,,,
			OtherCurrentBorrowings,"225,000,000","171,000,000","291,000,000","212,000,000","600,000,000","334,000,000","403,000,000","324,000,000","306,000,000","409,385,000","374,464,000","224,542,000","269,226,000","293,605,000","581,259,000","192,060,000","219,054,000","359,882,000","415,757,000","749,000,000","215,000,000","484,000,000",,,,,,"14,000,000","20,000,000","34,900,000"
	LongTermDebtAndCapitalLeaseObligation,"4,967,000,000","4,375,000,000","4,770,000,000","3,792,000,000","3,821,000,000","3,825,000,000","2,600,000,000","2,611,000,000","1,659,000,000","1,668,849,000","1,678,166,000","1,937,032,000","1,687,823,000","1,269,100,000","513,790,000","636,696,000","642,638,000","339,913,000","315,489,000","324,000,000","324,000,000","1,011,000,000","1,486,000,000","225,000,000","250,000,000","83,000,000","71,000,000","689,000,000","826,000,000","716,800,000"
		LongTermDebt,"4,967,000,000","4,375,000,000","4,770,000,000","3,792,000,000","3,821,000,000","3,825,000,000","2,600,000,000","2,611,000,000","1,659,000,000","1,668,849,000","1,678,166,000","1,937,032,000","1,687,823,000","1,269,100,000","513,790,000","636,696,000","642,638,000","339,913,000","315,489,000","324,000,000","324,000,000","1,011,000,000","1,486,000,000","225,000,000","250,000,000","83,000,000","71,000,000","689,000,000","826,000,000","716,800,000"
	SecuritySoldNotYetRepurchased,,,,,,,,,,"55,693,000","126,427,000","438,699,000",,,,,,,,,,,,,,,,,,
	EmployeeBenefits,,,,,,,,,,,"1,193,047,000",,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"935,000,000","581,000,000","237,000,000","263,000,000","235,000,000","291,000,000","289,000,000","288,000,000","267,000,000","272,867,000","246,286,000","298,835,000","389,777,000","-1,875,563,000","-1,247,553,000","-817,781,000","-722,041,000","-878,947,000","-813,365,000","-1,363,000,000","-1,612,000,000","-1,754,000,000","-429,000,000","-963,000,000","-717,000,000","-527,000,000","617,000,000","914,000,000","1,397,000,000","1,287,500,000"
TotalEquityGrossMinorityInterest,"12,037,000,000","10,161,000,000","9,842,000,000","10,685,000,000","10,346,000,000","9,646,000,000","9,316,000,000","8,847,000,000","8,063,000,000","6,924,056,000","5,776,003,000","4,457,190,000","4,028,937,000","3,053,886,000","2,474,105,000","2,090,124,000","1,835,949,000","1,606,474,000","1,507,949,000","1,360,000,000","1,268,000,000","1,688,000,000","1,501,000,000","1,292,000,000","1,287,000,000","1,058,000,000","889,000,000","2,016,000,000","2,009,000,000","1,749,600,000"
	StockholdersEquity,"12,037,000,000","10,161,000,000","9,842,000,000","10,685,000,000","10,346,000,000","9,646,000,000","9,316,000,000","8,847,000,000","8,063,000,000","6,924,056,000","5,776,003,000","4,457,190,000","4,028,937,000","3,053,886,000","2,474,105,000","2,090,124,000","1,835,949,000","1,606,474,000","1,507,949,000","1,360,000,000","1,268,000,000","1,688,000,000","1,501,000,000","1,292,000,000","1,287,000,000","1,058,000,000","889,000,000","2,016,000,000","2,009,000,000","1,749,600,000"
		CapitalStock,"33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","32,000,000","32,000,000","31,707,000","31,634,000","31,309,000","31,123,000","30,491,000","29,843,000","29,340,000","28,984,000","28,556,000","28,449,000","28,000,000","28,000,000","28,000,000","27,000,000","27,000,000","27,000,000","27,000,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,
			CommonStock,"33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","33,000,000","32,000,000","32,000,000","31,707,000","31,634,000","31,309,000","31,123,000","30,491,000","29,843,000","29,340,000","28,984,000","28,556,000","28,449,000","28,000,000","28,000,000","28,000,000","27,000,000","27,000,000","27,000,000","27,000,000",,,,
		AdditionalPaidInCapital,"2,820,000,000","2,535,000,000","2,445,000,000","2,562,000,000","2,530,000,000","2,330,000,000","2,267,000,000","2,101,000,000","1,938,000,000","1,737,207,000","1,658,521,000","1,574,245,000","1,497,998,000","1,357,077,000","1,098,117,000","1,017,156,000","974,975,000","931,089,000","922,439,000","923,000,000","899,000,000","894,000,000","841,000,000","822,000,000","815,000,000","803,000,000",,,,
		RetainedEarnings,"17,483,000,000","15,072,000,000","13,670,000,000","11,454,000,000","11,017,000,000","9,916,000,000","8,942,000,000","7,881,000,000","6,825,000,000","5,529,001,000","4,429,611,000","3,389,936,000","2,742,782,000","1,909,098,000","1,538,306,000","1,229,823,000","949,811,000","720,877,000","578,122,000","461,000,000","371,000,000","753,000,000","624,000,000","451,000,000","439,000,000","249,000,000","73,000,000","1,484,000,000","1,505,000,000","1,279,600,000"
		TreasuryStock,"8,455,000,000","7,320,000,000","6,325,000,000","3,298,000,000","3,292,000,000","2,856,000,000","2,084,000,000","1,553,000,000","1,035,000,000","494,443,000","385,898,000","363,057,000","256,987,000","229,575,000","203,364,000","201,000,000","133,976,000","89,987,000","14,849,000","14,000,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"156,000,000","-159,000,000","19,000,000","-66,000,000","58,000,000","223,000,000","158,000,000","386,000,000","303,000,000","120,584,000","42,135,000","-175,243,000","14,021,000","-13,205,000","24,832,000","16,526,000","16,909,000","22,455,000","11,670,000","-8,000,000","-28,000,000","13,000,000","9,000,000","-8,000,000","6,000,000","-21,000,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,"-13,629,000","-1,721,000","-754,000","-6,516,000","-17,882,000","-30,000,000","-2,000,000",,,,,,"816,000,000","532,000,000","504,000,000","470,000,000"
TotalCapitalization,"17,004,000,000","14,536,000,000","14,612,000,000","14,477,000,000","14,167,000,000","13,471,000,000","11,916,000,000","11,458,000,000","9,722,000,000","8,592,905,000","7,454,169,000","6,394,222,000","5,716,760,000","4,322,986,000","2,987,895,000","2,726,820,000","2,478,587,000","1,946,387,000","1,823,438,000","1,684,000,000","1,592,000,000","2,699,000,000","2,987,000,000","1,517,000,000","1,537,000,000","1,141,000,000","960,000,000","2,705,000,000","2,835,000,000","2,466,400,000"
CommonStockEquity,"12,037,000,000","10,161,000,000","9,842,000,000","10,685,000,000","10,346,000,000","9,646,000,000","9,316,000,000","8,847,000,000","8,063,000,000","6,924,056,000","5,776,003,000","4,457,190,000","4,028,937,000","3,053,886,000","2,474,105,000","2,090,124,000","1,835,949,000","1,606,474,000","1,507,949,000","1,360,000,000","1,268,000,000","1,688,000,000","1,501,000,000","1,292,000,000","1,287,000,000","1,058,000,000","889,000,000","2,016,000,000","2,009,000,000","1,749,600,000"
NetTangibleAssets,"7,932,000,000","6,019,000,000","6,335,000,000","7,133,000,000","6,724,000,000","5,363,000,000","4,890,000,000","4,476,000,000","5,323,000,000","4,356,247,000","3,783,079,000","2,494,079,000","2,364,998,000","1,743,255,000","1,209,530,000","1,204,552,000","1,059,075,000","829,600,000","731,075,000","570,000,000","462,000,000","500,000,000","277,000,000","804,000,000","751,000,000","903,000,000","829,000,000","2,016,000,000","2,009,000,000","1,749,600,000"
InvestedCapital,"17,928,000,000","16,401,000,000","14,903,000,000","14,989,000,000","14,767,000,000","13,805,000,000","12,319,000,000","11,782,000,000","10,028,000,000","9,002,290,000","7,828,633,000","6,618,764,000","5,985,986,000","4,616,591,000","3,569,154,000","2,918,880,000","2,697,641,000","2,306,269,000","2,239,195,000","2,433,000,000","2,493,000,000","3,183,000,000","2,987,000,000","1,517,000,000","1,537,000,000","1,141,000,000","960,000,000","2,719,000,000","2,855,000,000","2,501,300,000"
TangibleBookValue,"7,932,000,000","6,019,000,000","6,335,000,000","7,133,000,000","6,724,000,000","5,363,000,000","4,890,000,000","4,476,000,000","5,323,000,000","4,356,247,000","3,783,079,000","2,494,079,000","2,364,998,000","1,743,255,000","1,209,530,000","1,204,552,000","1,059,075,000","829,600,000","731,075,000","570,000,000","462,000,000","500,000,000","277,000,000","804,000,000","751,000,000","903,000,000","829,000,000","2,016,000,000","2,009,000,000","1,749,600,000"
TotalDebt,"5,891,000,000","6,240,000,000","5,061,000,000","4,304,000,000","4,421,000,000","4,159,000,000","3,003,000,000","2,935,000,000","1,965,000,000","2,078,234,000","2,052,630,000","2,161,574,000","1,957,049,000","1,562,705,000","1,095,049,000","828,756,000","861,692,000","699,795,000","731,246,000","1,073,000,000","1,225,000,000","1,495,000,000","1,486,000,000","225,000,000","250,000,000","83,000,000","71,000,000","703,000,000","846,000,000","751,700,000"
NetDebt,"1,837,000,000","3,897,000,000","1,019,000,000","427,000,000","1,850,000,000","2,224,000,000","1,865,000,000","1,629,000,000","588,000,000","405,097,000","439,042,000","191,151,000",,,"363,033,000","248,677,000",,,"79,826,000","415,000,000","247,000,000","582,000,000","859,000,000",,"68,000,000",,,"703,000,000","772,000,000","652,200,000"
ShareIssued,"198,629,992","198,594,841","198,572,458","198,495,007","198,372,059","197,951,551","196,275,506","194,470,820","193,230,310","190,244,741","189,801,119","187,886,224","170,173,405","166,633,540","163,216,423","160,266,561","161,890,846","162,972,356","168,811,901","169,065,794","167,514,710","167,515,362","164,058,225","162,681,123","162,099,403","161,330,064","160,344,000","158,740,000","158,206,000","156,469,000"
OrdinarySharesNumber,"132,105,221","135,566,672","137,678,696","149,305,196","148,288,016","149,604,010","154,030,409","158,331,865","164,004,314","168,449,690","170,180,050","168,854,995","170,173,405","166,633,540","163,216,423","160,266,561","161,890,846","162,972,356","168,811,901","169,065,794","167,514,710","167,515,362","164,058,225","162,681,123","162,099,403","161,330,064","160,344,000","158,740,000","158,206,000","156,469,000"
TreasurySharesNumber,"66,524,771","63,028,169","60,893,762","49,189,811","50,084,043","48,347,541","42,245,097","36,138,955","29,225,996","21,795,051","19,621,069","19,031,229",,,,,,,,,,,,,,,,,,
