name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	NetIncome,"3,008,000,000","3,008,000,000","1,954,000,000","1,906,000,000","2,935,000,000","2,652,000,000","925,000,000","1,873,000,000","820,000,000","3,895,000,000","4,880,000,000","2,997,000,000","4,078,734,520","6,310,004,000","4,139,260,470","5,705,002,670","2,781,791,280","3,200,734,930","-20,719,473,740","-8,294,455,800","3,670,158,780","2,770,686,520","2,302,182,000","2,244,543,210"
		NetIncomeIncludingNoncontrollingInterests,"3,228,000,000","3,228,000,000","2,158,000,000","2,143,000,000","3,263,000,000","2,958,000,000","1,225,000,000","2,133,000,000","1,104,000,000","3,828,000,000","4,877,000,000","3,465,000,000","4,502,555,120","6,829,893,460","4,768,143,170","6,355,121,370","2,999,406,880","3,721,618,610","-20,889,102,400","-9,009,262,560","3,617,986,520","2,572,922,310","2,169,167,040","2,096,361,540"
			NetIncomeContinuousOperations,"3,228,000,000","3,228,000,000","2,158,000,000","2,114,000,000","1,010,000,000","2,510,000,000","1,360,000,000","2,133,000,000","1,104,000,000","3,828,000,000","3,807,000,000","3,265,000,000","4,078,734,520","6,310,004,000","928,170,250","5,705,002,670","2,781,791,280","3,200,734,930","-20,719,473,740","-8,294,455,800","3,670,158,780","2,770,686,520","2,302,182,000","2,244,543,210"
			NetIncomeDiscontinuousOperations,"0","0","0","29,000,000","2,253,000,000","448,000,000","-135,000,000",,"0","0","1,070,000,000","200,000,000",,,"3,211,090,220",,,,,,,,,
		MinorityInterests,"-220,000,000","-220,000,000","-204,000,000","-237,000,000","-328,000,000","-306,000,000","-300,000,000","-260,000,000","-284,000,000","67,000,000","3,000,000","-468,000,000","-423,820,600","-519,889,460","-628,882,700","-650,118,700","-217,615,600","-520,883,680","169,628,660","714,806,760","52,172,260","197,764,210","133,014,960","148,181,670"
	OtherunderPreferredStockDividend,"268,000,000","268,000,000","293,000,000","267,000,000","183,000,000","186,000,000","103,000,000",,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"12,000,000","12,000,000","0","33,000,000",,"29,000,000",,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,752,000,000","2,752,000,000","1,661,000,000","1,672,000,000","2,752,000,000","2,495,000,000","822,000,000","1,873,000,000","820,000,000","3,895,000,000","4,880,000,000","2,997,000,000","4,078,734,520","6,310,004,000","4,139,260,470","5,705,002,670","2,781,791,280","3,200,734,930","-20,719,473,740","-8,294,455,800","3,670,158,780","2,770,686,520","2,302,182,000","2,244,543,210"
BasicEPS,,,"0.63","0.62","1.04","0.93","0.31","0.71","0.31","1.46","1.84","1.13","1.558","2.427","1.589","2.271","1.143","1.643","-19.111","-7.523","3.45","2.703","2.302","2.245"
DilutedEPS,,,"0.62","0.62","1.04","0.92","0.31","0.71","0.31","1.46","1.82","1.13","1.538","2.367","1.569","2.191","1.123","1.602","-19.111","-7.523","3.389","2.663","2.294","2.245"
BasicAverageShares,,,"2,656,683,856","2,659,421,767","2,654,045,007","2,648,620,953","2,632,656,483","2,638,028,169","2,632,833,980","2,643,535,474","2,652,173,913","2,648,020,634","2,611,889,097","2,601,559,094","2,605,576,401","2,512,477,797","2,433,617,610","1,948,643,974","1,084,176,031","1,103,126,514","1,153,831,943","1,022,269,531","1,000,000,000","999,595,142"
DilutedAverageShares,,,"2,658,103,271","2,711,501,117","2,654,045,007","2,700,700,303","2,632,656,483","2,638,028,169","2,646,157,346","2,711,972,965","2,681,318,681","2,649,121,002","2,658,555,815","2,763,924,859","2,638,768,401","2,603,840,520","2,477,075,068","1,997,360,966","1,084,176,031","1,176,996,343","1,153,831,943","1,022,269,531","1,003,717,472","999,595,142"
TotalOperatingIncomeAsReported,,,,,,,,,,"7,948,000,000","7,562,000,000","7,859,000,000","10,296,685,560","10,816,169,900","6,988,174,870","18,401,736,450","10,815,864,160","9,537,094,330","14,905,403,770","5,208,198,940","4,869,056,020","4,461,123,310","4,131,990,360","3,831,814,350"
TotalExpenses,"36,348,000,000","36,348,000,000","36,442,000,000","35,578,000,000","35,527,000,000","35,461,000,000","34,332,000,000","34,574,000,000","37,470,000,000","36,993,000,000","36,625,000,000","37,354,000,000","42,846,825,980","42,017,767,940","44,146,807,850","30,145,244,240","36,306,396,560","36,503,147,160","31,687,205,470","37,892,625,650","28,898,108,340","22,792,573,650","20,542,284,720","19,839,980,160"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,008,000,000","3,008,000,000","1,954,000,000","1,906,000,000","2,935,000,000","2,652,000,000","925,000,000","1,873,000,000","820,000,000","3,895,000,000","4,880,000,000","2,997,000,000","4,078,734,520","6,310,004,000","4,139,260,470","5,705,002,670","2,781,791,280","3,200,734,930","-20,719,473,740","-8,294,455,800","3,670,158,780","2,770,686,520","2,302,182,000","2,244,543,210"
NormalizedIncome,"2,933,447,600","2,933,447,600","2,026,832,500","2,319,401,000","1,627,139,000","2,199,230,000","1,263,343,500","2,402,434,000","2,038,356,000","4,171,987,996.619","4,630,674,757.282","3,288,357,900","4,560,165,988","6,014,381,841.68","2,916,197,272","6,942,974,339.596","2,856,592,032","4,081,155,394","-12,879,770,738","-846,627,130.591","1,397,857,229.616","2,411,467,645.534","1,903,535,766.234","2,076,817,678.728"
InterestIncome,,,,,,,,,,"125,000,000","120,000,000",,,,,,,,,,,,,
InterestExpense,"1,231,000,000","1,231,000,000","1,341,000,000","1,274,000,000","1,407,000,000","1,597,000,000","1,653,000,000","1,746,000,000","1,801,000,000","2,066,000,000","2,117,000,000","2,293,000,000",,,,,,,,,,,,
NetInterestIncome,"-1,330,000,000","-1,330,000,000","-1,358,000,000","-1,652,000,000","-1,948,000,000","-1,584,000,000","-1,660,000,000","-1,732,000,000","-1,700,000,000","-1,941,000,000","-2,117,000,000","-2,293,000,000",,,,,,,,,,,,
EBIT,"5,906,000,000","5,906,000,000","4,808,000,000","4,476,000,000","3,387,000,000","4,756,000,000","4,586,000,000","5,284,000,000","4,136,000,000","7,981,000,000","7,679,000,000","7,853,000,000","10,767,916,600","11,024,674,380","7,554,926,990","18,855,130,920","10,815,864,160","9,537,094,330","14,905,403,770","5,208,198,940","4,869,056,020","4,461,123,310","4,131,990,360","3,831,814,350"
EBITDA,"14,269,000,000"
ReconciledCostOfRevenue,"17,911,000,000","17,911,000,000","18,563,000,000","18,475,000,000","18,281,000,000","17,697,000,000","17,251,000,000","17,965,000,000","19,100,000,000","19,638,000,000","19,375,000,000","18,483,000,000","23,708,093,360","23,192,694,050","22,799,649,790","20,133,416,260","17,125,241,200","17,403,549,540","18,743,966,930","14,387,171,910","12,768,362,080","9,692,433,870","8,239,253,580","8,356,355,280"
ReconciledDepreciation,"8,349,000,000","8,349,000,000","7,047,000,000","6,846,000,000","6,728,000,000","6,465,000,000","6,038,000,000","6,052,000,000","6,329,000,000","6,735,000,000","6,461,000,000","7,104,000,000","7,794,707,340","8,123,444,280","7,832,999,220","7,028,880,750","9,736,638,320","10,334,300,450","15,625,849,090","12,720,413,380","6,836,695,540","5,024,602,240","4,670,871,480","4,691,813,490"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,008,000,000","3,008,000,000","1,954,000,000","1,877,000,000","682,000,000","2,204,000,000","1,060,000,000","1,873,000,000","820,000,000","3,895,000,000","3,810,000,000","2,797,000,000","4,078,734,520","6,310,004,000","928,170,250","5,705,002,670","2,781,791,280","3,200,734,930","-20,719,473,740","-8,294,455,800","3,670,158,780","2,770,686,520","2,302,182,000","2,244,543,210"
TotalUnusualItemsExcludingGoodwill,"108,000,000","108,000,000","-117,000,000","-670,000,000","-1,417,000,000","6,000,000","-305,000,000","-878,000,000","-1,748,000,000","-428,000,000","-1,199,000,000","-737,000,000","-802,385,780","358,024,140","-3,313,378,370","-1,578,015,390","-124,667,920","-1,467,367,440","-13,066,171,670","-10,084,844,430","3,087,746,000","592,298,840","648,021,600","235,454,310"
TotalUnusualItems,"108,000,000","108,000,000","-117,000,000","-670,000,000","-1,417,000,000","6,000,000","-305,000,000","-878,000,000","-1,748,000,000","-428,000,000","-1,199,000,000","-737,000,000","-802,385,780","358,024,140","-3,313,378,370","-1,578,015,390","-124,667,920","-1,467,367,440","-13,066,171,670","-10,084,844,430","3,087,746,000","592,298,840","648,021,600","235,454,310"
NormalizedEBITDA,"14,161,000,000","14,161,000,000","11,972,000,000","11,992,000,000","11,532,000,000","11,215,000,000","10,929,000,000","12,214,000,000","12,213,000,000","15,144,000,000","15,339,000,000","15,694,000,000","19,365,009,720","18,790,094,520","18,701,304,580","27,462,027,060","20,677,170,400","21,549,180,170","43,798,501,200","28,013,456,750","8,618,005,560","8,893,426,710","8,154,840,240","8,288,173,530"
TaxRateForCalcs,"0.31","0.31","0.378","0.34","0.333","0.205","0.333","0.397","0.303","0.353","0.316","0.333","0.4","0.174","0.4","0.215","0.4","0.4","0.4","0.261","0.264","0.394","0.385","0.288"
TaxEffectOfUnusualItems,"33,447,600","33,447,600","-44,167,500","-227,599,000","-471,861,000","1,230,000","-101,656,500","-348,566,000","-529,644,000","-151,012,003.381","-378,325,242.718","-245,642,100","-320,954,312","62,401,981.68","-1,325,351,348","-340,043,720.404","-49,867,168","-586,946,976","-5,226,468,668","-2,637,015,760.591","815,444,449.616","233,079,965.534","249,375,366.234","67,728,778.728"
