name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001
		GainLossonSaleofAssets,"3,021,000","954,000","-28,537,000","5,053,000","7,983,000","10,453,000","7,612,000","9,994,000","20,960,000","9,337,000","12,820,000",,"-154,923,000","-77,000","-3,422,000","299,000","-9,050,000",,,,
			GainOnSaleOfSecurity,"-5,398,000","-5,536,000","-31,604,000","1,275,000","3,100,000","1,036,000","1,546,000","-205,000","274,000","-257,000","35,000",,"0","-682,000","-3,666,000","5,000","-9,494,000",,,,
			GainonSaleofLoans,"6,758,000","5,345,000","2,144,000","3,187,000","4,787,000","7,786,000","5,257,000","8,748,000","20,866,000","9,735,000","12,785,000",,"-154,923,000",,,,,,,,
			GainonSaleofInvestmentProperty,"1,661,000","1,145,000","923,000","591,000","96,000","1,631,000","809,000","1,451,000","-180,000","-141,000",,,,"605,000","244,000","294,000","444,000",,,,
		OtherNonInterestIncome,"24,043,000","22,313,000","10,550,000","6,516,000","7,647,000","8,605,000","10,198,000","4,875,000","3,810,000","2,198,000","2,451,000",,"409,000","4,428,000","3,665,000","2,757,000","3,977,000","-78,526,000","-75,379,000",,
CreditLossesProvision,"-27,226,000","1,000,000","-12,000,000","-16,250,000","-19,750,000","-26,000,000","-37,500,000","-50,500,000","-65,000,000","-75,500,000","-66,500,000",,"-29,025,000","-6,646,000","-725,000","-600,000","-600,000","-600,000","-600,000","-500,000","-425,000"
NonInterestExpense,"421,903,000","422,754,000","407,680,000","418,574,000","358,564,000","328,332,000","319,860,000","245,711,000","207,007,000","155,621,000","130,813,000",,"97,799,000","80,780,000","73,573,000","86,830,000","59,686,000","54,803,000","49,153,000",,
	OccupancyAndEquipment,"63,776,000","63,996,000","63,539,000","61,509,000","56,220,000","50,865,000","49,668,000","39,226,000","33,619,000","26,786,000","19,632,000",,"11,664,000","10,888,000","9,969,000","10,306,000","10,340,000",,,,
	ProfessionalExpenseAndContractServicesExpense,"18,351,000","17,308,000","15,278,000","38,853,000","20,104,000","16,104,000","14,672,000","11,154,000","9,487,000","5,329,000","4,970,000",,"2,319,000",,,,,,,,
	SellingGeneralAndAdministration,"304,173,000","305,084,000","296,880,000","285,592,000","251,699,000","233,096,000","228,267,000","175,556,000","147,017,000","113,036,000","98,350,000",,"78,953,000","56,622,000","51,964,000","44,465,000","38,331,000","31,578,000","28,896,000",,
		GeneralAndAdministrativeExpense,"291,529,000","291,191,000","283,826,000","271,181,000","243,055,000","222,108,000","216,029,000","166,954,000","140,163,000","106,684,000","92,778,000",,"75,318,000","53,886,000","48,689,000","41,963,000","35,695,000","31,578,000","28,896,000",,
			SalariesAndWages,"243,176,000","243,782,000","235,928,000","227,177,000","206,698,000","186,320,000","172,068,000","128,765,000","109,197,000","85,688,000","72,953,000",,"60,085,000","53,886,000","48,689,000","41,963,000","35,695,000","31,578,000","28,896,000",,
			InsuranceAndClaims,"14,301,000","13,200,000","17,760,000","16,610,000","12,183,000","9,050,000","14,390,000","14,950,000","10,770,000","9,300,000","10,650,000",,"8,557,000",,,,,,,,
			OtherGandA,"34,052,000","34,209,000","30,138,000","27,394,000","24,174,000","26,738,000","29,571,000","23,239,000","20,196,000","11,696,000","9,175,000",,"6,676,000",,,,,,,,
		SellingAndMarketingExpense,"12,644,000","13,893,000","13,054,000","14,411,000","8,644,000","10,988,000","12,238,000","8,602,000","6,854,000","6,352,000","5,572,000",,"3,635,000","2,736,000","3,275,000","2,502,000","2,636,000",,,,
	OtherNonInterestExpense,"35,603,000","36,366,000","31,983,000","32,620,000","30,541,000","28,267,000","27,253,000","19,775,000","16,884,000","10,470,000","7,861,000",,"4,863,000","13,270,000","11,640,000","32,059,000","11,015,000","23,225,000","20,257,000",,
SpecialIncomeCharges,,,,,"0","0","-20,000,000",,,,,,,,,,"-43,616,000",,,,
	OtherSpecialCharges,,,,,,,"20,000,000",,,,,,,,,,,,,,
PretaxIncome,"273,428,000","286,732,000","270,418,000","280,589,000","299,072,000","280,877,000","206,472,000","175,786,000","144,850,000","125,167,000","98,622,000",,"-109,118,000","25,059,000","14,836,000","22,422,000","-6,488,000","31,503,000","40,502,000","55,962,000",
TaxProvision,"86,590,000","91,248,000","67,842,000","153,845,000","106,947,000","99,372,000","74,751,000","63,755,000","56,083,000","46,281,000","36,603,000",,"-44,200,000","9,030,000","-7,430,000","7,408,000","-3,346,000","11,666,000","12,232,000","-20,093,000",
NetIncomeCommonStockholders,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
	NetIncome,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
		NetIncomeIncludingNoncontrollingInterests,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
			NetIncomeContinuousOperations,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
DilutedNIAvailtoComStockholders,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
BasicEPS,,,"0.72","0.44","0.65","0.55","0.38","0.4","0.325","0.286","0.224","0","-0.243","0.059","0.078","0.024","-0.011","0.067","0.095","0.121","0.097"
DilutedEPS,,,"0.72","0.43","0.64","0.55","0.38","0.396","0.322","0.286","0.22","0","-0.243","0.059","0.078","0.024","-0.011","0.067","0.095","0.121","0.097"
BasicAverageShares,,,"281,925,219","290,183,952","297,580,834","329,763,527","344,389,259","279,632,558","273,797,796","274,989,450","279,769,465",,"266,552,525","268,892,170","282,573,086","296,503,004","296,744,444","296,744,444","296,744,444","296,744,444","296,744,444"
DilutedAverageShares,,,"282,791,859","291,966,475","300,954,885","332,933,448","347,731,571","283,035,844","275,633,381","275,514,204","280,189,542",,"266,759,687","269,284,498","282,621,452","296,503,004","296,744,444","296,744,444","296,744,444","296,744,444","296,744,444"
InterestIncomeAfterProvisionForLoanLoss,"638,452,000","656,073,000","668,017,000","663,526,000","620,435,000","569,084,000","504,471,000","384,926,000","307,745,000","249,304,000","199,006,000",,"134,007,000","98,466,000","85,566,000","103,672,000","99,245,000","82,416,000","82,517,000","97,256,000","75,205,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
NormalizedIncome,"185,703,010.467","194,703,110","201,884,673","126,389,400","192,063,329.232","180,451,374","143,964,858","111,106,277.7","88,877,304","78,974,864.685","62,019,000",,"-64,918,000","15,642,011.493","22,107,400","14,817,134.6","22,761,200","19,837,000","28,270,000","35,869,000","28,659,000"
TotalMoneyMarketInvestments,"20,546,000","20,146,000","18,641,000","15,531,000","9,462,000","7,106,000","7,413,000","6,446,000","5,595,000","37,000","238,000",,"393,000","4,208,000","3,597,000","6,425,000","2,816,000",,,,
ReconciledDepreciation,,"38,707,000","19,078,000","19,848,000","19,071,000","17,280,000","16,957,000","10,655,000","8,712,000","7,944,000","5,711,000",,"2,795,000","6,142,000","6,181,000","4,324,000","9,451,000","2,304,000","2,516,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"186,838,000","195,484,000","202,576,000","126,744,000","192,125,000","181,505,000","131,721,000","112,031,000","88,767,000","78,886,000","62,019,000",,"-64,918,000","16,029,000","22,266,000","15,014,000","-3,142,000","19,837,000","28,270,000","35,869,000","28,659,000"
TotalUnusualItemsExcludingGoodwill,"1,661,000","1,145,000","923,000","591,000","96,000","1,631,000","-19,191,000","1,451,000","-180,000","-141,000",,,,"605,000","244,000","294,000","-43,172,000",,,,
TotalUnusualItems,"1,661,000","1,145,000","923,000","591,000","96,000","1,631,000","-19,191,000","1,451,000","-180,000","-141,000",,,,"605,000","244,000","294,000","-43,172,000",,,,
TaxRateForCalcs,"0.317","0.318","0.251","0.4","0.358","0.354","0.362","0.363","0.387","0.37","0.371",,"0.35","0.36","0.35","0.33","0.4","0.37","0.302","0.4","0.4"
TaxEffectOfUnusualItems,"526,010.467","364,110","231,673","236,400","34,329.232","577,374","-6,947,142","526,277.7","-69,696","-52,135.315","0",,"0","218,011.493","85,400","97,134.6","-17,268,800","0","0","0","0"
