name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
TotalAssets,"45,058,000,000","39,207,000,000","36,593,000,000","33,758,000,000","32,744,000,000","31,199,000,000","28,831,000,000","28,075,000,000","26,898,000,000","23,852,000,000","24,131,000,000","24,280,000,000","24,025,000,000","23,675,000,000","22,225,000,000","21,465,000,000","21,063,000,000","18,741,000,000","17,730,000,000","17,568,000,000","16,885,000,000","19,429,000,000","22,002,000,000","21,272,000,000","19,892,000,000","12,339,000,000","10,216,000,000","1,072,000,000","485,300,000","321,600,000"
	CurrentAssets,"11,196,000,000","10,213,000,000","9,977,000,000","9,086,000,000","9,232,000,000","8,930,000,000","8,037,000,000","7,763,000,000","7,233,000,000","6,919,000,000","6,577,000,000","6,301,000,000","6,205,000,000","6,078,000,000","5,215,000,000","4,683,000,000","4,822,000,000","4,505,000,000","4,141,000,000","4,453,000,000","3,597,000,000","3,863,000,000","4,423,000,000","4,413,000,000","4,200,000,000","2,550,000,000","2,488,000,000","338,400,000","166,500,000","102,500,000"
		CashCashEquivalentsAndShortTermInvestments,"621,000,000","502,000,000","732,000,000","646,000,000","741,000,000","566,000,000","414,000,000","705,000,000","373,000,000","411,000,000","312,000,000","465,000,000","393,000,000","634,000,000","336,000,000","129,000,000","115,000,000","161,000,000","85,000,000","314,000,000","190,000,000","297,000,000","110,000,000","113,000,000","232,000,000","13,000,000","224,000,000","61,900,000","10,800,000","2,000,000"
			CashAndCashEquivalents,"621,000,000","502,000,000","732,000,000","646,000,000","741,000,000","566,000,000","414,000,000","705,000,000","373,000,000","411,000,000","312,000,000","465,000,000","393,000,000","634,000,000","336,000,000","129,000,000","115,000,000","161,000,000","85,000,000","314,000,000","190,000,000","297,000,000","110,000,000","113,000,000","232,000,000","13,000,000","224,000,000","61,900,000","10,800,000","2,000,000"
		Receivables,"7,380,000,000","6,789,000,000","6,501,000,000","5,826,000,000","5,889,000,000","5,694,000,000","5,208,000,000","4,672,000,000","4,533,000,000","3,832,000,000","3,692,000,000","3,780,000,000","3,895,000,000","3,705,000,000","3,332,000,000","3,083,000,000","3,095,000,000","2,788,000,000","2,513,000,000","2,408,000,000","2,051,000,000","2,245,000,000","3,054,000,000","3,023,000,000","2,778,000,000","1,747,000,000","1,566,000,000","206,500,000","116,100,000","79,100,000"
			AccountsReceivable,"7,380,000,000","6,789,000,000","6,501,000,000","5,826,000,000","5,889,000,000","5,694,000,000","5,208,000,000","4,672,000,000","4,533,000,000","3,832,000,000","3,692,000,000","3,780,000,000","3,895,000,000","3,705,000,000","3,332,000,000","3,083,000,000","3,095,000,000","2,788,000,000","2,420,000,000","2,211,000,000","1,873,000,000","2,096,000,000","2,522,000,000","3,023,000,000","2,665,000,000","1,747,000,000",,,,
				GrossAccountsReceivable,,,"11,989,000,000","10,814,000,000","11,215,000,000","10,705,000,000","10,696,000,000","9,518,000,000","8,639,000,000","7,771,000,000","8,552,000,000",,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,"-5,488,000,000","-4,988,000,000","-5,326,000,000","-5,011,000,000","-5,488,000,000","-4,846,000,000","-4,106,000,000","-3,939,000,000","-4,860,000,000",,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"93,000,000","197,000,000","178,000,000","149,000,000","532,000,000",,"113,000,000",,,,,
		Inventory,"1,849,000,000","1,732,000,000","1,573,000,000","1,503,000,000","1,439,000,000","1,279,000,000","1,179,000,000","1,086,000,000","1,054,000,000","897,000,000","802,000,000","737,000,000","710,000,000","669,000,000","616,000,000","577,000,000","520,000,000","462,000,000","423,000,000","396,000,000","383,000,000","434,000,000","452,000,000","441,000,000","406,000,000","285,000,000","245,000,000","28,200,000","11,400,000","8,400,000"
