name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,965,170,541","2,928,804,786","2,844,414,252","3,475,576,620","2,673,638,913","2,142,431,613","1,898,682,256","1,976,899,252","892,930,505","731,476,844","679,445,596","496,937,825","150,546,128","241,989,195","234,351,591"
EnterpriseValue,,,,,"2,375,308,433",,,,,,,,,,
PeRatio,"7.935","9.275","16.759","21.362","35.969","45.437","28.617","37.835","33.921","66.55","87.179",,,,"1.462"
ForwardPeRatio,"27.027","9.506","9.425","17.301","17.857","15.106","16.921","25.189","21.459","13.624","18.939",,,,
PegRatio,"4.859",,"0.71","1.358","0.912","1.652","0.324","0.501","0.454","0.681","1.083",,,,
PsRatio,"1.033","1.551","1.766","2.505","2.176","2.036","2.67","2.906","1.53","1.434","2.061","1.509","0.839","0.685","0.833"
PbRatio,"2.26","3.83","4.258","7.4","5.925","4.466","3.7","4.448","2.084","1.853","2.26","1.865","0.732","1.399","8.299"
EnterprisesValueRevenueRatio,"1.523",,,,"1.649",,,,,,,,,,
EnterprisesValueEBITDARatio,"6.316"
