Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,99.389999,99.730003,98.610001,99.389999,85.195915,25500
2015-05-13,99.209999,99.860001,98.730003,99.309998,85.127342,37400
2015-05-14,99.800003,99.860001,99.070000,99.459999,85.255928,29100
2015-05-15,99.940002,100.309998,98.500000,99.019997,84.878761,21900
2015-05-18,98.790001,100.500000,98.709999,100.419998,86.078819,27700
2015-05-19,99.940002,101.000000,99.739998,100.150002,85.847382,32500
2015-05-20,100.000000,100.809998,98.480003,99.070000,84.921616,79200
2015-05-21,99.720001,99.720001,98.570000,99.150002,84.990173,23700
2015-05-22,99.650002,99.650002,98.339996,99.019997,84.878761,12100
2015-05-26,98.870003,99.580002,98.720001,99.080002,84.930199,37200
2015-05-27,101.980003,102.260002,99.410004,102.129997,87.544609,49500
2015-05-28,102.599998,102.860001,101.070000,102.860001,88.170341,24300
2015-05-29,103.040001,103.500000,102.489998,103.209999,88.470360,61800
2015-06-01,103.760002,104.529999,102.559998,103.330002,88.573219,72200
2015-06-02,103.279999,106.089996,103.279999,105.089996,90.081879,120400
2015-06-03,104.900002,107.019997,104.320000,106.660004,92.102509,75100
2015-06-04,106.019997,106.779999,104.370003,104.949997,90.625900,57200
2015-06-05,105.519997,106.080002,104.050003,104.730003,90.435928,158000
2015-06-08,104.400002,106.010002,100.099998,100.699997,86.955948,151500
2015-06-09,100.839996,102.540001,99.580002,101.239998,87.422256,181100
2015-06-10,102.019997,104.309998,101.250000,103.989998,89.796928,101500
2015-06-11,103.639999,105.559998,103.320000,105.559998,91.152649,56000
2015-06-12,105.779999,105.779999,104.129997,104.500000,90.237320,85000
2015-06-15,103.050003,103.699997,100.750000,100.750000,86.999138,256300
2015-06-16,101.089996,103.279999,100.839996,103.230003,89.140663,87000
2015-06-17,103.750000,104.470001,102.660004,102.660004,88.648468,100600
2015-06-18,103.239998,104.080002,102.360001,103.540001,89.408340,58900
2015-06-19,103.989998,104.000000,102.050003,102.129997,88.190788,87400
2015-06-22,102.959999,104.010002,102.809998,103.830002,89.658768,76400
2015-06-23,103.379997,104.550003,103.040001,103.800003,89.632843,56400
2015-06-24,103.599998,104.730003,103.199997,103.199997,89.114746,27500
2015-06-25,103.910004,103.910004,102.000000,102.209999,88.259880,24600
2015-06-26,101.889999,103.510002,101.889999,103.290001,89.192459,76400
2015-06-29,102.720001,103.010002,101.230003,101.599998,87.733139,31500
2015-06-30,102.389999,102.730003,101.610001,102.320000,88.354858,43500
2015-07-01,103.199997,105.900002,103.199997,105.209999,90.850410,91400
2015-07-02,105.430000,106.000000,103.349998,104.709999,90.418663,101900
2015-07-06,104.279999,105.050003,103.370003,104.070000,89.866020,25300
2015-07-07,104.160004,105.050003,102.660004,104.730003,90.435928,34400
2015-07-08,103.730003,105.879997,103.730003,104.720001,90.427299,72100
2015-07-09,106.120003,106.120003,104.209999,104.730003,90.435928,74500
2015-07-10,105.360001,106.919998,105.169998,106.480003,91.947083,44800
2015-07-13,106.620003,109.809998,106.620003,107.309998,92.663803,52500
2015-07-14,107.190002,108.470001,106.849998,107.029999,92.422005,60500
2015-07-15,107.169998,108.389999,106.610001,107.820000,93.104187,125400
2015-07-16,108.000000,108.660004,107.519997,108.269997,93.492760,59300
2015-07-17,108.150002,108.190002,106.830002,107.480003,92.810608,41000
2015-07-20,107.900002,108.080002,105.550003,106.830002,92.249298,74100
2015-07-21,106.559998,107.260002,105.589996,106.190002,91.696640,118500
2015-07-22,106.150002,106.870003,105.790001,106.570000,92.024796,36800
2015-07-23,106.370003,106.889999,104.760002,105.129997,90.781326,54200
2015-07-24,104.889999,106.160004,104.180000,104.889999,90.574074,87200
2015-07-27,104.570000,104.610001,103.129997,103.900002,89.719208,72600
2015-07-28,104.300003,105.190002,103.690002,105.059998,90.720886,53600
2015-07-29,105.599998,106.730003,102.320000,105.870003,91.420349,126700
2015-07-30,105.279999,106.400002,105.110001,106.129997,91.644844,109700
2015-07-31,106.320000,107.879997,105.959999,106.949997,92.352928,69100
2015-08-03,107.150002,107.580002,105.379997,106.169998,91.679382,46500
2015-08-04,105.540001,106.169998,104.919998,105.080002,90.738159,91000
2015-08-05,105.209999,105.989998,104.120003,104.629997,90.349564,77600
2015-08-06,105.059998,105.059998,102.620003,103.709999,89.555122,72900
2015-08-07,103.720001,104.470001,102.360001,103.529999,89.399712,110500
2015-08-10,104.220001,105.739998,103.870003,104.860001,90.548164,34300
2015-08-11,104.279999,105.489998,103.980003,104.589996,90.315041,83100
2015-08-12,105.750000,105.750000,101.900002,102.730003,88.708893,73800
2015-08-13,102.790001,104.489998,102.510002,104.080002,89.874657,52500
2015-08-14,103.510002,105.260002,103.510002,104.910004,90.591377,35200
2015-08-17,104.430000,105.180000,103.680000,104.879997,90.565445,23200
2015-08-18,104.339996,105.129997,104.010002,104.290001,90.055984,19700
2015-08-19,104.190002,104.949997,102.459999,103.690002,89.537872,32800
2015-08-20,103.440002,103.440002,101.900002,101.910004,88.000816,28000
