name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
TotalRevenue,"91,007,000,000","91,244,000,000","91,247,000,000","87,352,000,000","83,701,000,000","82,246,000,000","83,117,000,000","86,041,000,000","81,264,000,000","86,094,000,000","105,927,000,000","109,629,000,000","72,782,000,000","66,319,000,000","72,580,000,000","57,175,000,000","51,017,000,000","38,827,000,000","35,124,000,000","35,113,000,000","32,956,000,000","32,546,000,000","31,504,000,000","13,053,000,000","10,042,000,000","8,536,000,000","7,807,000,000","6,822,000,000","6,260,000,000"
	NetInterestIncome,"48,646,000,000","48,891,000,000","47,432,000,000","44,667,000,000","41,096,000,000","39,251,000,000","39,952,000,000","42,265,000,000","40,656,000,000","44,616,000,000","51,523,000,000","47,109,000,000","45,360,000,000","34,433,000,000","34,591,000,000","30,737,000,000","28,797,000,000","21,464,000,000","20,923,000,000","20,290,000,000","18,442,000,000","18,237,000,000","18,298,000,000","7,898,000,000","6,329,000,000","5,447,000,000","5,211,000,000","4,637,000,000","4,098,000,000"
		InterestIncome,"69,164,000,000","71,236,000,000","66,769,000,000","57,579,000,000","51,057,000,000","49,800,000,000","50,886,000,000","55,020,000,000","57,400,000,000","66,236,000,000","75,497,000,000","77,916,000,000","85,684,000,000","87,304,000,000","78,585,000,000","58,626,000,000","43,227,000,000","31,643,000,000","32,161,000,000","38,293,000,000","43,258,000,000","37,323,000,000","38,588,000,000","16,579,000,000","13,796,000,000","13,220,000,000","10,529,000,000","8,207,000,000","7,780,000,000"
			InterestIncomeFromLoansAndLease,"42,164,000,000","43,086,000,000","40,811,000,000","36,221,000,000","33,228,000,000","32,070,000,000","34,307,000,000","36,470,000,000","38,880,000,000","44,966,000,000","50,996,000,000","48,703,000,000","56,017,000,000","55,681,000,000","48,274,000,000","34,843,000,000","28,216,000,000","21,668,000,000","22,030,000,000","27,166,000,000","31,872,000,000","27,569,000,000","28,331,000,000","12,481,000,000","10,519,000,000","9,576,000,000","7,750,000,000","6,241,000,000","5,807,000,000"
				InterestIncomeFromLoans,,,,,,,,,,,,,"56,017,000,000","55,681,000,000","48,274,000,000","34,843,000,000","28,216,000,000","21,668,000,000","22,030,000,000","27,166,000,000","31,872,000,000","27,569,000,000","28,331,000,000","12,481,000,000","10,217,000,000","9,355,000,000","7,600,000,000","6,131,000,000","5,713,000,000"
				InterestIncomeFromLeases,,,,,,,,,,,,,,,,,,,,,,,,,"302,000,000","221,000,000","150,000,000","110,000,000","94,000,000"
			InterestIncomeFromSecurities,"16,651,000,000","17,002,000,000","16,535,000,000","14,945,000,000","13,590,000,000","13,716,000,000","12,582,000,000","14,455,000,000","13,870,000,000","15,482,000,000","18,508,000,000","20,891,000,000","22,203,000,000","19,201,000,000","18,887,000,000","16,680,000,000","11,281,000,000","7,095,000,000","7,846,000,000","7,329,000,000","7,770,000,000","6,913,000,000","7,128,000,000","3,204,000,000","2,531,000,000","2,565,000,000","2,142,000,000","1,693,000,000","1,680,000,000"
			InterestIncomeFromDeposits,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000","142,000,000","90,000,000","79,000,000","92,000,000"
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"4,467,000,000","4,843,000,000","3,176,000,000","2,390,000,000","1,118,000,000","988,000,000","1,039,000,000","1,229,000,000","1,502,000,000","2,147,000,000","1,832,000,000","2,894,000,000","3,313,000,000","7,722,000,000","7,823,000,000","5,012,000,000","2,043,000,000","1,373,000,000","870,000,000","1,414,000,000","2,354,000,000","1,666,000,000","1,828,000,000","683,000,000","666,000,000","937,000,000","547,000,000","194,000,000","201,000,000"
			OtherInterestIncome,"5,882,000,000","6,305,000,000","6,247,000,000","4,023,000,000","3,121,000,000","3,026,000,000","2,958,000,000","2,866,000,000","3,148,000,000","3,641,000,000","4,161,000,000","5,428,000,000","4,151,000,000","4,700,000,000","3,601,000,000","2,091,000,000","1,687,000,000","1,507,000,000","1,415,000,000","2,384,000,000","1,262,000,000","1,175,000,000","1,301,000,000","211,000,000",,,,,
		InterestExpense,"20,518,000,000","22,345,000,000","19,337,000,000","12,912,000,000","9,961,000,000","10,549,000,000","10,934,000,000","12,755,000,000","16,744,000,000","21,620,000,000","23,974,000,000","30,807,000,000","40,324,000,000","52,871,000,000","43,994,000,000","27,889,000,000","14,430,000,000","10,179,000,000","11,238,000,000","18,003,000,000","24,816,000,000","19,086,000,000","20,290,000,000","8,681,000,000","7,467,000,000","7,773,000,000","5,318,000,000","3,570,000,000","3,682,000,000"
			InterestExpenseForDeposit,"6,577,000,000","7,188,000,000","4,495,000,000","1,931,000,000","1,015,000,000","861,000,000","1,080,000,000","1,396,000,000","1,990,000,000","3,002,000,000","3,997,000,000","7,807,000,000","15,250,000,000","18,093,000,000","14,480,000,000","9,492,000,000","6,275,000,000","4,908,000,000","5,434,000,000","8,886,000,000","11,010,000,000","9,002,000,000","10,811,000,000","3,955,000,000","3,322,000,000","3,281,000,000","2,415,000,000","2,149,000,000","2,772,000,000"
			InterestExpenseForShortTermDebt,"6,476,000,000","7,208,000,000","5,839,000,000","3,538,000,000","2,350,000,000","2,387,000,000","2,578,000,000","2,923,000,000","3,572,000,000","4,599,000,000","3,699,000,000","5,512,000,000","12,362,000,000","21,975,000,000","19,840,000,000","11,615,000,000","4,434,000,000","1,951,000,000","2,089,000,000","4,167,000,000","7,957,000,000","5,826,000,000","5,239,000,000","2,264,000,000","2,155,000,000","2,710,000,000","2,353,000,000","1,029,000,000","639,000,000"
			InterestExpenseForLongTermDebtAndCapitalSecurities,"6,232,000,000","6,700,000,000","7,645,000,000","6,239,000,000","5,578,000,000","5,958,000,000","5,700,000,000","6,798,000,000","9,419,000,000","11,807,000,000","13,707,000,000","15,413,000,000","9,938,000,000","9,359,000,000","7,034,000,000","4,418,000,000","2,404,000,000","2,034,000,000","2,455,000,000","3,795,000,000","4,957,000,000","3,600,000,000","3,345,000,000","1,784,000,000","1,337,000,000","886,000,000","550,000,000","392,000,000","271,000,000"
			OtherInterestExpense,"1,233,000,000","1,249,000,000","1,358,000,000","1,204,000,000","1,018,000,000","1,343,000,000","1,576,000,000","1,638,000,000","1,763,000,000","2,212,000,000","2,571,000,000","2,075,000,000","2,774,000,000","3,444,000,000","2,640,000,000","2,364,000,000","1,317,000,000","1,286,000,000","1,260,000,000","1,155,000,000","892,000,000","658,000,000","895,000,000","678,000,000","653,000,000","896,000,000",,,
	NonInterestIncome,"42,361,000,000","42,353,000,000","43,815,000,000","42,685,000,000","42,605,000,000","42,995,000,000","43,165,000,000","43,776,000,000","40,608,000,000","41,478,000,000","54,404,000,000","62,520,000,000","27,422,000,000","31,886,000,000","37,989,000,000","26,438,000,000","22,220,000,000","17,363,000,000","14,201,000,000","14,823,000,000","14,514,000,000","14,309,000,000","13,206,000,000","5,155,000,000","3,713,000,000","3,089,000,000","2,596,000,000","2,185,000,000","2,162,000,000"
		TotalPremiumsEarned,,,,,,,,,"-195,000,000","1,346,000,000","2,066,000,000","2,760,000,000","1,833,000,000",,,,,,,,,,,,,,,,
		FeesAndCommissions,"27,732,000,000","27,373,000,000","27,978,000,000","27,225,000,000","28,087,000,000","29,041,000,000","28,234,000,000","29,372,000,000","29,864,000,000","27,104,000,000","29,120,000,000","31,310,000,000","28,602,000,000","28,132,000,000","26,973,000,000","13,457,000,000","15,204,000,000","11,021,000,000","10,133,000,000","9,477,000,000","8,758,000,000","9,232,000,000","5,192,000,000","2,769,000,000",,,,,
			FeesandCommissionIncome,"27,732,000,000","27,373,000,000","27,978,000,000","27,225,000,000","28,087,000,000","29,041,000,000","28,234,000,000","29,372,000,000","29,864,000,000","27,104,000,000","29,120,000,000","31,310,000,000","28,602,000,000","28,132,000,000","26,973,000,000","13,457,000,000","15,204,000,000","11,021,000,000","10,133,000,000","9,477,000,000","8,758,000,000","9,232,000,000","5,192,000,000","2,769,000,000",,,,,
				ServiceChargeOnDepositorAccounts,"7,738,000,000","7,674,000,000","7,767,000,000","8,042,000,000","9,491,000,000","9,745,000,000","9,006,000,000","11,264,000,000","12,350,000,000","8,094,000,000","9,390,000,000",,,,,,,,,,,"3,645,000,000","3,396,000,000","1,546,000,000",,,,,
				TrustFeesbyCommissions,"10,483,000,000","10,241,000,000","10,189,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				SecuritiesActivities,"3,817,000,000","3,661,000,000","14,160,000,000","13,281,000,000","12,745,000,000","13,337,000,000","13,284,000,000","12,282,000,000","11,393,000,000","11,826,000,000","11,622,000,000","11,919,000,000",,,,,,,,,,,,,,,,,
				CreditCard,"5,694,000,000","5,797,000,000","6,051,000,000","5,902,000,000","5,851,000,000","5,959,000,000","5,944,000,000","5,826,000,000","6,121,000,000","7,184,000,000","8,108,000,000","8,353,000,000",,,,,,,,,,,,,,,,,
				OtherCustomerServices,,,,,,,,,,"19,920,000,000","9,390,000,000","11,038,000,000",,,,,,,,,,"5,587,000,000","1,796,000,000","1,223,000,000",,,,,
		InvestmentBankingProfit,"5,766,000,000","5,642,000,000","5,327,000,000","6,011,000,000","5,241,000,000","5,572,000,000","6,065,000,000","6,126,000,000","5,299,000,000","-3,613,000,000","8,254,000,000","14,342,000,000","2,263,000,000","2,345,000,000","2,317,000,000",,,,,,,,"2,009,000,000","627,000,000",,,,,
		TradingGainLoss,"9,073,000,000","9,034,000,000","8,540,000,000","7,277,000,000","6,902,000,000","6,473,000,000","6,309,000,000","7,056,000,000","5,870,000,000","6,697,000,000","10,054,000,000","12,235,000,000",,,,,,,,,,,,,,,,,
