name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		OtherEquityInterest,,"-3,000,000","-3,000,000","-6,000,000","-13,000,000","-23,000,000","-31,000,000","-41,000,000","-43,000,000","-44,000,000","-47,000,000","-49,000,000","-55,000,000","-72,000,000","-128,000,000","-157,000,000","-194,000,000","-178,000,000","-193,000,000","-207,000,000","-216,000,000","-252,000,000","2,504,000,000","1,744,000,000","5,399,000,000","2,702,000,000","4,739,000,000","759,000,000"
	MinorityInterest,,,,,,,,"0","28,000,000","28,000,000","29,000,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"32,629,000,000","27,763,000,000","28,901,000,000","26,920,000,000","25,149,000,000","27,498,000,000","27,681,000,000","26,637,000,000","24,582,000,000","24,924,000,000","22,602,000,000","18,300,000,000","27,491,000,000","26,496,000,000","25,073,000,000","27,114,000,000","25,638,000,000","21,399,000,000","20,890,000,000","20,563,000,000","18,787,000,000","18,593,000,000","17,107,000,000","14,838,000,000","13,908,000,000","9,295,000,000","11,150,000,000","7,183,000,000"
PreferredStockEquity,"2,248,000,000","1,930,000,000","1,746,000,000","1,746,000,000","1,746,000,000","1,746,000,000","780,000,000",,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"23,750,000,000","19,382,000,000","20,805,000,000","18,827,000,000","18,279,000,000","20,558,000,000","20,700,000,000","20,580,000,000","18,674,000,000","19,016,000,000","16,692,000,000","12,641,000,000","21,851,000,000","21,846,000,000","20,186,000,000","21,823,000,000","20,565,000,000","17,438,000,000","17,196,000,000","17,451,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
NetTangibleAssets,"22,972,000,000","18,069,000,000","20,370,000,000","19,354,000,000","18,806,000,000","21,085,000,000","20,237,000,000","19,340,000,000","17,432,000,000","18,142,000,000","15,817,000,000","11,767,000,000","21,026,000,000","21,021,000,000","19,361,000,000","20,998,000,000","19,636,000,000","16,511,000,000","15,912,000,000","16,204,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
InvestedCapital,"30,381,000,000","25,833,000,000","27,155,000,000","25,174,000,000","23,403,000,000","25,752,000,000","26,901,000,000","26,637,000,000","24,582,000,000","24,924,000,000","22,602,000,000","18,300,000,000","27,491,000,000","26,508,000,000","25,486,000,000","27,157,000,000","25,641,000,000","21,678,000,000","21,117,000,000","20,782,000,000","19,452,000,000","18,986,000,000","17,306,000,000","14,838,000,000","13,908,000,000","9,295,000,000","11,150,000,000","7,183,000,000"
TangibleBookValue,"20,724,000,000","16,139,000,000","18,624,000,000","17,608,000,000","17,060,000,000","19,339,000,000","19,457,000,000","19,340,000,000","17,432,000,000","18,142,000,000","15,817,000,000","11,767,000,000","21,026,000,000","21,021,000,000","19,361,000,000","20,998,000,000","19,636,000,000","16,511,000,000","15,912,000,000","16,204,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
TotalDebt,"6,631,000,000","6,451,000,000","6,350,000,000","6,347,000,000","5,124,000,000","5,194,000,000","6,201,000,000","6,057,000,000","5,908,000,000","5,908,000,000","5,910,000,000","5,659,000,000","5,640,000,000","4,662,000,000","5,300,000,000","5,334,000,000","5,076,000,000","4,240,000,000","3,921,000,000","3,331,000,000","2,851,000,000","1,746,000,000","1,696,000,000","1,386,000,000","1,228,000,000","869,000,000","850,000,000",
NetDebt,"6,293,000,000","5,952,000,000","5,733,000,000","5,911,000,000","4,629,000,000","4,537,000,000","5,526,000,000","5,251,000,000","5,132,000,000","5,346,000,000","5,298,000,000","5,244,000,000","5,218,000,000","4,219,000,000","4,987,000,000","4,920,000,000","4,710,000,000","3,778,000,000","3,658,000,000","3,109,000,000","2,597,000,000","1,488,000,000","1,476,000,000","1,270,000,000","1,228,000,000","869,000,000","850,000,000",
ShareIssued,"900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","900,000,000","563,000,000","622,000,000","646,000,000","683,000,000","704,000,000","702,000,000","712,000,000","728,000,000","787,000,000","818,000,000","850,000,000","884,000,000","895,000,000","898,724,000","900,000,000","900,000,000"
OrdinarySharesNumber,"319,000,000","332,000,000","355,000,000","366,000,000","381,000,000","418,000,000","449,000,000","479,000,000","501,000,000","533,000,000","537,000,000","536,000,000","563,000,000","622,000,000","646,000,000","683,000,000","704,000,000","702,000,000","712,000,000","728,000,000","787,000,000","818,000,000","850,000,000","884,000,000","895,000,000","898,724,000","900,000,000","900,000,000"
PreferredSharesNumber,"81,000","56,800","72,200","72,200","72,200","72,200","32,300",,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"581,000,000","568,000,000","545,000,000","534,000,000","519,000,000","482,000,000","451,000,000","421,000,000","399,000,000","367,000,000","363,000,000","364,000,000",,,,,,,,,,,,,,,,
