name,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015,06/30/2015,12/31/2014,06/30/2014,12/31/2013,06/30/2013,12/31/2012,06/30/2012,12/31/2011,06/30/2011,12/31/2010,06/30/2010,12/31/2009,06/30/2009,12/31/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,12/31/2000,06/30/2000,12/31/1999,12/31/1998,12/31/1997
		CurrentDebtAndCapitalLeaseObligation,"1,267,000,000","1,007,000,000","12,105,000,000","10,476,000,000","6,311,000,000","4,936,000,000","4,759,000,000","6,187,000,000","4,536,000,000","4,368,000,000","4,891,000,000","4,121,000,000","7,100,000,000","6,315,000,000","7,331,000,000",,"7,459,000,000",,"4,891,000,000","9,281,000,000","7,488,000,000","7,854,000,000","9,172,483,460",,"9,792,165,990","9,753,241,540","8,057,275,460","9,084,420,800","9,186,092,800","11,985,896,160","11,355,845,920","8,871,488,640","10,608,240,800","15,145,110,860","23,966,242,530","22,941,420,600","12,983,408,320","32,797,186,220","9,757,983,950","5,033,546,350","3,068,723,340","6,916,356,720"
			CurrentDebt,"8,204,000,000","10,455,000,000","12,105,000,000","10,476,000,000","6,311,000,000","4,936,000,000","4,759,000,000","6,187,000,000","4,536,000,000","4,368,000,000","4,891,000,000","4,121,000,000","7,100,000,000","6,315,000,000","7,331,000,000",,"7,459,000,000",,"4,891,000,000","9,281,000,000","7,488,000,000","7,854,000,000","9,172,483,460",,"9,792,165,990","9,753,241,540","8,057,275,460","9,084,420,800","9,186,092,800","11,985,896,160","11,355,845,920","8,871,488,640","10,608,240,800","15,145,110,860","23,966,242,530","22,941,420,600","12,983,408,320","32,797,186,220","9,757,983,950","5,033,546,350","3,068,723,340","6,916,356,720"
				OtherCurrentBorrowings,"8,204,000,000","10,455,000,000","12,105,000,000","10,476,000,000","6,311,000,000","4,936,000,000","4,759,000,000","6,187,000,000","4,536,000,000","4,368,000,000","4,891,000,000","4,121,000,000","7,100,000,000","6,315,000,000","7,331,000,000",,"7,459,000,000",,,"9,281,000,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"1,267,000,000","1,007,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"2,144,000,000","2,063,000,000","2,060,000,000","2,064,000,000","6,741,000,000","5,809,000,000","5,980,000,000","2,051,000,000","2,136,000,000","1,989,000,000","1,956,000,000","1,910,000,000","1,974,000,000","2,097,000,000","2,198,000,000","2,316,000,000","2,322,000,000","2,427,000,000","2,588,000,000","2,453,000,000","2,486,000,000","2,669,000,000","2,769,200,700","2,749,592,150","3,279,830,340","3,153,070,360","3,176,994,170","3,620,307,600","3,752,113,640","4,358,432,610","3,874,295,360","3,480,220,800","3,392,890,190","3,269,591,820","3,283,934,620","3,779,783,000","3,638,096,670","2,464,873,100",,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"284,744,480","294,322,560","233,444,820","177,298,440","86,720,270","454,983,200","374,262,030","513,204,680",,,,
			CurrentDeferredRevenue,"2,144,000,000","2,063,000,000","2,060,000,000","2,064,000,000","6,741,000,000","5,809,000,000","5,980,000,000","2,051,000,000","2,136,000,000","1,989,000,000","1,956,000,000","1,910,000,000","1,974,000,000","2,097,000,000","2,198,000,000","2,316,000,000","2,322,000,000","2,427,000,000","2,588,000,000","2,453,000,000","2,486,000,000","2,669,000,000","2,769,200,700","2,749,592,150","3,279,830,340","3,153,070,360","3,176,994,170","3,620,307,600","3,752,113,640","4,358,432,610","3,589,550,880","3,185,898,240","3,159,445,370","3,092,293,380","3,197,214,350","3,324,799,800","3,263,834,640","1,951,668,420",,,,
		OtherCurrentLiabilities,"10,321,000,000","12,343,000,000","14,026,000,000","12,425,000,000","8,280,000,000","6,691,000,000","6,339,000,000","7,759,000,000","6,362,000,000","5,967,000,000","6,354,000,000","5,839,000,000","8,661,000,000","9,022,000,000","8,727,000,000","8,989,000,000","2,280,000,000","7,857,000,000","2,123,000,000","2,561,000,000","2,725,000,000","2,432,000,000","5,432,087,080","13,489,968,050","5,657,055,760","5,189,120,480","5,997,116,350","5,817,065,800","6,133,912,150","6,056,544,690","788,579,920","3,108,833,280","1,376,053,990","1,405,350,870","1,710,581,150","2,633,265,600","2,484,965,010","8,135,678,340","7,400,110,690","7,014,169,820","5,135,571,180","4,308,177,510"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"44,195,000,000","42,029,000,000","33,047,000,000","33,935,000,000","32,736,000,000","35,522,000,000","36,108,000,000","33,811,000,000","36,537,000,000","36,848,000,000","36,688,000,000","37,937,000,000","37,343,000,000","36,786,000,000","38,679,000,000","38,364,000,000","40,319,000,000","36,939,000,000","39,136,000,000","35,141,000,000","39,552,000,000","38,327,000,000","37,333,566,480","40,068,299,750","38,639,172,320","42,069,257,650","44,046,035,080","48,247,290,000","50,872,210,430","43,391,884,410","45,599,689,200","52,398,433,920","49,942,104,910","57,746,275,730","61,825,834,690","64,210,007,400","63,316,593,760","35,865,766,900","22,105,849,170","16,427,348,700","16,126,358,580","12,689,987,310"
		LongTermProvisions,"906,000,000","860,000,000","995,000,000","992,000,000","1,025,000,000","1,001,000,000","901,000,000","899,000,000","940,000,000","1,024,000,000","1,048,000,000","836,000,000","842,000,000","788,000,000","784,000,000","1,240,000,000","991,000,000","1,094,000,000","1,009,000,000","764,000,000","1,010,000,000","998,000,000",,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,225,000,000","5,338,000,000","26,749,000,000","27,864,000,000","26,293,000,000","28,362,000,000","28,909,000,000","26,838,000,000","29,528,000,000","30,109,000,000","29,482,000,000","30,661,000,000","30,295,000,000","29,973,000,000","31,883,000,000",,"34,192,000,000",,"33,792,000,000","30,903,000,000","31,483,000,000","34,188,000,000","33,504,095,940",,"34,129,577,070","35,926,385,100","38,063,314,840","40,460,420,000","42,603,882,600","37,607,896,620","35,998,784,000","42,361,132,800","38,696,258,020","43,638,882,210","46,859,440,840","49,071,750,000","54,638,884,650","30,631,505,060","17,920,256,700","12,242,499,010","12,093,276,780","8,943,627,420"
			LongTermDebt,"33,148,000,000","30,125,000,000","26,749,000,000","27,864,000,000","26,293,000,000","28,362,000,000","28,909,000,000","26,838,000,000","29,528,000,000","30,109,000,000","29,482,000,000","30,661,000,000","30,295,000,000","29,973,000,000","31,883,000,000",,"34,192,000,000",,"33,792,000,000","30,903,000,000","31,483,000,000","34,188,000,000","33,504,095,940",,"34,129,577,070","35,926,385,100","38,063,314,840","40,460,420,000","42,603,882,600","37,607,896,620","35,998,784,000","42,361,132,800","38,696,258,020","43,638,882,210","46,859,440,840","49,071,750,000","54,638,884,650","30,631,505,060","17,920,256,700","12,242,499,010","12,093,276,780","8,943,627,420"
			LongTermCapitalLeaseObligation,"5,225,000,000","5,338,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"703,000,000","636,000,000","631,000,000","642,000,000","611,000,000","1,143,000,000","1,176,000,000","822,000,000","879,000,000","1,003,000,000","957,000,000","944,000,000","954,000,000","1,065,000,000","1,102,000,000","1,221,000,000","1,264,000,000","1,166,000,000","1,265,000,000","1,000,000,000","1,090,000,000","1,382,000,000","1,290,856,980","1,303,943,400","1,442,384,610","1,631,204,160","1,748,748,520","3,260,311,600","3,717,496,930","1,877,338,890",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"703,000,000","636,000,000","631,000,000","642,000,000","611,000,000","631,000,000","658,000,000","822,000,000","879,000,000","1,003,000,000","957,000,000","944,000,000","954,000,000","1,065,000,000","1,102,000,000","1,221,000,000","1,264,000,000","1,166,000,000","1,265,000,000","1,000,000,000","1,090,000,000","1,382,000,000","1,290,856,980","1,303,943,400","1,442,384,610","1,631,204,160","1,748,748,520","3,260,311,600","3,717,496,930","1,877,338,890",,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,"512,000,000","518,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"817,000,000","910,000,000","612,000,000","546,000,000","610,000,000","911,000,000","907,000,000","1,093,000,000","1,004,000,000","556,000,000","564,000,000","533,000,000","349,000,000","341,000,000","337,000,000","381,000,000",,"455,000,000",,"400,000,000",,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"2,554,000,000","2,758,000,000","2,823,000,000","2,434,000,000","2,674,000,000","2,789,000,000","3,029,000,000","3,045,000,000","3,142,000,000","3,002,000,000","3,239,000,000","2,976,000,000","2,924,000,000","2,971,000,000","2,989,000,000","1,855,000,000","1,688,000,000","1,786,000,000","1,826,000,000","1,349,000,000","1,077,000,000","555,000,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,"1,855,000,000","1,688,000,000","1,786,000,000","1,826,000,000","1,349,000,000","1,077,000,000","555,000,000",,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"487,000,000","981,000,000","775,000,000","938,000,000","1,002,000,000","745,000,000","578,000,000","479,000,000","252,000,000","378,000,000","721,000,000","1,192,000,000","1,133,000,000","775,000,000","542,000,000","207,000,000","277,000,000","270,000,000","250,000,000","179,000,000","693,000,000","630,000,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"33,503,000,000","30,546,000,000","27,211,000,000","28,383,000,000","26,814,000,000","28,933,000,000","29,517,000,000","27,473,000,000","30,320,000,000","30,885,000,000","30,159,000,000","31,456,000,000","31,141,000,000","30,846,000,000","32,925,000,000","33,460,000,000","1,907,000,000","32,168,000,000","994,000,000","546,000,000","4,199,000,000","574,000,000","2,538,613,560","38,764,356,350","3,067,210,640","4,511,668,390","4,233,971,720","4,526,558,400","4,550,830,900","3,906,648,900","9,600,905,200","10,037,301,120","11,245,846,890","14,107,393,520","14,966,393,850","15,138,257,400","8,677,709,110","5,234,261,840","4,185,592,470","4,184,849,690","4,033,081,800","3,746,359,890"
TotalEquityGrossMinorityInterest,"34,415,000,000","32,778,000,000","33,249,000,000","32,737,000,000","32,942,000,000","32,601,000,000","33,174,000,000","33,571,000,000","33,267,000,000","32,100,000,000","31,701,000,000","28,573,000,000","26,334,000,000","26,202,000,000","26,384,000,000","29,033,000,000","29,592,000,000","30,199,000,000","31,549,000,000","32,937,000,000","28,748,000,000","30,551,000,000","31,272,213,560","33,407,512,850","34,379,233,750","31,394,031,150","31,638,103,640","27,346,391,800","28,416,941,670","21,018,266,640","19,718,186,400","19,495,795,200","17,960,164,570","14,254,273,110","-171,534,600","9,693,558,000","29,238,518,650","35,290,807,300","23,573,483,550","20,287,229,060","17,789,045,580","14,332,712,940"
	StockholdersEquity,"31,727,000,000","30,311,000,000","30,669,000,000","30,326,000,000","30,488,000,000","30,196,000,000","30,688,000,000","31,422,000,000","30,907,000,000","30,043,000,000","29,559,000,000","26,664,000,000","24,349,000,000","24,335,000,000","24,306,000,000","27,381,000,000","27,573,000,000","28,169,000,000","29,101,000,000","30,555,000,000","26,021,000,000","28,035,000,000","27,665,428,420","29,383,208,000","29,901,874,390","27,032,333,070","26,794,191,470","23,895,125,800","24,841,288,820","18,206,800,920","15,669,060,880","15,312,151,680","12,004,939,570","4,642,785,620","-9,943,288,980","-438,877,600","21,123,888,450","33,248,635,980","21,917,933,180","18,917,786,440","17,009,714,340","14,153,622,210"
		CapitalStock,"10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,595,000,000","10,595,000,000","10,595,000,000","10,594,000,000","10,484,890,640","10,468,403,300","10,473,234,900","10,435,126,250","10,427,329,780","10,423,449,400","10,404,432,130","9,853,344,900","9,862,043,920","9,857,756,160","9,591,882,400","8,879,696,870","4,757,226,240","4,742,092,600","4,622,641,830","4,627,360,040","4,103,707,290","4,101,371,330","3,909,446,100",
			CommonStock,"10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,640,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,596,000,000","10,595,000,000","10,595,000,000","10,595,000,000","10,594,000,000","10,484,890,640","10,468,403,300","10,473,234,900","10,435,126,250","10,427,329,780","10,423,449,400","10,404,432,130","9,853,344,900","9,862,043,920","9,857,756,160","9,591,882,400","8,879,696,870","4,757,226,240","4,742,092,600","4,622,641,830","4,627,360,040","4,103,707,290","4,101,371,330","3,909,446,100",
		AdditionalPaidInCapital,"16,859,000,000","16,859,000,000","16,859,000,000","16,859,000,000","16,859,000,000","16,859,000,000","16,859,000,000","16,854,000,000","16,790,000,000","16,790,000,000","16,790,000,000","16,790,000,000","16,790,000,000","16,790,000,000","16,790,000,000","16,790,000,000","15,731,000,000","15,731,000,000","15,731,000,000","15,730,000,000","15,730,000,000","15,729,000,000","15,361,700,900","15,337,856,650","15,340,854,290","15,214,229,380","15,178,803,770","15,155,049,000","15,119,903,480","12,658,203,180","12,665,965,600","12,672,266,880","15,306,516,310","12,354,398,650","24,729,571,500","24,714,043,200","24,269,712,540","24,295,237,320","6,637,948,630","6,634,542,040","6,636,252,780",
		RetainedEarnings,"-1,575,000,000","-2,991,000,000","-2,633,000,000","-2,976,000,000","-2,814,000,000","-3,106,000,000","-2,614,000,000","-1,875,000,000","3,521,000,000","2,657,000,000","2,173,000,000","-722,000,000","-3,037,000,000","-3,051,000,000","-3,080,000,000","-5,000,000","1,246,000,000","1,842,000,000","2,775,000,000","4,230,000,000","-304,000,000","1,676,000,000","1,962,504,880","1,792,604,450","2,337,444,960","-890,217,850","-1,031,973,780","-2,988,749,400","-2,613,983,760","-6,314,234,850","-3,134,402,320","-3,032,588,160","-9,222,658,450","-3,375,623,240","-26,149,496,800","-17,012,546,600","-3,604,379,370","2,755,547,120","10,828,790,150","8,028,829,410","4,177,181,340","2,870,906,220"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,969,019,170",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,"-143,668,000","1,784,343,600","1,749,654,370","2,273,195,290","2,220,031,700","1,306,159,400","1,931,781,280","2,010,313,620","-3,723,070,960","-4,184,463,360","-3,670,006,660","-13,215,686,660","-3,311,570,750","-12,882,466,800","-4,164,086,550","1,570,491,500","347,487,110","153,043,660","2,286,834,120",
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,"-143,668,000","1,784,343,600","1,749,654,370","2,273,195,290","2,220,031,700","1,306,159,400","1,931,781,280","2,010,313,620","-6,504,862,240","-5,291,247,360","-6,870,741,590","-6,086,377,330","-3,311,570,750","-2,924,173,000","846,304,230","59,625,440","347,487,110","153,043,660","-15,347,880",
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,781,791,280","1,106,784,000","3,200,734,930","-7,129,309,330",,"-9,958,293,800","-5,010,390,780","1,510,866,060",,,"2,302,182,000",
		OtherEquityInterest,"5,803,000,000","5,803,000,000","5,803,000,000","5,803,000,000","5,803,000,000","5,803,000,000","5,803,000,000","5,803,000,000",,,,,,,,,,,,,,"36,000,000",,,"685,870",,,"-782,600","-844,310","-825,930","-1,475,360","-819,840","-794,030",,,,,,,,,"11,282,715,990"
	MinorityInterest,"2,688,000,000","2,467,000,000","2,580,000,000","2,411,000,000","2,454,000,000","2,405,000,000","2,486,000,000","2,149,000,000","2,360,000,000","2,057,000,000","2,142,000,000","1,909,000,000","1,985,000,000","1,867,000,000","2,078,000,000","1,652,000,000","2,019,000,000","2,030,000,000","2,448,000,000","2,382,000,000","2,727,000,000","2,516,000,000","3,606,785,140","4,024,304,850","4,477,359,360","4,361,698,080","4,843,912,170","3,451,266,000","3,575,652,850","2,811,465,720","4,049,125,520","4,183,643,520","5,955,225,000","9,611,487,490","9,771,754,380","10,132,435,600","8,114,630,200","2,042,171,320","1,655,550,370","1,369,442,620","779,331,240","179,090,730"
TotalCapitalization,"31,727,000,000","30,311,000,000","30,669,000,000","30,326,000,000","30,488,000,000","30,196,000,000","30,688,000,000","31,422,000,000","30,907,000,000","30,043,000,000","29,559,000,000","26,664,000,000","24,349,000,000","24,335,000,000","24,306,000,000","27,381,000,000","61,765,000,000","28,169,000,000","62,893,000,000","61,458,000,000","57,504,000,000","62,223,000,000","61,169,524,360","29,383,208,000","64,031,451,460","62,958,718,170","64,857,506,310","64,355,545,800","67,445,171,420","55,814,697,540","51,667,844,880","57,673,284,480","50,701,197,590","48,281,667,830","36,916,151,860","48,632,872,400","75,762,773,100","63,880,141,040","39,838,189,880","31,160,285,450","29,102,991,120","23,097,249,630"
CommonStockEquity,"31,727,000,000","30,311,000,000","30,669,000,000","30,326,000,000","30,488,000,000","30,196,000,000","30,688,000,000","31,422,000,000","30,907,000,000","30,043,000,000","29,559,000,000","26,664,000,000","24,349,000,000","24,335,000,000","24,306,000,000","27,381,000,000","27,573,000,000","28,169,000,000","29,101,000,000","30,555,000,000","26,021,000,000","28,035,000,000","27,665,428,420","29,383,208,000","29,901,874,390","27,032,333,070","26,794,191,470","23,895,125,800","24,841,288,820","18,206,800,920","15,669,060,880","15,312,151,680","12,004,939,570","4,642,785,620","-9,943,288,980","-438,877,600","21,123,888,450","33,248,635,980","21,917,933,180","18,917,786,440","17,009,714,340","14,153,622,210"
CapitalLeaseObligations,"6,492,000,000","6,345,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-10,653,000,000","-11,459,000,000","-10,578,000,000","-10,566,000,000","-10,946,000,000","-11,408,000,000","-11,070,000,000","-10,121,000,000","-10,491,000,000","-6,538,000,000","-7,036,000,000","-9,938,000,000","-12,383,000,000","-12,668,000,000","-13,285,000,000","-11,929,000,000","-11,110,000,000","-11,580,000,000","-11,234,000,000","-7,325,000,000","-12,528,000,000","-16,817,000,000","-17,704,207,640","-18,299,689,100","-18,220,822,420","-21,720,576,770","-23,435,351,700","-28,118,818,000","-27,710,254,200","-26,248,055,400","-26,009,859,120","-29,972,530,560","-30,312,889,280","-36,862,431,540","-55,991,752,350","-53,670,905,400","-32,120,223,890","-19,234,528,100","14,722,535,440","16,785,113,100","15,490,274,220","13,472,713,800"
WorkingCapital,"-2,706,000,000","-6,125,000,000","-8,405,000,000","-7,031,000,000","-8,357,000,000","-6,739,000,000","-6,562,000,000","-6,463,000,000","-1,526,000,000","202,000,000","173,000,000","-4,972,000,000","-8,074,000,000","-9,435,000,000","-8,790,000,000","-8,064,000,000","-7,637,000,000","-9,232,000,000","-8,461,000,000","-7,533,000,000","-10,052,000,000","-8,499,000,000","-11,212,569,060","-11,437,464,550","-13,205,740,980","-13,786,925,740","-12,702,672,850","-15,623,826,400","-14,910,514,600","-17,358,570,810","-15,053,835,760","-13,620,001,920","-17,323,352,510","-14,141,288,810","-31,010,596,770","-27,930,130,200","-11,962,898,040","-40,089,590,480","-6,126,691,160","-3,878,762,370","-1,759,037,580","-6,250,902,840"
InvestedCapital,"31,727,000,000","30,311,000,000","30,669,000,000","30,326,000,000","30,488,000,000","30,196,000,000","30,688,000,000","31,422,000,000","30,907,000,000","30,043,000,000","29,559,000,000","26,664,000,000","24,349,000,000","24,335,000,000","24,306,000,000","27,381,000,000","69,224,000,000","28,169,000,000","67,784,000,000","70,739,000,000","64,992,000,000","70,077,000,000","70,342,007,820","29,383,208,000","73,823,617,450","72,711,959,710","72,914,781,770","73,439,966,600","76,631,264,220","67,800,593,700","63,023,690,800","66,544,773,120","61,309,438,390","63,426,778,690","60,882,394,390","71,574,293,000","88,746,181,420","96,677,327,260","49,596,173,830","36,193,831,800","32,171,714,460","30,013,606,350"
TangibleBookValue,"-10,653,000,000","-11,459,000,000","-10,578,000,000","-10,566,000,000","-10,946,000,000","-11,408,000,000","-11,070,000,000","-10,121,000,000","-10,491,000,000","-6,538,000,000","-7,036,000,000","-9,938,000,000","-12,383,000,000","-12,668,000,000","-13,285,000,000","-11,929,000,000","-11,110,000,000","-11,580,000,000","-11,234,000,000","-7,325,000,000","-12,528,000,000","-16,817,000,000","-17,704,207,640","-18,299,689,100","-18,220,822,420","-21,720,576,770","-23,435,351,700","-28,118,818,000","-27,710,254,200","-26,248,055,400","-26,009,859,120","-29,972,530,560","-30,312,889,280","-36,862,431,540","-55,991,752,350","-53,670,905,400","-32,120,223,890","-19,234,528,100","14,722,535,440","16,785,113,100","15,490,274,220","13,472,713,800"
TotalDebt,"6,492,000,000","6,345,000,000","38,854,000,000","38,340,000,000","32,604,000,000","33,298,000,000","33,668,000,000","33,025,000,000","34,064,000,000","34,477,000,000","34,373,000,000","34,782,000,000","37,395,000,000","36,288,000,000","39,214,000,000",,"41,651,000,000",,"38,683,000,000","40,184,000,000","38,971,000,000","42,042,000,000","42,676,579,400",,"43,921,743,060","45,679,626,640","46,120,590,300","49,544,840,800","51,789,975,400","49,593,792,780","47,354,629,920","51,232,621,440","49,304,498,820","58,783,993,070","70,825,683,370","72,013,170,600","67,622,292,970","63,428,691,280","27,678,240,650","17,276,045,360","15,162,000,120","15,859,984,140"
NetDebt,"34,871,000,000","34,620,000,000","33,220,000,000","32,934,000,000","26,794,000,000","26,491,000,000","27,313,000,000","27,208,000,000","29,595,000,000","29,616,000,000","27,615,000,000","28,837,000,000","31,479,000,000","30,493,000,000","30,893,000,000",,"33,607,000,000",,"34,255,000,000","32,689,000,000","35,022,000,000","36,988,000,000","37,865,138,080",,"39,890,199,200","42,423,128,480","42,150,294,700","47,282,344,200","47,695,916,210","46,653,481,980","44,153,836,400","48,284,476,800","45,960,044,460","52,037,092,140","68,008,704,050","69,729,195,200","64,674,277,040","61,383,325,740","23,789,744,410","14,850,203,970","13,118,174,100","15,449,075,460"
ShareIssued,"2,660,056,599","2,660,056,599","2,667,270,699","2,660,056,599","2,660,056,599","2,661,378,756","2,660,056,599","2,660,056,599","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,885,383","2,648,858,606","2,648,709,774","2,648,709,774","2,648,617,040","2,614,991,236","2,614,784,715","2,606,673,130","2,604,036,093","2,606,673,130","2,604,036,093","2,603,059,797","2,468,160,380","2,467,333,426","2,467,114,768","2,402,316,828","2,224,364,449","1,190,158,724","1,187,519,899","1,153,831,943","1,153,831,943","1,024,615,901","1,024,614,561","1,024,615,000","1,000,000,000"
OrdinarySharesNumber,"2,650,313,631","2,652,762,998","2,660,056,599","2,655,238,611","2,659,558,974","2,660,056,599","2,660,034,176","2,659,598,112","2,648,857,720","2,648,851,274","2,648,844,366","2,631,048,815","2,625,518,247","2,631,341,917","2,627,404,142","2,630,483,999","2,633,429,338","2,648,885,383","2,648,858,606","2,648,709,774","2,648,709,774","2,648,617,040","2,614,991,236","2,614,784,715","2,606,673,130","2,604,036,093","2,606,673,130","2,604,036,093","2,603,059,797","2,468,160,380","2,467,333,426","2,467,114,768","2,402,316,828","2,224,364,449","1,190,158,724","1,187,519,899","1,153,831,943","1,153,831,943","1,024,615,901","1,024,614,561","1,024,615,000","1,000,000,000"
TreasurySharesNumber,"9,742,968","7,293,601","7,214,100","4,817,988","497,625","1,322,157","22,423","458,487","27,663","34,109","41,017","17,836,568","23,367,136","17,543,466","21,481,241","18,401,384","15,456,045",,,,,,,,,,,,,,,,,,,,,,,,,
