name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997
		AssetsHeldForSaleCurrent,"4,625,000","7,572,000","23,409,000","1,850,000","247,149,000","0","29,043,000",,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"39,000","5,430,000","4,521,000","741,000","11,375,000","174,000","274,000","390,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"24,814,000",,,,,,,,,,,,,,,,,,,"7,314,000","6,200,000","2,900,000","2,300,000","1,600,000"
	TotalNonCurrentAssets,"3,873,328,000","3,340,915,000","3,075,216,000","3,437,225,000","2,559,464,000","2,802,643,000","1,592,283,000","1,671,185,000","1,661,594,000","1,312,791,000","1,244,090,000","1,291,340,000","1,132,573,000","920,415,000","645,765,000","400,150,000","305,210,000","310,003,000","230,806,000","230,188,000","224,600,000","103,600,000","69,500,000","52,000,000"
		NetPPE,"1,895,724,000","1,396,389,000","1,197,613,000","1,395,071,000","981,861,000","1,185,067,000","702,420,000","781,044,000","783,589,000","688,176,000","667,315,000","718,713,000","649,348,000","533,054,000","446,180,000","277,694,000","200,455,000","208,765,000","154,459,000","156,032,000","149,300,000","90,000,000","57,800,000","42,300,000"
			GrossPPE,"2,983,766,000","2,060,810,000","1,780,338,000","1,937,101,000","1,482,737,000","1,777,061,000","1,224,981,000","1,309,581,000","1,293,006,000","1,166,880,000","1,080,464,000","1,071,827,000","937,456,000","805,023,000","717,860,000","475,445,000","397,268,000","383,391,000","257,879,000","246,303,000","217,000,000","152,500,000","105,800,000","87,000,000"
				FlightFleetVehicleAndRelatedEquipments,"1,859,106,000","1,527,249,000","1,294,403,000","1,293,019,000","908,662,000","1,023,434,000","661,563,000","755,348,000",,,,,,,"449,908,000","286,088,000",,,,,,,,
				LandAndImprovements,"959,536,000","376,715,000","333,465,000","490,940,000","424,593,000","526,932,000","376,362,000","352,245,000","348,073,000","125,422,000","120,250,000","119,496,000","95,438,000","69,511,000","51,057,000","40,671,000","29,886,000","30,404,000","29,689,000",,,,,
				BuildingsAndImprovements,,,,,,,,,,"164,463,000","168,633,000","168,970,000","165,512,000","118,021,000","82,500,000","53,696,000","45,877,000","54,563,000","49,482,000",,,,,
				MachineryFurnitureEquipment,"165,124,000","156,846,000","152,470,000","153,142,000","149,482,000","226,695,000","187,056,000","174,336,000","917,840,000","855,642,000","767,896,000","760,478,000","676,506,000","617,491,000","105,421,000","78,257,000","63,035,000","60,739,000","17,014,000",,,,,
				OtherProperties,,,,,,,,,,,,,,,,,"258,470,000","237,685,000","161,694,000",,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,"11,216,000","5,608,000",,,,,,,,
				Leases,,,,,,,,"27,652,000","27,093,000","21,353,000","23,685,000","22,883,000",,,"17,758,000","11,125,000",,,,,,,,
			AccumulatedDepreciation,"-1,088,042,000","-664,421,000","-582,725,000","-542,030,000","-500,876,000","-591,994,000","-522,561,000","-528,537,000","-509,417,000","-478,704,000","-413,149,000","-353,114,000","-288,108,000","-271,969,000","-271,680,000","-197,751,000","-196,813,000","-174,626,000","-103,420,000","-90,271,000","-67,700,000","-62,500,000","-48,000,000","-44,700,000"
		GoodwillAndOtherIntangibleAssets,"1,954,902,000","1,901,495,000","1,832,274,000","1,989,648,000","1,562,500,000","1,597,695,000","850,711,000","865,796,000","856,170,000","605,388,000","565,897,000","564,523,000","468,447,000","373,358,000","181,181,000","121,512,000","100,696,000","98,596,000","74,137,000","69,622,000","72,600,000",,"9,100,000","8,300,000"
			Goodwill,"1,538,091,000","1,478,369,000","1,391,211,000","1,482,656,000","1,147,311,000","1,093,499,000","613,077,000","566,898,000","573,606,000","432,784,000","418,951,000","435,851,000","399,828,000","320,716,000","155,798,000","115,681,000","100,696,000",,,,,,,
			OtherIntangibleAssets,"416,811,000","423,126,000","441,063,000","506,992,000","415,189,000","504,196,000","237,634,000","298,898,000","282,564,000","172,604,000","146,946,000","128,672,000","68,619,000","52,642,000","25,383,000","5,831,000",,,,,,,,
		InvestmentsAndAdvances,,"1,498,000","6,310,000","15,884,000",,"0","22,664,000","4,738,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"1,498,000","6,310,000","15,884,000",,"0","22,664,000","4,738,000",,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,"1,498,000","6,310,000","15,884,000",,"0","22,664,000","4,738,000",,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,"1,498,000","6,310,000","15,884,000",,,"22,664,000","4,738,000",,,,,,,,,,,,,,,,
		FinancialAssets,,"2,946,000","4,317,000","1,287,000","0","347,000","306,000",,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,"22,686,000","20,739,000","18,962,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"11,461,000","6,409,000","5,138,000","8,410,000","6,960,000","5,070,000","2,591,000","8,077,000","9,633,000","5,858,000","73,337,000","57,155,000","8,540,000","5,315,000","7,343,000",,"0","343,000","796,000",,,,,
			NonCurrentDeferredTaxesAssets,"11,461,000","6,409,000","5,138,000","8,410,000","6,960,000","5,070,000","2,591,000","8,077,000","9,633,000","5,858,000","73,337,000","57,155,000","8,540,000","5,315,000","7,343,000",,"0","343,000","796,000",,,,,
		NonCurrentPrepaidAssets,,"3,445,000","3,748,000","3,645,000","3,820,000","6,001,000","5,238,000","3,451,000",,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"11,241,000","6,047,000","5,077,000","4,318,000","4,323,000","8,463,000","8,353,000","8,079,000","12,202,000","13,369,000","-62,459,000","-49,051,000","6,238,000","8,688,000","11,061,000","944,000","4,059,000","2,299,000","1,414,000","4,534,000","2,700,000","13,600,000","2,600,000","1,400,000"
TotalLiabilitiesNetMinorityInterest,"3,051,566,000","2,473,106,000","2,312,504,000","2,612,637,000","2,350,498,000","2,409,176,000","1,273,785,000","1,386,758,000","1,415,808,000","1,012,074,000","992,241,000","1,112,057,000","947,472,000","634,467,000","520,874,000","337,919,000","215,723,000","200,608,000","207,843,000","247,812,000","259,500,000","105,700,000","73,100,000","69,700,000"
	CurrentLiabilities,"633,317,000","656,245,000","535,750,000","577,136,000","1,068,325,000","763,109,000","339,686,000","367,982,000","341,545,000","247,614,000","608,048,000","309,558,000","266,578,000","250,036,000","354,695,000","186,585,000","139,131,000","137,010,000","114,591,000","92,464,000","102,100,000","47,600,000","39,300,000","48,700,000"
		PayablesAndAccruedExpenses,"449,518,000","494,536,000","439,728,000","512,892,000","441,361,000","442,594,000","308,578,000","318,652,000","296,359,000","210,454,000","197,459,000","228,013,000","204,907,000","177,846,000","208,675,000","158,094,000","82,325,000","84,136,000","62,535,000","63,155,000","59,800,000","29,200,000","25,900,000","25,300,000"
			Payables,"449,518,000","494,536,000","439,728,000","371,408,000","346,654,000","347,017,000","233,644,000","236,868,000","212,408,000","210,454,000","197,459,000","228,013,000","204,907,000","177,846,000","208,675,000","158,094,000","82,325,000","84,136,000","62,535,000","63,155,000","59,800,000","29,200,000","25,900,000","25,300,000"
				AccountsPayable,"309,641,000","337,470,000","305,781,000","296,292,000","316,426,000","327,705,000","220,100,000","199,101,000","190,883,000","196,804,000","187,934,000","218,763,000","204,907,000","177,846,000","191,646,000","146,152,000","82,325,000","84,136,000","62,535,000","63,155,000","59,800,000","29,200,000","25,900,000","25,300,000"
				TotalTaxPayable,"6,050,000","18,951,000","13,913,000","57,717,000","13,630,000","1,917,000","0","22,943,000","10,535,000","4,117,000",,"0","5,721,000","4,765,000","1,736,000","231,000","1,206,000",,,,,,,
					IncomeTaxPayable,"6,050,000",,"13,913,000","57,717,000","13,630,000","1,917,000",,,,"4,117,000",,"0","5,721,000","4,765,000","1,736,000","231,000","1,206,000",,,,,,,
				DividendsPayable,"21,177,000","20,735,000","18,717,000","17,399,000","16,598,000","17,395,000","13,544,000","12,060,000","10,990,000","9,533,000","9,525,000","9,250,000","11,866,000","11,444,000","15,293,000","11,711,000","6,645,000",,,,,,,
				OtherPayable,"112,650,000","117,380,000","101,317,000",,,,,"2,764,000",,,,,"-17,587,000","-16,209,000",,,"-7,851,000",,,,,,,
			CurrentAccruedExpenses,,,,"141,484,000","94,707,000","95,577,000","74,934,000","81,784,000","83,951,000",,,,,,,,,,,,,,,
		CurrentProvisions,"23,721,000","25,063,000","32,344,000","21,370,000",,,,"1,371,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"156,581,000","134,674,000","61,819,000","40,498,000","623,901,000","317,175,000","30,286,000","47,037,000","36,580,000","37,160,000","410,589,000","81,545,000","44,084,000","55,981,000","146,020,000","28,491,000","48,955,000","43,202,000","49,435,000","28,058,000","41,300,000","18,400,000","13,000,000","23,400,000"
			CurrentDebt,"57,448,000","129,185,000","51,860,000","30,629,000","608,574,000","301,230,000","28,173,000","43,045,000","36,580,000","37,160,000","410,589,000","81,545,000","44,084,000","55,981,000","146,020,000","28,491,000","48,955,000","43,202,000","49,435,000","28,058,000","41,300,000","18,400,000","13,000,000","23,400,000"
				LineOfCredit,"3,801,000","12,334,000","9,392,000","0","19,112,000","22,288,000","9,437,000","26,528,000",,,,,,,"48,039,000","0",,,,,,,,
				OtherCurrentBorrowings,"53,647,000","116,851,000","42,468,000","30,629,000","589,462,000","278,942,000","18,736,000","16,517,000",,,,,,,"97,981,000","28,491,000",,,,,,,,
			CurrentCapitalLeaseObligation,"99,133,000","5,489,000","9,959,000","9,869,000","15,327,000","15,945,000","2,113,000","3,992,000",,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"3,497,000","1,972,000","1,859,000","2,376,000","3,063,000","3,340,000","822,000","922,000","8,606,000",,,,"17,587,000","16,209,000",,,"7,851,000","9,672,000","2,621,000","1,251,000","1,000,000",,"400,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,418,249,000","1,816,861,000","1,776,754,000","2,035,501,000","1,282,173,000","1,646,067,000","934,099,000","1,018,776,000","1,074,263,000","764,460,000","384,193,000","802,499,000","680,894,000","384,431,000","166,179,000","151,334,000","76,592,000","63,598,000","93,252,000","155,348,000","157,400,000","58,100,000","33,800,000","21,000,000"
		LongTermProvisions,"29,251,000","42,801,000","39,380,000","44,406,000","10,758,000","35,296,000","29,940,000","28,846,000","18,237,000",,,,,,"3,691,000",,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,053,749,000","1,462,083,000","1,445,969,000","1,544,317,000","1,010,311,000","1,322,855,000","752,707,000","787,626,000","847,313,000","621,681,000","304,166,000","738,986,000","651,636,000","358,624,000","146,557,000","146,638,000","73,430,000","57,490,000","78,705,000","100,113,000","153,600,000","54,200,000","32,700,000","21,100,000"
			LongTermDebt,"2,053,749,000","1,458,408,000","1,440,972,000","1,531,916,000","987,200,000","1,287,603,000","748,328,000","781,092,000","847,313,000","621,681,000","304,166,000","738,986,000","651,636,000","358,624,000","146,557,000","146,638,000","73,430,000","57,490,000","78,705,000","100,113,000","153,600,000","54,200,000","32,700,000","21,100,000"
			LongTermCapitalLeaseObligation,"0","3,675,000","4,997,000","12,401,000","23,111,000","35,252,000","4,379,000","6,534,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"312,127,000","289,940,000","273,473,000","428,789,000","237,764,000","271,015,000","138,042,000","185,456,000","188,157,000","108,156,000",,,"23,737,000","22,147,000",,,"3,162,000","6,108,000","14,547,000","16,565,000","3,900,000","3,800,000","1,200,000",
			NonCurrentDeferredTaxesLiabilities,"312,127,000","289,940,000","260,192,000","423,342,000","234,823,000","271,015,000","138,042,000","185,456,000","188,157,000","108,156,000",,,"23,737,000","22,147,000",,,"3,162,000","6,108,000","14,547,000","16,565,000","3,900,000","3,800,000","1,200,000",
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,"14,456,000","4,696,000",,,,,,,,
		EmployeeBenefits,"18,585,000","16,130,000","17,559,000","14,282,000","13,761,000","13,647,000","12,553,000","16,760,000","13,271,000",,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"13,271,000",,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"888,000","0","373,000","3,707,000","9,579,000","3,254,000","857,000","88,000","2,785,000",,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,"1,475,000",,,,,,,,,
		OtherNonCurrentLiabilities,"3,649,000","5,907,000",,,,,,,"4,500,000","34,623,000","80,027,000","63,513,000","5,521,000","3,660,000",,,,,,"38,670,000","-100,000","100,000","-100,000","-100,000"
TotalEquityGrossMinorityInterest,"1,505,689,000","1,576,854,000","1,415,124,000","1,458,650,000","1,027,372,000","1,029,413,000","790,817,000","727,365,000","684,599,000","611,532,000","533,415,000","509,850,000","495,069,000","581,252,000","395,977,000","289,638,000","206,255,000","225,119,000","112,272,000","60,023,000","46,500,000","33,900,000","27,300,000","7,200,000"
	StockholdersEquity,"1,505,689,000","1,576,854,000","1,415,124,000","1,458,650,000","1,027,372,000","1,029,413,000","790,817,000","727,365,000","684,599,000","611,532,000","533,415,000","509,850,000","492,507,000","579,250,000","395,977,000","289,638,000","206,255,000","225,119,000","112,272,000","60,023,000","46,500,000","33,900,000","27,300,000","7,200,000"
		CapitalStock,"680,233,000","704,510,000","711,036,000","723,390,000","764,343,000","799,100,000","577,993,000","556,099,000","0","0","0","0","519,404,000","519,404,000","343,467,000","22,958,000","166,147,000","0","0","0","0","0","0","0"
			PreferredStock,,,,,,,,,,,,,,,,"22,958,000",,,,,,,,
			CommonStock,"680,233,000","704,510,000","711,036,000","723,390,000","764,343,000","799,100,000","577,993,000","556,099,000","0","0","0","0","519,404,000","519,404,000","343,467,000","0","166,147,000","0","0","0","0","0","0","0"
		RetainedEarnings,"779,920,000","787,106,000","684,904,000","663,053,000","198,668,000","187,331,000","162,298,000","160,110,000","97,550,000","31,441,000","-35,036,000","-9,554,000","-15,146,000","70,646,000","57,963,000","41,475,000","40,108,000","59,472,000","40,501,000","21,581,000","10,600,000","100,000","-6,600,000","-8,600,000"
		AdditionalPaidInCapital,"21,063,000","20,448,000","21,995,000","20,230,000","17,819,000","14,333,000","17,233,000","8,528,000","576,744,000","571,237,000","568,451,000","519,404,000","0","336,000",,"228,005,000","166,147,000","165,647,000","71,771,000","36,447,000","30,900,000","30,900,000","30,800,000","12,800,000"
		GainsLossesNotAffectingRetainedEarnings,"24,473,000","64,790,000","-2,811,000","51,977,000","46,542,000","28,649,000","25,526,000","-6,105,000","1,548,000",,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,"7,767,000","8,733,000","8,757,000","8,854,000",,,"-11,751,000","-11,136,000","-5,453,000","-2,800,000","-166,147,000",,,"1,995,000","5,000,000","2,900,000","3,100,000","3,000,000"
	MinorityInterest,,,,,,,,,,,,,"2,562,000","2,002,000",,,,,,,,,,
TotalCapitalization,"3,559,438,000","3,035,262,000","2,856,096,000","2,990,566,000","2,014,572,000","2,317,016,000","1,539,145,000","1,508,457,000","1,531,912,000","1,233,213,000","837,581,000","1,248,836,000","1,144,143,000","937,874,000","542,534,000","436,276,000","279,685,000","282,609,000","190,977,000","160,136,000","200,100,000","88,100,000","60,000,000","28,300,000"
PreferredStockEquity,,,,,,,,,,,,,,,,"22,958,000",,,,,,,,
CommonStockEquity,"1,505,689,000","1,576,854,000","1,415,124,000","1,458,650,000","1,027,372,000","1,029,413,000","790,817,000","727,365,000","684,599,000","611,532,000","533,415,000","509,850,000","492,507,000","579,250,000","395,977,000","266,680,000","206,255,000","225,119,000","112,272,000","60,023,000","46,500,000","33,900,000","27,300,000","7,200,000"
CapitalLeaseObligations,"99,133,000","9,164,000","14,956,000","22,270,000","38,438,000","51,197,000","6,492,000","10,526,000",,,,,,,,,,,,,,,,
NetTangibleAssets,"-449,213,000","-324,641,000","-417,150,000","-530,998,000","-535,128,000","-568,282,000","-59,894,000","-138,431,000","-171,571,000","6,144,000","-32,482,000","-54,673,000","24,060,000","205,892,000","214,796,000","168,126,000","105,559,000","126,523,000","38,135,000","-9,599,000","-26,100,000","33,900,000","18,200,000","-1,100,000"
WorkingCapital,"50,610,000","52,800,000","116,662,000","56,926,000","-249,919,000","-127,163,000","132,633,000","74,956,000","97,268,000","63,201,000","-326,482,000","21,009,000","43,390,000","45,268,000","-83,609,000","40,822,000","-22,363,000","-21,286,000","-25,282,000","-14,817,000","-20,700,000","-11,600,000","-8,400,000","-23,800,000"
InvestedCapital,"3,616,886,000","3,164,447,000","2,907,956,000","3,021,195,000","2,623,146,000","2,618,246,000","1,567,318,000","1,551,502,000","1,568,492,000","1,270,373,000","1,248,170,000","1,330,381,000","1,188,227,000","993,855,000","688,554,000","441,809,000","328,640,000","325,811,000","240,412,000","188,194,000","241,400,000","106,500,000","73,000,000","51,700,000"
TangibleBookValue,"-449,213,000","-324,641,000","-417,150,000","-530,998,000","-535,128,000","-568,282,000","-59,894,000","-138,431,000","-171,571,000","6,144,000","-32,482,000","-54,673,000","24,060,000","205,892,000","214,796,000","145,168,000","105,559,000","126,523,000","38,135,000","-9,599,000","-26,100,000","33,900,000","18,200,000","-1,100,000"
TotalDebt,"2,210,330,000","1,596,757,000","1,507,788,000","1,584,815,000","1,634,212,000","1,640,030,000","782,993,000","834,663,000","883,893,000","658,841,000","714,755,000","820,531,000","695,720,000","414,605,000","292,577,000","175,129,000","122,385,000","100,692,000","128,140,000","128,171,000","194,900,000","72,600,000","45,700,000","44,500,000"
NetDebt,"2,111,197,000","1,587,593,000","1,492,832,000","1,558,891,000","1,595,774,000","1,588,833,000","776,501,000","824,137,000","883,893,000","658,841,000","714,755,000","820,531,000","695,720,000","414,605,000","292,577,000","150,950,000","122,385,000","100,692,000","128,140,000","127,402,000","194,900,000","72,600,000","45,700,000","44,500,000"
ShareIssued,"81,450,326","86,397,588","89,123,588","91,575,319","97,632,502","102,323,968","93,405,264","92,767,278","95,561,588","95,328,255","95,253,937","86,790,097","73,024,381","86,790,097","76,425,505","70,959,191","63,959,191","63,898,585","49,940,335","37,930,335","31,345,000","31,304,000","31,263,000","31,263,000"
OrdinarySharesNumber,"81,450,326","86,397,588","89,123,588","91,575,319","97,632,502","102,323,968","93,405,264","92,767,278","95,561,588","95,328,255","95,253,937","86,790,097","73,024,381","86,790,097","76,425,505","70,959,191","63,959,191","63,898,585","49,940,335","37,930,335","31,345,000","31,304,000","31,263,000","31,263,000"
