name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"22,717,446,190","19,410,742,800","12,175,052,200","11,808,295,200","7,230,952,300","6,190,891,760","5,552,898,400","4,039,624,660","3,791,500,440","2,832,270,064","2,207,166,684","1,609,928,232","937,980,905","4,732,283,566","4,969,001,801","4,753,775,520","3,750,285,030","4,826,587,160","3,179,621,520","5,477,895,680","6,700,705,000","5,839,872,000","6,379,530,500","5,087,817,000","3,421,134,500","2,198,700,000","781,159,440","478,268,955","937,649,273","1,059,130,528","712,319,244","586,505,519","242,490,000","56,780,121"
EnterpriseValue,"22,467,366,190","19,191,865,800","11,970,134,200","11,770,022,200","7,391,393,300","5,828,456,760","5,295,156,400","3,837,039,660","3,411,450,440","2,882,380,064","2,186,704,684","1,474,641,232","866,063,905","4,384,555,566","4,667,863,801","4,524,426,520","3,577,277,030","4,828,613,160","2,838,276,520","5,205,974,680","6,579,195,000","5,750,062,000","6,307,431,500","4,786,006,000","3,159,248,500","2,099,769,000","710,244,440","424,868,955","867,949,273","992,830,528","665,319,244","583,505,519","229,290,000","43,580,121"
PeRatio,"22.986","45.632","52.386","45.457","30.756","27.382","43.114","9.045","8.605","115.556","15.296",,,"16.842","47.132","60.429","55.24",,"43.667","38.456",,,"212.5","29.518","61.719","15.634","13.097",,"17.593",,"19.65","22.487","22.727","17.56"
ForwardPeRatio,"33.223","29.674",,"27.322","18.975","17.699","18.248","14.306","15.601","15.974","25.84",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.077","2.601",,"2.278","1.896","1.77","1.825","1.432","0.78","0.912","1.291",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"9.589","8.441","5.915","6.117","4.219","3.858","3.744","2.87","2.859","2.568","2.346","1.811","0.896","3.113","3.949","4.054","3.526","4.285","2.439","3.948","5.43","5.313","5.716","5.873","2.44","5.833","0.792","1.282","2.219","2.518","3.227","4.658","4.686","2.351"
PbRatio,"10.527","13.113","9.683","11.671","7.568","4.471","4.322","3.685","4.143","7.53","7.547","14.855","9.199","2.275","2.641","2.546","2.206","3.07","1.916","4.885","7.304","5.922","7.44","6.997","8.002","14.545","4.5","2.321","3.764","5.601","4.5","6.876","9.661","2.262"
EnterprisesValueRevenueRatio,"9.45","8.215","5.599","6.058","4.07","3.424","3.349","2.628","2.572","2.507","2.336","1.73","0.834","2.715","3.146","3.404","2.987","4.313","2.195","3.639","5.142","5.259","5.187","5.226","4.261","3.829","1.655","1.153","1.998","2.531","2.875","4.086","3.417","1.823"
EnterprisesValueEBITDARatio,"35.932","30.897","23.097","25.798","19.43","14.076","16.009","13.012","10.926","12.527","35.321","-46.823","-0.593","9.93","12.554","12.991","10.7","16.673","5.146","13.341","24.347","38.043","30.382","16.467","22.092","12.813","6.895","10.189","8.402","38.039","9.164","10.552","8.556","5.97"
