name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996
			WorkInProcess,"180,800,000","90,400,000","148,600,000","143,000,000","180,324,000","107,170,000","62,192,000","43,899,000","37,000,000","37,312,000","6,900,000","27,017,000","17,677,000",,,,,,,,,,,,
			FinishedGoods,"405,600,000","350,700,000","307,100,000","215,000,000","91,626,000","54,701,000","28,240,000","44,137,000","34,709,000","20,018,000","31,307,000","18,999,000","10,245,000",,,,,,,,,,,,
		PrepaidAssets,"456,100,000","426,400,000","292,900,000","260,000,000","217,628,000","189,401,000","49,162,000","40,539,000","55,599,000","34,411,000","25,894,000","13,820,000","13,775,000","2,331,000","5,095,000","4,303,000","3,513,000","2,948,000","1,337,000","493,000",,"500,000","200,000","200,000",
		CurrentDeferredAssets,,,,,,"35,733,000","41,432,000","26,086,000","19,132,000","19,643,000","16,726,000","972,000",,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"35,733,000","41,432,000","26,086,000","19,132,000","19,643,000","16,726,000","972,000",,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,"21,815,000","17,862,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,"189,401,000","35,243,000","31,493,000","596,464,000",,"204,175,000",,"3,271,000",,,"139,000","826,000","390,000","863,000","6,980,000","5,551,000",,"100,000","100,000","9,600,000"
	TotalNonCurrentAssets,"12,468,200,000","10,546,900,000","10,629,400,000","10,675,000,000","10,707,881,000","1,405,933,000","1,130,839,000","1,117,960,000","453,481,000","365,481,000","412,945,000","200,450,000","129,003,000","110,696,000","45,160,000","46,960,000","43,242,000","46,317,000","43,285,000","37,512,000","12,622,000","8,700,000","4,300,000","1,300,000","1,400,000"
		NetPPE,"1,367,300,000","1,471,500,000","1,325,400,000","1,036,000,000","697,025,000","392,248,000","201,109,000","165,629,000","165,852,000","162,240,000","164,691,000","139,885,000","104,280,000","39,135,000","10,631,000","11,546,000","11,366,000","12,276,000","14,874,000","13,731,000","8,213,000","7,400,000","2,400,000","800,000","600,000"
			GrossPPE,"1,588,200,000","1,690,800,000","1,485,700,000","1,229,000,000","873,156,000","529,903,000","305,214,000","245,620,000","226,459,000","205,291,000","193,068,000","161,657,000","120,650,000","54,870,000","24,298,000","23,925,000","24,065,000","24,975,000","24,738,000","20,642,000","13,029,000","10,800,000","5,400,000","3,300,000","2,600,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,
				LandAndImprovements,"9,600,000","9,600,000","9,600,000","10,000,000","9,130,000","9,130,000","692,000","692,000","692,000","692,000","692,000","692,000","692,000","692,000",,,,"364,000","364,000","364,000",,,,,
				BuildingsAndImprovements,"208,700,000","520,100,000","427,900,000","450,000,000","252,467,000","170,355,000","154,996,000","147,838,000","141,157,000","133,430,000","132,675,000","20,585,000","9,266,000","10,163,000","9,798,000","9,721,000",,"12,185,000","10,302,000","9,088,000",,,,,
				MachineryFurnitureEquipment,"304,500,000","334,000,000","324,500,000","274,000,000","191,525,000","136,377,000","107,953,000","92,094,000","80,972,000","67,338,000","56,407,000","30,359,000","19,387,000","15,188,000","14,500,000","14,204,000",,"15,126,000","14,072,000","1,852,000",,,,,
				OtherProperties,"331,200,000","1,471,500,000","1,325,400,000","1,036,000,000","697,025,000","392,248,000","201,109,000","165,629,000",,,,,,,,,,"-2,700,000",,"9,338,000",,,,,
				ConstructionInProgress,"734,200,000","827,100,000","723,700,000","495,000,000","420,034,000","214,041,000","41,573,000","4,996,000","3,638,000","3,831,000","3,294,000","110,021,000","91,305,000","28,827,000",,,,,,,,,,,
			AccumulatedDepreciation,"-220,900,000","-219,300,000","-160,300,000","-193,000,000","-176,131,000","-137,655,000","-104,105,000","-79,991,000","-60,607,000","-43,051,000","-28,377,000","-21,772,000","-16,370,000","-15,735,000","-13,667,000","-12,379,000","-12,699,000","-12,699,000","-9,864,000","-6,911,000","-4,816,000","-3,400,000","-3,000,000","-2,500,000","-2,000,000"
		GoodwillAndOtherIntangibleAssets,"8,381,700,000","8,678,700,000","8,991,800,000","9,340,000,000","9,755,799,000","841,119,000","863,792,000","900,323,000","171,243,000","44,100,000","48,543,000","52,279,000","19,954,000","19,954,000","19,954,000","19,954,000","19,954,000","19,954,000","19,954,000","20,270,000",,,"300,000","400,000","500,000"
			Goodwill,"5,037,400,000","5,037,400,000","5,037,400,000","5,037,000,000","5,047,885,000","254,073,000","254,073,000","253,645,000","79,639,000","19,954,000","19,954,000","19,954,000","19,954,000","19,954,000",,,,,,,,,,,
			OtherIntangibleAssets,"3,344,300,000","3,641,300,000","3,954,400,000","4,303,000,000","4,707,914,000","587,046,000","609,719,000","646,678,000","91,604,000","24,146,000","28,589,000","32,325,000",,,"19,954,000","19,954,000","19,954,000","19,954,000","19,954,000","20,270,000",,,"300,000","400,000","500,000"
		NonCurrentDeferredAssets,"2,290,200,000",,,,,"34,939,000","3,394,000","13,954,000","103,868,000","154,569,000","194,308,000","3,397,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"2,290,200,000",,,,,"34,939,000","3,394,000","13,954,000","103,868,000","154,569,000","194,308,000","3,397,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"429,000,000","396,700,000","312,200,000","299,000,000","255,057,000","137,627,000","62,544,000","38,054,000","12,518,000","4,572,000","5,403,000","4,889,000","4,769,000","51,607,000","14,575,000","15,460,000","11,922,000","14,087,000","8,457,000","3,511,000","4,409,000","1,300,000","1,600,000","100,000","300,000"
TotalLiabilitiesNetMinorityInterest,"6,272,800,000","4,766,600,000","4,690,200,000","4,559,000,000","4,874,614,000","899,944,000","935,617,000","642,710,000","260,259,000","152,301,000","98,045,000","230,550,000","232,801,000","208,860,000","180,821,000","180,451,000","147,053,000","145,791,000","148,591,000","139,851,000","131,098,000","11,100,000","2,900,000","2,500,000","2,200,000"
	CurrentLiabilities,"1,194,300,000","1,174,000,000","952,500,000","823,000,000","718,250,000","606,740,000","582,429,000","360,089,000","230,225,000","138,515,000","85,262,000","84,418,000","37,709,000","27,822,000","25,390,000","24,714,000","19,673,000","15,107,000","17,319,000","7,990,000","7,178,000","6,700,000","2,100,000","2,400,000","2,000,000"
		PayablesAndAccruedExpenses,"966,700,000","698,200,000","710,200,000","572,000,000","460,708,000","439,248,000","423,940,000","271,275,000","138,091,000","123,056,000","83,187,000","79,855,000","37,396,000","27,167,000","24,494,000","23,819,000","14,977,000","14,518,000","16,773,000","3,993,000","2,100,000","5,800,000","1,600,000","1,900,000","700,000"
			Payables,"428,000,000","221,600,000","200,600,000","173,000,000","125,050,000","175,666,000","254,800,000","152,254,000","56,081,000","16,026,000","11,530,000","33,655,000","9,072,000","10,939,000","3,865,000","7,455,000","8,298,000","7,560,000","9,843,000","1,722,000","2,100,000","3,500,000","800,000","700,000","300,000"
				AccountsPayable,"74,000,000","74,400,000","70,800,000","64,000,000","57,360,000","44,016,000","21,596,000","21,488,000","16,029,000","16,026,000","11,530,000","8,655,000","9,072,000","10,939,000","3,865,000","7,455,000","8,298,000","7,560,000","9,843,000","1,722,000","2,100,000","3,500,000","800,000","700,000","300,000"
				TotalTaxPayable,"103,900,000","24,400,000","30,700,000","39,000,000","12,087,000","94,823,000","108,907,000","68,432,000","18,306,000",,,,,,,,,,,,,,,,
				OtherPayable,"250,100,000","122,800,000","99,100,000","70,000,000","55,603,000","36,827,000","124,297,000","62,334,000","21,746,000",,,"25,000,000",,,,,,,,,,,,,
			CurrentAccruedExpenses,"538,700,000","476,600,000","509,600,000","399,000,000","335,658,000","263,582,000","169,140,000","119,021,000","82,010,000","107,030,000","71,657,000","46,200,000","28,324,000","16,228,000","20,629,000","16,364,000","6,679,000","6,958,000","6,930,000","2,271,000",,"2,300,000","800,000","1,200,000","400,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"39,453,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"126,700,000","343,800,000","167,400,000","167,000,000","175,000,000","48,000,000","48,000,000","48,000,000","1,445,000","715,000","422,000","2,796,000","272,000","67,000","129,000","75,000","3,920,000",,,,"369,000","400,000","400,000","100,000","300,000"
			CurrentDebt,"126,700,000","343,800,000","167,400,000","167,000,000","175,000,000","48,000,000","48,000,000","48,000,000","718,000",,,"2,500,000","272,000","67,000","129,000","75,000","3,920,000",,,,"369,000","400,000","400,000","100,000","300,000"
				CurrentNotesPayable,,,,,,,,,"718,000",,,,,,,,"3,920,000",,,,"369,000","400,000","400,000","100,000","300,000"
				LineOfCredit,"0","250,000,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"126,700,000","93,800,000",,,,,,,,,,"2,500,000",,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,"727,000","715,000","422,000","296,000",,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,"15,900,000","37,000,000","20,504,000","58,837,000","53,801,000","31,266,000","18,767,000","2,896,000","1,653,000","1,767,000","41,000","588,000","767,000","820,000","588,000","589,000","546,000","1,351,000",,"500,000","100,000","300,000","1,000,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,"1,000","639,000",,,,,,,,,,,,,
			CurrentDeferredRevenue,,,"15,900,000","37,000,000","20,504,000","58,837,000","53,801,000","31,266,000","18,767,000","2,896,000","1,652,000","1,128,000","41,000","588,000","767,000","820,000","588,000","589,000","546,000","1,351,000",,"500,000","100,000","300,000","1,000,000"
		OtherCurrentLiabilities,"100,900,000","132,000,000","59,000,000","47,000,000","62,038,000","60,655,000","56,688,000","9,548,000","32,469,000","11,848,000","2,155,000",,,,,,"188,000",,,"2,646,000","4,709,000",,,"100,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,078,500,000","3,592,600,000","3,737,700,000","3,736,000,000","4,156,364,000","293,204,000","353,188,000","282,621,000","30,034,000","13,786,000","12,783,000","146,132,000","195,092,000","181,038,000","155,431,000","155,737,000","127,380,000","130,684,000","131,272,000","131,861,000","123,920,000","4,400,000","800,000","100,000","200,000"
		LongTermDebtAndCapitalLeaseObligation,"2,539,100,000","2,862,700,000","3,063,600,000","3,121,000,000","3,432,557,000","116,599,000","97,230,000","101,000,000","182,000","4,462,000","10,421,000","141,425,000","194,499,000","176,283,000","150,088,000","150,149,000","120,000,000","123,920,000","123,920,000","123,920,000","123,920,000","4,400,000","800,000",,"100,000"
			LongTermDebt,"2,375,000,000","2,501,700,000","2,720,700,000","2,888,000,000","3,281,250,000","9,500,000","65,000,000","101,000,000",,"3,718,000","9,918,000","141,222,000","194,000,000","176,000,000","150,000,000","150,000,000","120,000,000","123,920,000","123,920,000","123,920,000","123,920,000","4,400,000","800,000",,"100,000"
			LongTermCapitalLeaseObligation,"164,100,000","361,000,000","342,900,000","233,000,000","151,307,000","107,099,000","32,230,000",,"182,000","744,000","503,000","203,000","499,000","283,000","88,000","149,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"2,081,400,000","391,100,000","365,000,000","396,000,000","528,990,000","7,046,000","101,241,000","19,827,000",,"0","204,000","906,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"2,081,400,000","391,100,000","365,000,000","396,000,000","528,990,000","7,046,000","101,241,000","19,827,000",,"0","204,000","906,000",,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"458,000,000","338,800,000","309,100,000","219,000,000","194,817,000","169,559,000","154,717,000","161,794,000","29,852,000","9,324,000","2,158,000","3,801,000","593,000","4,755,000","5,343,000","5,588,000","7,380,000","6,764,000","7,352,000","7,941,000",,,,,"100,000"
TotalEquityGrossMinorityInterest,"11,271,800,000","9,165,300,000","8,893,100,000","8,694,000,000","8,258,616,000","3,302,018,000","2,382,079,000","1,970,850,000","1,134,492,000","859,736,000","688,356,000","247,001,000","101,556,000","124,677,000","81,890,000","67,671,000","172,522,000","120,286,000","205,478,000","260,408,000","61,604,000","33,300,000","39,200,000","21,800,000","18,300,000"
	StockholdersEquity,"11,271,800,000","9,165,300,000","8,893,100,000","8,694,000,000","8,258,616,000","3,302,018,000","2,382,079,000","1,970,850,000","1,134,492,000","859,736,000","688,356,000","247,001,000","101,556,000","124,677,000","81,890,000","67,671,000","172,522,000","120,286,000","205,478,000","260,408,000","61,604,000","33,300,000","39,200,000","21,800,000","18,300,000"
		CapitalStock,"0","0","0","0","23,000","20,000","20,000","20,000","19,000","6,000","5,000","5,000","4,000","4,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","0","0","0","0"
			PreferredStock,,,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,
			CommonStock,"0","0","0","0","23,000","20,000","20,000","20,000","19,000","6,000","5,000","5,000","4,000","4,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","0","0","0","0"
		AdditionalPaidInCapital,"8,804,700,000","8,539,100,000","8,290,300,000","7,957,000,000","7,726,560,000","2,592,167,000","2,106,183,000","1,852,221,000","1,261,589,000","1,173,480,000","1,093,933,000","941,439,000","833,534,000","763,691,000","589,250,000","518,883,000","512,827,000","385,498,000","385,197,000","384,091,000","128,836,000","80,300,000","79,800,000","53,700,000","42,900,000"
		RetainedEarnings,"4,639,800,000","2,325,800,000","2,242,100,000","1,818,000,000","1,180,395,000","1,036,010,000","379,098,000","126,203,000","-128,619,000","-303,934,000","-400,964,000","-696,130,000","-729,279,000","-637,581,000","-506,067,000","-448,111,000","-339,361,000","-265,266,000","-180,799,000","-124,257,000","-67,214,000","-47,000,000","-40,600,000","-31,800,000","-24,600,000"
		TreasuryStock,"2,105,900,000","1,689,900,000","1,604,900,000","1,141,000,000","710,663,000","382,964,000","80,365,000","14,229,000","2,676,000","2,676,000","2,676,000","1,260,000","1,260,000","1,260,000","981,000","600,000","600,000","600,000","600,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-66,800,000","-9,700,000","-34,400,000","60,000,000","62,301,000","56,785,000","-22,857,000","6,635,000","4,179,000","-7,140,000","-1,942,000","2,947,000","-1,443,000","-177,000","-315,000","-2,504,000","-347,000","652,000","1,678,000","572,000","-20,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",
TotalCapitalization,"13,646,800,000","11,667,000,000","11,613,800,000","11,582,000,000","11,539,866,000","3,311,518,000","2,447,079,000","2,071,850,000","1,134,492,000","863,454,000","698,274,000","388,223,000","295,556,000","300,677,000","231,890,000","217,671,000","292,522,000","244,206,000","329,398,000","384,328,000","185,524,000","37,700,000","40,000,000","21,800,000","18,400,000"
CommonStockEquity,"11,271,800,000","9,165,300,000","8,893,100,000","8,694,000,000","8,258,616,000","3,302,018,000","2,382,079,000","1,970,850,000","1,134,492,000","859,736,000","688,356,000","247,001,000","101,556,000","124,677,000","81,890,000","67,671,000","172,522,000","120,286,000","205,478,000","260,408,000","61,604,000","33,300,000","39,200,000","21,800,000","18,300,000"
CapitalLeaseObligations,"164,100,000","361,000,000","342,900,000","233,000,000","151,307,000","107,099,000","32,230,000",,"909,000","1,459,000","925,000","499,000","499,000","283,000","88,000","149,000",,,,,,,,,
NetTangibleAssets,"2,890,100,000","486,600,000","-98,700,000","-646,000,000","-1,497,183,000","2,460,899,000","1,518,287,000","1,070,527,000","963,249,000","815,636,000","639,813,000","194,722,000","81,602,000","104,723,000","61,936,000","47,717,000","152,568,000","100,332,000","185,524,000","240,138,000","61,604,000","33,300,000","38,900,000","21,400,000","17,800,000"
WorkingCapital,"3,882,100,000","2,211,000,000","2,001,400,000","1,755,000,000","1,707,099,000","2,189,289,000","1,604,428,000","1,135,511,000","711,045,000","508,041,000","288,194,000","192,683,000","167,645,000","195,019,000","192,161,000","176,448,000","256,660,000","204,653,000","293,465,000","354,757,000","172,902,000","29,000,000","35,700,000","20,600,000","17,100,000"
InvestedCapital,"13,773,500,000","12,010,800,000","11,781,200,000","11,749,000,000","11,714,866,000","3,359,518,000","2,495,079,000","2,119,850,000","1,135,210,000","863,454,000","698,274,000","390,723,000","295,828,000","300,744,000","232,019,000","217,746,000","296,442,000","244,206,000","329,398,000","384,328,000","185,893,000","38,100,000","40,400,000","21,900,000","18,700,000"
TangibleBookValue,"2,890,100,000","486,600,000","-98,700,000","-646,000,000","-1,497,183,000","2,460,899,000","1,518,287,000","1,070,527,000","963,249,000","815,636,000","639,813,000","194,722,000","81,602,000","104,723,000","61,936,000","47,717,000","152,568,000","100,332,000","185,524,000","240,138,000","61,604,000","33,300,000","38,900,000","21,400,000","17,800,000"
TotalDebt,"2,665,800,000","3,206,500,000","3,231,000,000","3,288,000,000","3,607,557,000","164,599,000","145,230,000","149,000,000","1,627,000","5,177,000","10,843,000","144,221,000","194,771,000","176,350,000","150,217,000","150,224,000","123,920,000","123,920,000","123,920,000","123,920,000","124,289,000","4,800,000","1,200,000","100,000","400,000"
NetDebt,,"1,480,000,000","2,303,700,000","2,089,000,000","2,446,139,000",,,,,"3,718,000","9,918,000","5,710,000","98,951,000","9,241,000","106,500,000","103,124,000","10,696,000","99,076,000","76,346,000",,"32,431,000",,,,
ShareIssued,"237,800,000","236,200,000","234,300,000","232,000,000","230,498,000","201,944,000","197,941,000","194,918,000","185,616,000","183,182,000","178,194,000","176,006,000","151,264,000","142,044,000","123,720,000","112,760,000","110,080,000","72,880,000","72,816,000","72,476,000","60,536,000","45,168,000","44,900,000","35,384,000","29,292,000"
OrdinarySharesNumber,"221,300,000","223,500,000","222,300,000","224,000,000","225,647,000","199,056,000","196,956,000","194,691,000","185,519,000","182,988,000","178,000,000","175,892,000","151,264,000","142,044,000","123,720,000","112,760,000","110,080,000","72,880,000","72,816,000","72,476,000","60,536,000","45,168,000","44,900,000","35,384,000","29,292,000"
TreasurySharesNumber,"16,500,000","12,700,000","12,000,000","8,000,000","4,851,000","2,888,000","985,000","227,000","97,000","194,000","194,000","114,000",,,,,,,,,,,,,
