name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
				AmortizationOfIntangiblesIncomeStatement,"107,200,000","26,200,000","28,700,000","27,600,000","24,700,000","25,800,000","25,800,000","25,000,000","22,500,000","25,500,000","25,500,000","25,400,000","23,700,000","28,300,000","28,300,000","30,400,000","28,300,000","29,300,000","29,100,000","29,200,000","27,800,000","27,700,000","22,800,000","22,600,000","21,900,000","23,100,000","22,600,000","22,700,000","22,900,000","23,000,000","23,000,000","22,800,000","22,100,000"
OperatingIncome,"305,600,000","97,200,000","83,600,000","89,100,000","35,700,000","90,700,000","77,700,000","73,300,000","32,600,000","69,800,000","67,800,000","68,000,000","28,200,000","60,100,000","61,200,000","59,600,000","25,900,000","56,200,000","52,700,000","57,500,000","26,900,000","62,000,000","54,700,000","58,300,000","25,800,000","59,200,000","64,500,000","62,900,000","24,900,000","46,500,000","65,900,000","62,500,000","31,000,000"
NetNonOperatingInterestIncomeExpense,"-134,900,000","-34,400,000","-33,900,000","-33,900,000","-32,700,000","-32,700,000","-32,000,000","-31,000,000","-30,000,000","-31,000,000","-29,200,000","-28,600,000","-28,100,000","-28,200,000","-28,300,000","-28,700,000","-28,600,000","-29,200,000","-28,900,000","-28,900,000","-27,800,000","-27,500,000","-26,300,000","-18,500,000","-12,500,000",,"100,000","0",,,,,
	TotalOtherFinanceCost,"134,900,000","34,400,000","33,900,000","33,900,000","32,700,000","32,700,000","32,000,000","31,000,000","30,000,000","31,000,000","29,200,000","28,600,000","28,100,000","28,200,000","28,300,000","28,700,000","28,600,000","29,200,000","28,900,000","28,900,000","27,800,000","27,500,000","26,300,000","18,500,000","12,500,000",,"-100,000",,,,,,
OtherIncomeExpense,"-24,900,000","-16,700,000","-9,100,000","-400,000","1,300,000","300,000","1,400,000","-40,600,000","-1,000,000","600,000","12,700,000","-2,900,000","-2,200,000","-2,000,000","2,300,000","-400,000","-1,900,000","-103,700,000","-400,000","-3,000,000","-200,000","-11,300,000","-7,100,000",,"400,000","16,300,000","300,000","-200,000","9,600,000","-500,000","-2,600,000","-700,000","-1,900,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,"0",,,"-1,300,000","-103,600,000",,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-25,000,000","-16,700,000","-9,100,000","-400,000","1,200,000","600,000","1,200,000","-40,400,000","-900,000","600,000","12,500,000","-3,000,000","-2,200,000","-1,900,000","2,300,000","-600,000","-400,000","-100,000","0","-2,900,000","-300,000","-11,500,000","-7,100,000","0","900,000","17,500,000","100,000","-100,000","9,800,000","-500,000","-2,200,000","-1,200,000","-800,000"
		RestructuringAndMergernAcquisition,"300,000","0","0","0","300,000","700,000","100,000","200,000","1,100,000","100,000","1,600,000","2,900,000","1,800,000","2,100,000","0","400,000","0","0","0","2,000,000","600,000","12,600,000","7,600,000",,,"0","0",,,"100,000","1,900,000",,
		ImpairmentOfCapitalAssets,"0","0","0","0",,"0","0","42,900,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"28,500,000","17,500,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"3,800,000","800,000","1,900,000","-400,000","1,500,000","1,300,000","1,300,000","2,700,000","200,000","700,000","14,100,000","-100,000","-400,000","200,000","2,300,000","-200,000","-400,000","-100,000","0","-900,000","300,000","1,100,000","500,000","0","900,000","17,500,000","100,000","-100,000","9,800,000","-400,000","-300,000","-700,000","-800,000"
	OtherNonOperatingIncomeExpenses,"100,000","0",,,"100,000","-300,000","200,000","-200,000","-100,000","0","200,000","100,000",,"-100,000",,"200,000","-200,000","0","-400,000","-100,000","100,000","200,000",,,"-500,000",,"200,000","-100,000","-200,000","0","-400,000","500,000","-1,100,000"
PretaxIncome,"145,800,000","46,100,000","40,600,000","54,800,000","4,300,000","58,300,000","47,100,000","1,700,000","1,600,000","39,400,000","51,300,000","36,500,000","-2,100,000","29,900,000","35,200,000","30,500,000","-4,600,000","-76,700,000","23,400,000","25,600,000","-1,100,000","23,200,000","21,300,000","39,800,000","13,700,000","75,500,000","64,900,000","62,700,000","34,500,000","46,000,000","63,300,000","61,800,000","29,100,000"
TaxProvision,"10,900,000","2,400,000","3,300,000","6,200,000","-1,000,000","2,500,000","1,000,000","8,100,000","-6,700,000","4,900,000","2,000,000","900,000","-3,700,000","4,800,000","-1,500,000","3,400,000","-1,300,000","-1,600,000","3,900,000","4,500,000","-1,400,000","-3,100,000","-226,400,000","17,600,000","5,900,000","26,100,000","28,500,000","27,100,000","14,900,000","27,600,000","25,400,000","25,300,000","10,700,000"
EarningsFromEquityInterestNetOfTax,"5,700,000","1,800,000","1,400,000","1,700,000","800,000","1,400,000","700,000","1,200,000","800,000","1,000,000","1,400,000","1,500,000","900,000","1,500,000","1,400,000","1,400,000","1,000,000","1,200,000","1,700,000","1,100,000","800,000","1,500,000","600,000","200,000","600,000","600,000","800,000","800,000","300,000","400,000","800,000","700,000","300,000"
NetIncomeCommonStockholders,"138,200,000","44,600,000","38,300,000","49,700,000","5,500,000","56,500,000","46,200,000","-5,900,000","8,400,000","34,800,000","50,000,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
	NetIncome,"140,100,000","45,000,000","38,700,000","50,300,000","6,100,000","57,200,000","46,800,000","-5,200,000","9,100,000","35,500,000","50,700,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
		NetIncomeIncludingNoncontrollingInterests,"140,600,000","45,500,000","38,700,000","50,300,000","6,100,000","57,200,000","46,800,000","-5,200,000","9,100,000","35,500,000","50,700,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
			NetIncomeContinuousOperations,"140,600,000","45,500,000","38,700,000","50,300,000","6,100,000","57,200,000","46,800,000","-5,200,000","9,100,000","35,500,000","50,700,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
		MinorityInterests,"-500,000","-500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"1,900,000","400,000","400,000","600,000","600,000","700,000","600,000","700,000","700,000","700,000","700,000",,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"138,200,000","44,600,000","38,300,000","49,700,000","5,500,000","56,500,000","46,200,000","-5,900,000","8,400,000","34,800,000","50,000,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
BasicEPS,,"0.31","0.27","0.35","0.04","0.4","0.33","-0.04","0.06","0.25","0.36","0.27","0.02","0.19","0.28","0.21","-0.02","-0.54","0.15","0.16","0.01","0.23","2.07","0.19","0.09",,"0.31","0.303","0.166",,,,"0.156"
DilutedEPS,,"0.31","0.27","0.35","0.04","0.4","0.33","-0.04","0.06","0.25","0.36","0.27","0.02","0.19","0.28","0.21","-0.02","-0.54","0.15","0.16","0.01","0.23","2.06","0.19","0.09",,"0.31","0.303","0.166",,,,"0.156"
BasicAverageShares,,"143,600,000","143,400,000","142,300,000","140,700,000","139,700,000","139,300,000","139,200,000","138,800,000","138,600,000","138,600,000","138,600,000","138,300,000","138,000,000","138,000,000","137,900,000","137,600,000","137,600,000","137,500,000","137,400,000","136,900,000","120,200,000","120,000,000","119,700,000","97,000,000",,"120,000,000","120,000,000","120,000,000",,,,"120,000,000"
DilutedAverageShares,,"144,600,000","144,200,000","142,900,000","141,100,000","140,100,000","141,500,000","139,200,000","139,100,000","139,100,000","140,900,000","139,300,000","138,900,000","138,700,000","138,500,000","138,300,000","137,600,000","137,600,000","137,900,000","137,800,000","137,600,000","120,700,000","120,700,000","119,900,000","97,000,000",,"120,000,000","120,000,000","120,000,000",,,,"120,000,000"
TotalOperatingIncomeAsReported,"309,100,000","98,000,000","85,500,000","88,700,000","36,900,000","91,300,000","78,900,000","32,900,000","31,700,000","70,400,000","80,300,000","65,000,000","26,000,000","58,200,000","63,500,000","59,000,000","24,200,000","-47,500,000","52,700,000","54,600,000","26,600,000","50,500,000","47,600,000","58,300,000","26,700,000","76,700,000","64,600,000","62,800,000","34,700,000","46,000,000","63,700,000","61,300,000","30,200,000"
TotalExpenses,"1,476,600,000","390,900,000","378,900,000","370,800,000","336,000,000","361,700,000","336,500,000","328,400,000","305,300,000","331,500,000","324,600,000","328,200,000","302,400,000","337,300,000","321,600,000","325,700,000","322,500,000","342,300,000","334,000,000","327,200,000","317,000,000","333,000,000","281,800,000","276,100,000","262,100,000","284,700,000","273,700,000","269,800,000","254,300,000","289,300,000","265,600,000","268,900,000","254,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"140,100,000","45,000,000","38,700,000","50,300,000","6,100,000","57,200,000","46,800,000","-5,200,000","9,100,000","35,500,000","50,700,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
NormalizedIncome,"163,225,000","60,830,585.683","47,060,344.828","50,654,744.526","5,224,000","56,625,728.988","45,625,477.707","24,292,000","9,757,000","34,974,619.289","38,687,329.435","40,026,027.397","3,820,000","28,194,983.278","36,720,000","29,033,114.754","-1,080,434.783","-73,802,086.05","21,200,000","24,590,234.375","1,280,000","35,275,000","253,433,300","22,400,000","7,815,000","38,549,668.874","37,135,000","36,465,000","13,530,000","19,125,000","40,020,000","37,980,000","19,205,600"
NetInterestIncome,"-134,900,000","-34,400,000","-33,900,000","-33,900,000","-32,700,000","-32,700,000","-32,000,000","-31,000,000","-30,000,000","-31,000,000","-29,200,000","-28,600,000","-28,100,000","-28,200,000","-28,300,000","-28,700,000","-28,600,000","-29,200,000","-28,900,000","-28,900,000","-27,800,000","-27,500,000","-26,300,000","-18,500,000","-12,500,000",,"100,000","0",,,,,
EBIT,"305,600,000","97,200,000","83,600,000","89,100,000","35,700,000","90,700,000","77,700,000","73,300,000","32,600,000","69,800,000","67,800,000","68,000,000","28,200,000","60,100,000","61,200,000","59,600,000","25,900,000","56,200,000","52,700,000","57,500,000","26,900,000","62,000,000","54,700,000","58,300,000","25,800,000","59,200,000","64,500,000","62,900,000","24,900,000","46,500,000","65,900,000","62,500,000","31,000,000"
EBITDA,"500,100,000"
ReconciledCostOfRevenue,"958,600,000","255,900,000","245,500,000","240,300,000","216,900,000","235,500,000","215,300,000","212,000,000","197,100,000","217,400,000","212,600,000","213,300,000","191,900,000","215,200,000","201,500,000","201,600,000","199,800,000","218,600,000","209,300,000","206,400,000","198,800,000","214,200,000","177,200,000","171,600,000","163,500,000","182,400,000","170,900,000","171,400,000","162,200,000","191,200,000","171,200,000","174,800,000","162,900,000"
ReconciledDepreciation,"194,500,000","48,600,000","51,100,000","49,000,000","45,800,000","48,300,000","46,800,000","46,300,000","43,600,000","46,900,000","47,800,000","48,500,000","46,600,000","52,900,000","55,000,000","58,900,000","57,400,000","57,900,000","57,500,000","57,200,000","56,500,000","55,600,000","49,500,000","49,100,000","48,000,000","49,300,000","49,000,000","48,600,000","48,900,000","48,900,000","49,700,000","49,600,000","48,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"140,100,000","45,000,000","38,700,000","50,300,000","6,100,000","57,200,000","46,800,000","-5,200,000","9,100,000","35,500,000","50,700,000","37,100,000","2,500,000","26,600,000","38,100,000","28,500,000","-2,300,000","-73,900,000","21,200,000","22,200,000","1,100,000","27,800,000","248,300,000","22,400,000","8,400,000","50,000,000","37,200,000","36,400,000","19,900,000","18,800,000","38,700,000","37,200,000","18,700,000"
TotalUnusualItemsExcludingGoodwill,"-25,000,000","-16,700,000","-9,100,000","-400,000","1,200,000","600,000","1,200,000","-40,400,000","-900,000","600,000","12,500,000","-3,000,000","-2,200,000","-1,900,000","2,300,000","-600,000","-1,700,000","-100,000","0","-2,900,000","-300,000","-11,500,000","-7,100,000","0","900,000","17,500,000","100,000","-100,000","9,800,000","-500,000","-2,200,000","-1,200,000","-800,000"
TotalUnusualItems,"-25,000,000","-16,700,000","-9,100,000","-400,000","1,200,000","600,000","1,200,000","-40,400,000","-900,000","600,000","12,500,000","-3,000,000","-2,200,000","-1,900,000","2,300,000","-600,000","-1,700,000","-100,000","0","-2,900,000","-300,000","-11,500,000","-7,100,000","0","900,000","17,500,000","100,000","-100,000","9,800,000","-500,000","-2,200,000","-1,200,000","-800,000"
NormalizedEBITDA,"525,100,000","162,500,000","143,800,000","138,500,000","80,300,000","138,400,000","123,300,000","160,000,000","77,100,000","116,100,000","103,100,000","119,500,000","77,000,000","114,900,000","113,900,000","119,100,000","85,000,000","114,200,000","110,200,000","117,600,000","83,700,000","129,100,000","111,300,000","107,400,000","72,900,000","91,000,000","113,400,000","111,600,000","64,000,000","95,900,000","117,800,000","113,300,000","80,400,000"
TaxRateForCalcs,"0.075","0.052","0.081","0.113","0.27","0.043","0.021","0.27","0.27","0.124","0.039","0.025","0.4","0.161","0.4","0.111","0.283","0.021","0.167","0.176","0.4","0.35","0.277","0.35","0.35","0.346","0.35","0.35","0.35","0.35","0.4","0.35","0.368"
TaxEffectOfUnusualItems,"-1,875,000","-869,414.317","-739,655.172","-45,255.474","324,000","25,728.988","25,477.707","-10,908,000","-243,000","74,619.289","487,329.435","-73,972.603","-880,000","-305,016.722","920,000","-66,885.246","-480,434.783","-2,086.05","0","-509,765.625","-120,000","-4,025,000","-1,966,700","0","315,000","6,049,668.874","35,000","-35,000","3,430,000","-175,000","-880,000","-420,000","-294,400"
