name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"8,529,273,296","7,667,385,288","6,157,464,655","5,627,676,045","5,193,960,696","4,417,522,463","4,192,581,702","3,397,237,460","3,245,911,378","3,755,299,902","3,277,068,507","1,997,959,516","2,163,684,096","3,056,549,419","3,708,923,083","3,653,478,239","3,677,392,253","3,008,857,352","2,574,355,063","2,741,647,434","2,139,035,436","2,407,906,812","2,325,000,000","2,212,500,000","2,325,000,000","1,526,524,999"
EnterpriseValue,"8,290,355,296","7,420,818,288","6,012,503,655","5,492,782,045","5,054,147,696","3,799,522,463","3,813,581,702","2,862,237,460","2,845,911,378","3,679,299,902","2,847,068,507","1,921,454,516","2,102,611,096","3,055,849,419","3,647,344,083","3,583,877,239","3,627,331,253","2,921,665,352","2,488,643,063","2,653,434,434","2,104,643,436","2,383,692,812","2,271,419,957","2,159,351,505","2,306,280,376","1,526,524,999"
PeRatio,"30.472","27.169","27.041","30.308","30.228","29.702","26.855","24.62","23.151","27.716","22.972","20.646","31.622","15.128","18.948","14.944","16.377","15.082","14.983","22.509","14.197","16.603","17.265","18.553","21.986","17.087"
ForwardPeRatio,,,,,,,,"22.371","22.026","20.833","22.523",,,,,,,,,,,,,,,
PegRatio,,,,,,,,"2.238","2.202",,,,,,,,,,,,,,,,,
PsRatio,"4.287","3.889","3.486","4.2","4.13","0.933","0.876","0.745","0.767","0.904","0.762","1.999","1.918","2.599","3.4","3.276","3.299","2.869","2.675","3.354","2.831","3.35","3.488","3.513","3.938","3.232"
PbRatio,"8.52","7.755","7.569","7.28","7.009","6.668","6.156","5.85","5.714","4.992","4.032","2.479","2.732","2.907","3.203","2.784","2.903","2.585","2.607","3.169","2.756","3.452","3.548","4.102","5.336","4.583"
EnterprisesValueRevenueRatio,"3.294","2.949","2.496","3.198","3.125","2.496","0.634","0.468","0.529","0.763","0.582","1.715","1.958","2.465","2.958","3.186","3.23","2.786","2.583","3.241","2.721","3.352","3.4","3.448","3.93","2.78"
