name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
MarketCap,"2,676,349,567","4,635,722,052","3,286,608,560","3,475,431,200","2,539,521,880","2,142,721,586","1,442,163,826","1,451,008,275","2,150,931,247","2,087,990,511","2,424,586,622","2,008,630,452","2,821,386,916","2,320,597,580","2,837,806,238","2,457,425,267","2,167,350,570","1,606,357,051","2,246,710,628","2,539,269,585","2,867,908,330","3,604,041,288","3,740,868,976","3,531,391,554","3,587,617,050","3,595,831,627","3,244,327,826","3,001,483,661","4,233,442,850","4,200,610,006","4,493,421,257","5,932,848,530","6,433,637,866","5,247,312,729","4,983,264,378","6,901,051,516","7,604,882,871","6,415,183,723","6,088,832,093","5,650,983,493","5,604,462,080","5,869,907,793","4,824,544,261","3,709,744,277","2,638,470,075","2,711,572,507","3,875,260,878","5,546,994,451","4,468,792,273","4,129,459,608","4,364,803,231","4,687,716,573","3,179,875,457","3,004,736,028","3,084,096,087","2,544,994,996","2,687,295,792","2,060,624,981","2,112,616,600","1,535,193,330","1,280,705,400","1,221,426,445","976,949,692","886,642,200","1,053,571,750","1,305,336,143","881,169,100","820,965,000","659,508,550","768,970,550","525,417,600","1,108,302,750","2,134,509,000","2,148,191,750","1,600,881,750","2,055,149,050","2,271,328,200","2,309,092,452","2,428,688,125","2,548,549,015","2,326,067,500","2,548,549,015","1,795,997,765","2,308,964,062","2,052,412,500"
EnterpriseValue,"4,175,747,176","6,761,560,789","5,422,355,468","5,849,398,328","4,761,796,696","4,382,705,246","3,470,921,694","3,680,947,650","4,544,610,459","4,449,023,077","4,882,176,082","4,293,376,748","5,218,516,377","4,472,906,082","4,816,467,455","4,286,243,745","3,544,199,542","2,776,991,412","3,260,570,874","3,863,564,144","4,180,131,837","4,812,804,327","5,053,551,476","4,863,647,593","4,647,098,957","4,219,797,916","3,782,236,004","3,708,887,110","4,799,575,457","4,757,450,605","5,034,567,653","6,350,083,683","6,731,321,825","5,322,505,340","5,059,999,173","6,873,351,241","7,379,434,377","6,174,314,725","6,069,056,338","5,681,454,371","5,508,476,324","5,811,615,518","4,762,146,902","3,732,054,166","2,635,076,465","2,733,627,442","3,053,869,692","4,716,890,371","3,739,321,180","4,444,869,350","4,898,466,956","5,156,212,367","3,709,781,371","3,493,151,534","3,657,504,369","3,117,612,747","3,036,245,358","2,431,819,568","2,501,723,188","2,037,450,821","1,751,511,656","1,715,415,244","1,446,347,167","1,374,962,564","1,560,267,668","1,863,615,204","1,385,680,467","1,378,240,919","1,217,726,486","1,332,555,791","1,018,812,851","1,536,743,636","2,674,129,926","2,688,450,053","2,040,962,428","2,565,058,754","2,805,109,345","2,844,157,440","3,011,510,936","3,143,136,906","2,947,808,220","3,241,295,969","2,411,588,780","2,981,724,242","2,670,185,587"
PeRatio,"7.808","9.474","9.159","9.881","9.341","7.819","5.187","5.977","7.778","17.543","19.571","7.252","9.273","5.511","6.021","9.362","6.55","6.494","8.195","8.959","15.555","7.964","7.612","7.881","7.58","11.188","10.652","10.035","12.781","12.894","9.502","11.844","10.144","9.571","8.141","11.018","11.802","11.791","14.767","15.246","12.219","9.976","10.286","9.143","7.334","7.578","6.934","8.637","8.575","7.856","7.812","6.697","5.279","5.651","6.412","5.298","9.829","12.49","12.216","8.948","9.42","8.666","13.317","34.128","10.946","21.845",,,,,"6.078","5.34","10.502","10.55","13.093","13.231","11.446","9.705","10.862","11.172","10.348","15.958","9.206","10.814","9.623"
ForwardPeRatio,"8.621","10.953","7.231","7.813","7.429",,"4.66","5.988","7.252",,,,,,,,,,,,,,,"6.743","2.359","4.042","3.906","3.602","2.5","4.443","3.986","5.333","9.814","8.826","6.39","8.489","10.65","9.497",,,"10.01",,,,,,,,"9.166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,"2.408","0.282","0.484","0.467","0.431","1.344","1.652","0.551","1.519","1.003","1.289","0.952","1.543","1.936","1.727",,,"2.036",,,,,,,,"1.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.913","1.203","0.88","0.889","0.654","0.547","0.399","0.421","0.533","0.546","0.609","0.507","0.678","0.581","0.693","0.588","0.53","0.401","0.574","0.622","0.667","0.883","0.844","0.935","0.886","0.928","0.962","0.843","1.002","1.01","1.12","1.549","1.51","1.415","1.203","1.599","1.748","1.726","1.719","1.751","1.749","1.823","1.54","1.379","1.197","1.223","0.886","1.104","0.976","0.928","1.054","1.233","0.884","0.886","0.951","0.786","0.839","0.753","0.737","0.58","0.589","0.586","0.575","0.59","0.686","0.88","0.641","0.597","0.578","0.723","1.08","1.436","2.156","2.166","0.998","1.16","1.231","0.412","0.661","0.68","2.218","1.391","2.403","2.823","2.512"
PbRatio,"0.86","1.069","0.81","0.828","0.611","0.512","0.365","0.388","0.459","0.455","0.508","0.447","0.598","0.494","0.602","0.555","0.548","0.458","0.662","0.683","0.696","0.729","0.697","0.699","0.643","0.664","0.681","0.6","0.699","0.705","0.748","1.018","0.993","0.912","0.775","1.004","1.086","1.056","1.101","1.112","1.113","1.16","0.976","0.881","0.791","0.829","0.906","1.128","1.042","1.016","1.163","1.369","1.029","1.008","1.084","0.895","1.033","0.884","0.864","0.667","0.658","0.632","0.541","0.544","0.614","0.775","0.509","0.469","0.472","0.576","0.398","0.601","0.989","0.994","0.857","0.962","0.757","0.917","0.929","0.956","0.857","0.785","0.768","0.906","0.815"
EnterprisesValueRevenueRatio,"0.257","1.532","1.275","1.596","1.222","1.194","0.805","1.021","1.357","1.138","1.34","1.353","1.583","1.305","1.657","1.16","1.153","0.832","1.005","0.988","0.987","1.079","1.537","1.56","1.523","1.727","1.678","1.765","2.016","1.963","2.452","3.126","3.325","2.542","2.512","3.731","4.041","2.625","3.769","3.951","3.67","3.912","3.358","2.756","1.942","1.949","2.201","3.484","2.845","1.135","3.452","3.889","2.998","1.026","2.639","2.414","2.304","0.752","2.04","1.679","1.529","0.611","1.467","1.581","1.767","0.88","1.824","2.026","1.709","0.735","1.43","2.479","4.223","5.248","3.517","4.736","5.535","4.279","5.455","6.973","6.506","5.292","5.908","8.198","7.241"
EnterprisesValueEBITDARatio,"1.091","7.274","5.05","5.184","4.762","4.735","5.211","5.012","6.453","13.255","9.516","8.674","6.063","-76.998","22.163","2.551","9.325","3.955","10.819","6.213","4.734","8.965","10.41","11.113","5.786","52.092","5.925","6.246","5.919","-9.914","7.012","11.153","9.216","12.484","7.576","11.286","9.391","8.277","9.629","15.524","11.351","12.757","9.314","5.064","4.646","5.679","5.384","6.356","7.572","3.758","10.613","10.105","6.855","2.973","9.092","4.63","8.41","3.045","9.477","7.398","7.814","8.682","5.299","6.208","6.555","-13.287","9.446","13.637","-316.863","8.044","-7.193","7.611","8.683","6.909","14.815","13.219","14.257","10.581","11.067","16.42","14.552","14.652","12.436","21.709","23.738"
