name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
TotalRevenue,"8,080,200,000","8,382,000,000","7,705,500,000","6,829,600,000","6,279,200,000","6,098,100,000","6,808,200,000","7,665,100,000","8,180,900,000","7,584,700,000","9,842,400,000","5,295,200,000","7,138,300,000","6,307,300,000","3,427,388,000","2,959,900,000","2,262,305,000","1,926,010,000","1,743,592,000","1,445,293,000","1,324,026,000","1,165,000,000","902,800,000","683,200,000","413,500,000","437,900,000","691,500,000","635,000,000","640,600,000","419,600,000","453,100,000","427,200,000","352,900,000","403,900,000","399,800,000","312,100,000"
	OperatingRevenue,"8,080,200,000","8,382,000,000","7,705,500,000","6,829,600,000","6,279,200,000","6,098,100,000","6,808,200,000","7,665,100,000","8,180,900,000","7,584,700,000","9,842,400,000","5,295,200,000","7,138,300,000","6,307,300,000","3,427,388,000","2,959,900,000","2,262,305,000","1,926,010,000","1,743,592,000","1,445,293,000","1,324,026,000","1,165,000,000","902,800,000","683,200,000","413,500,000","437,900,000","691,500,000","635,000,000","640,600,000","419,600,000","453,100,000","427,200,000","352,900,000","403,900,000","399,800,000","312,100,000"
CostOfRevenue,"6,667,100,000","6,864,600,000","6,349,800,000","5,655,200,000","5,223,400,000","5,058,900,000","5,625,500,000","6,473,300,000","7,189,900,000","6,505,000,000","7,872,400,000","4,589,200,000","5,955,000,000","5,204,500,000","2,819,107,000","2,465,130,000","1,898,636,000","1,634,095,000","1,483,126,000","1,230,800,000","1,108,033,000","979,600,000","756,000,000","584,800,000","368,900,000","371,400,000","593,400,000","556,000,000","563,300,000","365,700,000","402,200,000","370,300,000","300,200,000","323,000,000","322,000,000","256,200,000"
GrossProfit,"1,413,100,000","1,517,400,000","1,355,700,000","1,174,400,000","1,055,800,000","1,039,200,000","1,182,700,000","1,191,800,000","991,000,000","1,079,700,000","1,970,000,000","706,000,000","1,183,300,000","1,102,800,000","608,281,000","494,770,000","363,669,000","291,915,000","260,466,000","214,493,000","215,993,000","185,400,000","146,800,000","98,400,000","44,600,000","66,500,000","98,100,000","79,000,000","77,300,000","53,900,000","50,900,000","56,900,000","52,700,000","80,900,000","77,800,000","55,900,000"
OperatingExpense,"709,500,000","720,400,000","702,200,000","711,400,000","664,900,000","640,600,000","679,400,000","677,100,000","625,000,000","574,000,000","550,300,000","498,200,000","777,000,000","512,500,000","282,353,000","227,568,000","183,259,000","162,716,000","149,348,000","206,197,000","117,942,000","109,200,000","98,100,000","69,600,000","48,100,000","47,300,000","73,600,000","66,900,000","62,500,000","51,900,000","55,200,000","37,900,000","30,200,000","35,700,000","31,900,000","25,200,000"
	SellingGeneralAndAdministration,"682,700,000","683,500,000","663,900,000","665,600,000","612,400,000","587,400,000","624,100,000","620,500,000","567,300,000","513,200,000","489,800,000","435,800,000","532,500,000","446,600,000","273,988,000","219,875,000","175,951,000","156,266,000","143,330,000","104,022,000","93,724,000","86,000,000","69,700,000","47,700,000","33,000,000","33,500,000","55,300,000","57,500,000","54,700,000","44,400,000","48,600,000","32,800,000","26,700,000","28,200,000","26,000,000","21,400,000"
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,"9,700,000","7,800,000","6,300,000","5,400,000","8,200,000",,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"26,800,000","36,900,000","38,300,000","45,800,000","52,500,000","53,200,000","55,300,000","56,600,000","57,700,000","60,800,000","60,500,000","62,400,000","69,300,000","65,900,000","8,365,000","7,693,000","7,308,000","6,450,000","6,018,000","12,175,000","24,218,000","23,200,000","18,700,000","14,100,000","8,800,000","8,400,000","10,100,000","9,400,000","7,800,000","7,500,000","6,600,000","5,100,000","3,500,000","7,500,000","5,900,000","3,800,000"
		DepreciationAndAmortizationInIncomeStatement,"26,800,000","36,900,000","38,300,000","45,800,000","52,500,000","53,200,000","55,300,000","56,600,000","57,700,000","60,800,000","60,500,000","62,400,000","69,300,000","65,900,000","8,365,000","7,693,000","7,308,000","6,450,000","6,018,000","12,175,000","24,218,000","23,200,000","18,700,000","14,100,000","8,800,000","8,400,000","10,100,000","9,400,000","7,800,000","7,500,000","6,600,000","5,100,000","3,500,000","7,500,000","5,900,000","3,800,000"
			Amortization,"26,800,000","36,900,000","38,300,000","45,800,000","52,500,000","53,200,000","55,300,000","56,600,000","57,700,000","60,800,000","60,500,000","62,400,000","69,300,000","65,900,000","8,365,000","7,693,000","7,308,000","6,450,000","6,018,000","12,175,000",,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"26,800,000","36,900,000","38,300,000","45,800,000","52,500,000","53,200,000","55,300,000","56,600,000","57,700,000","60,800,000","60,500,000","62,400,000","69,300,000","65,900,000","8,365,000","7,693,000","7,308,000","6,450,000","6,018,000","12,175,000",,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,"175,200,000",,,,,,,"90,000,000",,,,,,,,,,,,,,,,
OperatingIncome,"703,600,000","797,000,000","653,500,000","463,000,000","390,900,000","398,600,000","503,300,000","514,700,000","366,000,000","505,700,000","1,419,700,000","207,800,000","406,300,000","590,300,000","325,928,000","267,202,000","180,410,000","129,199,000","111,118,000","8,296,000","98,051,000","76,200,000","48,700,000","28,800,000","-3,500,000","19,200,000","24,500,000","12,100,000","14,800,000","2,000,000","-4,300,000","19,000,000","22,500,000","45,200,000","45,900,000","30,700,000"
