name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001
		AllowanceForLoansAndLeaseLosses,"228,120,000","235,817,000","230,969,000","228,373,000","218,505,000","200,284,000","173,928,000","142,172,000","117,242,000","90,931,000","55,052,000","46,608,000","13,565,000","6,917,000","6,340,000","5,694,000",,,,
		UnearnedIncome,"907,000","-13,811,000","-7,778,000","-12,474,000","-11,692,000","-11,698,000","-8,146,000","10,487,000","16,387,000","13,777,000","-4,574,000","-3,252,000",,"-1,924,000","-1,734,000","-881,000",,,,
	Receivables,"79,313,000","77,501,000","72,855,000","65,969,000","58,563,000","55,267,000","47,448,000","45,144,000","40,063,000","40,541,000","36,942,000","37,291,000","27,716,000","24,300,000","21,053,000","18,263,000","22,661,000","25,055,000",,
		AccountsReceivable,"79,313,000","77,501,000","72,855,000","65,969,000","58,563,000","55,267,000","47,448,000","45,144,000","40,063,000","40,541,000","36,942,000","37,291,000","27,716,000","24,300,000","21,053,000","18,263,000",,,,
			GrossAccountsReceivable,,,,,,,,,"40,063,000","40,541,000","36,942,000","37,291,000","27,716,000","24,300,000","21,053,000","18,263,000",,,,
	NetPPE,"344,757,000","177,432,000","180,231,000","177,417,000","172,519,000","160,899,000","138,105,000","91,408,000","60,555,000","56,927,000","49,384,000","44,142,000","29,710,000","27,155,000","27,911,000","29,544,000","27,102,000","22,956,000",,
		GrossPPE,"506,524,000","332,031,000","315,245,000","295,510,000","277,470,000","253,068,000","209,994,000","134,501,000","84,561,000","81,193,000","70,536,000","65,802,000",,,,,,,,
			LandAndImprovements,"18,048,000","18,364,000","19,884,000","20,006,000","20,569,000","21,862,000","12,728,000","10,728,000","9,087,000","9,339,000","9,339,000","8,301,000",,,,,,,,
			BuildingsAndImprovements,"70,887,000","73,960,000","83,659,000","83,699,000","87,832,000","78,808,000","73,770,000","27,715,000","21,647,000","24,499,000","23,637,000","22,286,000",,,,,,,,
			MachineryFurnitureEquipment,"108,125,000","105,118,000","92,650,000","83,246,000","77,096,000","68,420,000","54,610,000","33,577,000","20,375,000","22,253,000","17,131,000","16,774,000",,,,,,,,
			ConstructionInProgress,"3,192,000","3,786,000","6,567,000","13,070,000","12,075,000","17,121,000","24,299,000","20,062,000","6,726,000","1,653,000","3,190,000","2,529,000",,,,,,,,
			Leases,"131,129,000","130,803,000","112,485,000","95,489,000","79,898,000","66,857,000","44,587,000","42,419,000","26,726,000","23,449,000","17,239,000","15,912,000",,,,,,,,
			OtherProperties,"175,143,000","177,432,000","180,231,000","177,417,000","172,519,000","160,899,000","138,105,000","91,408,000",,,,,,,,,,,,
		AccumulatedDepreciation,"-161,767,000","-154,599,000","-135,014,000","-118,093,000","-104,951,000","-92,169,000","-71,889,000","-43,093,000","-24,006,000","-24,266,000","-21,152,000","-21,660,000",,,,,,,,
	GoodwillAndOtherIntangibleAssets,"97,869,000","99,063,000","97,665,000","101,839,000","105,311,000","106,705,000","109,129,000","99,222,000","39,225,000","39,004,000","31,668,000","26,365,000",,,,,,,,
		Goodwill,"82,546,000","82,546,000","77,571,000","77,571,000","77,571,000","77,600,000","77,600,000","77,100,000",,,,,,,,,,,,
		OtherIntangibleAssets,"15,323,000","16,517,000","20,094,000","24,268,000","27,740,000","29,105,000","31,529,000","22,122,000","39,225,000","39,004,000","31,668,000","26,365,000",,,,,,,,
	DeferredAssets,"64,220,000","104,411,000","121,663,000","222,277,000","237,367,000","231,898,000","216,206,000","150,006,000","133,526,000","128,210,000","117,143,000","118,455,000",,,,,"18,788,000","10,260,000",,
		DeferredTaxAssets,"64,220,000","104,411,000","121,663,000","222,277,000","237,367,000","231,898,000","216,206,000","150,006,000","133,526,000","128,210,000","117,143,000","118,455,000",,,,,"18,788,000","10,260,000",,
	OtherAssets,"82,321,000","29,349,000","3,793,000","14,543,000","4,664,000","10,333,000","14,395,000","8,837,000","20,749,000","28,813,000","37,143,000","22,552,000","139,908,000","128,519,000","108,868,000","90,780,000","160,743,000","167,400,000","272,553,000","262,633,000"
TotalLiabilitiesNetMinorityInterest,"24,076,816,000","23,223,678,000","22,003,793,000","20,051,430,000","17,577,037,000","15,195,784,000","14,288,743,000","11,655,757,000","9,734,145,000","8,700,852,000","7,507,603,000","7,317,149,000","5,590,604,000","4,757,723,000","4,597,059,000","4,584,926,000","4,916,477,000","4,959,867,000","4,849,958,000","4,545,424,000"
	TotalDeposits,"17,860,338,000","17,580,269,000","17,357,697,000","15,280,833,000","14,063,656,000","12,172,326,000","10,718,811,000","8,768,857,000","7,362,003,000","6,774,930,000","5,840,643,000","5,505,747,000","3,970,275,000","3,664,966,000","3,302,043,000","3,240,420,000","3,266,935,000","3,172,826,000","2,834,420,000","2,282,177,000"
		InterestBearingDepositsLiabilities,"15,388,106,000","15,044,421,000","14,933,089,000","13,107,340,000","9,427,631,000","8,279,487,000","7,555,561,000","8,768,857,000","7,362,003,000","6,774,930,000","5,840,643,000","5,505,747,000","3,970,275,000","3,664,966,000","3,302,043,000","3,240,420,000",,,,
			CustomerAccounts,"15,388,106,000","15,044,421,000","14,933,089,000","13,107,340,000","9,427,631,000","8,279,487,000","7,555,561,000","8,768,857,000","7,362,003,000","6,774,930,000","5,840,643,000","5,505,747,000","3,970,275,000","3,664,966,000","3,302,043,000","3,240,420,000",,,,
		NonInterestBearingDeposits,"2,472,232,000","2,535,848,000","2,424,608,000","2,173,493,000","4,636,025,000","3,892,839,000","3,163,250,000",,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,"563,853,000","473,100,000","850,000,000","893,000,000",,,,
		CurrentDebt,,,,,,,,,,,,,"563,853,000","473,100,000","850,000,000","893,000,000",,,,
			OtherCurrentBorrowings,,,,,,,,,,,,,"563,853,000","473,100,000","850,000,000","893,000,000",,,,
	LongTermDebtAndCapitalLeaseObligation,"185,827,000",,,,,,,,"2,255,486,000","1,826,514,000","1,600,542,000","1,730,555,000","999,730,000","565,610,000","395,740,000","420,769,000","1,604,798,000","1,744,827,000",,
		LongTermDebt,,,,,,,,,"2,255,486,000","1,826,514,000","1,600,542,000","1,730,555,000","999,730,000","565,610,000","395,740,000","420,769,000","1,604,798,000","1,744,827,000",,
		LongTermCapitalLeaseObligation,"185,827,000",,,,,,,,,,,,,,,,,,,
	LongTermProvisions,,,,,,,,,,"34,977,000","29,675,000","26,839,000",,,,,,,,
	OtherLiabilities,"6,030,651,000","5,643,409,000","4,646,096,000","4,770,597,000","3,513,381,000","3,023,458,000","3,569,932,000","2,886,900,000","116,656,000","99,408,000","36,743,000","54,008,000","56,746,000","54,047,000","49,276,000","30,737,000","44,744,000","42,214,000","2,015,538,000","2,263,247,000"
TotalEquityGrossMinorityInterest,"2,621,950,000","3,005,330,000","3,125,451,000","3,123,245,000","3,311,647,000","3,577,855,000","1,334,327,000","1,066,817,000","967,440,000","901,279,000","850,213,000","819,283,000","828,538,000","843,365,000","900,187,000","407,827,000","401,663,000","392,537,000","365,221,000","324,658,000"
	StockholdersEquity,"2,621,950,000","3,005,330,000","3,125,451,000","3,123,245,000","3,311,647,000","3,577,855,000","1,334,327,000","1,066,817,000","967,440,000","901,279,000","850,213,000","819,283,000","828,538,000","843,365,000","900,187,000","407,827,000","401,663,000","392,537,000","365,221,000","324,658,000"
		CapitalStock,"3,591,000","3,591,000","3,591,000","3,591,000","3,591,000","3,591,000","596,000","532,000","532,000","532,000","532,000","532,000","532,000","532,000","532,000",,,,,
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0","0",,,,,,,,
			CommonStock,"3,591,000","3,591,000","3,591,000","3,591,000","3,591,000","3,591,000","596,000","532,000","532,000","532,000","532,000","532,000","532,000","532,000","532,000",,,,,
		RetainedEarnings,"1,245,793,000","1,173,897,000","1,084,177,000","1,053,750,000","936,040,000","836,639,000","734,563,000","644,923,000","561,596,000","483,269,000","422,211,000","399,672,000","486,244,000","453,751,000","426,233,000","411,219,000","414,361,000","394,524,000",,
		AdditionalPaidInCapital,"2,822,364,000","2,805,423,000","2,784,390,000","2,765,732,000","2,785,503,000","2,863,108,000","721,689,000","533,858,000","536,408,000","533,720,000","530,133,000","524,463,000","514,613,000","506,016,000","524,962,000","25,000","25,000","25,000",,
		TreasuryStock,"1,352,910,000","884,750,000","633,110,000","587,974,000","295,412,000","11,131,000","67,046,000","73,692,000","87,375,000","62,033,000","44,810,000","42,447,000","128,977,000","70,973,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-18,622,000","-11,569,000","-29,339,000","-24,600,000","-27,825,000","-22,404,000","-25,696,000","-7,607,000","-11,106,000","-20,176,000","-22,402,000","-26,777,000","-44,054,000","-45,961,000","-51,540,000","-3,417,000","-12,723,000","-2,012,000",,
		OtherEquityInterest,"-78,266,000","-81,262,000","-84,258,000","-87,254,000","-90,250,000","-91,948,000","-29,779,000","-31,197,000","-32,615,000","-34,033,000","-35,451,000","-36,160,000","180,000",,,,,,,
TotalCapitalization,,,,,,,,,"3,222,926,000","2,727,793,000","2,450,755,000","2,549,838,000","1,828,268,000","1,408,975,000","1,295,927,000","828,596,000","2,006,461,000","2,137,364,000",,
CommonStockEquity,"2,621,950,000","3,005,330,000","3,125,451,000","3,123,245,000","3,311,647,000","3,577,855,000","1,334,327,000","1,066,817,000","967,440,000","901,279,000","850,213,000","819,283,000","828,538,000","843,365,000","900,187,000","407,827,000","401,663,000","392,537,000","365,221,000","324,658,000"
CapitalLeaseObligations,"185,827,000",,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,524,081,000","2,906,267,000","3,027,786,000","3,021,406,000","3,206,336,000","3,471,150,000","1,225,198,000","967,595,000","928,215,000","862,275,000","818,545,000","792,918,000","828,538,000","843,365,000","900,187,000","407,827,000","401,663,000","392,537,000","365,221,000","324,658,000"
InvestedCapital,,,,,,,,,"3,222,926,000","2,727,793,000","2,450,755,000","2,549,838,000","2,392,121,000","1,882,075,000","2,145,927,000","1,721,596,000","2,006,461,000","2,137,364,000",,
TangibleBookValue,"2,524,081,000","2,906,267,000","3,027,786,000","3,021,406,000","3,206,336,000","3,471,150,000","1,225,198,000","967,595,000","928,215,000","862,275,000","818,545,000","792,918,000","828,538,000","843,365,000","900,187,000","407,827,000","401,663,000","392,537,000","365,221,000","324,658,000"
TotalDebt,"185,827,000",,,,,,,,"2,255,486,000","1,826,514,000","1,600,542,000","1,730,555,000","1,563,583,000","1,038,710,000","1,245,740,000","1,313,769,000","1,604,798,000","1,744,827,000",,
NetDebt,,,,,,,,,"2,165,347,000","1,750,290,000","1,526,936,000","1,412,798,000","1,540,760,000","1,013,900,000","1,205,916,000","1,232,440,000","1,567,145,000","1,562,982,000",,
ShareIssued,"359,070,852","359,070,852","359,070,852","359,070,852","359,070,852","359,070,852","367,041,687","300,951,713","300,951,713","300,951,713","300,951,713","300,951,714","298,720,231","281,458,677","296,503,004","296,503,004","296,503,004","296,503,004","296,503,004","296,503,004"
OrdinarySharesNumber,"247,439,902","286,273,114","306,126,087","309,449,388","334,894,181","358,012,895","353,046,056","285,385,499","282,891,063","287,770,373","291,844,664","292,464,651","275,745,945","281,458,677","296,503,004","296,503,004","296,503,004","296,503,004","296,503,004","296,503,004"
TreasurySharesNumber,"111,630,950","72,797,738","52,944,765","49,621,464","24,176,671","1,057,957","13,995,631","15,566,214","18,060,650","13,181,340","9,107,049","8,487,063","22,974,286",,,,,,,
