name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"3,267,660,465","4,597,004,823","3,168,069,905","2,985,681,378","2,125,044,843","1,732,918,950","2,990,712,742","3,429,903,834","1,889,752,455","1,555,687,277","1,095,102,252","689,059,662","449,406,497","940,545,876","445,508,036","255,733,147","278,683,988","175,685,702","111,521,381","10,912,553","5,845,903","33,126,625","47,749,107","132,285,500","152,126,343","136,815,534","66,321,255"
EnterpriseValue,"4,973,379,465","6,267,760,823","4,765,828,905","4,627,926,378","3,821,989,843","3,608,410,950","5,080,512,742","3,672,054,834","2,036,727,455","1,837,170,277","1,785,939,252","653,425,662","436,092,497","967,960,876","533,116,036","269,779,147","293,613,988","205,979,702","164,411,381","127,297,553","115,321,903","149,326,625","183,749,107","276,585,500","292,926,343","253,415,534","187,621,255"
PeRatio,"10.71","43.2","19.24","47.711","14.506","27.684","121.067","21.526","14.45","9.918","25.057","16.431","8.318","20.643","275.5","36.091","19.818","9.517","9.421",,,,,"25.758","21.376","10.539",
ForwardPeRatio,"9.579","27.027",,"30.488","16.667","18.797","18.248","13.661","11.891","9.108","13.532",,,,,,,,,,,,,,,,
PegRatio,,,,,,,"4.056","3.035","2.642",,"4.511",,,,,,,,,,,,,,,,
PsRatio,"0.997","1.421","0.916","0.837","0.642","0.485","0.844","1.438","1.113","0.895","1.525","1.156","0.559","1.457","1.409","0.845","0.88","0.524","0.302","0.043","0.024","0.128","0.142","0.279","0.337","0.347",
PbRatio,"1.274","1.992","1.405","1.406","1.071","0.955","1.517","2.961","1.779","1.724","2.359","2.419","1.9","4.68","3.034","3.478","4.145","3.178","3.105",,"0.644","1.513","1.26","1.895","2.377","2.641","2.041"
EnterprisesValueRevenueRatio,"1.471","1.863","1.407","1.264","1.125","1.062","1.284","2.131","1.197","1.022","2.464","1.093","0.54","1.5","1.31","0.873","0.917","0.635","0.627","0.497","0.475","0.577","0.545","0.555","0.599","0.601","0.53"
EnterprisesValueEBITDARatio,"5.724","7.988","9.067","10.166","7.544","7.609","10.445","12.217","6.441","4.731","16.091","6.863","3.724","9.32","13.353","8.296","6.411","4.858","4.398","4.16","4.474","7.658","9.142","4.975","5.316","4.317","4.105"
