name,ttm,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987
MarketCap,"4,952,789,367","5,099,269,538","3,532,583,771","3,826,464,935","3,013,988,067","2,188,495,982","2,184,351,992","2,052,300,613","1,924,526,242","2,132,475,062","2,191,707,769","2,073,474,100","905,817,214","1,815,005,531","2,039,950,971","2,316,755,960","2,479,099,831","2,391,809,346","1,410,394,792","2,801,557,955","1,940,060,727","1,163,771,856","1,603,199,750","2,044,593,750","1,103,920,500","516,809,875","500,956,000","699,356,500","437,625,000","292,713,500","66,875,750","54,433,750","82,378,562","50,956,500","47,229,995"
EnterpriseValue,"5,562,441,367","5,552,580,538","4,297,993,771","5,183,697,935","2,687,840,067","1,967,678,982","2,118,625,992","2,178,967,613","1,828,853,242","1,733,040,062","1,846,284,769","1,287,566,100","950,864,214","1,750,862,531","2,218,119,971","2,411,161,960","2,661,226,831","2,814,846,346","1,756,010,792","3,242,011,955","3,371,473,727","2,455,639,856","2,340,499,750","2,537,993,750","1,508,720,500","808,309,875","815,456,000","708,356,500","512,125,000","298,813,500","77,775,750","72,433,750","91,678,562","49,356,500","48,129,995"
PeRatio,"13.585","15.578","16.431","19.099","14.284","9.217","10.713","9.839","10.996","11.142","10.759","12.274","8.384","17.541",,"105.718","15.339",,,"25.515","11.485","9.522","13.524","23.673","18.889","24.33","14.56","22.741","24.246","21.449","9.954","16.827","9.464","13.816","27.504"
ForwardPeRatio,"10.46","10.811","8.15","10.246","13.717","10.438","11.001","7.93","8.117","9.058","9.862",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,"0.603",,,"0.916","0.661","0.676","0.477","0.986",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.137","0.143","0.092","0.113","0.115","0.088","0.077","0.083","0.082","0.087","0.094","0.096","0.038","0.081","0.095","0.118","0.126","0.142","0.089","0.179","0.106","0.077","0.164","0.307","0.234","0.17","0.21","0.448","0.498","0.395","0.151","0.15","0.303","0.399","0.803"
PbRatio,"1.588","1.718","1.245","1.405","1.44","1.112","1.023","1.038","1.049","1.08","1.037","1.008","0.54","0.945","1.198","1.316","1.286","1.585","1.054","2.224","1.623","1.148","1.723","3.882","2.518","1.809","1.921","3.279","4","3.094","1.296","1.347","1.971","4.718","27.782"
EnterprisesValueRevenueRatio,"0.15","0.15","0.115","0.141","0.102","0.075","0.077","0.081","0.072","0.065","0.076","0.058","0.039","0.075","0.103","0.118","0.134","0.162","0.112","0.189","0.165","0.145","0.203","0.36","0.328","0.262","0.337","0.462","0.523","0.462","0.176","0.208","0.372","0.331","0.673"
EnterprisesValueEBITDARatio,"7.687","7.673","6.726","9.235","7.724","4.333","6.334","7.17","5.752","4.513","4.848","4.17","3.241","6.417","30.443","9.723","9.146","12.754","-29.27","11.312","7.902","7.448","8.419","12.754","11.184","11.073","10.142","11.689","12.998","11.449","4.181","6.467","6.153","5.807","10.939"
