name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"20,440,073,048","32,951,007,618","27,978,775,445","45,409,498,703","29,983,463,423","42,822,606,482","40,568,833,533","48,886,023,074","31,547,322,022","28,228,177,552","47,307,433,821","57,839,224,946","27,165,164,584","61,265,742,180","79,132,626,285","61,137,746,619","49,971,997,208","43,788,191,158","26,999,315,889","54,418,339,903","54,585,881,737"
PeRatio,"5.209","11.956",,,,"10.938","97.94","18.7","26.564","9.235","10.301","10.829",,"10.424","13.662","14.539","10.591","34.467",,"57.089",
ForwardPeRatio,"8.117","8.703",,"18.832","15.129","10.235","8.091","9.363","10.363","6.906","7.599",,,,,,,,,,
PegRatio,"1.027","0.423",,,,"0.423","0.268","0.285","0.469","1.133","0.869",,,,,,,,,,
PsRatio,"0.982","1.738","1.397","2.144","1.721","1.608","1.77","1.837","1.386","0.972","1.541","1.972","3.654","1.764","1.223","1.416","1.122","1.121","0.528","1.203",
PbRatio,"0.404","0.703","0.638","1.016","0.712","0.969","0.964","1.108","0.868","0.857","1.421","1.691","1.163","1.954","2.313","2.083","1.572","1.597","1.308","2.519",
