name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
			AccruedInterestReceivable,"88,990,000",,,,"74,231,000",,,,"51,374,000",,,,"37,344,000",,,,"52,725,000",,,,"72,241,000",,,,"47,656,000",,,,"36,231,000",,,,"25,192,000",,,,"4,399,000",,,,"4,191,000",,,,"4,498,000",,,,,,,,,,,,,,,,,,
			OtherReceivables,"50,765,000",,,,"472,502,000",,,,"458,199,000",,,,"462,841,000",,,,"421,415,000",,,,"324,812,000",,,,"271,015,000",,,,"226,485,000",,,,,,,,,,,,,,,,,,,,,,,,"4,854,832.665",,,,,,,,,,
		PrepaidAssets,"45,687,000","675,326,000","653,197,000","444,463,000","54,749,000","518,521,000","550,777,000","616,725,000","43,218,000","542,022,000","474,084,000","505,535,000","25,442,000","637,370,000","622,599,000","516,147,000","21,018,000","480,633,000","454,865,000","423,858,000","30,099,000","402,063,000","401,940,000","370,162,000","25,018,000","370,217,000","362,543,000","250,068,000","15,820,000","334,046,000","349,418,000","263,442,000","169,824,000","212,930,000","158,599,000","94,891,000","63,737,000","83,140,000","39,798,000","51,164,000","31,093,000","36,257,000","46,867,000","47,584,000","6,304,000","54,946,638.08","60,882,540.97","53,210,362.32","33,179,673.36","23,080,184",,"13,194,847.2","7,783,503.488","19,317,159.076","14,672,468.646","15,286,157.63","8,022,766.126","14,194,086.831","12,156,363.937","11,754,492.867","7,400,781.994","21,437,800.883","27,043,739.228"
		RestrictedCash,"66,169,000","5,470,000","15,816,000","77,910,000","5,770,000","0","7,317,000","125,265,000","249,000","9,244,000","8,512,000","29,537,000","389,000","8,417,000","232,000","48,090,000","13,059,000","1,513,000","29,336,000","44,411,000","37,660,000","6,366,000","3,472,000","50,708,000","15,489,000","26,070,000","56,183,000","59,043,000","14,468,000","5,452,000","4,485,000","63,639,000","4,263,000","15,936,000","11,971,000","14,083,000","44,888,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,"0","1,282,000","1,462,000","1,405,000","1,745,000","10,936,000","7,821,000","4,934,000","10,256,000","8,500,000","6,062,000","4,076,000","9,757,000","9,259,000","6,542,000","5,343,000","8,643,000","6,620,000","5,026,000","3,378,000","11,042,000","5,913,000","4,621,000","3,884,000","6,749,000","5,420,000","3,704,000","3,120,000","4,982,000","5,005,000","4,903,000","2,451,000","2,322,000","3,073,889.92","4,085,800.52","3,850,334.64","4,938,234.08","3,785,480","4,113,493.5","4,115,186.4","4,379,044.81","5,738,809.964","5,424,807.674","4,587,636.656","5,870,217.63","2,075,692.539","4,528,636.461","7,805,004.059","7,426,104.855","5,617,949.941","7,781,750.735"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,"0","1,282,000","1,462,000","1,405,000","1,745,000","10,936,000","7,821,000","4,934,000","10,256,000","8,500,000","6,062,000","4,076,000","9,757,000","9,259,000","6,542,000","5,343,000","8,643,000","6,620,000","5,026,000","3,378,000","11,042,000","5,913,000","4,621,000","3,884,000","6,749,000","5,420,000","3,704,000","3,120,000","4,982,000","5,005,000","4,903,000","2,451,000","2,322,000","3,073,889.92","4,085,800.52","3,850,334.64","4,938,234.08","3,785,480","4,113,493.5","4,115,186.4","4,379,044.81","5,738,809.964","5,424,807.674","4,587,636.656","5,870,217.63","2,075,692.539","4,528,636.461","7,805,004.059","7,426,104.855","5,617,949.941","7,781,750.735"
		OtherCurrentAssets,"483,766,000",,,,"477,938,000",,,,"464,513,000",,,,"464,772,000",,,,"422,972,000",,,,"326,092,000",,,,"272,387,000",,,,"228,191,000",,,,"4,820,000",,,,"7,120,000",,,,"4,615,000",,,,"34,194,000",,,,,,"16,841,752.5",,"5,409,960.083",,,,"15,252,181.701",,,,"7,275,169.346","-8.278",
	TotalNonCurrentAssets,"3,347,138,000","2,717,549,000","2,715,984,000","2,653,317,000","2,561,426,000","2,328,665,000","2,293,933,000","2,278,551,000","2,145,491,000","1,084,329,000","1,093,786,000","1,101,939,000","1,016,325,000","986,482,000","869,786,000","856,273,000","861,964,000","863,466,000","860,751,000","574,097,000","535,956,000","542,900,000","547,985,000","554,594,000","542,369,000","386,702,000","360,618,000","349,915,000","353,919,000","341,632,000","253,286,000","245,490,000","245,145,000","205,330,000","207,622,000","226,136,000","227,900,000","229,239,000","232,213,000","236,243,000","234,972,000","230,568,000","237,668,000","231,156,000","233,117,000","240,187,870.72","226,268,342.22","226,615,688.32","228,203,394.12","219,865,176","207,940,518","209,511,628.8","207,863,556.105","208,467,460.468","181,906,013.72","153,836,664.937","70,904,351.166","50,712,735.998","46,351,737.679","53,868,686.952","43,735,180.027","42,397,091.583","43,045,494.238"
		NetPPE,"592,741,000","607,807,000","621,730,000","628,757,000","527,020,000","535,356,000","540,527,000","547,984,000","497,845,000","504,373,000","511,845,000","518,062,000","526,541,000","532,764,000","541,435,000","550,142,000","559,404,000","564,021,000","560,684,000","512,253,000","519,558,000","525,596,000","530,427,000","534,953,000","519,277,000","355,722,000","347,468,000","278,973,000","280,657,000","186,942,000","191,055,000","192,907,000","192,120,000","193,122,000","195,625,000","198,807,000","202,699,000","201,577,000","203,748,000","207,077,000","181,943,000","187,717,000","196,406,000","202,229,000","205,805,000","210,516,960","206,243,806.45","205,870,169.44","206,280,849.04","193,629,176","194,961,343.5","196,270,456.8","194,150,981.77","194,847,516.278","142,445,988","31,654,396.969","32,371,109.999","33,706,860.665","33,397,575.314","30,264,138.254","22,534,887.546","21,308,934.922","20,949,166.523"
			GrossPPE,"952,569,000","607,807,000","621,730,000","628,757,000","892,090,000",,,,"816,438,000",,,,"810,850,000",,,,"800,602,000",,,,"717,880,000",,,,"688,243,000",,,,"426,891,000",,,,"314,856,000",,,,"311,111,000",,,,"270,560,000",,,,"270,172,000","262,061,096.32","243,084,564.83","243,559,966.08","261,280,796.36","233,912,680","235,822,552.5","226,914,312","236,057,039.235","224,882,693.481","172,854,489.377","62,158,016.903","63,076,414.742","52,185,453.902","52,301,277.197","49,167,840.137","41,438,589.429","36,634,861.765","36,275,093.366"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				LandAndImprovements,"0",,,,"632,844,000",,,,"575,443,000",,,,"575,443,000",,,,"575,443,000",,,,"526,294,000",,,,"526,294,000",,,,"289,536,000",,,,"193,767,000",,,,"193,767,000",,,,"170,274,000",,,,"170,274,000",,,,"164,970,621.64",,,,"164,557,402.933",,,,,,,,,,
				BuildingsAndImprovements,"356,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,130,554.04",,,,"10,416,103.235",,,,"13,089,153.802",,,,"7,091,526.866",,"6,059,109.111"
				MachineryFurnitureEquipment,"179,361,000",,,,"167,505,000",,,,"156,191,000",,,,"155,983,000",,,,"151,800,000",,,,"138,599,000",,,,"128,119,000",,,,"111,902,000",,,,"98,310,000",,,,"95,457,000",,,,"84,475,000",,,,"85,446,000",,,,"83,818,487.92",,,,"56,032,343.758",,,,"49,983,950.806",,,,"34,347,062.562",,"30,215,975.977"
				OtherProperties,"377,221,000","607,807,000","621,730,000","628,757,000","53,747,000",,,,"49,095,000",,,,"48,583,000",,,,"43,360,000",,,,"27,500,000",,,,"13,928,000",,,,"11,378,000",,,,"11,317,000",,,,"9,109,000",,,,"3,759,000",,,,"3,759,000",,,,"4,361,132.76",,,,"5,051,189.31",,,,"3,310.135",,,,,,"8.278"
				Leases,"39,902,000",,,,"37,994,000",,,,"35,709,000",,,,"30,841,000",,,,"29,999,000",,,,"25,487,000",,,,"19,902,000",,,,"14,075,000",,,,"11,462,000",,,,"12,778,000",,,,"12,052,000",,,,"10,693,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-359,828,000",,,,"-365,070,000",,,,"-318,593,000",,,,"-284,309,000",,,,"-241,198,000",,,,"-198,322,000",,,,"-168,966,000",,,,"-146,234,000",,,,"-122,736,000",,,,"-108,412,000",,,,"-88,617,000",,,,"-64,367,000","-51,544,136.32","-36,840,758.38","-37,689,796.64","-54,999,947.32","-40,283,504","-40,861,209","-30,643,855.2","-41,906,057.465","-30,035,177.203","-30,408,501.377","-30,503,619.934","-30,705,304.744","-18,478,593.236","-18,903,701.883","-18,903,701.883","-18,903,701.883","-15,325,926.844","-15,325,926.844"
		GoodwillAndOtherIntangibleAssets,"1,239,286,000","1,249,220,000","1,259,409,000","1,269,910,000","1,280,570,000","1,249,286,000","1,258,328,000","1,177,596,000","1,183,478,000","285,705,000","287,109,000","288,502,000","291,014,000","292,805,000","294,517,000","271,912,000","273,499,000","272,070,000","273,827,000","7,762,000","7,696,000","7,814,000","8,207,000","8,849,000","3,652,000","3,971,000","4,101,000","3,498,000","3,919,000","3,231,000","3,602,000","3,974,000","4,290,000","4,585,000","4,986,000","4,416,000","4,805,000","5,126,000","5,272,000","5,775,000","5,301,000","5,844,000","6,402,000","7,066,000","4,669,000","5,216,712.96","5,717,378.58","6,297,997.28","6,881,385.36","7,458,520","8,014,089","8,701,341.6","9,355,144.195","9,914,017.706","9,732,673.572","10,487,574.592","11,385,491.905","12,249,557.358","8,217,355.266","8,875,699.98","6,126,749.875","5,972,552.775","6,810,806.522"
			Goodwill,"1,036,124,000","1,036,124,000","1,036,124,000","1,036,124,000","1,036,124,000","1,021,454,000","1,021,454,000","1,021,454,000","1,021,454,000","217,394,000","217,394,000","217,394,000","217,394,000","217,394,000","217,394,000","217,394,000","217,394,000","217,393,000","217,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"203,162,000","213,096,000","223,285,000","233,786,000","244,446,000","227,832,000","236,874,000","156,142,000","162,024,000","68,311,000","69,715,000","71,108,000","73,620,000","75,411,000","77,123,000","54,518,000","56,105,000","54,677,000","56,434,000","7,762,000","7,696,000","7,814,000","8,207,000","8,849,000","3,652,000","3,971,000","4,101,000","3,498,000","3,919,000",,"3,602,000","3,974,000","4,290,000","4,585,000","4,986,000","4,416,000","4,805,000",,"5,272,000","5,775,000","5,301,000","5,844,000","6,402,000","7,066,000","4,669,000","5,216,712.96","5,717,378.58","6,297,997.28","6,881,385.36","7,458,520","8,014,089","8,701,341.6","9,355,144.195","9,914,017.706","9,732,673.572","10,487,574.592","11,385,491.905","12,249,557.358","8,217,355.266","8,875,699.98","6,126,749.875","5,972,552.775","6,810,806.522"
		InvestmentsAndAdvances,"1,482,544,000","832,195,000","807,095,000","729,095,000","729,095,000","517,656,000","465,621,000","433,886,000","433,886,000","286,284,000","285,984,000","285,984,000","189,017,000","150,216,000","23,500,000","23,400,000","22,800,000","21,300,000","20,100,000",,,,,,,,,,,,,,"0","0","0","15,279,000","15,433,000","15,616,000","15,825,000","15,908,000","15,912,000","15,914,000","15,921,000","15,930,000","15,927,000",,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"22,147,000","17,878,000","17,310,000","15,530,000","15,005,000","15,347,000","15,424,000","13,604,000","12,912,000","770,000","693,000","774,000","765,000","880,000","772,000","826,000","683,000","671,000","402,000","189,000","76,000","86,000","654,000","784,000","632,000","2,996,000","1,599,000","392,000","0","0","8,000","593,000","86,000","542,000","535,000","470,000","110,000","359,000","386,000","324,000","285,000","286,000","286,000","325,000","405,000","2,533,049.6","1,158,557.53","526,002","1,198,033.12","1,011,960","1,148,128.5","563,618.4","504,069.388","404,349.657","412,373.845","412,508.813","412,483.189","412,311.166","388,874.374","412,392.599","376,126.023","593,551.633","588,576.465"
			NonCurrentDeferredTaxesAssets,"22,147,000","17,878,000","17,310,000","15,530,000","15,005,000","15,347,000","15,424,000","13,604,000","12,912,000","770,000","693,000","774,000","765,000","880,000","772,000","826,000","683,000","671,000","402,000","189,000","76,000","86,000","654,000","784,000","632,000","2,996,000","1,599,000","392,000","0","0","8,000","593,000","86,000","542,000","535,000","470,000","110,000","359,000","386,000","324,000","285,000","286,000","286,000","325,000","405,000","2,533,049.6","1,158,557.53","526,002","1,198,033.12","1,011,960","1,148,128.5","563,618.4","504,069.388","404,349.657","412,373.845","412,508.813","412,483.189","412,311.166","388,874.374","412,392.599","376,126.023","593,551.633","588,576.465"
		OtherNonCurrentAssets,"10,420,000","10,449,000","10,440,000","10,025,000","9,736,000","11,020,000","14,033,000","105,481,000","17,370,000","7,197,000","8,155,000","8,617,000","8,988,000","9,817,000","9,562,000","9,993,000","5,578,000","5,404,000","5,738,000","53,893,000","8,626,000","9,404,000","8,697,000","10,008,000","18,808,000","24,013,000","7,450,000","67,052,000","69,343,000","151,459,000","58,621,000","48,016,000","48,649,000","7,081,000","6,476,000","7,164,000","4,853,000","6,561,000","6,982,000","7,159,000","31,531,000","20,807,000","18,653,000","5,606,000","6,311,000","21,921,148.16","13,148,599.66","13,921,519.6","13,843,126.6","17,765,520","3,816,957","3,976,212","3,853,360.753","3,301,576.827","29,314,978.303","111,282,184.562","26,735,266.074","4,344,006.808","4,347,932.725","14,316,456.12","14,697,416.583","14,522,052.253","14,696,944.729"
TotalLiabilitiesNetMinorityInterest,"3,315,506,000","3,246,550,000","3,110,710,000","5,128,987,000","4,645,865,000","5,210,692,000","5,231,484,000","4,776,344,000","4,060,199,000","3,704,157,000","3,098,113,000","2,920,456,000","2,760,188,000","2,661,470,000","2,424,654,000","2,460,736,000","2,288,150,000","2,200,487,000","2,149,372,000","2,079,765,000","2,087,774,000","1,936,084,000","1,916,826,000","828,513,000","791,872,000","727,290,000","706,368,000","701,149,000","575,334,000","545,153,000","534,704,000","570,455,000","452,461,000","415,826,000","376,930,000","346,339,000","333,154,000","292,356,000","259,898,000","218,866,000","188,377,000","192,275,000","167,132,000","151,459,000","147,526,000","169,988,166.4","177,279,868.2","183,132,856.32","176,892,512.2","167,910,400","162,654,072","166,321,473.6","139,079,742.268","135,872,762.197","129,775,662.493","114,475,406.365","109,584,885.268","113,718,337.684","98,460,117.424","101,655,922.066","85,564,067.672","73,881,644.379","76,004,824.291"
	CurrentLiabilities,"2,833,462,000","2,740,139,000","2,595,628,000","4,632,989,000","4,209,468,000","4,853,999,000","4,864,579,000","2,242,467,000","2,042,654,000","1,945,669,000","1,659,955,000","2,852,032,000","2,703,022,000","2,611,787,000","2,374,203,000","1,273,665,000","1,136,038,000","1,096,693,000","1,034,370,000","1,008,629,000","963,974,000","892,309,000","813,952,000","823,278,000","785,889,000","724,892,000","704,111,000","699,028,000","573,349,000","543,266,000","532,897,000","568,387,000","450,489,000","413,952,000","375,153,000","344,659,000","331,571,000","290,870,000","258,509,000","217,574,000","187,366,000","191,169,000","166,105,000","150,518,000","146,796,000","169,330,942.72","176,601,186.57","182,536,720.72","176,366,546.44","167,610,560","162,418,363.5","166,136,174.4","138,957,087.593","135,788,166.32","129,753,435.114","114,475,406.365","109,584,885.268","113,718,337.684","98,460,117.424","101,655,922.066","85,564,059.394","73,881,644.379","76,004,824.291"
		PayablesAndAccruedExpenses,"731,780,000","1,545,494,000","1,363,484,000","1,286,891,000","549,187,000","1,459,394,000","1,061,080,000","1,142,645,000","523,879,000","1,051,411,000","834,890,000","804,264,000","320,426,000","723,967,000","548,491,000","643,148,000","258,036,000","522,281,000","475,607,000","475,631,000","242,250,000","376,611,000","303,997,000","340,288,000","182,183,000","308,627,000","305,943,000","304,529,000","150,771,000","153,544,000","155,427,000","204,033,000","115,306,000","85,036,000","76,726,000","107,605,000","104,923,000","82,833,000","74,889,000","51,715,000","40,152,000","52,832,000","41,796,000","40,935,000","33,932,000","34,353,629.44","32,679,548.79","21,208,400.64","38,921,466.24","18,185,296","15,670,813.5","57,427,310.4","36,337,301.295","33,292,134.286","29,957,853.265","27,293,210.264","26,708,752.7","52,249,769.038","11,887,406.844","18,034,545.802","21,518,711.521","22,704,796.575","23,157,122.969"
			Payables,"536,876,000","1,347,341,000","1,221,709,000","1,196,506,000","359,800,000","1,266,948,000","921,037,000","1,056,381,000","365,964,000","926,070,000","749,698,000","748,568,000","197,016,000","630,842,000","482,333,000","599,179,000","155,066,000","445,868,000","420,233,000","439,460,000","154,674,000","318,590,000","260,325,000","311,232,000","110,374,000","256,442,000","269,163,000","276,876,000","92,648,000","153,544,000","155,427,000","204,033,000","78,363,000","85,036,000","76,726,000","83,181,000","90,081,000","82,833,000","74,889,000","51,715,000","27,849,000","52,832,000","41,796,000","40,935,000","23,930,000","14,349,383.68","13,840,992.03","21,208,400.64","9,818,027.52","18,185,296","15,670,813.5","22,143,254.4","9,683,317.578","13,558,653.246","12,530,285.026","13,279,371.872","7,361,053.993","13,444,906.121","11,887,406.844","18,034,545.802","9,820,038.219","11,162,381.632","13,653,922.663"
				AccountsPayable,"48,114,000","58,980,000","55,801,000","58,220,000","49,881,000","46,809,000","54,947,000","49,221,000","35,532,000","38,075,000","35,135,000","36,321,000","32,516,000","34,790,000","35,662,000","43,850,000","24,096,000","23,108,000","36,509,000","31,906,000","22,632,000","26,049,000","22,180,000","33,793,000","22,858,000","20,734,000","23,280,000","25,231,000","17,146,000","19,225,000","25,765,000","29,838,000","20,326,000","15,797,000","12,884,000","14,387,000","15,551,000","12,889,000","10,695,000","13,757,000","9,896,000","9,947,000","9,378,000","11,136,000","10,511,000","14,349,383.68","13,840,992.03","21,208,400.64","9,818,027.52","18,185,296","15,670,813.5","22,143,254.4","9,683,317.578","13,558,653.246","12,530,285.026","13,279,371.872","7,361,053.993","13,444,906.121","11,887,406.844","18,034,545.802","9,820,038.219","11,162,381.632","13,653,922.663"
