name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
MarketCap,"3,066,386,279","5,861,094,390","5,144,667,551","6,532,401,732","6,206,936,786","5,537,529,329","5,730,842,520","5,330,647,676","5,380,358,354","6,277,795,113","6,301,403,730","5,200,591,314","5,106,298,636","4,393,514,051","4,352,102,260","3,866,284,200","3,696,053,920","2,795,185,040","3,328,918,560","6,282,704,430","7,904,745,240","9,771,189,889","11,566,200,590","12,283,843,540","11,593,048,990","11,834,129,305","12,153,191,700","12,014,714,320","14,036,948,467","11,694,837,364","11,866,331,069","10,519,498,547","12,385,051,267","9,481,907,758","8,010,736,653","12,206,943,096","10,816,157,387","10,920,909,475","8,893,411,007","8,472,192,241","8,193,116,863","9,154,647,312","7,169,818,906","1,061,133,749,879","863,857,072,350","3,246,424,798","1,132,256,076,804","4,993,338,460","4,665,501,930","1,403,449,826,384","1,377,750,510,598","1,319,584,519,779","1,235,907,217,397","1,192,540,631,720","1,172,250,025,764","1,170,633,899,203","1,168,220,188,981","3,739,674,436","3,277,387,039","1,093,538,357,012","2,382,831,796","2,906,169,318","2,267,705,580","1,962,546,600","2,387,954,100","2,853,072,310","2,141,784,960","1,740,200,280","1,431,638,040","1,735,666,256","1,343,153,280","2,018,133,180","2,575,133,400","2,495,729,258","1,418,025,000","2,632,988,820","3,528,046,200","4,140,641,723","4,218,681,096","3,644,324,250","4,055,551,500","3,665,659,068"
EnterpriseValue,"5,621,623,770","7,762,945,551","6,674,445,824","8,900,092,269","6,540,248,786","6,610,975,773","6,462,859,169","5,536,628,574","5,621,092,654","7,331,471,347","7,171,091,302","5,429,591,373","5,346,562,856","5,405,705,194","3,421,170,529","4,548,240,570","2,853,837,226","3,033,983,836","3,181,738,812","6,467,803,150","7,465,571,024","10,883,183,678","12,819,845,304","13,834,705,859","12,079,191,163","13,814,026,652","13,999,996,722","13,906,104,375","15,724,078,293","13,354,276,107","15,472,045,952","14,034,380,229","13,162,507,128","10,675,727,907","9,229,041,798","16,157,160,843","15,201,318,623","13,370,928,367","10,068,332,638","9,601,234,610","9,151,736,176","9,565,834,567","8,302,533,873","1,062,124,529,232","864,805,788,431","4,039,377,430","1,133,351,814,943","6,367,383,877","5,330,429,806","1,404,630,248,112","1,378,168,314,628","1,319,966,844,354","1,236,579,572,832","1,192,591,948,055","1,172,270,206,174","1,170,654,051,791","1,168,214,943,760","3,472,354,319","2,997,167,385","1,093,842,274,383","2,538,525,460","3,508,290,444","2,999,051,358","2,640,458,244","3,110,202,549","4,559,431,309","4,057,849,429","3,693,677,304","3,079,165,336","3,301,440,929","2,153,267,908","3,093,538,753","3,878,407,151","3,800,542,381","2,297,100,720","3,642,916,385","4,606,375,932","4,742,187,842","4,854,946,458","4,293,433,503","4,727,189,672","4,317,694,705"
PeRatio,"38.874","24.458","23.342","20.003","20.377","23.789","35.649","42.73","75.739","85.477","81.991",,"30.706",,,"99.45","20.251","16.831","14.377","17.096","21.381","21.604","23.431","26.628","26.444","29.455","31.861","26.505","28.456","24.103","22.5","30.498","31.491","26.118","21.624","28.278","27.534","25.356","27.804","29.694","24.866","28.187","24.49","22.147","22.824","28.817","31.677","31.913","38.526","35.38","132.577","138.26","79.447","51.435","23.371","28.019","35.103","28.558","23.906","12.97","15.921","20.857","21.728","20.286","23.168","26.474","30.857","24.591","23.988","30.6","21.189","23.983","25.27","24.444","10.64","17.197","21.582","66.509","76.958","65.165","155.499",
ForwardPeRatio,"13.908","16.695","15.015","21.413","21.008",,"21.552","24.272","21.097",,,,,,,"21.552",,,,,"8.251","8.382",,,"8.475","9.042","9.234","8.403","14.164","17.606","9.728","9.542","18.868","17.699","13.532","18.553","22.831","22.124","9.268",,,"12.3","10.616",,,,"7.496",,"8.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,"0.263","0.267",,,"0.27","0.288","0.294","0.268","0.451","0.561","0.31","0.304","0.602","0.653","0.582","1.061","2.228","2.162","0.398",,,"0.67","0.685",,,,"0.357",,"0.418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.31","0.444","0.41","0.494","0.523","0.45","0.494","0.454","0.4","0.484","0.467","0.408","0.387","0.205","0.203","0.173","0.192","0.16","0.197","0.289","0.39","0.415","0.463","0.455","0.455","0.504","0.498","0.507","0.556","0.471","0.494","0.454","0.486","0.4","0.331","0.476","0.49","0.571","0.532","0.588","0.591","0.717","0.605","0.467","0.401","0.36","0.434","0.437","0.535","0.503","0.443","0.602","0.488","0.603","0.472","0.566","0.777","0.673","0.564","0.409","0.498","0.614","0.625","0.583","0.666","0.807","0.604","0.481","0.469","0.599","0.607","0.687","0.724","0.701","0.417","0.674","0.846","1.022","0.984","0.833","0.896","0.834"
PbRatio,"1.603","2.172","1.995","2.401","3.381","1.991","2.14","1.992","1.73","2.04","1.973","1.72","1.632","1.427","1.404","1.204","1.273","1.058","1.252","1.822","2.417","2.542","2.837","2.768","2.77","3.102","3.126","3.028","3.336","2.826","2.999","2.808","2.965","2.373","1.964","2.619","2.434","2.602","2.202","2.262","2.199","2.435","1.962","1.592","1.339","1.39","1.438","1.491","1.612","0.655","1.291","1.743","1.4","1.925","1.476","1.769","2.424","2.058","1.72","1.261","1.548","1.905","1.707","1.594","1.821","56.049","1.669","1.359","1.317",,"3.656","4.139","4.361","4.218","2.729","4.411","5.536","5.592","5.387","4.561","4.906","4.567"
EnterprisesValueRevenueRatio,"0.099","0.448","0.494","0.68","0.515","0.472","0.527","0.47","0.496",,"0.657","0.509","0.507","-1.194","0.297","0.272","0.161","0.153","0.198","0.402","0.433","0.553","0.819","0.91","0.807","0.818","0.995","1.039","1.175","0.916","1.273","1.166","1.084","0.798","0.833","1.434","1.399","1.211","1.418","1.376","1.312","1.286","1.35","212.134","186.323","0.812","253.874","1.503","1.834","321.992","395.409","510.239","482.15","175.568","492.595","492.979","500.694","0.518","1.352","496.796","1.108","0.562","1.396","1.26","1.107","1.865","1.622","1.409","1.17","0.622","0.985","1.521","1.877","1.464","1.283","1.98","2.332","1.674","2.506","2.428","2.892","2.45"
EnterprisesValueEBITDARatio,"1.583","9.991","6.18","11.396","8.417","6.469","11.143","6.084","11.96",,"16.007","8.044","10.545","5.838","8.84","82.695","7.53","7.436","5.011","7.21","7.809","7.738","9.655","13.023","9.836","13.689","13.716","22.999","19.465","22.075","16.17","14.619","14.291","-29.105","10.795","22.455","21.269","-97.027","17.682","21.416","18.871","69.139","20.9","2,635.113","2,264.678","11.741","4,003.468","28.429","18.014","2,696.674","7,912.746","5,357.987","4,633.432","6,448.778","5,998.538","4,008.266","3,690.401","6.038","8.371","3,074.197","7.997","7.568","7.47","8.29","11.237","-11.38","19.854","16.944","8.821","3.915","11.871","18.608","22.805","7.539","15.883","24.792","29.788","8.611","32.602","36.143","44.53","9.662"
