name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
MarketCap,"2,049,817,910","3,851,352,000","3,986,430,000","3,652,759,557","3,293,731,490","2,540,424,000","2,778,433,367","2,707,128,994","2,607,099,336","3,216,364,735","3,490,557,784","3,204,432,000","3,679,830,000","3,433,109,613","3,263,700,000","3,333,043,000","2,909,690,000","3,003,808,000","2,860,000,000","3,470,500,000","4,105,024,000","3,666,344,000","3,592,800,000","3,921,600,000","2,837,250,000"
EnterpriseValue,"5,861,217,910","7,622,652,000","7,686,930,000","7,261,059,557","5,550,631,490","4,817,224,000","5,053,233,367","4,903,028,994","4,784,099,336","5,392,064,735","5,696,057,784","5,320,632,000","5,751,430,000","5,525,509,613","5,387,000,000","5,548,043,000","5,059,790,000","5,199,108,000","5,093,300,000","5,716,200,000","6,274,824,000","4,992,344,000","4,967,500,000","5,405,700,000","4,327,450,000"
PeRatio,"14.392","25.302","24.804","35.329","31.2","30.2","31.667","20.691","20.822","27.619","33.573","33.029","40.227",,,,,"41.981","8.125","9.745","11.206","9.787","30.447","24.015","24.375"
ForwardPeRatio,"18.727","21.787","21.368","20.79","20.534","18.315","18.832","18.692","20.576","23.202","26.525","30.395","33.445","33.557","33.113","38.314","26.385","29.07","27.701","31.546","33.223","26.81","23.202","21.787",
PegRatio,"1.873",,"2.137","2.08","2.053","1.83","1.882","1.87","2.059","2.32","2.651","3.042","3.34","3.361","3.308","3.837","2.638","2.911","2.773","3.155","3.324","2.684","2.321","2.179",
PsRatio,"1.122","2.182","2.306","2.203","2.034","1.619","1.809","1.769","1.712","2.132","2.32","2.144","2.427","2.261","2.143","2.188","1.914","1.93","1.842","2.237","2.537","2.472","2.754","2.433","2.713"
PbRatio,"1.842","3.524","3.632","3.515","3.005","2.349","2.589","2.393","2.209","2.691","2.953","2.704","2.985","2.743","2.599","2.848","2.4","2.252","2.087","2.5","2.84","2.34","2.624","3.051","3.548"
EnterprisesValueRevenueRatio,"3.289","15.617","16.62","15.788","14.933","10.648","12.2","12.206","14.158","13.436","14.516","13.429","17.397","13.904","14.073","14.399","14.523","13.047","13.171","14.859","18.246","12.639","14.762","16.165","15.031"
EnterprisesValueEBITDARatio,"11.72","52.282","57.067","52.578","68.106","34.656","40.588","40.995","62.783","46.204","49.274","45.671","76.891","48.898","46.36","46.819","60.742","45.566","46.219","49.836","75.238","42.452","47.673","50.332","58.638"
