name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"8,351,910,077","10,489,462,845","13,137,258,103","22,887,110,820","8,614,402,033","4,137,459,105","2,900,090,389"
EnterpriseValue,"7,639,938,077","9,800,468,845","12,420,782,103","22,150,154,820","8,134,973,033","3,784,162,105","2,376,054,389"
PeRatio,"16.917","18.614","24.654","88.427","106.842","177.273",
ForwardPeRatio,"16.234","16.75","19.268","38.911","39.841","37.879","1,428.571"
PegRatio,"1.617","1.597","0.649","0.714","0.596",,
PsRatio,"4.726","6.063","8.363","23.64","15.184","9.604","9.655"
PbRatio,"3.658","4.936","8.336","22.243","12.53","6.938","5.206"
EnterprisesValueRevenueRatio,"4.324","5.547","7.228","19.26","12.405","7.918","7.11"
EnterprisesValueEBITDARatio,"11.543","14.808","19.418","52.379","52.497","64.739","1,343.922"
