name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
MarketCap,"1,814,143,121","2,169,490,743","3,143,039,278","3,707,628,518","3,341,182,538","3,715,976,057","3,323,750,281","5,668,388,810","5,437,044,354"
EnterpriseValue,"3,476,438,121","3,901,378,743","4,798,237,278","5,537,180,518","5,332,101,538","5,822,730,057","5,404,571,281","7,712,254,810","6,772,330,354"
PeRatio,"2.889","3.147","4.225","4.523","4.078","4.456","5.04","12.427","21.165"
ForwardPeRatio,"3.716","4.444","5.285","4.628","3.912","4.23","3.297","5.489","6.566"
PsRatio,"1.179","1.311","1.768","1.923","1.767","2.009","2.211","4.763","6.055"
EnterprisesValueRevenueRatio,"2.127","12.244","11.573","13.159","11.1","12.259","10.144","16.954","14.841"
EnterprisesValueEBITDARatio,"3.702","21.018","21.184","22.713","18.871","20.86","18.265","28.048","29.634"
