name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,981,053,390","7,643,827,781","7,602,742,387","10,088,267,726","7,098,358,139","6,790,372,681","6,072,271,629","4,121,854,300","2,030,821,927","2,462,429,771","2,230,859,344","2,086,582,181","1,422,673,225","1,900,375,023","1,843,639,188"
EnterpriseValue,"3,225,953,390","8,386,127,781","8,814,042,387","10,450,467,726","7,533,258,139","6,888,372,681","6,776,071,629","4,855,754,300","2,766,321,927","3,528,429,771","2,946,059,344","2,317,782,181","1,794,173,225","2,361,975,023","2,377,139,188"
PeRatio,"9.675","11.987","14.304","30.614","15.275","12.838",,"189.333","70.708","15.279","13.426","14.496","5.325","16.197","115.414"
ForwardPeRatio,"58.824","9.823","9.671","16.26","11.806","12.18","12.121","14.085","10.741","9.363","10.941",,,,
PegRatio,,"0.885","0.693","1.451","1.425","1.069","1.155","1.341","1.023","0.513","0.776",,,,
PsRatio,"0.281","0.989","1.131","1.525","1.119","1.061","0.91","0.831","0.449","0.626","0.703","0.681","0.375","1.246","1.369"
PbRatio,"1.361","4.729","6.813","5.677","3.924","3.053","3.347","2.504","1.221","1.519","1.633","1.777","1.097","3.8","9.57"
EnterprisesValueRevenueRatio,"0.463","1.067","1.22","1.497","1.109","1.037","0.997","0.815","0.513","0.725","0.706","0.568","0.476","0.612","0.741"
EnterprisesValueEBITDARatio,"5.61","8.33","8.259","13.218","8.13","6.611","12.87","-24.352","11.043","7.173","6.178","5.148","3.233","4.506","0.714"
