name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"11,876,927,924","17,226,886,506","16,662,545,281","21,855,953,808","17,764,690,176","15,911,397,259","19,200,106,556","21,229,654,698","17,002,267,335","16,282,140,726","22,212,907,546","17,576,492,204","9,343,099,415","23,882,770,007","20,342,626,414","14,893,380,334","7,663,472,751","4,457,188,692"
PeRatio,"4.323","6.302","6.654","7.151","8.645","8.603","10.414","12.865","8.472","6.787","11.902","22.142","10.04","12.853","12.529","9.724","5.734","20.402"
ForwardPeRatio,"5.115","5.841","5.59",,,,"8.084","9.191","6.439","6.536","9.058",,,,,,,
PegRatio,"1.654","1.192",,,,,,,,"0.575","1.112",,,,,,,
PsRatio,"0.703","1.07","1.209","1.647","1.555","1.429","1.672","1.856","1.493","1.604","0.924","1.888","1.24","2.257","3.052","2.781","1.479","1.628"
PbRatio,"0.376","0.526","0.533","0.725","0.704","0.618","0.727","0.841","0.723","0.688","1.129","1.026","0.71","1.339","2.451","2.754","1.4","1.565"
