name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"3,249,000,000","3,343,000,000","3,328,000,000","3,168,000,000","2,850,000,000","2,737,000,000","2,523,000,000","2,498,000,000","2,546,000,000","2,445,000,000","2,435,000,000","2,617,000,000","2,708,000,000","2,888,000,000","2,838,000,000","2,898,000,000","2,667,000,000","2,813,000,000","3,032,000,000","2,905,670,000","2,484,741,000","2,264,000,000","2,064,400,000","1,970,800,000","1,919,300,000","1,798,600,000","1,696,700,000","1,596,000,000","1,486,000,000","777,100,000","650,700,000","581,300,000",,,,
	NetInterestIncome,"2,246,000,000","2,339,000,000","2,352,000,000","2,061,000,000","1,797,000,000","1,689,000,000","1,655,000,000","1,672,000,000","1,728,000,000","1,653,000,000","1,646,000,000","1,567,000,000","1,815,000,000","2,003,000,000","1,983,000,000","1,956,000,000","1,810,000,000","1,926,000,000","2,132,000,000","2,102,338,000","1,658,851,000","1,547,100,000","1,461,300,000","1,442,800,000","1,412,300,000","1,299,900,000","1,230,100,000","1,133,500,000","1,085,900,000","594,700,000","492,100,000","447,400,000",,,,
		InterestIncome,"2,706,000,000","2,807,000,000","2,619,000,000","2,182,000,000","1,909,000,000","1,784,000,000","1,750,000,000","1,784,000,000","1,863,000,000","1,809,000,000","1,853,000,000","2,105,000,000","3,051,000,000","3,730,000,000","3,422,000,000","2,726,000,000","2,237,000,000","2,412,000,000","2,797,000,000","3,393,547,000","3,261,636,000","2,672,700,000","2,616,800,000","2,647,400,000","2,562,800,000","2,613,900,000","2,091,900,000","1,782,900,000","1,869,800,000","1,219,100,000","1,165,800,000","1,116,500,000",,,,
			InterestIncomeFromLoansAndLease,"2,335,000,000","2,439,000,000","2,262,000,000","1,872,000,000","1,635,000,000","1,551,000,000","1,525,000,000","1,556,000,000","1,617,000,000","1,564,000,000","1,617,000,000","1,767,000,000","2,649,000,000","3,501,000,000","3,216,000,000","2,554,000,000","2,054,000,000","2,211,000,000","2,524,000,000","3,120,806,000","3,037,176,000","2,501,000,000","2,382,300,000","2,317,800,000","2,161,000,000","2,090,900,000","1,577,300,000","1,388,200,000","1,412,900,000","899,200,000","874,700,000","829,800,000",,,,
				InterestIncomeFromLoans,"2,335,000,000","2,439,000,000","2,262,000,000","1,872,000,000","1,635,000,000","1,551,000,000","1,525,000,000","1,556,000,000","1,617,000,000","1,564,000,000","1,617,000,000","1,767,000,000","2,649,000,000","3,501,000,000","3,216,000,000","2,554,000,000","2,054,000,000","2,211,000,000","2,524,000,000","3,120,806,000","3,037,176,000","2,501,000,000","2,382,300,000","2,317,800,000","2,161,000,000","2,090,900,000","1,577,300,000","1,388,200,000","1,412,900,000","899,200,000","874,700,000","829,800,000",,,,
			InterestIncomeFromSecurities,"371,000,000","368,000,000","357,000,000","310,000,000","274,000,000","233,000,000","225,000,000","228,000,000","246,000,000","245,000,000","236,000,000","338,000,000","402,000,000","229,000,000","206,000,000","172,000,000","183,000,000","201,000,000","273,000,000","272,741,000","224,460,000","171,700,000","234,400,000","329,600,000","390,000,000","500,100,000","477,100,000","348,100,000","384,200,000","266,300,000","242,200,000","187,400,000",,,,
			InterestIncomeFromDeposits,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000","8,000,000","21,900,000","27,700,000","44,500,000","44,100,000","41,800,000","98,900,000",,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,000","7,400,000","4,700,000","4,100,000","13,700,000","1,400,000","900,000","400,000",,,,
			OtherInterestIncome,,,,,,,,,"1,617,000,000",,,,"13,000,000",,,,,,,,,,"100,000",,"4,900,000","7,500,000","10,900,000","14,800,000","14,500,000","8,100,000","6,200,000",,,,,
		InterestExpense,"460,000,000","468,000,000","267,000,000","121,000,000","112,000,000","95,000,000","95,000,000","112,000,000","135,000,000","156,000,000","207,000,000","538,000,000","1,236,000,000","1,727,000,000","1,439,000,000","770,000,000","427,000,000","486,000,000","665,000,000","1,291,209,000","1,602,785,000","1,125,600,000","1,155,500,000","1,204,600,000","1,150,500,000","1,314,000,000","861,800,000","649,400,000","783,900,000","624,400,000","673,700,000","669,100,000",,,,
			InterestExpenseForDeposit,"266,000,000","262,000,000","122,000,000","42,000,000","40,000,000","43,000,000","45,000,000","55,000,000","70,000,000","90,000,000","115,000,000","372,000,000","734,000,000","1,167,000,000","1,005,000,000","548,000,000","315,000,000","370,000,000","479,000,000","888,262,000","809,585,000","590,300,000","647,800,000","673,300,000","685,500,000","721,500,000","542,700,000","529,800,000","682,200,000","553,500,000","568,900,000","569,400,000",,,,
			InterestExpenseForShortTermDebt,"8,000,000","9,000,000","1,000,000","3,000,000",,,,,"0","0","1,000,000","2,000,000","87,000,000","105,000,000","130,000,000","52,000,000","4,000,000","7,000,000","37,000,000","105,336,000","211,686,000","179,100,000","49,100,000","98,300,000","107,200,000","135,700,000","78,500,000","41,200,000","45,700,000","64,100,000","23,500,000","21,500,000",,,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"186,000,000","197,000,000","144,000,000","76,000,000","72,000,000","52,000,000","50,000,000","57,000,000","65,000,000","66,000,000","91,000,000","164,000,000","415,000,000","455,000,000","304,000,000","170,000,000","108,000,000","109,000,000","149,000,000","297,611,000","533,853,000","410,400,000","367,800,000","374,000,000","295,000,000","289,000,000","147,900,000","62,700,000","29,500,000","22,900,000","25,600,000","26,900,000",,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,,,,,,,,,,,,"136,600,000","110,800,000","111,700,000","165,500,000","121,400,000","47,800,000","50,800,000",,"58,500,000","47,900,000",,,,
			OtherInterestExpense,,,,,,,,,"65,000,000",,,"1,076,000,000","415,000,000",,,,,,,,"47,661,000","54,200,000","45,800,000","51,800,000","48,900,000","2,300,000","28,700,000","32,100,000","24,300,000","16,100,000","2,800,000","3,400,000",,,,
	NonInterestIncome,"1,003,000,000","1,004,000,000","976,000,000","1,107,000,000","1,053,000,000","1,048,000,000","868,000,000","826,000,000","818,000,000","792,000,000","789,000,000","1,050,000,000","893,000,000","885,000,000","855,000,000","942,000,000","857,000,000","887,000,000","900,000,000","803,332,000","825,890,000","716,900,000","603,100,000","528,000,000","507,000,000","498,700,000","466,600,000","462,500,000","400,100,000","182,400,000","158,600,000","133,900,000",,,,
		TotalPremiumsEarned,"44,000,000","41,000,000","49,000,000","51,000,000","52,000,000","50,000,000","39,000,000","40,000,000","39,000,000","37,000,000","40,000,000","35,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,,,,
