name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"2,694,713,042","2,573,199,426","1,822,812,944","1,925,589,325","1,743,560,682","1,230,947,068","1,209,996,551","1,172,927,760","511,685,419","504,895,765","465,624,463","335,519,939","359,049,739","357,974,411","324,264,504","220,816,943","198,457,795","243,008,016","240,159,780","212,057,750","101,932,929","89,227,176","57,915,991","46,704,455","29,883,471","35,089,449","71,302,151","39,587,131","8,797,252","5,027,001"
EnterpriseValue,"2,659,036,042","2,544,826,426","1,812,135,944","1,885,692,325","1,702,248,682","1,182,018,068","1,167,875,551","1,151,031,760","502,574,419","516,010,765","453,711,463","309,956,939","361,772,739","357,186,411","330,380,504","221,061,943","194,738,795","232,178,016","238,654,780","212,803,750","117,854,929","96,270,176","69,627,991","59,710,455","38,812,471","46,789,449","81,002,151","44,887,131","15,397,252","11,027,001"
PeRatio,"41.103","51.469","40.299","38.632","32.402","29.392","20.731","21.3","18.802","27.079","21.7","12.181","13.05","16.246","22.271","20.511","27.707","18.14","17.387","15.686","8.94","9.584","11.357","15.755","14.34","12.479","16.461","16.624","5.673","11.346"
ForwardPeRatio,,,,"28.653","29.762","24.938",,"25","18.083","24.39","18.083","13.717","13.459",,,,,,,,,,,,,,,,,
PegRatio,,,,"1.912","2.481","2.081",,"2.5","1.809","1.807","1.206","0.915","6.729",,,,,,,,,,,,,,,,,
PsRatio,"5.543","5.661","4.347","4.969","4.549","3.674","2.398","2.42","1.701","1.9","1.949","1.375","1.333","1.429","1.473","1.266","1.199","1.728","1.633","1.415","0.77","0.725","0.557","0.584","0.475","0.505","1.063","0.989","0.245","0.17"
PbRatio,"8.797","9.204","7.302","8.354","8.498","6.205","6.758","7.243","3.704","4.027","3.989","2.843","3.72","3.752","3.622","2.81","2.788","3.604","3.854","4.238","2.898","2.654","2.373","2.475","1.911","2.619","6.99","6.185","2.378","2.394"
EnterprisesValueRevenueRatio,"5.394","5.422","4.176","4.653","4.433","3.296","3.278","3.584","1.658","1.938","1.855","1.264","1.293","1.361","1.427","1.194","1.124","1.56","1.539","1.353","0.76","0.752","0.652","0.731","0.618","0.695","1.019","0.989","0.416","0.413"
EnterprisesValueEBITDARatio,"24.7","27.86","24.311","20.939","18.317","14.167","13.994","16.898","8.7","15.549","10.645","5.852","6.852","7.88","9.446","8.4","10.832","8.671","8.608","7.817","4.852","5.056","5.778","8.023","5.442","6.499","6.983","7.014","3.849","6.486"
