name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
	SpecialIncomeCharges,,"118,000","-41,914,000","-36,252,000","0","-79,444,000",,"-1,813,000","-1,725,000","-14,095,000","-24,187,000","-140,404,000","-23,199,000","15,214,000","-2,490,000","-22,205,000","-9,138,000","-19,462,000","-58,525,000","-21,637,000","31,018,000","-60,726,000","-178,853,000","3,005,000","21,361,000","22,994,000","12,800,000","5,600,000","6,600,000","6,900,000","5,000,000","4,800,000","1,700,000","1,300,000","2,600,000"
		RestructuringAndMergernAcquisition,,,,,,,,"1,813,000","1,725,000","11,579,000","21,314,000","44,513,000","6,366,000","-15,834,000",,"14,201,000","8,327,000","15,901,000","44,850,000","16,769,000","-35,940,000","53,372,000","166,543,000","9,021,000",,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"0","0","79,444,000",,,,"0","0","96,255,000",,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,"0","42,456,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"-118,000","-542,000","36,252,000",,,,,,"2,516,000","2,873,000","-364,000","16,833,000","620,000",,"8,004,000","811,000","3,561,000","13,675,000","4,868,000","4,922,000","7,354,000","12,310,000","-12,026,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-31,732,000","-613,000","-4,640,000","6,238,000","-9,186,000","4,894,000","10,227,000","1,066,000","-6,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,436,227,000","2,446,571,000","3,151,789,000","1,811,673,000","960,117,000","740,850,000","723,363,000","66,658,000","204,418,000","800,876,000","430,141,000","-263,093,000","576,976,000","847,723,000","441,287,000","399,122,000","110,650,000","-15,645,000","-127,995,000","201,634,000","236,813,000","-112,913,000","-179,125,000","-65,278,000","209,037,000","127,444,000","57,200,000","27,000,000","13,600,000","8,100,000","-8,400,000","12,500,000","3,900,000","-3,900,000","1,900,000"
TaxProvision,"339,322,000","255,141,000","771,108,000","113,910,000","46,068,000","85,273,000","91,074,000","-47,221,000","35,695,000","77,128,000","83,472,000","39,055,000","137,627,000","161,907,000","105,532,000","99,781,000","27,662,000","-7,906,000","-37,944,000","60,497,000","32,057,000",,"-34,526,000","-31,644,000","67,946,000","38,233,000","19,400,000","8,100,000","3,700,000","2,000,000","400,000","3,200,000","1,600,000","-1,200,000","200,000"
NetIncomeCommonStockholders,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","52,106,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
	NetIncome,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","52,106,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
		NetIncomeIncludingNoncontrollingInterests,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","52,106,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","43,000,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
			NetIncomeContinuousOperations,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","141,137,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"-89,031,000",,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,200,000",,,,,,,,
DilutedNIAvailtoComStockholders,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","52,106,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
BasicEPS,,"14.37","14.73","10.47","5.75","4.11","3.84","0.67","1.36","5.86","2.73","-2.41","3.52","4.94","2.42","2.17","0.63","-0.06","-0.71","0.42","1.69","-0.977","-1.267","-0.367","1.64","1.09","0.49","0.26","0.16","0.11","-0.17","0.19","0.05","-0.08","0.05"
DilutedEPS,,"13.7","13.17","9.24","5.22","3.7","3.62","0.66","1.35","5.79","2.71","-2.41","3.47","4.85","2.34","2.1","0.59","-0.06","-0.71","0.39","1.53","-0.977","-1.267","-0.367","1.557","1.02","0.44","0.26","0.16","0.11","-0.17","0.19","0.05","-0.08","0.05"
BasicAverageShares,,"152,478,000","161,643,000","162,222,000","158,919,000","159,629,000","164,741,000","168,932,000","124,176,000","123,529,000","126,933,000","125,595,000","124,647,000","138,714,000","138,581,000","137,727,000","131,776,000","126,300,000","126,356,000","123,856,000","120,949,000","115,476,000","114,171,000","91,800,000","86,100,000","81,900,000","77,142,857","72,692,308","61,875,000","55,454,545","51,764,706","48,947,368","46,000,000","33,750,000","34,000,000"
DilutedAverageShares,,"159,915,000","180,782,000","183,770,000","175,159,000","177,067,000","174,503,000","173,430,000","125,233,000","125,019,000","128,126,000","125,595,000","126,504,000","141,524,000","143,732,000","142,417,000","144,928,000","126,300,000","126,356,000","132,243,000","143,327,000","115,476,000","114,171,000","91,800,000","92,820,000","90,900,000","85,909,091","72,692,308","61,875,000","55,454,545","51,764,706","48,947,368","46,000,000","33,750,000","34,000,000"
TotalOperatingIncomeAsReported,"2,535,165,000","2,464,732,000","3,213,299,000","1,902,132,000","1,074,256,000","788,039,000","677,669,000","118,071,000","237,733,000","804,285,000","425,410,000","-281,243,000","509,431,000","778,660,000","406,265,000","391,002,000","106,180,000","-5,385,000","-119,838,000","186,532,000","229,842,000","-113,201,000","-180,924,000","-63,789,000","212,935,000","118,392,000","51,500,000","23,600,000","9,200,000","3,400,000","-11,900,000","8,700,000","2,700,000","-5,200,000","-700,000"
TotalExpenses,"7,078,854,000","7,188,827,000","7,863,699,000","6,111,488,000","4,811,637,000","4,391,829,000","3,929,640,000","3,479,032,000","2,425,734,000","2,421,829,000","1,687,052,000","1,256,421,000","1,957,040,000","1,803,750,000","1,235,906,000","1,097,250,000","821,439,000","744,718,000","1,018,102,000","1,304,499,000","1,031,654,000","702,784,000","1,022,934,000","1,057,172,000","1,041,135,000","679,817,000","433,400,000","236,900,000","156,400,000","134,600,000","149,200,000","117,300,000","72,300,000","30,700,000","35,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","141,137,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
NormalizedIncome,"2,101,089,812.052","2,190,584,176","2,414,879,480","1,732,264,277","913,755,784","723,822,005","558,331,994","119,482,650","170,473,650","746,503,051.519","366,162,336.146","-210,885,400","457,014,305.751","673,507,728.756","337,649,526.578","315,994,722.183","89,841,541.292","3,938,200","-48,875,682.409","156,282,170.304","177,936,857.436","-52,187,000","-219,572.522","-35,437,000","126,673,242.134","73,115,163.915","29,341,258.741","14,980,000","5,095,588.235","903,703.704","-11,800,000","5,728,800","1,280,000","-3,600,000","-626,315.789"
InterestIncome,"111,156,000","98,771,000","85,813,000","57,858,000","29,512,000","19,268,000","12,540,000","14,737,000","12,141,000","15,572,000","8,598,000","24,283,000",,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"173,618,000","117,263,000","97,387,000","117,734,000","134,773,000","73,682,000","61,692,000","60,408,000","38,962,000","5,380,000","994,000","6,497,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-62,462,000","-18,492,000","-11,574,000","-59,876,000","-105,261,000","-54,414,000","-49,152,000","-45,671,000","-26,821,000","10,192,000","7,604,000","17,786,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"2,609,845,000","2,563,834,000","3,249,176,000","1,929,407,000","1,094,890,000","814,532,000","785,055,000","127,066,000","243,380,000","806,256,000","431,135,000","-256,596,000","517,871,000","762,826,000","406,265,000","405,203,000","114,507,000","10,516,000","-74,988,000","215,290,000","199,113,000","-54,829,000","29,652,000","-54,768,000","212,935,000","118,392,000","51,500,000","23,600,000","9,200,000","3,400,000","-11,900,000","8,700,000","2,700,000","-5,200,000","-700,000"
EBITDA,"2,872,695,000"
ReconciledCostOfRevenue,"5,204,767,000","5,295,100,000","5,911,966,000","4,410,261,000","3,266,971,000","2,974,976,000","2,599,828,000","2,195,857,000","1,581,123,000","1,740,461,000","1,163,841,000","727,212,000","1,301,505,000","1,261,522,000","814,777,000","738,361,000","504,897,000","451,405,000","677,025,000","862,321,000","691,161,000","414,591,000","646,511,000","689,459,000","663,181,000","418,818,000","247,600,000","127,200,000","76,400,000","70,900,000","70,200,000","65,000,000","35,100,000","11,000,000","15,800,000"
ReconciledDepreciation,"262,850,000","309,281,000","326,395,000","306,905,000","291,028,000","277,920,000","292,254,000","304,116,000","100,825,000","74,759,000","71,401,000","72,417,000","54,704,000","37,439,000","24,683,000","29,666,000","35,373,000","44,967,000","64,338,000","58,727,000","46,015,000","50,924,000","62,265,000","53,109,000","33,756,000","23,532,000","18,400,000","12,700,000","8,800,000","5,500,000","4,600,000","3,600,000","2,900,000","1,500,000","1,100,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,096,905,000","2,191,430,000","2,380,681,000","1,697,763,000","914,049,000","655,577,000","632,289,000","113,879,000","168,723,000","723,748,000","346,669,000","-302,148,000","439,349,000","685,816,000","335,755,000","299,341,000","82,988,000","-7,739,000","-90,051,000","141,137,000","204,756,000","-112,913,000","-144,599,000","-33,634,000","141,091,000","89,211,000","37,800,000","18,900,000","9,900,000","6,100,000","-8,800,000","9,300,000","2,300,000","-2,700,000","1,700,000"
TotalUnusualItemsExcludingGoodwill,"-4,862,000","944,000","-45,296,000","-36,821,000","308,000","-77,113,000","84,619,000","-8,621,000","-2,122,000","-25,180,000","-24,187,000","-140,404,000","-23,199,000","15,214,000","-2,490,000","-22,205,000","-9,138,000","-19,462,000","-58,525,000","-21,637,000","31,018,000","-60,726,000","-178,853,000","3,005,000","21,361,000","22,994,000","12,800,000","5,600,000","6,600,000","6,900,000","5,000,000","4,800,000","1,700,000","1,300,000","2,600,000"
TotalUnusualItems,"-4,862,000","944,000","-45,296,000","-36,821,000","308,000","-77,113,000","84,619,000","-8,621,000","-2,122,000","-25,180,000","-24,187,000","-140,404,000","-23,199,000","15,214,000","-2,490,000","-22,205,000","-9,138,000","-19,462,000","-58,525,000","-21,637,000","31,018,000","-60,726,000","-178,853,000","3,005,000","21,361,000","22,994,000","12,800,000","5,600,000","6,600,000","6,900,000","5,000,000","4,800,000","1,700,000","1,300,000","2,600,000"
NormalizedEBITDA,"2,877,557,000","2,872,171,000","3,620,867,000","2,273,133,000","1,385,610,000","1,169,565,000","992,690,000","439,803,000","346,327,000","906,195,000","526,723,000","-43,775,000","595,774,000","785,051,000","433,438,000","457,074,000","159,018,000","74,945,000","47,875,000","295,654,000","214,110,000","56,821,000","270,770,000","-4,664,000","225,330,000","118,930,000","57,100,000","30,700,000","11,400,000","2,000,000","-12,300,000","7,500,000","3,900,000","-5,000,000","-2,200,000"
TaxRateForCalcs,"0.139","0.104","0.245","0.063","0.048","0.115","0.126","0.35","0.175","0.096","0.194","0.35","0.239","0.191","0.239","0.25","0.25","0.4","0.296","0.3","0.135","0","0.193","0.4","0.325","0.3","0.339","0.3","0.272","0.247","0.4","0.256","0.4","0.308","0.105"
TaxEffectOfUnusualItems,"-677,187.948","98,176","-11,097,520","-2,319,723","14,784","-8,867,995","10,661,994","-3,017,350","-371,350","-2,424,948.481","-4,693,663.854","-49,141,400","-5,533,694.249","2,905,728.756","-595,473.422","-5,551,277.817","-2,284,458.708","-7,784,800","-17,349,682.409","-6,491,829.696","4,198,857.436","0","-34,473,572.522","1,202,000","6,943,242.134","6,898,163.915","4,341,258.741","1,680,000","1,795,588.235","1,703,703.704","2,000,000","1,228,800","680,000","400,000","273,684.211"
