name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"4,859,900,000","4,445,200,000","3,402,400,000","2,758,300,000","2,785,300,000","3,001,400,000","4,477,900,000","4,244,700,000","4,352,100,000","4,180,400,000","4,006,893,000","4,536,050,000","4,379,237,000","4,031,533,000","3,993,734,000","3,938,500,000","3,689,789,000","2,748,356,000","2,533,084,000","2,564,105,000","2,441,300,000","2,450,000,000","2,326,600,000","2,071,300,000","1,925,900,000","1,858,700,000","1,789,700,000","1,738,500,000","1,759,100,000","1,814,900,000","1,566,000,000","1,593,000,000","1,466,600,000","1,403,500,000","1,375,400,000"
	CurrentAssets,"1,874,600,000","1,737,200,000","1,500,100,000","1,204,000,000","1,206,400,000","1,481,900,000","1,937,500,000","2,174,100,000","2,292,300,000","2,399,200,000","2,022,560,000","2,033,465,000","2,045,251,000","1,900,280,000","1,983,309,000","1,733,291,000","1,377,105,000","968,292,000","828,380,000","898,542,000","833,500,000","850,300,000","855,200,000","793,600,000","710,300,000","657,200,000","586,400,000","556,000,000","562,500,000","657,900,000","608,200,000","619,500,000","485,200,000","406,200,000","415,500,000"
		CashCashEquivalentsAndShortTermInvestments,"209,500,000","132,500,000","121,600,000","148,800,000","129,600,000","278,800,000","384,600,000","586,400,000","464,800,000","877,100,000","755,545,000","116,306,000","30,144,000","101,072,000","65,417,000","50,967,000","28,626,000","82,050,000","33,392,000","10,927,000","7,900,000","300,000","9,800,000","5,300,000","7,300,000","12,100,000","5,300,000","7,900,000","2,300,000","22,800,000","42,200,000","34,700,000","17,400,000","7,700,000","11,100,000"
			CashAndCashEquivalents,"209,500,000","132,500,000","121,600,000","148,800,000","129,600,000","278,800,000","384,600,000","586,400,000","464,800,000","877,100,000","755,545,000","116,306,000","30,144,000","101,072,000","65,417,000","50,967,000","28,626,000","82,050,000","33,392,000","10,927,000","7,900,000","300,000","9,800,000","5,300,000","7,300,000","12,100,000","5,300,000","7,900,000","2,300,000","22,800,000","42,200,000","34,700,000","17,400,000","7,700,000","11,100,000"
		Receivables,"674,300,000","663,200,000","524,900,000","438,000,000","454,600,000","475,700,000","566,700,000","546,700,000","645,500,000","516,600,000","411,226,000","609,397,000","748,483,000","673,428,000","711,783,000","717,425,000","602,262,000","361,316,000","307,759,000","354,972,000","339,300,000","350,500,000","357,400,000","313,900,000","284,900,000","263,500,000","223,100,000","198,500,000","188,200,000","213,500,000","179,500,000","206,700,000","165,400,000","123,800,000","125,500,000"
			AccountsReceivable,"545,100,000","546,600,000","524,900,000","438,000,000","454,600,000","475,700,000","566,700,000","546,700,000","645,500,000","516,600,000","411,226,000","609,397,000","748,483,000","673,428,000","711,783,000","717,425,000","602,262,000","361,316,000","307,759,000","354,972,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"563,200,000","568,500,000","545,200,000","458,200,000","471,500,000","489,400,000","577,000,000","558,800,000","664,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-18,100,000","-21,900,000","-20,300,000","-20,200,000","-16,900,000","-13,700,000","-10,300,000","-12,100,000","-19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"129,200,000","116,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"842,000,000","835,700,000","738,900,000","545,800,000","543,200,000","585,500,000","809,900,000","862,100,000","964,400,000","828,500,000","671,236,000","1,145,695,000","1,087,712,000","952,310,000","998,368,000","874,833,000","695,946,000","488,923,000","429,231,000","489,549,000","446,600,000","457,200,000","445,900,000","419,500,000","367,900,000","332,300,000","299,800,000","310,900,000","320,100,000","379,500,000","344,100,000","350,400,000","278,600,000","247,600,000","242,600,000"
