name,ttm,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996,04/30/1995,04/30/1994,04/30/1993,04/30/1992
MarketCap,"2,335,019,433","2,612,150,240","4,119,166,480","4,125,507,844","2,175,707,271","1,036,407,830","893,290,889","682,426,390","687,851,196","643,480,048","535,271,362","484,415,528","370,357,435","590,055,765","575,898,726","262,706,934","334,840,897","255,398,009","270,566,155","177,151,963","151,194,842","164,426,654","189,639,349","184,673,870","87,334,869","63,972,388","44,116,646","41,213,770","45,861,111"
EnterpriseValue,"2,120,994,433","2,342,447,240","3,964,293,480","4,019,991,844","2,089,876,271","1,011,230,830","901,725,889","724,481,390","652,375,196","545,799,048","466,855,362","400,425,528","316,010,435","524,626,765","538,885,726","214,918,934","300,625,897","196,664,009","239,051,155","161,812,963","151,694,842","167,426,654","191,439,349","203,273,870","115,834,869","82,872,388","97,316,646","82,713,770","105,561,111"
PeRatio,"19.566","17.445","29.066","43.426","39.277","21.49","20.731","14.73","15.642","16.571","16.338","19.5","16.449","24.012","29.54","14.792","18.531","15.217","17.069","12.188","11.877","13.144","15.074","17.857","10.907","15.634",,,"9.148"
ForwardPeRatio,"18.519","18.762","21.882",,,,"16.529","12.453","14.577","14.97",,,,,,,,,,,,,,,,,,,
PsRatio,"2.4","2.58","4.391","5.218","3.157","1.611","1.391","1.038","1.098","1.08","0.905","0.846","0.657","1.108","1.166","0.538","0.677","0.533","0.561","0.382","0.373","0.429","0.494","0.496","0.224","0.182","0.126","0.132","0.153"
PbRatio,"5.533","8.555","14.042","19.079","11.294","7.554","8.807","11.72","5.662","9.51","3.785","2.852","2.563","3.753","4.659","1.888","2.674","1.784","2.155","1.635","1.68","2.01","2.717","3.257","1.862","1.523","1.926","2.192","1.798"
EnterprisesValueRevenueRatio,"2.169","2.31","4.063","4.861","2.965","1.566","1.406","1.094","1.037","0.909","0.787","0.696","0.558","0.973","1.043","0.434","0.587","0.393","0.475","0.337","0.356","0.416","0.478","0.527","0.331","0.238","0.28","0.249","0.314"
EnterprisesValueEBITDARatio,"12.171","11.741","18.109","22.861","19.91","11.668","11.947","8.851","8.401","7.365","7.311","7.9","6.912","11.004","11.672","5.687","7.318","4.993","6.199","4.426","5.043","5.074","5.854","7.034","4.525","3.212","3.255","2.902","3.968"
