name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"4,296,447,517","6,205,057,713","5,209,792,843","5,890,526,509","6,179,009,203","5,849,672,858","5,340,470,960","2,810,668,769","1,080,264,431"
EnterpriseValue,"10,042,686,517","11,538,866,713","8,682,376,843","6,977,394,509","6,965,732,203","6,854,162,858","5,818,765,960","2,779,639,769","1,271,156,431"
PeRatio,"35.446","59.82","8.633","13.977","14.889","16.44","29.431","25.124","34.611"
ForwardPeRatio,"4.375","6.394","10.352","10.823",,"18.051","22.472","28.736","15.337"
PsRatio,"2.388","3.259","2.917","7.32","8.684","9.911","18.965","12.554","7.903"
PbRatio,"0.792","1.094","1.03","2.794","3.204","5.348","8.178","3.776","2.293"
EnterprisesValueRevenueRatio,"6.16","7.078","5.807","8.365","9.469","11.161","14.808","14.953","9.285"
EnterprisesValueEBITDARatio,"7.416","8.52","7.223","10.288","11.814","13.778","18.609","20.523","13.98"
