name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		GrossLoan,"992,584,000,000","957,262,000,000","948,179,000,000","915,749,000,000","910,454,000,000","894,227,000,000","939,595,000,000","927,232,000,000","939,962,000,000","975,498,000,000","944,002,000,000","962,900,000,000","876,344,000,000","706,490,000,000","573,791,000,000","521,837,000,000","371,463,000,000","342,755,000,000","329,153,000,000","392,193,000,000","370,662,000,000","357,328,000,000","146,703,000,000","123,845,000,000","118,696,000,000","103,689,000,000","94,959,000,000","73,450,000,000"
			LoansHeldForSale,"9,158,000,000","10,367,000,000","11,430,000,000","-148,000,000","7,453,000,000","12,836,000,000","11,362,000,000","19,413,000,000","13,762,000,000","35,058,000,000","43,874,000,000",,,,,,,,,,,,,,,,,
			CommercialLoan,"454,968,000,000","438,819,000,000","423,175,000,000","401,171,000,000","389,633,000,000","345,139,000,000","348,390,000,000","315,743,000,000","316,816,000,000","296,990,000,000","322,564,000,000",,,,,,,,,,,,,,,,,
			ConsumerLoan,"189,392,000,000","190,388,000,000","193,721,000,000","199,131,000,000","192,310,000,000","186,648,000,000","190,212,000,000","192,370,000,000","609,384,000,000","643,450,000,000","577,564,000,000",,,,,,,,,,,,,,,,,
			MortgageLoan,"339,066,000,000","317,688,000,000","319,853,000,000","315,595,000,000","321,058,000,000","349,604,000,000","389,631,000,000","399,706,000,000",,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,"926,200,000,000","940,440,000,000",,"962,900,000,000","876,344,000,000","706,490,000,000","573,791,000,000","521,837,000,000","371,463,000,000","342,755,000,000","329,153,000,000","392,193,000,000","370,662,000,000","357,328,000,000","146,703,000,000","123,845,000,000","118,696,000,000","103,689,000,000","94,959,000,000","73,450,000,000"
		AllowanceForLoansAndLeaseLosses,"9,416,000,000","9,601,000,000","10,393,000,000","11,237,000,000","12,234,000,000","14,419,000,000","17,428,000,000","24,179,000,000","33,783,000,000","41,885,000,000","37,200,000,000","23,071,000,000","11,588,000,000","9,016,000,000","8,045,000,000","8,626,000,000","6,163,000,000","6,851,000,000","6,875,000,000","6,838,000,000","6,828,000,000","7,122,000,000","2,782,000,000","2,315,000,000","2,163,000,000","2,186,000,000","2,169,000,000","1,454,000,000"
		UnearnedIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,255,000,000","-736,000,000"
	Receivables,"55,937,000,000","65,814,000,000","61,623,000,000","58,759,000,000","58,312,000,000","61,845,000,000","59,448,000,000","71,467,000,000","66,999,000,000","85,704,000,000","81,996,000,000",,,,,,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000","1,721,000,000","1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
		AccountsReceivable,"55,937,000,000","65,814,000,000","61,623,000,000","58,759,000,000","58,312,000,000","61,845,000,000","59,448,000,000","71,467,000,000","66,999,000,000","85,704,000,000","81,996,000,000",,,,,,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000",,"1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
			GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000",,"1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
