name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
			Amortization,"198,000,000","198,000,000","283,000,000","275,445,000","317,141,000","163,665,000","79,615,000","71,731,000","31,705,000","21,925,000","37,123,000","37,681,000","69,436,000","77,569,000","120,404,000","138,664,000","313,219,000","213,828,000",,
				AmortizationOfIntangiblesIncomeStatement,"198,000,000","198,000,000","283,000,000","275,445,000","317,141,000","163,665,000","79,615,000","71,731,000","31,705,000","21,925,000","37,123,000","37,681,000","69,436,000","77,569,000","120,404,000","138,664,000","313,219,000","213,828,000",,
	OtherTaxes,,,,,,,,,,,,"67,658,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,"208,952,000",,"47,000,000","204,005,000",,,,
OperatingIncome,"927,000,000","927,000,000","842,000,000","641,876,000","552,499,000","518,437,000","543,394,000","432,532,000","431,724,000","479,609,000","737,457,000","605,582,000","567,047,000","529,069,000","351,329,000","397,052,000","240,473,000","255,182,000","1,499,075,000","15,811,000"
NetNonOperatingInterestIncomeExpense,"-114,000,000","-114,000,000","-119,000,000","-147,575,000","-153,422,000","-109,500,000","-70,801,000","-62,579,000","-61,392,000","-70,500,000","-94,131,000","-78,027,000","-41,573,000",,,,,,,
	InterestIncomeNonOperating,"59,000,000","59,000,000","71,000,000","34,137,000","19,726,000","16,695,000","27,288,000","24,779,000","26,396,000","20,218,000","7,160,000","6,206,000","30,411,000",,,,,,,
	InterestExpenseNonOperating,"173,000,000","173,000,000","190,000,000","181,712,000","173,148,000","126,195,000","98,089,000","87,358,000","87,788,000","90,718,000","101,291,000","84,233,000","71,984,000",,,,,,,
OtherIncomeExpense,"-38,000,000","-38,000,000","-238,000,000","-77,537,000","-122,477,000","517,025,000","-7,952,000","-69,260,000","-20,275,000","-7,037,000","-22,758,000","-69,532,000","-3,040,178,000","-18,607,000","-28,230,000","-235,859,000","-9,252,000","-19,393,000",,
	GainOnSaleOfSecurity,"-26,000,000","-26,000,000","-108,000,000","-59,932,000","-15,244,000","24,787,000","6,069,000","-473,000","-16,179,000",,,,,,,,,,,
	EarningsFromEquityInterest,,,,"232,000","-1,490,000","-13,000","2,743,000","-2,315,000","-5,163,000",,,,,"-2,614,000",,,,,,
	SpecialIncomeCharges,"-24,000,000","-24,000,000","-128,000,000","-15,060,000","-102,914,000","481,339,000","-22,847,000","-66,472,000",,"-7,037,000","-22,758,000","-69,532,000","-3,040,178,000","-15,993,000","-28,230,000","-235,859,000","-9,252,000","-19,393,000",,
		RestructuringAndMergernAcquisition,"24,000,000","24,000,000","0","16,738,000","55,907,000","104,871,000","25,630,000","66,472,000",,"0","0",,,,,,"0","11,664,000",,
		ImpairmentOfCapitalAssets,"0","0","128,000,000","0","34,890,000",,,,,,,"0","2,996,000,000",,,,,,,
		WriteOff,,,,,"12,117,000",,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"7,037,000","22,758,000","69,532,000","44,178,000",,,,"9,252,000","7,729,000",,
		GainOnSaleOfBusiness,,,,"1,678,000","0","586,210,000","2,783,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"12,000,000","12,000,000","-2,000,000","-2,777,000","-2,829,000","10,912,000","6,083,000","-2,788,000","1,067,000",,,,,,,,,,,
PretaxIncome,"775,000,000","775,000,000","485,000,000","416,764,000","276,600,000","925,962,000","464,641,000","300,693,000","350,057,000","402,072,000","620,568,000","458,023,000","-2,514,704,000","496,984,000","384,898,000","413,871,000","269,543,000","255,498,000",,
TaxProvision,"203,000,000","203,000,000","87,000,000","45,405,000","15,315,000","203,214,000","91,691,000","84,335,000","47,078,000","75,731,000","195,008,000","154,400,000","5,966,000","203,114,000","139,451,000","185,977,000","106,371,000","97,202,000",,
NetIncomeCommonStockholders,"565,000,000","565,000,000","406,000,000","377,964,000","281,848,000","764,465,000","398,097,000","232,850,000","280,171,000","472,294,000","421,500,000","299,526,000","-2,517,763,000","295,864,000","244,934,000","228,730,000","163,473,000","111,407,000","76,713,000","8,901,000"
	NetIncome,"565,000,000","565,000,000","406,000,000","377,964,000","281,848,000","764,465,000","398,097,000","232,850,000","280,171,000","472,294,000","421,500,000","299,526,000","-2,517,763,000","295,864,000","244,934,000","228,730,000","163,473,000","111,407,000","76,713,000","8,901,000"
		NetIncomeIncludingNoncontrollingInterests,"572,000,000","572,000,000","398,000,000","371,359,000","261,285,000","722,748,000","372,950,000","216,358,000","280,440,000","474,603,000","425,560,000","303,623,000","-2,520,670,000","293,870,000","245,447,000","227,894,000","163,172,000","158,296,000","76,713,000","8,901,000"
			NetIncomeContinuousOperations,"572,000,000","572,000,000","398,000,000","371,359,000","261,285,000","722,748,000","372,950,000","216,358,000","302,979,000","326,341,000","425,560,000","303,623,000","-2,520,670,000","295,864,000","244,934,000","228,730,000","163,172,000","158,296,000","76,713,000","8,901,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","-22,539,000","148,262,000",,,,,,,,,,
		MinorityInterests,"-7,000,000","-7,000,000","8,000,000","6,605,000","20,563,000","41,717,000","25,147,000","16,492,000","-269,000","-2,309,000","-4,060,000","-4,097,000","2,907,000","1,994,000","-513,000","836,000","301,000","-46,889,000",,
DilutedNIAvailtoComStockholders,"565,000,000","565,000,000","406,000,000","377,964,000","281,848,000","764,465,000","398,097,000","232,850,000","280,171,000","472,294,000","421,500,000","299,526,000","-2,517,763,000","295,864,000","244,934,000","228,730,000","163,473,000","111,407,000","76,713,000","8,901,000"
BasicEPS,,,"2.71","2.49","1.87","5.87","3.09","1.73","2.09","3.48","2.98","2.08","-17.6","2","1.44","1.36","0.974","0.66","0.46","0.06"
DilutedEPS,,,"2.65","2.42","1.82","5.7","2.99","1.67","2","3.41","2.92","2.06","-17.6","1.88","1.4","1.3","0.96","0.66","0.46","0.06"
BasicAverageShares,,,"149,961,000","151,619,000","150,367,000","130,159,000","128,912,000","134,912,000","134,203,000","135,888,000","141,232,500","144,107,000","143,083,500","148,320,000","169,023,500","168,409,500","167,770,000","167,770,000","167,770,000","167,770,000"
DilutedAverageShares,,,"152,889,000","156,385,000","154,517,000","134,018,000","133,168,000","139,593,000","139,929,000","138,702,000","144,014,000","146,070,500","145,915,000","157,116,500","176,090,500","174,765,000","170,274,500","170,274,500","170,274,500","170,274,500"
TotalOperatingIncomeAsReported,"903,000,000","903,000,000","714,000,000","625,138,000","461,702,000","413,566,000","517,764,000","366,060,000","431,724,000","479,609,000","731,915,000","571,414,000","-2,428,953,000","529,069,000","351,329,000","397,052,000","240,473,000","243,518,000","193,770,000","15,811,000"
TotalExpenses,"11,140,000,000","11,140,000,000","10,381,000,000","9,417,968,000","8,221,065,000","6,153,880,000","5,220,091,000","4,338,727,000","3,598,623,000","2,969,400,000","2,610,652,000","2,349,844,000","2,369,966,000","2,136,263,000","1,886,257,000","1,722,403,000","1,602,540,000","2,084,631,000",,"520,686,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"565,000,000","565,000,000","406,000,000","377,964,000","281,848,000","764,465,000","398,097,000","232,850,000","280,171,000","472,294,000","421,500,000","299,526,000","-2,517,763,000","295,864,000","244,934,000","228,730,000","163,473,000","111,407,000","76,713,000","8,901,000"
NormalizedIncome,"601,900,000","601,900,000","599,284,000","444,781,872","393,507,310","369,180,594","411,569,734","281,050,400","316,721,014","329,743,568.12","437,106,499.981","345,618,694.987","-541,647,300","306,259,450","262,936,090.97","370,245,400","169,073,840.474","123,422,101.206","76,713,000","8,901,000"
InterestIncome,"59,000,000","59,000,000","71,000,000","34,137,000","19,726,000","16,695,000","27,288,000","24,779,000","26,396,000","20,218,000","7,160,000","6,206,000","30,411,000",,,,,,,
InterestExpense,"173,000,000","173,000,000","190,000,000","181,712,000","173,148,000","126,195,000","98,089,000","87,358,000","87,788,000","90,718,000","101,291,000","84,233,000","71,984,000",,,,,,,
NetInterestIncome,"-114,000,000","-114,000,000","-119,000,000","-147,575,000","-153,422,000","-109,500,000","-70,801,000","-62,579,000","-61,392,000","-70,500,000","-94,131,000","-78,027,000","-41,573,000",,,,,,,
EBIT,"948,000,000","948,000,000","675,000,000","598,476,000","449,748,000","1,052,157,000","562,730,000","388,051,000","437,845,000","492,790,000","721,859,000","542,256,000","-2,442,720,000","529,069,000","351,329,000","397,052,000","240,473,000","255,182,000","1,499,075,000","15,811,000"
EBITDA,"1,858,000,000"
ReconciledCostOfRevenue,"1,451,000,000","1,451,000,000","1,247,000,000","1,142,432,000","1,119,637,000","972,879,000","913,264,000","826,290,000","734,357,000","628,263,000","574,430,000","442,808,000","496,653,000","440,026,000","373,574,000","328,546,000","412,701,000","1,199,414,000",,
ReconciledDepreciation,"910,000,000","910,000,000","1,001,000,000","889,544,000","794,202,000","500,345,000","345,432,000","283,475,000","195,952,000","154,934,000","155,525,000","202,124,000","207,527,000","199,944,000","249,468,000","280,834,000","344,782,000","241,410,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"565,000,000","565,000,000","406,000,000","377,964,000","281,848,000","764,465,000","398,097,000","232,850,000","302,710,000","324,032,000","421,500,000","299,526,000","-2,517,763,000","295,864,000","244,934,000","228,730,000","163,473,000","111,407,000","76,713,000","8,901,000"
TotalUnusualItemsExcludingGoodwill,"-50,000,000","-50,000,000","-236,000,000","-74,992,000","-118,158,000","506,126,000","-16,778,000","-66,945,000","-16,179,000","-7,037,000","-22,758,000","-69,532,000","-3,040,178,000","-15,993,000","-28,230,000","-235,859,000","-9,252,000","-19,393,000",,
TotalUnusualItems,"-50,000,000","-50,000,000","-236,000,000","-74,992,000","-118,158,000","506,126,000","-16,778,000","-66,945,000","-16,179,000","-7,037,000","-22,758,000","-69,532,000","-3,040,178,000","-15,993,000","-28,230,000","-235,859,000","-9,252,000","-19,393,000",,
NormalizedEBITDA,"1,908,000,000","1,908,000,000","1,912,000,000","1,563,012,000","1,362,108,000","1,046,376,000","924,940,000","738,471,000","649,976,000","654,761,000","900,142,000","813,912,000","804,985,000","745,006,000","629,027,000","913,745,000","594,507,000","515,985,000","1,499,075,000","15,811,000"
TaxRateForCalcs,"0.262","0.262","0.181","0.109","0.055","0.219","0.197","0.28","0.134","0.188","0.314","0.337","0.35","0.35","0.362","0.4","0.395","0.38","0.4","0.4"
TaxEffectOfUnusualItems,"-13,100,000","-13,100,000","-42,716,000","-8,174,128","-6,498,690","110,841,594","-3,305,266","-18,744,600","-2,167,986","-1,325,431.88","-7,151,500.019","-23,439,305.013","-1,064,062,300","-5,597,550","-10,227,909.03","-94,343,600","-3,651,159.526","-7,377,898.794","0","0"
