name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			CurrentDeferredTaxesAssets,,,,,"94,000","63,266,000","44,337,000","365,000","47,658,000","22,672,000","4,575,000","18,810,000","12,159,000",,,,,,,,,,
		HedgingAssetsCurrent,"0","15,612,000","2,603,000","4,061,000","93,922,000","52,423,000","3,616,000","18,389,000","6,669,000","21,365,000",,,,,,,,,,,,,
		OtherCurrentAssets,"1,167,615,000","1,129,612,000",,,,,,,,,,,,,,,"151,000","628,000","10,526,000","9,839,000","8,517,000","7,734,000","13,770,000"
	TotalNonCurrentAssets,"14,520,892,000","13,885,586,000","12,947,926,000","12,898,543,000","14,097,469,000","13,755,469,000","10,793,916,000","8,193,226,000","4,709,713,000","3,009,459,000","2,078,899,000","1,938,184,000","1,159,609,000","753,948,000","511,387,000",,"444,147,000","373,707,000","322,195,000","260,658,000","246,311,000","218,138,000","157,951,000"
		NetPPE,"14,506,854,000","13,869,800,000","12,933,789,000","12,881,227,000","14,063,328,000","13,635,852,000","10,721,272,000","8,105,269,000","4,681,733,000","2,981,991,000","2,068,055,000","1,935,143,000","1,157,926,000","751,747,000","509,393,000",,"439,432,000","367,903,000","317,331,000","254,810,000","238,302,000","208,578,000","157,917,000"
			GrossPPE,"27,276,588,000","24,676,947,000","22,017,723,000","20,533,745,000","20,510,771,000","18,286,631,000","13,841,379,000","10,225,212,000","6,163,959,000","4,059,042,000","2,915,115,000","2,542,166,000","1,613,811,000","1,115,085,000","806,416,000",,"670,440,000","573,756,000","492,051,000","406,709,000","377,174,000","329,639,000","246,476,000"
				MineralProperties,"26,931,021,000","24,352,189,000","21,727,612,000","20,231,957,000","20,203,712,000","18,012,047,000","13,605,146,000","10,054,449,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,"124,357,000","80,337,000","50,493,000","291,409,000","29,000,000","25,668,000","19,790,000",,,,,,,,
				OtherProperties,"345,567,000","324,758,000","290,111,000","301,788,000","307,059,000","274,584,000","236,233,000","170,763,000","6,039,602,000","3,978,705,000","2,864,622,000","2,250,757,000","1,584,811,000","1,089,417,000","786,626,000",,,,,,,,
			AccumulatedDepreciation,"-12,769,734,000","-10,807,147,000","-9,083,934,000","-7,652,518,000","-6,447,443,000","-4,650,779,000","-3,120,107,000","-2,119,943,000","-1,482,226,000","-1,077,051,000","-847,060,000","-607,023,000","-455,885,000","-363,338,000","-297,023,000",,"-231,008,000","-205,853,000","-174,720,000","-151,899,000","-138,872,000","-121,061,000","-88,559,000"
		InvestmentsAndAdvances,,,,,,,,,"0",,,,,,,,,,,,,,
		FinancialAssets,,,,"0","14,560,000","31,992,000","0","32,231,000","3,625,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"87,625,000","72,644,000","55,726,000",,"27,468,000","10,844,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"14,038,000","15,786,000","14,137,000","17,316,000","19,581,000",,"72,644,000",,"24,355,000",,"10,844,000","3,041,000","1,683,000","2,201,000","1,994,000",,"4,715,000","5,804,000","4,864,000","5,848,000","8,009,000","9,560,000","34,000"
TotalLiabilitiesNetMinorityInterest,"8,619,556,000","8,876,086,000","9,068,448,000","9,509,780,000","10,250,908,000","10,177,226,000","7,988,064,000","5,976,310,000","3,337,960,000","2,383,630,000","1,284,648,000","1,267,171,000","742,041,000","368,468,000","275,504,000","374,566,000","368,056,000","291,596,000","219,372,000","175,177,000","195,893,000","193,455,000","110,122,000"
	CurrentLiabilities,"1,336,026,000","1,387,509,000","1,330,242,000","932,393,000","923,028,000","1,952,013,000","1,473,156,000","1,125,865,000","1,111,801,000","702,222,000","219,710,000","403,594,000","266,106,000","188,637,000","99,289,000",,"56,140,000","46,766,000","41,286,000","44,920,000","25,445,000","35,948,000","30,591,000"
		PayablesAndAccruedExpenses,"1,216,493,000","1,257,763,000","1,225,525,000","773,036,000","825,666,000","1,646,160,000","1,280,223,000","1,050,458,000","992,529,000","623,210,000","217,250,000","373,117,000","164,081,000","157,153,000","65,514,000",,"49,724,000","42,284,000","35,886,000","34,720,000","25,089,000","25,611,000","30,276,000"
			Payables,"1,158,585,000","1,170,435,000","1,108,493,000","715,968,000","762,032,000","1,580,334,000","1,218,397,000","999,156,000","874,855,000","528,381,000","167,649,000","260,188,000","142,820,000","114,141,000","36,719,000",,"36,200,000","31,964,000","25,980,000","24,345,000","15,313,000","16,387,000","27,111,000"
				AccountsPayable,"629,264,000","717,560,000","692,908,000","476,342,000","553,285,000","1,263,724,000","885,289,000","687,310,000","642,889,000","390,892,000","100,860,000","260,188,000","142,820,000","114,141,000","36,719,000",,"27,950,000","26,665,000","22,576,000","17,164,000","8,448,000","10,532,000","19,614,000"
				TotalTaxPayable,"59,057,000","52,105,000","40,611,000","22,053,000","21,678,000","36,550,000","35,900,000","43,921,000",,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,"0","10,455,000",,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,"203,000","143,000","148,000","69,000","7,305,000","5,436,000","6,069,000",,,,,,,,,,,,,,,
				OtherPayable,"470,264,000","400,567,000","374,831,000","217,425,000","187,000,000","272,755,000","291,772,000","261,856,000","231,966,000","137,489,000","66,789,000",,,,,,"8,250,000","5,299,000","3,404,000","7,181,000","6,865,000","5,855,000","7,497,000"
			CurrentAccruedExpenses,"57,908,000","87,328,000","117,032,000","57,068,000","63,634,000","65,826,000","61,826,000","51,302,000","117,674,000","94,829,000","49,601,000","112,929,000","21,261,000","43,012,000","28,795,000",,"13,524,000","10,320,000","9,906,000","10,375,000","9,776,000","9,224,000","3,165,000"
				InterestPayable,"56,953,000","64,483,000","55,282,000","52,657,000","62,058,000","60,861,000","61,216,000","46,973,000",,,,,,,,,,,,,,,
		CurrentProvisions,"1,899,000","4,374,000","2,612,000","1,742,000","1,658,000","1,246,000","1,434,000","2,227,000","2,287,000","2,241,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"61,483,000","69,338,000","65,308,000","38,046,000","40,060,000","39,848,000","41,757,000","27,797,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"6,130,000","2,360,000","2,286,000","2,219,000","2,144,000","2,078,000","2,011,000","1,950,000",,,,,,,,,"5,776,000","2,400,000","5,400,000","10,200,000","356,000","337,000","315,000"
			CurrentDebt,"2,435,000","2,360,000","2,286,000","2,219,000","2,144,000","2,078,000","2,011,000","1,950,000",,,,,,,,,"5,776,000","2,400,000","5,400,000","10,200,000","356,000","337,000","315,000"
				OtherCurrentBorrowings,"2,435,000",,,"2,219,000","2,144,000","2,078,000","2,011,000","1,950,000",,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,695,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"50,021,000","53,674,000","34,511,000","57,861,000","49,917,000","261,036,000","57,196,000","30,434,000","116,985,000","76,771,000",,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"145,349,000",,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"50,021,000","53,674,000","34,511,000","57,861,000","49,917,000","115,687,000","57,196,000","30,434,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,"59,489,000","3,583,000","1,645,000","90,535,000","12,999,000",,,"2,460,000","30,477,000","102,025,000","31,484,000","33,775,000",,"640,000","2,082,000",,,,"10,000,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,283,530,000","7,488,577,000","7,738,206,000","8,577,387,000","9,327,880,000","8,225,213,000","6,514,908,000","4,850,445,000","2,226,159,000","1,681,408,000","1,064,938,000","863,577,000","475,935,000","179,831,000","176,215,000",,"311,916,000","244,830,000","178,086,000","130,257,000","170,448,000","157,507,000","79,531,000"
		LongTermProvisions,"151,774,000","136,986,000","111,794,000","94,436,000","101,251,000","75,462,000","54,353,000","44,944,000","60,338,000","54,079,000",,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,329,512,000","5,765,989,000","6,351,405,000","6,577,697,000","7,115,644,000","5,995,837,000","4,713,821,000","3,537,771,000","1,254,301,000","925,991,000","523,524,000","376,400,000","165,000,000","140,000,000","143,000,000","290,522,000","285,144,000","244,705,000","177,995,000","130,150,000","170,281,000","157,302,000","79,317,000"
			LongTermDebt,"5,324,079,000","5,765,989,000","6,351,405,000","6,577,697,000","7,115,644,000","5,995,837,000","4,713,821,000","3,537,771,000","1,254,301,000","925,991,000","523,524,000","376,400,000","165,000,000","140,000,000","143,000,000","290,522,000","285,144,000","244,705,000","177,995,000","130,150,000","170,281,000","157,302,000","79,317,000"
			LongTermCapitalLeaseObligation,"5,433,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,787,125,000","1,574,436,000","1,259,558,000","1,890,305,000","2,090,228,000","2,141,447,000","1,736,812,000","1,262,576,000","850,282,000","582,841,000","489,241,000","445,752,000","271,424,000",,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"1,787,125,000","1,574,436,000","1,259,558,000","1,890,305,000","2,090,228,000","2,141,447,000","1,736,812,000","1,262,576,000","850,282,000","582,841,000","489,241,000","445,752,000","271,424,000",,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,"26,608,000",,,,,,
		DerivativeProductLiabilities,,,,"0","3,706,000","3,109,000","7,829,000","2,173,000","57,598,000","112,940,000",,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"15,119,000","11,166,000","15,449,000","14,949,000","17,051,000","9,358,000","2,093,000","2,981,000","3,640,000","5,557,000","52,173,000","41,425,000","39,511,000","39,831,000","33,215,000",,"164,000","125,000","91,000","107,000","167,000","205,000","214,000"
TotalEquityGrossMinorityInterest,"7,108,351,000","6,421,861,000","5,131,203,000","4,301,996,000","4,668,900,000","4,967,844,000","3,953,118,000","3,163,699,000","2,308,126,000","1,208,155,000","1,030,279,000","948,708,000","623,132,000","490,461,000","324,730,000","130,385,000","116,932,000","115,081,000","135,113,000","123,446,000","86,666,000","60,284,000","78,264,000"
	StockholdersEquity,"6,741,667,000","6,145,133,000","5,131,203,000","4,301,996,000","4,668,900,000","4,967,844,000","3,953,118,000","3,163,699,000","2,308,126,000","1,208,155,000","1,030,279,000","948,708,000","623,132,000","490,461,000","324,730,000","130,385,000","116,932,000","115,081,000","135,113,000","123,446,000","86,666,000","60,284,000","78,264,000"
		CapitalStock,"3,711,000","3,760,000","3,752,000","3,745,000","3,730,000","3,720,000","1,857,000","1,856,000","1,809,000","1,704,000","1,700,000","1,696,000","1,689,000","144,000","144,000",,"144,000","144,000","144,000","144,000","49,000","49,000","49,000"
			PreferredStock,"0","0","0","0",,"0","0","0","0","0","0",,,,,,"0","0","0","0",,,
			CommonStock,"3,711,000","3,760,000","3,752,000","3,745,000","3,730,000","3,720,000","1,857,000","1,856,000","1,809,000","1,704,000","1,700,000","1,696,000","1,689,000","144,000","144,000",,"144,000","144,000","144,000","144,000","49,000","49,000","49,000"
		RetainedEarnings,"5,463,224,000","4,706,135,000","3,717,818,000","2,923,221,000","3,322,900,000","3,676,568,000","2,699,227,000","1,935,008,000","1,195,623,000","766,551,000","598,296,000","526,958,000","206,008,000","463,255,000","297,461,000",,"92,190,000","89,850,000","109,882,000","98,215,000","61,435,000","57,514,000","75,494,000"
		AdditionalPaidInCapital,"1,274,732,000","1,434,823,000","1,409,326,000","1,375,290,000","1,345,624,000","1,287,941,000","1,252,034,000","1,226,835,000","1,110,694,000","439,900,000","430,283,000","420,054,000","415,435,000","27,087,000","27,087,000",,"25,087,000","25,087,000","25,087,000","25,087,000","25,182,000","2,721,000","2,731,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,"0","10,000"
		GainsLossesNotAffectingRetainedEarnings,"0","415,000","307,000","-260,000","-3,354,000","-385,000",,,,,,,,"-25,000","38,000",,"-489,000",,,,,,
	MinorityInterest,"366,684,000","276,728,000",,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"12,065,746,000","11,911,122,000","11,482,608,000","10,879,693,000","11,784,544,000","10,963,681,000","8,666,939,000","6,701,470,000","3,562,427,000","2,134,146,000","1,553,803,000","1,325,108,000","788,132,000","630,461,000","467,730,000","420,907,000","402,076,000","359,786,000","313,108,000","253,596,000","256,947,000","217,586,000","157,581,000"
CommonStockEquity,"6,741,667,000","6,145,133,000","5,131,203,000","4,301,996,000","4,668,900,000","4,967,844,000","3,953,118,000","3,163,699,000","2,308,126,000","1,208,155,000","1,030,279,000","948,708,000","623,132,000","490,461,000","324,730,000","130,385,000","116,932,000","115,081,000","135,113,000","123,446,000","86,666,000","60,284,000","78,264,000"
CapitalLeaseObligations,"9,128,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"6,741,667,000","6,145,133,000","5,131,203,000","4,301,996,000","4,668,900,000","4,967,844,000","3,953,118,000","3,163,699,000","2,308,126,000","1,208,155,000","1,030,279,000","948,708,000","623,132,000","490,461,000","324,730,000","130,385,000","116,932,000","115,081,000","135,113,000","123,446,000","86,666,000","60,284,000","78,264,000"
WorkingCapital,"-129,011,000","24,852,000","-78,517,000","-19,160,000","-100,689,000","-562,412,000","-325,890,000","-179,082,000","-175,428,000","-119,896,000","16,318,000","-125,899,000","-60,542,000","-83,656,000","-10,442,000",,"-15,299,000","-13,796,000","-8,996,000","-6,955,000","10,803,000","-347,000","-156,000"
InvestedCapital,"12,068,181,000","11,913,482,000","11,484,894,000","10,881,912,000","11,786,688,000","10,965,759,000","8,668,950,000","6,703,420,000","3,562,427,000","2,134,146,000","1,553,803,000","1,325,108,000","788,132,000","630,461,000","467,730,000","420,907,000","407,852,000","362,186,000","318,508,000","263,796,000","257,303,000","217,923,000","157,896,000"
TangibleBookValue,"6,741,667,000","6,145,133,000","5,131,203,000","4,301,996,000","4,668,900,000","4,967,844,000","3,953,118,000","3,163,699,000","2,308,126,000","1,208,155,000","1,030,279,000","948,708,000","623,132,000","490,461,000","324,730,000","130,385,000","116,932,000","115,081,000","135,113,000","123,446,000","86,666,000","60,284,000","78,264,000"
TotalDebt,"5,335,642,000","5,768,349,000","6,353,691,000","6,579,916,000","7,117,788,000","5,997,915,000","4,715,832,000","3,539,721,000","1,254,301,000","925,991,000","523,524,000","376,400,000","165,000,000","140,000,000","143,000,000","290,522,000","290,920,000","247,105,000","183,395,000","140,350,000","170,637,000","157,639,000","79,632,000"
NetDebt,"5,287,114,000","5,485,600,000","6,309,789,000","6,563,273,000","7,106,325,000","5,973,534,000","4,687,350,000","3,503,992,000","1,200,757,000","918,075,000","509,302,000","371,171,000","156,239,000","132,982,000","136,986,000","290,522,000","288,643,000","244,585,000","176,170,000","133,199,000","160,216,000","141,822,000","78,331,000"
ShareIssued,"371,074,036","376,021,575","375,219,769","374,492,357","372,959,080","372,005,502","371,317,318","371,209,362","361,743,376","340,817,304","339,936,942","339,273,218","337,728,030","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272"
OrdinarySharesNumber,"371,074,036","376,021,575","375,219,769","374,492,357","372,959,080","372,005,502","371,317,318","371,209,362","361,743,376","340,817,304","339,936,942","339,273,218","337,728,030","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272"
