name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"49,355,523,738","74,292,046,009","68,972,782,679","64,080,813,732","55,837,044,223","46,475,737,792","60,087,457,762","83,013,677,992","96,642,286,665","78,040,081,134","105,837,216,755","70,501,904,006","42,542,945,984","72,544,995,618","41,001,809,325","27,904,862,801","22,251,471,355","16,395,474,617","10,698,950,746","7,926,669,842"
EnterpriseValue,"48,256,656,620","74,292,046,009","68,972,782,679","64,080,813,732","55,837,044,223","46,475,737,792","60,087,457,762","83,013,677,992","96,642,286,665","78,040,081,134","105,837,216,755","70,501,904,006","42,542,945,984","72,544,995,618","41,001,809,325","27,904,862,801","22,251,471,355","16,395,474,617","10,698,950,746","7,926,669,842"
PeRatio,"5.634","9.04","13.799","17.368",,"7.286","6.775","7.684","9.67","7.322","13.066","16.082","6.565","16.985","10.157","9.942","11.5","11.8","9.626","7.987"
ForwardPeRatio,"102.041","9.066",,"18.382","10.73","11.351","909.091","16.34","1.332","7.639","12.422",,,,,,,,,
PegRatio,"63.899","2.747",,"0.356","0.859",,"288.353",,"0.003","1.944","1.98",,,,,,,,,
PsRatio,"1.45","2.222","2.308","2.401","2.541","1.307","1.3","1.891","2.474","2.673","3.871","4.517","2.311","5.852","3.538","3.459","3.371","3.324","3.37","3.053"
PbRatio,"0.769","1.208","1.182","1.088","1.036","0.79","1.023","1.54","1.979","2.012","3.273","2.726","1.812","3.94","3.226","3.463","3.248","2.904","2.183","1.97"
EnterprisesValueRevenueRatio,"0.203","0.313","0.298","0.338","0.375","0.267","0.214","0.287","0.389","0.324","0.578","0.67","0.338","0.798","0.461","0.402","0.403","0.4","0.406","0.381"
EnterprisesValueEBITDARatio,"0.33","0.507","0.538","0.638","0.825","0.493","0.42","0.598","0.783","0.625","1.042","1.23","0.621","1.471","0.75","0.66","0.799","0.806","0.637","0.587"
