name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000
NetIncomeCommonStockholders,"2,714,000,000","288,000,000","1,410,000,000","-315,000,000","1,331,000,000","707,000,000","304,000,000","448,000,000","96,000,000","792,000,000","-579,000,000","392,000,000","680,000,000","259,000,000","-4,441,000,000","-469,000,000","-1,077,000,000","-968,000,000","-2,740,000,000","952,000,000","293,000,000","-446,000,000","-5,791,000,000","896,000,000","230,000,000","1,195,000,000","-8,813,000,000","-828,000,000","142,000,000","393,000,000","-2,618,000,000","-1,384,000,000","-466,000,000","-1,545,000,000","-1,798,000,000","1,226,000,000","-897,000,000","-528,000,000","-112,000,000","-1,146,000,000","257,000,000","-248,000,000","-1,800,000,000","-140,000,000",,"-24,206,000,000","871,000,000","-1,027,000,000","225,000,000",,,,,,,,
	NetIncome,"3,125,000,000","393,000,000","1,509,000,000","-210,000,000","1,433,000,000","807,000,000","468,000,000","541,000,000","224,000,000","877,000,000","-429,000,000","614,000,000","820,000,000","375,000,000","-4,280,000,000","-334,000,000","-963,000,000","319,000,000","-2,619,000,000","1,032,000,000","386,000,000","-372,000,000","-5,676,000,000","993,000,000","642,000,000","1,270,000,000","-8,588,000,000","-726,000,000","243,000,000","474,000,000","-2,503,000,000","-1,286,000,000","-390,000,000","-1,545,000,000","-1,798,000,000","1,226,000,000","-897,000,000","-528,000,000","-112,000,000","-1,146,000,000","276,000,000","-143,000,000","-1,555,000,000","292,000,000",,"-24,650,000,000","1,090,000,000","-884,000,000","307,000,000",,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"3,334,000,000","331,000,000","1,509,000,000","-209,000,000","1,703,000,000","797,000,000","454,000,000","563,000,000","201,000,000","884,000,000","-415,000,000","606,000,000","838,000,000","386,000,000","-4,307,000,000","-327,000,000","-955,000,000","341,000,000","-2,599,000,000","1,094,000,000","814,000,000","-456,000,000","-5,605,000,000","940,000,000","665,000,000","1,289,000,000","-8,591,000,000","-720,000,000","229,000,000","605,000,000","-2,611,000,000","-1,283,000,000","-395,000,000","-1,559,000,000","-1,780,000,000","1,219,000,000","-879,000,000","-529,000,000","50,000,000","-1,247,000,000","-670,000,000","201,000,000","-1,591,000,000","440,000,000",,"-39,187,000,000","4,939,000,000","-511,000,000","386,000,000",,,,,,,,
			NetIncomeContinuousOperations,"3,334,000,000","331,000,000","1,509,000,000","-209,000,000","1,703,000,000","797,000,000","454,000,000","563,000,000","201,000,000","884,000,000","-415,000,000","606,000,000","838,000,000","386,000,000","-4,307,000,000","-327,000,000","-955,000,000","341,000,000","-2,689,000,000","1,000,000","140,000,000","-140,000,000","-1,723,000,000","937,000,000","639,000,000","1,280,000,000","-8,606,000,000","-715,000,000","220,000,000","476,000,000","-2,266,000,000","-1,288,000,000","-391,000,000","-1,652,000,000","-1,790,000,000","1,213,000,000","-900,000,000","-539,000,000","-5,000,000","-1,265,000,000","349,000,000","-112,000,000","-1,572,000,000","360,000,000",,"-39,398,000,000","1,413,000,000","-656,000,000","297,000,000",,,,,,,,
			NetIncomeDiscontinuousOperations,,,,,,,,,,,"0",,,,"0","0","0","0","90,000,000","1,093,000,000","674,000,000","-316,000,000","-3,882,000,000","3,000,000","26,000,000","9,000,000","15,000,000","-5,000,000","9,000,000","129,000,000","-345,000,000","5,000,000","-4,000,000","93,000,000","10,000,000","6,000,000","21,000,000","10,000,000","55,000,000","18,000,000","-1,019,000,000","313,000,000","-19,000,000","80,000,000",,"211,000,000","3,526,000,000","145,000,000","89,000,000",,,,,,,,
		MinorityInterests,"-209,000,000","62,000,000","0","-1,000,000","-270,000,000","10,000,000","14,000,000","-22,000,000","23,000,000","-7,000,000","-14,000,000","8,000,000","-18,000,000","-11,000,000","27,000,000","-7,000,000","-8,000,000","-22,000,000","-20,000,000","-62,000,000","-428,000,000","84,000,000","-71,000,000","53,000,000","-23,000,000","-19,000,000","3,000,000","-6,000,000","14,000,000","-131,000,000","108,000,000","-3,000,000","5,000,000","14,000,000","-18,000,000","7,000,000","-18,000,000","1,000,000","-38,000,000","101,000,000","946,000,000","-344,000,000","36,000,000","-148,000,000",,"15,133,000,000","-3,849,000,000","-373,000,000","-79,000,000",,,,,,,,
	PreferredStockDividends,"37,000,000","8,000,000","9,000,000","10,000,000","10,000,000",,,"20,000,000","128,000,000","85,000,000","79,000,000","222,000,000","45,000,000","40,000,000","161,000,000","135,000,000","19,000,000","94,000,000","74,000,000","80,000,000","73,000,000","74,000,000","115,000,000","97,000,000","75,000,000","75,000,000","65,000,000","102,000,000","81,000,000","81,000,000","115,000,000","98,000,000","76,000,000",,,,,,"-19,000,000",,,"105,000,000",,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"374,000,000","97,000,000","90,000,000","95,000,000","92,000,000","100,000,000","164,000,000","73,000,000",,,"71,000,000","152,000,000","95,000,000","76,000,000","93,000,000","56,000,000","95,000,000","1,193,000,000","47,000,000","17,000,000","20,000,000",,"16,000,000",,"337,000,000",,"19,000,000",,"20,000,000",,"-225,000,000",,,,,,,,,,"19,000,000",,"245,000,000","432,000,000",,,"219,000,000","143,000,000","82,000,000",,,,,,,,
DilutedNIAvailtoComStockholders,"2,714,000,000","288,000,000","1,410,000,000","-315,000,000","1,331,000,000","707,000,000","304,000,000","448,000,000","96,000,000","792,000,000","-579,000,000","392,000,000","680,000,000","259,000,000","-4,441,000,000","-469,000,000","-1,077,000,000","-968,000,000","-2,740,000,000","952,000,000","293,000,000","-446,000,000","-5,791,000,000","896,000,000","230,000,000","1,195,000,000","-8,813,000,000","-828,000,000","142,000,000","393,000,000","-2,618,000,000","-1,384,000,000","-466,000,000","-1,545,000,000","-1,798,000,000","1,226,000,000","-897,000,000","-528,000,000","-112,000,000","-1,146,000,000","257,000,000","-248,000,000","-1,800,000,000","-140,000,000",,"-24,206,000,000","871,000,000","-1,027,000,000","225,000,000",,,,,,,,
BasicEPS,,"0.048","0.234","-0.052","0.22","0.118","0.046","0.074",,"0.132","-0.098","0.066",,"0.044","-0.754","-0.078",,"-0.166","-0.472","0.164","0.05","-0.078","-1.014","0.158","0.074","0.212","-1.546","-0.148","0.024","0.07","-0.468","-0.25","-0.084","-0.284","-0.607","0.22","-0.16","-0.1",,"-0.22","0.089","-0.04","-0.64","-0.05","-0.46",,"1.053",,"0.385","0","0","0","0","0","0","0","0"
DilutedEPS,,"0.048","0.232","-0.052","0.22","0.116","0.046","0.074",,"0.132","-0.098","0.066",,"0.044","-0.754","-0.078",,"-0.166","-0.472","0.164","0.05","-0.078","-1.014","0.158","0.074","0.212","-1.546","-0.148","0.024","0.07","-0.468","-0.25","-0.084","-0.284","-0.607","0.22","-0.16","-0.1",,"-0.22","0.089","-0.04","-0.64","-0.05","-0.46",,"1.053",,"0.385","0","0","0","0","0","0","0","0"
BasicAverageShares,,"6,037,000,000","6,039,000,000","6,037,500,000","6,034,500,000","6,023,500,000","5,958,333,334","6,017,000,000",,"5,978,000,000","5,972,000,000","5,834,000,000",,"5,896,500,000","5,889,920,424","5,862,000,000",,"5,803,000,000","5,777,000,000","5,773,000,000","5,755,500,000","5,725,500,000","5,711,000,000","5,692,000,000","3,104,000,000","5,640,500,000","5,628,000,000","5,611,500,000","5,586,500,000","5,565,500,000","5,551,500,000","5,537,500,000","5,477,000,000","5,435,000,000","2,961,420,610","5,427,050,000","5,398,650,000","5,427,600,000",,"2,898,479,515","5,361,900,000","5,361,900,000","2,812,500,000","1,969,850,000","1,969,850,000",,"806,400,000",,"583,667,130",,,,,,,,
DilutedAverageShares,,"6,050,000,000","6,057,000,000","6,053,000,000","6,052,000,000","6,043,500,000","6,217,391,304","6,031,000,000",,"5,978,000,000","6,001,500,000","5,854,500,000",,"5,936,000,000","5,889,920,424","5,862,000,000",,"5,803,000,000","5,777,000,000","5,773,000,000","5,779,500,000","5,725,500,000","5,754,500,000","5,692,000,000","3,104,000,000","5,695,500,000","5,628,000,000","5,611,500,000","5,643,500,000","5,622,500,000","5,551,500,000","5,537,500,000","5,477,000,000","5,435,000,000","2,961,420,610","5,471,600,000","5,398,650,000","5,427,600,000",,"2,898,479,515","5,361,900,000","5,361,900,000","2,812,500,000","1,969,850,000","1,969,850,000",,"806,400,000",,"583,667,130",,,,,,,,
RentExpenseSupplemental,,,,,,,,,,,,"363,000,000",,,"382,000,000","354,000,000",,"324,000,000","447,000,000","635,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"3,125,000,000","393,000,000","1,509,000,000","-210,000,000","1,433,000,000","807,000,000","468,000,000","541,000,000","224,000,000","877,000,000","-429,000,000","614,000,000","820,000,000","375,000,000","-4,280,000,000","-334,000,000","-963,000,000","319,000,000","-2,619,000,000","1,032,000,000","386,000,000","-372,000,000","-5,676,000,000","993,000,000","642,000,000","1,270,000,000","-8,588,000,000","-726,000,000","243,000,000","474,000,000","-2,503,000,000","-1,286,000,000","-390,000,000","-1,545,000,000","-1,798,000,000","1,226,000,000","-897,000,000","-528,000,000","-112,000,000","-1,146,000,000","276,000,000","-143,000,000","-1,555,000,000","292,000,000",,"-24,650,000,000","1,090,000,000","-884,000,000","307,000,000",,,,,,,,
NormalizedIncome,"1,128,881,219.904","393,000,000","1,543,162,354.463","-227,010,000","1,457,300,000","807,000,000","472,762,237.762","541,000,000","229,670,000","918,490,519.373","-416,898,799.314","616,783,008.037","690,035,541.195","373,380,000","-4,224,800,000","-334,000,000","-997,400,000","335,199,524.941","-1,209,573,559.322","-7,400,000","764,400,000","-16,800,000","-1,298,970,000","972,292,913.386","709,937,623.762","1,391,331,303.289","-7,405,460,202.605","-722,540,000","25,330,000","375,030,000","-1,923,040,000","-397,240,000","628,600,000","-2,071,200,000","-1,278,842,105.263","2,271,993,013.972","1,380,440,000","902,780,000","1,177,375,000","419,682,692.308","3,085,640,000","1,470,000,000","991,955,739.972","3,793,280,000",,"10,260,234,201.978","-1,537,928,571.429","-458,723,818.35","772,860,465.116",,,,,,,,
InterestIncome,"11,311,000,000","2,683,000,000","2,901,000,000","2,921,000,000","2,806,000,000","2,747,000,000","2,825,000,000","2,780,000,000","2,742,000,000","2,702,000,000","2,754,000,000","2,818,000,000","2,730,000,000","2,732,000,000","2,770,000,000","2,776,000,000","2,827,000,000","2,829,000,000","2,855,000,000","2,963,000,000","3,031,000,000","3,076,000,000","3,238,000,000","3,839,000,000","3,821,000,000","3,800,000,000","3,973,000,000","4,207,000,000","4,281,000,000","4,279,000,000","4,439,000,000","4,529,000,000","4,774,000,000","4,934,000,000","3,076,000,000","5,371,000,000","5,404,000,000","5,401,000,000","5,612,000,000","5,584,000,000","5,888,000,000","5,692,000,000","7,594,000,000","7,191,000,000",,"13,357,000,000","12,085,000,000","20,100,000,000","3,980,000,000",,,,,,,,
InterestExpense,"3,355,000,000","741,000,000","864,000,000","915,000,000","835,000,000","714,000,000","649,000,000","626,000,000","562,000,000","556,000,000","543,000,000","514,000,000","492,000,000","498,000,000","562,000,000","609,000,000","650,000,000","673,000,000","693,000,000","776,000,000","816,000,000","873,000,000","856,000,000","976,000,000","1,023,000,000","1,105,000,000","1,209,000,000","1,427,000,000","1,514,000,000","1,609,000,000","1,666,000,000","1,658,000,000","1,803,000,000","2,019,000,000",,"2,294,000,000","2,177,000,000","2,100,000,000","2,032,000,000","2,173,000,000","2,212,000,000","2,150,000,000","3,731,000,000","3,906,000,000",,"8,054,000,000","7,295,000,000",,,,,,,,,,
NetInterestIncome,"7,956,000,000","1,942,000,000","2,037,000,000","2,006,000,000","1,971,000,000","2,033,000,000","2,176,000,000","2,154,000,000","2,180,000,000","2,146,000,000","2,211,000,000","2,304,000,000","2,238,000,000","2,234,000,000","2,208,000,000","2,167,000,000","2,177,000,000","2,156,000,000","2,162,000,000","2,187,000,000","2,215,000,000","2,203,000,000","2,382,000,000","2,863,000,000","2,798,000,000","2,695,000,000","2,764,000,000","2,780,000,000","2,767,000,000","2,670,000,000","2,773,000,000","2,871,000,000","2,971,000,000","2,915,000,000","3,076,000,000","3,077,000,000","3,227,000,000","3,301,000,000","3,580,000,000","3,411,000,000","3,676,000,000","3,542,000,000","3,863,000,000","3,285,000,000",,"5,303,000,000","4,790,000,000","4,602,000,000","3,980,000,000",,,,,,,,
ReconciledDepreciation,"1,125,000,000","193,000,000","323,000,000","232,000,000","377,000,000","244,000,000","187,000,000","206,000,000","175,000,000","163,000,000","178,000,000","119,000,000","169,000,000","342,000,000","249,000,000","175,000,000","176,000,000","178,000,000","186,000,000","282,000,000","200,000,000","512,000,000","203,000,000","306,000,000","282,000,000","272,000,000","336,000,000","338,000,000","349,000,000","387,000,000","498,000,000","430,000,000","434,000,000","457,000,000","503,000,000","485,000,000","453,000,000","424,000,000","546,000,000","603,000,000","519,000,000","482,000,000","687,000,000","472,000,000",,"986,000,000","758,000,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"3,125,000,000","393,000,000","1,509,000,000","-210,000,000","1,433,000,000","807,000,000","468,000,000","541,000,000","224,000,000","877,000,000","-429,000,000","614,000,000","820,000,000","375,000,000","-4,280,000,000","-334,000,000","-963,000,000","319,000,000","-2,709,000,000","-61,000,000","-288,000,000","-56,000,000","-1,794,000,000","990,000,000","616,000,000","1,261,000,000","-8,603,000,000","-721,000,000","234,000,000","345,000,000","-2,158,000,000","-1,291,000,000","-386,000,000","-1,638,000,000","-1,808,000,000","1,220,000,000","-918,000,000","-538,000,000","-167,000,000","-1,164,000,000","1,295,000,000","-456,000,000","-1,536,000,000","212,000,000",,"-24,861,000,000","-2,436,000,000","-1,029,000,000","218,000,000",,,,,,,,
TotalUnusualItemsExcludingGoodwill,"2,238,000,000","0","-35,000,000","21,000,000","-30,000,000","0","-6,000,000","0","-7,000,000","-24,000,000","-17,000,000","-4,000,000","192,000,000","2,000,000","-69,000,000","0","43,000,000","-20,000,000","-922,000,000","-67,000,000","-558,000,000","-49,000,000","-239,000,000","24,000,000","57,000,000","-62,000,000","-1,250,000,000","2,000,000","271,000,000","-39,000,000","-146,000,000","-1,176,000,000","-1,335,000,000","570,000,000","-572,000,000","-1,738,000,000","-3,106,000,000","-1,947,000,000","-2,151,000,000","-1,953,000,000","-2,487,000,000","-2,675,000,000","-3,488,000,000","-4,974,000,000",,"-37,595,000,000","-1,397,000,000","-938,000,000","-723,000,000",,,,,,,,
TotalUnusualItems,"2,238,000,000","0","-35,000,000","21,000,000","-30,000,000","0","-6,000,000","0","-7,000,000","-24,000,000","-17,000,000","-4,000,000","192,000,000","2,000,000","-69,000,000","0","43,000,000","-20,000,000","-922,000,000","-67,000,000","-558,000,000","-49,000,000","-239,000,000","24,000,000","57,000,000","-62,000,000","-1,250,000,000","2,000,000","271,000,000","-39,000,000","-146,000,000","-1,176,000,000","-1,335,000,000","570,000,000","-572,000,000","-1,738,000,000","-3,106,000,000","-1,947,000,000","-2,151,000,000","-1,953,000,000","-2,487,000,000","-2,675,000,000","-3,488,000,000","-4,974,000,000",,"-37,595,000,000","-1,397,000,000","-938,000,000","-723,000,000",,,,,,,,
TaxRateForCalcs,"0.108","0.362","0.024","0.19","0.19","0.213","0.206","0.19","0.19","0.271","0.288","0.304","0.323","0.19","0.2","0.2","0.2","0.19","0.088","0.2","0.2","0.2","0.23","0.262","0.367","0.22","0.042","0.23","0.23","0.23","0.24","0.24","0.24","0.24","0.094","0.395","0.26","0.26","0.375","0.189","0.28","0.28","0.275","0.28",,"0.066","0.357","0.392","0.233",,,,,,,,
TaxEffectOfUnusualItems,"241,881,219.904","0","-837,645.537","3,990,000","-5,700,000","0","-1,237,762.238","0","-1,330,000","-6,509,480.627","-4,898,799.314","-1,216,991.963","62,035,541.195","380,000","-13,800,000","0","8,600,000","-3,800,475.059","-81,573,559.322","-13,400,000","-111,600,000","-9,800,000","-54,970,000","6,292,913.386","20,937,623.762","-13,668,696.711","-52,460,202.605","460,000","62,330,000","-8,970,000","-35,040,000","-282,240,000","-320,400,000","136,800,000","-53,842,105.263","-686,006,986.028","-807,560,000","-506,220,000","-806,625,000","-369,317,307.692","-696,360,000","-749,000,000","-960,044,260.028","-1,392,720,000",,"-2,473,765,798.022","-498,928,571.429","-367,723,818.35","-168,139,534.884",,,,,,,,
