name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"17,751,900,000","15,620,300,000","12,695,200,000","12,485,200,000","12,585,100,000","12,747,200,000","12,905,000,000","13,493,900,000","12,876,600,000","13,070,800,000","12,263,100,000","12,125,200,000","12,458,100,000","11,864,100,000","11,945,200,000","12,272,300,000","12,234,500,000","11,793,700,000","11,375,300,000","10,238,222,000","8,727,300,000","6,942,800,000","5,702,500,000","4,765,100,000","4,259,800,000","3,793,400,000","2,869,800,000","2,623,300,000","2,784,300,000","2,584,100,000","1,740,700,000","1,600,000,000","1,346,900,000","1,078,800,000","801,700,000"
	CurrentAssets,"8,770,700,000","8,182,900,000","7,464,100,000","7,438,000,000","7,693,100,000","7,810,200,000","8,084,000,000","8,738,300,000","8,286,800,000","8,453,500,000","7,637,700,000","7,487,600,000","7,685,800,000","7,208,800,000","7,497,400,000","7,636,700,000","7,349,700,000","6,322,300,000","6,351,500,000","6,026,053,000","5,767,800,000","4,776,900,000","4,025,700,000","3,353,500,000","2,974,400,000","2,675,300,000","2,003,200,000","1,914,800,000","2,031,600,000","1,914,800,000","1,372,800,000","1,296,800,000","1,129,900,000","886,700,000","660,100,000"
		CashCashEquivalentsAndShortTermInvestments,"1,192,200,000","673,400,000","790,900,000","1,100,600,000","1,509,700,000","1,667,200,000","1,642,100,000","2,590,800,000","2,315,600,000","2,689,400,000","2,506,100,000","2,274,900,000","2,037,400,000","1,957,100,000","2,191,500,000","1,970,400,000","2,005,700,000","933,000,000","935,200,000","748,089,000","1,018,200,000","808,800,000","715,200,000","468,500,000","418,400,000","413,700,000","292,300,000","255,800,000","239,700,000","179,400,000","89,100,000","180,000,000","180,800,000","146,800,000","112,600,000"
			CashAndCashEquivalents,"1,192,200,000","673,400,000","790,900,000","1,097,600,000","1,502,900,000","1,660,600,000","1,636,800,000","2,574,800,000","2,302,700,000","2,675,700,000","2,495,200,000","2,107,200,000","2,014,900,000","1,955,700,000","2,075,900,000","1,550,400,000","2,005,700,000","933,000,000","935,200,000","708,312,000","981,400,000","808,800,000","715,200,000","468,500,000","418,400,000","413,700,000","292,300,000","255,800,000","239,700,000","179,400,000","89,100,000","180,000,000","180,800,000","146,800,000","112,600,000"
			OtherShortTermInvestments,,,,"3,000,000","6,800,000","6,600,000","5,300,000","16,000,000","12,900,000","13,700,000","10,900,000","167,700,000","22,500,000","1,400,000","115,600,000","420,000,000",,,,"39,777,000","36,800,000",,,,,,,,,,,,,,
		Receivables,"7,143,300,000","7,027,200,000","6,332,400,000","5,907,800,000","5,955,400,000","5,800,800,000","6,101,800,000","5,815,400,000","4,425,400,000","5,534,700,000","4,856,600,000","4,846,000,000","5,343,300,000","4,956,300,000","4,015,700,000","4,907,500,000","4,593,900,000","4,517,600,000","4,673,200,000","4,687,552,000","4,618,700,000","3,799,200,000","2,987,700,000","2,646,300,000","2,320,200,000","2,072,800,000","1,525,700,000","1,495,100,000","1,584,300,000","1,550,100,000","1,149,000,000","1,023,700,000","869,600,000","665,600,000","536,700,000"
			AccountsReceivable,"7,143,300,000","7,027,200,000","4,585,000,000","4,389,700,000","4,361,000,000","4,376,600,000","4,565,400,000","4,496,600,000","4,425,400,000","5,534,700,000","4,856,600,000","4,846,000,000","5,343,300,000","4,956,300,000","4,015,700,000","4,907,500,000","4,593,900,000","4,517,600,000","4,673,200,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"7,183,500,000","7,069,700,000","4,627,700,000",,,,,,"4,480,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-40,200,000","-42,500,000","-42,700,000",,,,,,"-55,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"1,747,400,000","1,518,100,000","1,594,400,000","1,424,200,000","1,536,400,000","1,318,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
