name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
			LongTermDebt,"11,168,904,000","15,088,005,000","12,751,052,000","12,979,220,000","12,368,311,000","12,913,882,000","13,447,230,000","13,589,283,000","13,470,167,000","12,047,698,000","12,976,037,000","12,416,552,000","11,175,229,000","12,994,869,000","12,355,433,000","5,458,848,000","5,521,890,000","5,213,778,000","5,295,313,000","5,355,412,000","1,323,900,000","537,600,000","51,700,000","78,300,000","561,500,000","485,600,000","495,500,000","473,200,000","400,000","83,200,000","200,000","24,400,000"
			LongTermCapitalLeaseObligation,"4,277,970,000",,,,,,,,"167,027,000","199,248,000","256,837,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,106,506,000","1,342,538,000","1,304,835,000","2,551,228,000","2,680,576,000","2,621,860,000","2,430,414,000","2,473,889,000","2,502,096,000","2,469,333,000","3,031,303,000","3,441,198,000","3,416,660,000","3,441,157,000","3,378,371,000","1,802,008,000","1,765,426,000","1,769,431,000","1,746,272,000","1,730,158,000","108,700,000","77,200,000","58,800,000","38,500,000","8,100,000","5,900,000","6,500,000","6,500,000","6,500,000",,"2,600,000",
			NonCurrentDeferredTaxesLiabilities,"2,106,506,000","1,342,538,000","1,304,835,000","2,551,228,000","2,680,576,000","2,621,860,000","2,430,414,000","2,473,889,000","2,502,096,000","2,469,333,000","3,031,303,000","3,441,198,000","3,416,660,000","3,441,157,000","3,378,371,000","1,802,008,000","1,765,426,000","1,769,431,000","1,746,272,000","1,730,158,000","108,700,000","77,200,000","58,800,000","38,500,000","8,100,000","5,900,000","6,500,000","6,500,000","6,500,000",,"2,600,000",
		PreferredSecuritiesOutsideStockEquity,"105,046,000","102,250,000","79,778,000","54,139,000","6,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"363,588,000","259,240,000","284,416,000","325,981,000","157,663,000","130,570,000","141,590,000","179,879,000","167,027,000","199,248,000",,"440,029,000","350,407,000","212,563,000","195,976,000","154,492,000","123,547,000","107,564,000","57,248,000","33,381,000","4,200,000","5,200,000","4,800,000","6,700,000","8,700,000","8,500,000","10,700,000","100,000","400,000","9,900,000","1,400,000","1,700,000"
TotalEquityGrossMinorityInterest,"12,662,919,000","10,469,791,000","11,646,715,000","9,969,312,000","7,764,427,000","7,628,274,000","7,875,623,000","8,116,016,000","9,882,222,000","2,998,545,000","3,870,432,000","3,974,361,000","6,060,703,000","3,849,549,000","3,235,072,000","2,771,704,000","2,533,788,000","2,664,144,000","2,510,700,000","2,382,445,000","1,033,800,000","964,400,000","1,101,600,000","973,400,000","584,500,000","529,400,000","481,800,000","526,800,000","446,900,000","258,400,000","265,100,000","204,600,000"
	StockholdersEquity,"7,727,265,000","6,512,283,000","7,612,652,000","6,220,180,000","5,119,927,000","4,090,917,000","4,231,179,000","4,365,548,000","6,086,578,000","2,998,545,000","3,870,432,000","3,974,361,000","6,060,703,000","3,849,549,000","3,235,072,000","2,771,704,000","2,533,788,000","2,664,144,000","2,510,700,000","2,382,445,000","1,033,800,000","964,400,000","1,101,600,000","973,400,000","584,500,000","529,400,000","481,800,000","526,800,000","446,900,000","258,400,000","265,100,000","204,600,000"
		CapitalStock,"5,031,000","5,275,000","5,663,000","5,741,000","5,648,000","4,913,000","4,904,000","4,892,000","4,888,000","4,885,000","4,412,000","3,693,000","3,684,000","3,629,000","3,573,000","1,736,000","1,683,000","1,664,000","1,637,000","1,632,000","1,400,000",,,,,,,,,,,
			CommonStock,"5,031,000","5,275,000","5,663,000","5,741,000","5,648,000","4,913,000","4,904,000","4,892,000","4,888,000","4,885,000","4,412,000","3,693,000","3,684,000","3,629,000","3,573,000","1,736,000","1,683,000","1,664,000","1,637,000","1,632,000","1,400,000",,,,,,,,,,,
		AdditionalPaidInCapital,"3,531,099,000","4,092,085,000","5,357,709,000","5,653,575,000","5,655,886,000","4,180,922,000","4,156,680,000","4,132,655,000","4,094,323,000","4,060,826,000","3,497,425,000","4,018,410,000","3,951,162,000","2,806,636,000","2,586,587,000","2,346,329,000","2,171,625,000","2,125,626,000","2,049,841,000","2,041,820,000","1,261,600,000",,,,,,,,,,,
		RetainedEarnings,"4,201,337,000","2,423,479,000","2,252,890,000","545,811,000","-555,629,000","-107,909,000","57,092,000","213,698,000","1,981,389,000","-1,066,865,000","370,532,000","3,365,122,000","4,220,408,000","2,635,989,000","1,987,725,000","1,546,235,000","1,133,903,000","890,206,000","597,771,000","427,956,000","267,200,000","193,200,000","124,200,000","13,200,000","-30,500,000","-77,100,000","-151,600,000","-34,000,000","-14,000,000","-1,700,000","21,800,000","-5,600,000"
		TreasuryStock,,,,,,,,,"0","0","0","3,355,963,000","2,115,107,000","1,597,120,000","1,338,394,000","1,110,551,000","760,594,000","317,432,000","129,399,000","83,683,000","505,800,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-10,202,000","-8,556,000","-3,610,000","15,053,000","14,022,000","12,991,000","12,503,000","14,303,000","5,978,000","-301,000","-1,937,000","-56,901,000","556,000","415,000","-4,419,000","-12,045,000","-12,829,000","-35,920,000","-9,150,000","-5,280,000","9,500,000",,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"-2,634,000","861,000","278,000",,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-54,267,000","-305,000","137,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-100,000","771,200,000","977,400,000","960,200,000","615,000,000","606,500,000","633,400,000","560,800,000","460,900,000","260,100,000","243,300,000","210,200,000"
	MinorityInterest,"4,935,654,000","3,957,508,000","4,034,063,000","3,749,132,000","2,644,500,000","3,537,357,000","3,644,444,000","3,750,468,000","3,795,644,000",,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"18,896,169,000","21,600,288,000","20,363,704,000","19,199,400,000","17,488,238,000","17,004,799,000","17,678,409,000","17,954,831,000","19,556,745,000","15,046,243,000","16,846,469,000","16,390,913,000","17,235,932,000","16,844,418,000","15,590,505,000","8,230,552,000","8,055,678,000","7,877,922,000","7,806,013,000","7,737,857,000","2,357,700,000","1,502,000,000","1,153,300,000","1,051,700,000","1,146,000,000","1,015,000,000","977,300,000","1,000,000,000","447,300,000","341,600,000","265,300,000","229,000,000"
CommonStockEquity,"7,727,265,000","6,512,283,000","7,612,652,000","6,220,180,000","5,119,927,000","4,090,917,000","4,231,179,000","4,365,548,000","6,086,578,000","2,998,545,000","3,870,432,000","3,974,361,000","6,060,703,000","3,849,549,000","3,235,072,000","2,771,704,000","2,533,788,000","2,664,144,000","2,510,700,000","2,382,445,000","1,033,800,000","964,400,000","1,101,600,000","973,400,000","584,500,000","529,400,000","481,800,000","526,800,000","446,900,000","258,400,000","265,100,000","204,600,000"
CapitalLeaseObligations,"4,373,418,000",,,,,,,,"167,027,000","199,248,000","256,837,000",,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,816,197,000","746,428,000","1,928,161,000","315,355,000","-475,621,000","-3,171,049,000","-3,178,124,000","-3,275,132,000","-1,858,148,000","2,569,388,000","3,439,826,000","-754,857,000","4,438,011,000","2,181,602,000","1,543,032,000","2,538,369,000","2,266,120,000","2,408,036,000","2,407,641,000","2,328,164,000","997,200,000","926,800,000","1,063,000,000","933,800,000","543,800,000","528,300,000","480,600,000","525,600,000","445,700,000","256,800,000","263,500,000","202,600,000"
WorkingCapital,"816,270,000","-422,104,000","-717,755,000","-63,834,000","170,798,000","-380,765,000","504,111,000","581,421,000","1,067,956,000","209,424,000","669,900,000","-1,469,546,000","-549,301,000","-133,349,000","-515,985,000","-107,775,000","-7,438,000","-144,658,000","-225,983,000","-437,561,000","-20,200,000","18,700,000","-10,700,000","35,900,000","93,300,000","92,100,000","100,600,000","525,100,000","204,300,000","16,200,000","106,900,000","3,200,000"
InvestedCapital,"18,896,169,000","21,643,699,000","20,521,746,000","19,207,775,000","17,816,680,000","18,250,119,000","17,678,409,000","17,954,831,000","19,556,745,000","15,046,243,000","17,926,293,000","17,438,527,000","17,235,932,000","16,844,418,000","15,590,519,000","8,230,566,000","8,064,686,000","7,884,878,000","7,974,092,000","8,263,264,000","2,370,700,000","1,517,200,000","1,170,000,000","1,067,400,000","1,148,200,000","1,017,100,000","980,700,000","1,032,600,000","447,600,000","342,100,000","265,600,000","248,700,000"
TangibleBookValue,"1,816,197,000","746,428,000","1,928,161,000","315,355,000","-475,621,000","-3,171,049,000","-3,178,124,000","-3,275,132,000","-1,858,148,000","2,569,388,000","3,439,826,000","-754,857,000","4,438,011,000","2,181,602,000","1,543,032,000","2,538,369,000","2,266,120,000","2,408,036,000","2,407,641,000","2,328,164,000","997,200,000","926,800,000","1,063,000,000","933,800,000","543,800,000","528,300,000","480,600,000","525,600,000","445,700,000","256,800,000","263,500,000","202,600,000"
TotalDebt,"15,542,322,000","15,131,416,000","12,909,094,000","12,987,595,000","12,696,753,000","14,159,202,000","13,447,230,000","13,589,283,000","13,637,194,000","12,246,946,000","14,312,698,000","13,464,166,000","11,175,229,000","12,994,869,000","12,355,447,000","5,458,862,000","5,530,898,000","5,220,734,000","5,463,392,000","5,880,819,000","1,336,900,000","552,800,000","68,400,000","94,000,000","563,700,000","487,700,000","498,900,000","505,800,000","700,000","83,700,000","500,000","44,100,000"
NetDebt,"8,839,300,000","13,604,654,000","11,409,099,000","11,541,014,000","11,026,441,000","12,445,487,000","11,643,561,000","12,045,774,000","11,604,254,000","11,548,734,000","11,999,654,000","13,168,522,000","10,762,839,000","12,541,925,000","11,977,514,000","5,023,734,000","5,352,851,000","5,009,500,000","5,254,421,000","5,652,851,000","1,215,400,000","470,800,000","33,800,000","32,600,000","453,700,000","411,800,000","287,600,000",,,"77,500,000",,"28,600,000"
ShareIssued,"503,147,632","527,479,528","566,275,789","574,123,706","564,838,893","491,292,117","490,360,628","489,234,401","488,834,773","488,513,351","441,222,251","369,275,641","293,768,899","283,909,000","285,069,516","280,739,868","286,192,426","309,148,450","314,792,352","318,260,410","227,760,000","232,132,000","231,940,000","231,536,000","196,340,300","191,700,000","195,380,000","187,212,000","164,068,000","99,932,000","93,608,000","83,608,000"
