name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,"700,000","700,000","200,000","343,000","110,000","724,000","1,765,000","1,807,000","2,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,080,000","3,983,000","5,579,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,"0","28,000,000","26,000,000","27,000,000","31,000,000","32,000,000","31,000,000","29,000,000","28,000,000","26,000,000","20,000,000","19,000,000","19,000,000","12,000,000","11,000,000","12,000,000","15,000,000","17,000,000","14,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,"0","28,000,000","26,000,000","27,000,000","31,000,000","32,000,000","31,000,000","29,000,000","28,000,000","26,000,000","20,000,000","19,000,000","19,000,000","12,000,000","11,000,000","12,000,000","15,000,000","17,000,000","14,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"186,000,000","175,000,000","157,000,000","125,000,000","135,000,000","96,000,000","87,000,000","66,000,000","42,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,"9,000,000","11,000,000","11,000,000","11,000,000","13,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","71,000,000","45,000,000","11,000,000","11,000,000","10,000,000",,,,,,,,,,,,,"8,073,000","10,814,000","15,756,000","3,353,000","2,491,000",,,,,,,,,,"9,372,000","13,455,000","12,284,000","10,796,000","15,103,000","20,097,000","18,075,000",,,,,,,,,,,,,,,,,,,,,"2,577,000",,,,"4,645,000",,,,"6,744,000","5,166,000","5,592,000","6,018,000"
TotalLiabilitiesNetMinorityInterest,"16,383,000,000","13,465,000,000","12,861,000,000","12,796,000,000","12,260,000,000","12,070,000,000","11,847,000,000","11,948,000,000","11,717,000,000","7,933,000,000","7,488,000,000","7,198,000,000","6,721,000,000","6,349,000,000","5,925,000,000","5,508,000,000","5,512,000,000","5,731,000,000","5,566,000,000","5,334,000,000","4,926,000,000","4,172,000,000","4,167,000,000","3,875,000,000","3,971,000,000","3,848,200,000","3,857,500,000","3,747,500,000","4,001,067,000","3,951,308,000","3,811,300,000","2,393,971,000","2,377,585,000","2,184,228,000","2,035,536,000","2,121,410,000","1,626,248,000","1,374,730,000","1,342,813,000","1,444,033,000","1,451,753,000","1,391,526,000","1,388,617,000","1,235,818,000","1,234,979,000","1,222,570,000","1,255,524,000","1,129,080,000","1,058,071,000","962,793,000","912,787,000","875,820,000","823,720,000","816,865,000","798,087,000","786,573,000","815,507,000","814,591,000","873,784,000","885,279,000","893,850,000","645,393,000","653,886,000","663,785,000","648,370,000","615,515,000","604,129,000","550,045,000","522,945,000","506,349,000","507,484,000","526,838,000","528,494,000","446,648,000","453,047,000","471,908,000","543,683,000","661,183,000","170,097,000","171,349,000","16,914,000","16,749,000","8,294,000","11,041,000"
	CurrentLiabilities,"1,457,000,000","1,526,000,000","1,428,000,000","1,516,000,000","1,490,000,000","1,433,000,000","1,450,000,000","1,088,000,000","1,142,000,000","792,000,000","772,000,000","858,000,000","785,000,000","755,000,000","611,000,000","599,000,000","639,000,000","770,000,000","579,000,000","619,000,000","705,000,000","572,000,000","538,000,000","809,000,000","818,000,000","751,000,000","721,700,000","468,700,000","411,910,000","380,504,000","330,221,000","200,811,000","517,802,000","346,675,000","111,458,000","151,231,000","128,903,000","193,352,000","177,383,000","266,738,000","272,676,000","64,682,000","70,875,000","144,277,000","165,328,000","156,110,000","177,015,000","92,925,000","81,812,000","69,186,000","62,333,000","85,668,000","71,139,000","62,446,000","80,466,000","45,767,000","51,734,000","47,303,000","48,636,000","46,160,000","27,168,000","22,338,000","24,277,000","169,359,000","163,708,000","37,746,000","32,760,000","40,438,000","35,886,000","23,458,000","82,284,000","37,260,000","35,494,000","28,062,000","24,244,000","51,170,000","118,060,000","206,048,000","9,890,000","10,738,000","11,023,000","9,302,000","8,294,000","11,041,000"
		PayablesAndAccruedExpenses,"1,226,000,000","1,079,000,000","974,000,000","930,000,000","967,000,000","904,000,000","837,000,000","731,000,000","807,000,000","739,000,000","742,000,000","842,000,000","714,000,000","713,000,000","566,000,000","571,000,000","624,000,000","603,000,000","554,000,000","583,000,000","657,000,000","559,000,000","519,000,000","531,000,000","543,000,000","477,300,000","449,800,000","449,300,000","384,326,000","347,400,000","290,490,000","138,148,000","188,474,000","106,136,000","99,261,000","136,297,000","120,922,000","88,865,000","85,348,000","76,359,000","78,613,000","57,392,000","54,853,000","62,070,000","65,913,000","56,966,000","71,874,000","70,069,000","59,485,000","46,745,000","37,329,000","50,142,000","37,411,000","27,359,000","30,567,000","22,802,000","18,489,000","20,775,000","14,694,000","20,368,000","11,668,000","11,178,000","6,672,000","14,399,000","21,066,000","29,215,000","14,064,000","25,538,000","24,397,000","12,483,000","9,265,000","17,480,000","20,007,000","15,222,000","16,479,000","16,455,000","25,131,000","19,272,000","2,889,000","5,740,000","5,750,000","3,480,000","2,958,000","6,047,000"
			Payables,"1,226,000,000","1,079,000,000","974,000,000","930,000,000","967,000,000","904,000,000","837,000,000","731,000,000","807,000,000","739,000,000","742,000,000","842,000,000","714,000,000","713,000,000","566,000,000","571,000,000","624,000,000","603,000,000","554,000,000","583,000,000","657,000,000","559,000,000","519,000,000","531,000,000","543,000,000","477,300,000","449,800,000","449,300,000","384,326,000","347,400,000","290,490,000","138,148,000","188,474,000","106,136,000","99,261,000","136,297,000","120,922,000","88,865,000","85,348,000","76,359,000","78,613,000","57,392,000","54,853,000","62,070,000","65,913,000","56,966,000","71,874,000","70,069,000","59,485,000","46,745,000","37,329,000","50,142,000","37,411,000","27,359,000","30,567,000","22,802,000","18,489,000","20,775,000","14,694,000","20,368,000","11,668,000","11,178,000","6,672,000","14,399,000","21,066,000","27,710,000","14,064,000","22,905,000","21,883,000","12,483,000","6,436,000","14,280,000","16,807,000","11,322,000","10,019,000","12,955,000","17,538,000","11,022,000","2,889,000","5,740,000","5,750,000","3,480,000","2,958,000","6,047,000"
				AccountsPayable,"717,000,000","852,000,000","865,000,000","826,000,000","519,000,000","762,000,000","719,000,000","632,000,000","465,000,000","670,000,000","666,000,000","774,000,000","475,000,000","650,000,000","502,000,000","513,000,000","373,000,000","550,000,000","502,000,000","529,000,000","444,000,000","468,000,000","442,000,000","460,000,000","359,000,000","433,600,000","408,000,000","407,900,000","301,936,000","308,182,000","251,640,000","116,174,000","166,646,000","84,341,000","77,490,000","114,574,000","99,228,000",,,,,,,,"65,913,000","56,966,000","71,874,000","70,069,000","59,485,000","46,745,000","37,329,000","50,142,000","37,411,000","27,359,000","30,567,000","22,802,000","18,489,000","20,775,000","14,694,000","20,368,000","11,668,000","11,178,000","6,672,000","14,399,000","21,066,000","27,710,000","14,064,000","22,905,000","21,883,000","12,483,000","6,436,000","14,280,000","16,807,000","11,322,000","10,019,000","12,955,000","17,538,000","11,022,000","2,889,000","5,740,000","5,750,000","3,480,000","2,958,000","6,047,000"
				TotalTaxPayable,"103,000,000","125,000,000",,,"67,000,000","39,000,000","22,000,000","8,000,000","3,000,000",,"8,000,000","4,000,000","5,000,000",,"2,000,000",,,,,"5,000,000","58,000,000","43,000,000","30,000,000","26,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"110,000,000","102,000,000","109,000,000","104,000,000","97,000,000","103,000,000","96,000,000","91,000,000","91,000,000","69,000,000","68,000,000","64,000,000","64,000,000","63,000,000","62,000,000","58,000,000","57,000,000","53,000,000","52,000,000","49,000,000","49,000,000","48,000,000","47,000,000","45,000,000","44,000,000","43,700,000","41,800,000","41,400,000","39,586,000","39,218,000","38,850,000","21,974,000","21,828,000","21,795,000","21,771,000","21,723,000","21,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"296,000,000",,,,"284,000,000",,,,"248,000,000",,,,"170,000,000",,,,"194,000,000",,,,"106,000,000",,,,"102,000,000",,,,"42,804,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,505,000",,"2,633,000","2,514,000",,"2,829,000","3,200,000","3,200,000","3,900,000","6,460,000","3,500,000","7,593,000","8,250,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"186,000,000","405,000,000","405,000,000","535,000,000","480,000,000","418,000,000","453,000,000","254,000,000","256,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","149,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","262,000,000","262,000,000","261,800,000","261,400,000","12,100,000","11,652,000","11,319,000","9,963,000","58,070,000","324,603,000","235,752,000","10,450,000","10,139,000","7,981,000","104,487,000","92,035,000","190,379,000","194,063,000","7,290,000","16,022,000","82,207,000","81,904,000","81,780,000","89,148,000","6,918,000","6,422,000","6,593,000","10,551,000","21,419,000","21,106,000","22,661,000","38,306,000","11,582,000","23,279,000","16,734,000","24,759,000","16,681,000","6,493,000","2,246,000","8,776,000","146,200,000","134,000,000",,"8,905,000","6,650,000","3,300,000",,"65,000,000","11,900,000","7,800,000","6,136,000","1,110,000","28,141,000","86,992,000","181,778,000","2,003,000",,"901,000","828,000","342,000",
			CurrentDebt,"74,000,000","340,000,000","340,000,000","471,000,000","480,000,000","418,000,000","453,000,000","254,000,000","256,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","149,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","262,000,000","262,000,000","261,800,000","261,400,000","12,100,000","11,652,000","11,319,000","9,963,000","58,070,000","324,603,000","235,752,000","10,450,000","10,139,000","7,981,000","104,487,000","92,035,000","190,379,000","194,063,000","7,290,000","16,022,000","82,207,000","81,904,000","81,780,000","89,148,000","6,918,000","6,422,000","6,593,000","10,551,000","21,419,000","21,106,000","22,661,000","38,306,000","11,582,000","23,279,000","16,734,000","24,759,000","16,681,000","6,493,000","2,246,000","8,776,000","146,200,000","134,000,000",,"8,905,000","6,650,000","3,300,000",,"65,000,000","11,900,000","7,800,000","6,136,000","1,110,000","28,141,000","86,992,000","181,778,000","2,003,000",,"901,000","828,000","342,000",
				OtherCurrentBorrowings,"74,000,000","340,000,000","340,000,000","471,000,000","480,000,000","418,000,000","453,000,000","254,000,000","256,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","149,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","262,000,000","262,000,000","261,800,000","261,400,000","12,100,000","11,652,000","11,319,000","9,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"112,000,000","65,000,000","65,000,000","64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"39,000,000","38,000,000","43,000,000","41,000,000","37,000,000","31,000,000","53,000,000","54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"39,000,000","38,000,000","43,000,000","41,000,000","37,000,000","31,000,000","53,000,000","54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"6,000,000","4,000,000","6,000,000","10,000,000","6,000,000","80,000,000","107,000,000","49,000,000","79,000,000","47,000,000","24,000,000","10,000,000","65,000,000","36,000,000","39,000,000","22,000,000","10,000,000","18,000,000","20,000,000","32,000,000","44,000,000","9,000,000","15,000,000","16,000,000","13,000,000","11,900,000","10,500,000","7,300,000","15,932,000","21,785,000","29,768,000","4,593,000","4,725,000","4,787,000","1,747,000","4,795,000",,,,,,,,,"17,511,000","17,364,000","15,993,000","15,938,000","15,905,000","15,848,000","14,453,000","14,107,000","12,622,000","12,426,000","11,593,000","11,383,000","9,966,000","9,794,000","9,183,000","9,111,000","9,007,000","8,914,000","8,829,000","8,760,000","8,642,000","8,531,000","9,791,000","8,250,000","8,189,000","10,975,000","8,019,000","7,880,000","7,687,000","6,704,000","6,655,000","6,574,000","5,937,000","4,998,000","4,998,000","4,998,000","4,372,000","4,994,000","4,994,000","4,994,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,926,000,000","11,939,000,000","11,433,000,000","11,280,000,000","10,770,000,000","10,637,000,000","10,397,000,000","10,860,000,000","10,575,000,000","7,141,000,000","6,716,000,000","6,340,000,000","5,936,000,000","5,594,000,000","5,314,000,000","4,909,000,000","4,873,000,000","4,961,000,000","4,987,000,000","4,715,000,000","4,221,000,000","3,600,000,000","3,629,000,000","3,066,000,000","3,153,000,000","3,097,200,000","3,135,800,000","3,278,800,000","3,589,157,000","3,570,804,000","3,481,079,000","2,193,160,000","1,859,783,000","1,837,553,000","1,924,078,000","1,970,179,000","1,497,345,000","1,181,378,000","1,165,430,000","1,177,295,000","1,179,077,000","1,326,844,000","1,317,742,000","1,091,541,000","1,069,651,000","1,066,460,000","1,078,509,000","1,036,155,000","976,259,000","893,607,000","850,454,000","790,152,000","752,581,000","754,419,000","717,621,000","740,806,000","763,773,000","767,288,000","825,148,000","839,119,000","866,682,000","623,055,000","629,609,000","494,426,000","484,662,000","577,769,000","571,369,000","509,607,000","487,059,000","482,891,000","425,200,000","489,578,000","493,000,000","418,586,000","428,803,000","420,738,000","425,623,000","455,135,000","160,207,000","160,611,000","5,891,000","7,447,000",,
		LongTermProvisions,"864,000,000","643,000,000","689,000,000","665,000,000","569,000,000","504,000,000","497,000,000","545,000,000","546,000,000","491,000,000","487,000,000","504,000,000","488,000,000","532,000,000","526,000,000","485,000,000","450,000,000","433,000,000","411,000,000","473,000,000","410,000,000","338,000,000","314,000,000","338,000,000","309,000,000","293,300,000","307,600,000","343,900,000","361,206,000","483,412,000","501,192,000","409,377,000","405,433,000","395,563,000","296,672,000","285,384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"10,785,000,000","8,363,000,000","7,856,000,000","7,485,000,000","7,057,000,000","7,138,000,000","7,015,000,000","7,512,000,000","7,300,000,000","5,138,000,000","4,809,000,000","4,477,000,000","4,145,000,000","3,818,000,000","3,614,000,000","3,292,000,000","3,318,000,000","3,498,000,000","3,534,000,000","3,272,000,000","2,857,000,000","2,367,000,000","2,417,000,000","1,881,000,000","2,013,000,000","2,000,100,000","2,073,500,000","2,218,300,000","2,542,742,000","2,433,165,000","2,353,012,000","1,629,741,000","1,301,426,000","1,013,697,000","1,504,759,000","1,585,542,000","1,397,692,000","1,070,646,000","1,059,252,000","1,077,869,000","1,077,726,000","1,213,989,000","1,207,231,000","973,842,000","872,662,000","874,909,000","893,726,000","878,490,000","820,066,000","729,993,000","680,898,000","643,672,000","609,075,000","602,863,000","563,125,000","580,041,000","606,134,000","602,558,000","652,646,000","659,396,000","682,529,000","432,082,000","431,899,000","288,910,000","282,111,000","369,869,000","356,069,000","350,807,000","322,959,000","314,691,000","250,000,000","307,378,000","307,200,000","259,000,000","264,091,000","243,194,000","243,423,000","239,895,000","11,947,000","8,881,000","5,891,000","7,447,000",,
			LongTermDebt,"10,078,000,000","7,980,000,000","7,468,000,000","7,089,000,000","7,057,000,000","7,138,000,000","7,015,000,000","7,512,000,000","7,300,000,000","5,138,000,000","4,809,000,000","4,477,000,000","4,145,000,000","3,818,000,000","3,614,000,000","3,292,000,000","3,318,000,000","3,498,000,000","3,534,000,000","3,272,000,000","2,857,000,000","2,367,000,000","2,417,000,000","1,881,000,000","2,013,000,000","2,000,100,000","2,073,500,000","2,218,300,000","2,542,742,000","2,433,165,000","2,353,012,000","1,629,741,000","1,301,426,000","1,013,697,000","1,504,759,000","1,585,542,000","1,397,692,000","1,070,646,000","1,059,252,000","1,077,869,000","1,077,726,000","1,213,989,000","1,207,231,000","973,842,000","872,662,000","874,909,000","893,726,000","878,490,000","820,066,000","729,993,000","680,898,000","643,672,000","609,075,000","602,863,000","563,125,000","580,041,000","606,134,000","602,558,000","652,646,000","659,396,000","682,529,000","432,082,000","431,899,000","288,910,000","282,111,000","369,869,000","356,069,000","350,807,000","322,959,000","314,691,000","250,000,000","307,378,000","307,200,000","259,000,000","264,091,000","243,194,000","243,423,000","239,895,000","11,947,000","8,881,000","5,891,000","7,447,000",,
			LongTermCapitalLeaseObligation,"707,000,000","383,000,000","388,000,000","396,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,098,000,000","2,769,000,000","2,705,000,000","2,959,000,000","2,905,000,000","2,763,000,000","2,654,000,000","2,592,000,000","2,512,000,000","1,410,000,000","1,327,000,000","1,263,000,000","1,197,000,000","1,152,000,000","1,090,000,000","1,065,000,000","1,049,000,000","971,000,000","945,000,000","874,000,000","837,000,000","766,000,000","779,000,000","717,000,000","699,000,000","679,600,000","645,200,000","610,900,000","587,588,000","571,599,000","561,812,000","120,207,000","109,100,000","111,026,000","100,482,000","83,952,000","91,006,000","94,797,000","97,452,000","93,921,000","95,870,000","103,893,000","102,933,000","98,600,000","98,869,000","108,649,000","103,137,000","94,485,000","93,957,000","102,282,000","109,291,000","116,183,000","113,617,000","122,015,000","125,304,000","131,920,000","137,923,000","145,268,000","152,612,000","159,956,000","167,300,000","173,500,000","179,800,000","187,800,000","200,600,000","207,900,000","215,300,000","158,800,000","164,100,000","168,200,000","175,200,000","182,200,000","185,800,000","159,586,000","164,712,000","177,544,000","182,200,000","215,240,000","148,260,000","151,730,000",,,,
			NonCurrentDeferredTaxesLiabilities,"2,906,000,000","2,652,000,000","2,586,000,000","2,829,000,000","2,774,000,000","2,638,000,000","2,530,000,000","2,470,000,000","2,376,000,000","1,274,000,000","1,215,000,000","1,175,000,000","1,111,000,000","1,068,000,000","1,006,000,000","980,000,000","965,000,000","920,000,000","898,000,000","829,000,000","793,000,000","736,000,000","748,000,000","717,000,000","699,000,000","675,200,000","640,900,000","606,800,000","584,489,000","568,656,000","559,401,000","117,840,000","106,915,000","110,154,000","100,083,000","83,952,000","91,006,000","94,797,000","97,452,000","93,921,000","95,870,000","103,893,000","102,933,000","98,600,000","98,869,000","108,649,000","103,137,000","94,485,000","93,957,000","102,282,000","109,291,000","116,183,000","113,617,000","122,015,000","125,304,000","131,920,000","137,923,000","145,268,000","152,612,000","159,956,000","167,300,000","173,500,000","179,800,000","187,800,000","200,600,000","207,900,000","215,300,000","158,800,000","164,100,000","168,200,000","175,200,000","182,200,000","185,800,000","159,586,000","164,712,000","177,544,000","182,200,000","215,240,000","148,260,000","151,730,000",,,,
			NonCurrentDeferredRevenue,"192,000,000","117,000,000","119,000,000","130,000,000","131,000,000","125,000,000","124,000,000","122,000,000","136,000,000","136,000,000","112,000,000","88,000,000","86,000,000","84,000,000","84,000,000","85,000,000","84,000,000","51,000,000","47,000,000","45,000,000","44,000,000","30,000,000","31,000,000",,,"4,400,000","4,300,000","4,100,000","3,099,000","2,943,000","2,411,000","2,367,000","2,185,000","872,000","399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,"15,000,000","14,000,000","21,000,000","21,000,000","22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,"74,000,000","62,000,000","56,000,000","40,000,000","66,000,000","61,000,000","54,000,000","39,000,000","48,000,000","43,000,000","37,000,000","32,000,000","36,000,000","34,000,000","35,000,000","31,000,000","44,000,000","30,000,000","19,000,000","23,000,000","25,000,000","41,000,000","37,900,000","35,500,000","45,862,000","29,022,000","26,118,000","15,882,000","16,951,000","5,803,000","5,854,000","5,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,022,000","26,118,000","15,882,000","16,951,000","5,803,000","5,854,000","5,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,"5,000,000","1,000,000",,"0","41,000,000","39,000,000","57,000,000","58,000,000","49,000,000","47,000,000","35,000,000","20,000,000","25,000,000","62,000,000","65,000,000","73,000,000","99,000,000","100,000,000","107,000,000","107,000,000","83,200,000","71,600,000","70,200,000","51,759,000","53,606,000","38,945,000","12,320,000","12,813,000","13,393,000","9,197,000","4,806,000","8,647,000","15,935,000","8,726,000","5,505,000","5,481,000","8,962,000","7,578,000","19,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"179,000,000","164,000,000","183,000,000","171,000,000","150,000,000","151,000,000","153,000,000","150,000,000","129,000,000",,,,,,,,,,,,,,,,,,,,,,,"5,633,000","14,060,000","298,071,000","7,114,000","4,872,000",,,,,,,,,"98,120,000","82,902,000","81,646,000","63,180,000","62,236,000","61,332,000","60,265,000","30,297,000","29,889,000","29,541,000","29,192,000","28,845,000","19,716,000","19,462,000","19,890,000","19,767,000","16,853,000","17,473,000","17,910,000","17,716,000","1,951,000",,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"16,770,000,000","14,812,000,000","14,709,000,000","14,421,000,000","14,404,000,000","14,065,000,000","14,041,000,000","13,990,000,000","13,849,000,000","8,332,000,000","8,443,000,000","8,427,000,000","8,296,000,000","8,257,000,000","8,220,000,000","7,940,000,000","7,424,000,000","6,766,000,000","6,601,000,000","6,404,000,000","6,336,000,000","6,043,000,000","5,725,000,000","5,623,000,000","5,171,000,000","4,954,300,000","4,687,400,000","4,644,100,000","4,275,432,000","4,252,519,000","4,270,553,000","957,962,000","961,617,000","988,264,000","1,020,134,000","1,031,936,000","1,180,160,000","1,157,635,000","1,171,931,000","1,176,153,000","1,129,372,000","1,089,014,000","1,066,097,000","887,711,000","883,230,000","898,645,000","900,193,000","898,521,000","908,737,000","904,435,000","912,190,000","881,702,000","852,484,000","834,302,000","814,688,000","801,186,000","743,612,000","727,364,000","652,556,000","655,692,000","655,050,000","909,420,000","913,389,000","920,928,000","926,126,000","930,828,000","934,544,000","724,869,000","732,617,000","746,291,000","759,405,000","763,641,000","769,058,000","613,402,000","622,787,000","621,219,000","571,116,000","467,202,000","475,660,000","485,183,000","494,638,000","504,151,000","512,853,000","523,902,000"
	StockholdersEquity,"16,710,000,000","14,752,000,000","14,649,000,000","14,361,000,000","14,344,000,000","14,005,000,000","13,981,000,000","13,930,000,000","13,789,000,000","8,332,000,000","8,443,000,000","8,427,000,000","8,296,000,000","8,257,000,000","8,220,000,000","7,940,000,000","7,424,000,000","6,766,000,000","6,601,000,000","6,404,000,000","6,336,000,000","6,043,000,000","5,720,000,000","5,618,000,000","5,166,000,000","4,949,100,000","4,682,100,000","4,638,700,000","4,270,257,000","4,247,268,000","4,265,446,000","957,962,000","961,617,000","988,264,000","1,020,134,000","1,031,936,000","1,180,160,000","1,157,635,000","1,171,931,000","1,176,153,000","1,129,372,000","1,089,014,000","1,066,097,000","887,711,000","883,230,000","898,645,000","900,193,000","898,521,000","908,737,000","904,435,000","912,190,000","881,702,000","852,484,000","834,302,000","814,688,000","801,186,000","743,612,000","727,364,000","652,556,000","655,692,000","655,050,000","909,420,000","913,389,000","920,928,000","926,126,000","930,828,000","934,544,000","724,869,000","732,617,000","746,291,000","759,405,000","763,641,000","769,058,000","613,402,000","622,787,000","621,219,000","571,116,000","467,202,000","475,660,000","485,183,000","494,638,000","504,151,000","512,853,000","523,902,000"
		CapitalStock,"18,495,000,000","16,234,000,000","16,205,000,000","16,173,000,000","16,085,000,000","15,993,000,000","15,920,000,000","15,882,000,000","15,871,000,000","10,575,000,000","10,564,000,000","10,444,000,000","10,317,000,000","10,197,000,000","10,073,000,000","9,704,000,000","9,091,000,000","8,390,000,000","8,174,000,000","7,853,000,000","7,756,000,000","7,379,000,000","6,980,000,000","6,808,000,000","6,363,000,000","6,121,900,000","5,797,700,000","5,723,200,000","5,324,058,000","0","0","1,841,235,000","1,811,734,000","0","0","0","1,782,804,000","1,752,298,000","1,740,102,000","1,719,120,000","1,660,795,000","1,614,338,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			PreferredStock,"2,956,000,000","2,420,000,000","2,421,000,000","2,422,000,000","2,423,000,000","2,423,000,000","2,424,000,000","2,422,000,000","2,424,000,000","1,508,000,000","1,508,000,000","1,509,000,000","1,509,000,000","1,510,000,000","1,510,000,000","1,266,000,000","1,100,000,000","1,100,000,000","1,100,000,000","879,000,000","880,000,000","882,000,000","636,000,000","636,000,000","391,000,000","244,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
