name,ttm,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
MarketCap,"25,809,788,725","62,807,187,283","56,810,932,518","64,629,865,402","59,305,108,198","48,248,147,194","40,467,488,077","40,385,625,981","32,656,274,742","30,444,112,770","35,166,003,798","28,549,184,741","23,981,962,123","17,379,009,625","14,264,305,282","11,889,294,111","8,334,840,560","7,268,743,344","7,616,559,166","8,373,642,414","6,397,435,885","5,924,843,943","5,213,141,168","4,255,083,299","3,026,760,193","5,679,585,136","8,722,543,969","7,433,256,251","2,821,009,042","3,920,774,689","3,676,840,263"
PeRatio,"7.503","13.414","12.668","15.189","14.048","13.273","12.102","14.179","9.872","9.216","10.993","11.872","9.503","8.24","9.104","9.08","0.002","0.002","0.002","0.002","6.936","6.611","7.164","6.712","2.641","3.515","4.444","3.767","3.641","4.404","3.855"
ForwardPeRatio,"9.497"
PegRatio,"0.91"
PsRatio,"1.512","2.032","1.987","2.413","2.24","2.172","1.963","2.024","1.765","1.648","1.979","1.861","1.49","1.269","1.25","1.087","0.87","0.842","0.863","0.93","0.74","0.646","0.695","0.706","0.498","0.816","1.057","0.896","0.563","0.681","0.596"
PbRatio,"1.111","2.976","3.021","3.478","3.958","3.587","3.161","3.938","3.29","3.071","3.735","3.641","2.918","2.339","2.301","2.029","1.621","1.65","1.615","1.785","1.439","1.364","1.488","1.388","1.138","1.678","2.073","1.764","0.851","1.036","0.736"
