name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"4,273,594,847","4,275,124,399","4,538,851,720","5,621,593,364","6,813,794,444","3,800,882,005","4,740,276,895","6,349,260,142","6,648,175,226","7,127,171,046","4,864,445,540","3,252,866,728","2,566,204,104","2,182,444,117","2,949,787,483","1,866,050,314","3,383,937,041","3,428,934,021","2,988,260,300","3,804,781,435","2,937,167,833","3,533,201,364","4,237,380,836","4,220,092,597","4,254,249,887","2,786,744,171","2,582,500,715","1,458,523,369","918,712,074","775,197,288"
EnterpriseValue,"4,273,594,847","4,275,124,399","4,538,851,720","5,621,593,364","6,813,794,444","3,800,882,005","4,740,276,895","6,349,260,142","6,648,175,226","7,127,171,046","4,864,445,540","3,252,866,728","2,566,204,104","2,182,444,117","2,949,787,483","1,866,050,314","3,383,937,041","3,428,934,021","2,988,260,300","3,804,781,435","2,937,167,833","3,533,201,364","4,237,380,836","4,220,092,597","4,254,249,887","2,786,744,171","2,582,500,715","1,458,523,369","918,712,074","775,197,288"
PeRatio,"8.918","7.332","6.465","7.594","22.049","16.035","19.125","15.458","16.028","18.709","17.765","12.308","12.035","11.924","18.965","12.616","22.176","22.618","18.241","23.254","19.071","26.342","38.13","47.203","59.227","13.467","13.408","8.732","58.352","49.449"
ForwardPeRatio,"13.643","10.02","9.794","13.643","16.502","9.416","8.224","12.469","13.661","15.748","11.261","11.223",,,,,,,"13.245","16.863","13.28",,,"29.586","29.94","22.727","25.445",,,
PsRatio,"1.173","1.257","1.42","1.83","2.481","1.804","2.384","3.271","3.475","4.239","3.786","2.758","2.355","2.15","2.889","2.004","3.886","4.574","4.381","6.187","5.518","7.43","10.584","12.897","15.345","11.381","12.828","8.986","6.356","5.386"
PbRatio,"0.913","0.907","0.999","1.32","2.466","1.478","1.97","3.688","3.945","4.783","5.871","3.904","3.504","3.372","4.844","3.537","6.756","7.884","7.276","10.224","5.901","8.162","11.03","12.476","13.988","10.062","10.465","6.416","4.315","3.657"
EnterprisesValueRevenueRatio,"0.167","0.561","0.66","0.893","1.425","0.819","1.156","1.683","2.046","1.965","1.573","1.247","1.132","0.879","1.412","0.942","2.052","1.805","2.006","2.803","2.553","3.018","4.236","5.018","6.385","4.551","5.301","3.566","2.917","2.905"
EnterprisesValueEBITDARatio,"0.755","7.391","12.382","21.905","2.082","4.374","6.073","-29.326","5.989","7.957","6.865","4.839","3.968","3.241","6.02","4.331","12.507","7.862","15.426","11.012","10.333","8.499","11.781","15.275","19.387","13.456","19.264","17.664","14.246","16.4"
