name,ttm,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015
	GainOnSaleOfSecurity,"192,000,000","28,000,000","16,000,000","87,000,000","61,000,000","147,000,000","4,000,000","190,000,000","108,000,000","79,000,000","19,000,000","68,000,000","10,000,000","22,000,000","36,000,000","4,000,000","-33,000,000","-18,000,000","-21,000,000","-37,000,000"
	OtherNonOperatingIncomeExpenses,,,"-39,000,000","-25,000,000","-55,000,000","-95,000,000","-31,000,000","-23,000,000","18,000,000","-30,000,000","-94,000,000","-15,000,000","14,000,000","224,000,000","-245,000,000","-1,000,000","-23,000,000","10,000,000","-15,000,000","-14,000,000"
PretaxIncome,"-4,000,000","91,000,000","159,000,000","-111,000,000","-143,000,000","-275,000,000","-995,000,000","-468,000,000","-623,000,000","-876,000,000","-1,215,000,000","-1,524,000,000","-2,073,000,000","-2,410,000,000","-2,306,000,000","-286,000,000","-358,000,000","-198,000,000","-281,000,000","-325,000,000"
TaxProvision,"-5,533,000,000","-325,000,000","-393,000,000","-4,343,000,000","-472,000,000","12,000,000","-100,000,000","-7,000,000","-85,000,000","-323,000,000","-274,000,000","-546,000,000","-690,000,000","-996,000,000","-669,000,000","-22,000,000","66,000,000","-30,000,000","-17,000,000","-33,000,000"
NetIncomeCommonStockholders,"4,616,000,000","408,000,000","499,000,000","3,416,000,000","285,000,000","-299,000,000","-876,000,000","-499,000,000","-636,000,000","-511,000,000","-937,000,000","-946,000,000","-1,334,000,000","-236,000,000","-2,064,000,000","573,000,000","55,000,000","-155,000,000","-180,000,000","-265,000,000"
	NetIncome,"4,616,000,000","408,000,000","499,000,000","3,416,000,000","285,000,000","-299,000,000","-876,000,000","-499,000,000","-636,000,000","-511,000,000","-937,000,000","-946,000,000","-1,334,000,000","-236,000,000","-2,064,000,000","573,000,000","55,000,000","-155,000,000","-180,000,000","-265,000,000"
		NetIncomeIncludingNoncontrollingInterests,"5,529,000,000","416,000,000","552,000,000","4,232,000,000","293,000,000","-287,000,000","-895,000,000","-461,000,000","-538,000,000","-553,000,000","-941,000,000","-978,000,000","-1,383,000,000","-270,000,000","-2,075,000,000","572,000,000","55,000,000","-155,000,000","-180,000,000","-265,000,000"
			NetIncomeContinuousOperations,"5,529,000,000","416,000,000","552,000,000","4,232,000,000","329,000,000","-287,000,000","-895,000,000","-461,000,000","-538,000,000","-553,000,000","-941,000,000","-978,000,000","-1,383,000,000","-1,414,000,000","-1,637,000,000","-264,000,000","-424,000,000","-168,000,000","-264,000,000","-292,000,000"
			NetIncomeDiscontinuousOperations,,,,,"-36,000,000",,,,,"0","0","0","0","1,144,000,000","-438,000,000","836,000,000","479,000,000","13,000,000","84,000,000","27,000,000"
		MinorityInterests,"-913,000,000","-8,000,000","-53,000,000","-816,000,000","-8,000,000","-12,000,000","19,000,000","-38,000,000","-98,000,000","42,000,000","4,000,000","32,000,000","49,000,000","34,000,000","11,000,000","1,000,000","0","0","0","0"
AverageDilutionEarnings,"-84,000,000","-3,000,000","-6,000,000","-62,000,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"4,532,000,000","405,000,000","493,000,000","3,354,000,000","285,000,000","-299,000,000","-876,000,000","-499,000,000","-636,000,000","-511,000,000","-937,000,000","-946,000,000","-1,334,000,000","-236,000,000","-2,064,000,000","573,000,000","55,000,000","-155,000,000","-180,000,000","-265,000,000"
BasicEPS,,"0.56","0.69","5.134","0.408","-0.416","-1.219","-0.695","-0.885",,"-1.304","-1.317","-1.857",,"-2.873","0.798","0.077",,"-0.251","-0.369"
DilutedEPS,,"0.54","0.66","5.134","0.408","-0.416","-1.219","-0.695","-0.885",,"-1.304","-1.317","-1.857",,"-2.873","0.798","0.077",,"-0.251","-0.369"
BasicAverageShares,,"734,000,000","725,000,000","724,000,000","719,000,000","719,000,000","718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605"
DilutedAverageShares,,"754,000,000","750,000,000","724,000,000","719,000,000","719,000,000","718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605","718,434,605",,"718,434,605","718,434,605"
TotalOperatingIncomeAsReported,"2,622,000,000","717,000,000","836,000,000","519,000,000","550,000,000","331,000,000","-356,000,000","-13,000,000","-153,000,000","-321,000,000","-533,000,000","-979,000,000","-1,500,000,000","-1,668,000,000","-1,512,000,000","63,000,000","-139,000,000","-26,000,000","-78,000,000","-103,000,000"
TotalExpenses,"89,532,000,000","23,315,000,000","22,008,000,000","22,851,000,000","21,358,000,000","23,510,000,000","22,838,000,000","22,955,000,000","21,509,000,000","22,256,000,000","20,143,000,000","20,278,000,000","19,316,000,000","21,742,000,000","17,759,000,000","12,987,000,000","12,380,000,000","12,705,000,000","12,752,000,000","13,078,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,616,000,000","408,000,000","499,000,000","3,416,000,000","285,000,000","-299,000,000","-876,000,000","-499,000,000","-636,000,000","-511,000,000","-937,000,000","-946,000,000","-1,334,000,000","-236,000,000","-2,064,000,000","573,000,000","55,000,000","-155,000,000","-180,000,000","-265,000,000"
NormalizedIncome,"4,500,800,000","391,200,000","487,320,000","3,352,490,000","276,470,000","-406,310,000","-879,596,000","-686,150,000","-729,312,000","-560,871,004.566","-951,706,000","-989,656,000","-1,340,670,000","-1,393,200,000","-1,651,560,000","-266,692,000","-404,200,000","-152,727,272.727","-244,260,000","-258,774,000"
InterestExpense,"2,675,000,000","630,000,000","654,000,000","692,000,000","699,000,000","658,000,000","612,000,000","622,000,000","596,000,000","604,000,000","607,000,000","598,000,000","597,000,000","651,000,000","585,000,000","352,000,000","163,000,000","164,000,000","167,000,000","171,000,000"
NetInterestIncome,"-2,818,000,000","-773,000,000","-654,000,000","-692,000,000","-699,000,000","-658,000,000","-612,000,000","-622,000,000","-596,000,000","-604,000,000","-607,000,000","-598,000,000","-597,000,000","-651,000,000","-585,000,000","-352,000,000","-163,000,000","-164,000,000","-167,000,000","-171,000,000"
EBIT,"2,671,000,000","721,000,000","813,000,000","581,000,000","556,000,000","383,000,000","-383,000,000","154,000,000","-27,000,000","-272,000,000","-608,000,000","-926,000,000","-1,476,000,000","-1,759,000,000","-1,721,000,000","66,000,000","-195,000,000","-34,000,000","-114,000,000","-154,000,000"
EBITDA,"8,814,000,000"
ReconciledCostOfRevenue,"63,221,000,000","16,348,000,000","15,718,000,000","16,044,000,000","15,111,000,000","16,732,000,000","16,539,000,000","16,819,000,000","15,478,000,000","16,155,000,000","14,447,000,000","14,490,000,000","13,514,000,000","15,543,000,000","12,348,000,000","10,721,000,000","10,048,000,000","10,425,000,000","10,542,000,000","10,896,000,000"
ReconciledDepreciation,"6,143,000,000","1,535,000,000","1,494,000,000","1,498,000,000","1,616,000,000","1,940,000,000","1,961,000,000","1,931,000,000","1,914,000,000","2,143,000,000","2,137,000,000","2,142,000,000","2,212,000,000","2,041,000,000","1,576,000,000","629,000,000","692,000,000","716,000,000","719,000,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"4,616,000,000","408,000,000","499,000,000","3,416,000,000","321,000,000","-299,000,000","-876,000,000","-499,000,000","-636,000,000","-511,000,000","-937,000,000","-946,000,000","-1,334,000,000","-1,380,000,000","-1,626,000,000","-263,000,000","-424,000,000","-168,000,000","-264,000,000","-292,000,000"
TotalUnusualItemsExcludingGoodwill,"192,000,000","28,000,000","16,000,000","87,000,000","61,000,000","147,000,000","4,000,000","190,000,000","108,000,000","79,000,000","19,000,000","68,000,000","10,000,000","22,000,000","36,000,000","4,000,000","-33,000,000","-18,000,000","-21,000,000","-37,000,000"
TotalUnusualItems,"192,000,000","28,000,000","16,000,000","87,000,000","61,000,000","147,000,000","4,000,000","190,000,000","108,000,000","79,000,000","19,000,000","68,000,000","10,000,000","22,000,000","36,000,000","4,000,000","-33,000,000","-18,000,000","-21,000,000","-37,000,000"
NormalizedEBITDA,"8,622,000,000","2,228,000,000","2,291,000,000","1,992,000,000","2,111,000,000","2,176,000,000","1,574,000,000","1,895,000,000","1,779,000,000","1,792,000,000","1,510,000,000","1,148,000,000","726,000,000","260,000,000","-181,000,000","691,000,000","530,000,000","700,000,000","626,000,000","-117,000,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.101","0.015","0.136","0.369","0.226","0.358","0.333","0.4","0.29","0.077","0.4","0.152","0.06","0.102"
TaxEffectOfUnusualItems,"76,800,000","11,200,000","4,320,000","23,490,000","16,470,000","39,690,000","404,000","2,850,000","14,688,000","29,128,995.434","4,294,000","24,344,000","3,330,000","8,800,000","10,440,000","308,000","-13,200,000","-2,727,272.727","-1,260,000","-3,774,000"
