name,ttm,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994
MarketCap,"15,406,292,086","18,475,005,101","13,546,329,515","14,652,302,896","9,703,802,002","10,511,951,918","9,401,520,764","6,761,323,482","6,922,504,881","3,332,016,130","2,747,703,030","2,246,590,438","1,141,405,801","2,532,610,079","8,303,189,999","9,088,060,799","7,019,413,899","7,726,072,199","3,441,846,319","2,395,142,282","1,987,870,112","858,909,109","1,176,278,427","1,008,870,479","934,128,326","793,529,472","558,889,957"
EnterpriseValue,"23,413,314,086","27,708,311,101","23,064,884,515","20,617,436,896","15,246,508,002","16,517,966,918","14,365,593,764","11,495,521,482","10,649,286,881","6,706,846,130","5,505,702,030","3,768,061,438","2,734,851,801","4,574,289,079","11,287,604,999","10,771,275,799","7,717,955,899","8,648,555,199","5,026,491,319","3,076,384,282","2,954,893,112","1,517,409,109","1,680,178,427","1,646,570,479","1,428,528,326","1,099,929,472","922,889,957"
PeRatio,"8.108","9.731","10.102","18.454","11.195","15.425","19.203","18.152","12.232","38.354","29.784",,,,"14.228","7.06","7.882","11.191","7.706","6.234","8.706","5.954","8.124","11.098","68.421","24.585","14.335"
ForwardPeRatio,"10.471","9.94","6.523","13.072","10.132","12.595","14.925","14.793","25.317","23.923","24.876",,,,,,,,,,,,,,,,
PegRatio,"0.896","1.229","0.247","0.77","0.672","0.623","0.829","0.42","0.545","5.31","4.151",,,,,,,,,,,,,,,,
PsRatio,"0.701","0.882","0.684","1.216","0.937","1.294","1.511","1.501","2.027","1.161","0.933","0.751","0.205","0.245","0.519","0.685","0.71","0.899","0.562","0.432","0.424","0.33","0.484","0.589","0.87","0.918","0.689"
PbRatio,"0.989","1.226","0.987","1.994","1.524","2.017","2.114","1.968","2.097","1.286","1.087","0.959","0.333","0.663","1.456","1.731","1.732","2.581","1.721","1.443","1.618","0.974","1.644","1.301","1.403","1.306","1.046"
EnterprisesValueRevenueRatio,"1.023","1.245","1.121","1.63","1.392","1.744","1.847","1.937","2.594","2.167","1.791","1.208","0.598","0.449","0.694","0.777","0.735","0.971","0.687","0.51","0.628","0.487","0.695","1.264","1.209","1.264","1.128"
EnterprisesValueEBITDARatio,"8.826","10.891","9.752","16.323","11.006","13.05","13.749","14.259","30.908","31.919","30.815","-5.881","-6.716","-1.78","11.857","5.072","5.348","7.334","4.596","3.546","5.546","3.972","5.383","11.058","7.623","7.58","6.806"
