name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,"976,000","14,500,000",,,
			OtherReceivables,"2,004,600,000","1,855,200,000",,,,,,,,,,,,,,"11,432,000","8,317,000","7,623,000","9,553,000","6,655,000","7,045,000","3,385,000","8,312,000","3,005,000"
		PrepaidAssets,"377,900,000","321,700,000","95,600,000","81,700,000","77,753,000","64,963,000","56,491,000","53,165,000","45,274,000","41,195,000","35,689,000","32,990,000","26,148,000","28,040,000","22,442,000","22,279,000","18,866,000","15,142,000","11,802,000","10,811,000","9,598,000","2,185,000","2,055,000","1,228,000"
		CurrentDeferredAssets,,,,"0","132,868,000","135,251,000","130,822,000","50,831,000","53,553,000","82,740,000","82,793,000","102,934,000","64,872,000","49,230,000","35,816,000","28,427,000","18,097,000","27,382,000","16,935,000","23,959,000","13,673,000","9,926,000","5,104,000","0"
			CurrentDeferredTaxesAssets,,,,"0","132,868,000","135,251,000","130,822,000","50,831,000","53,553,000","82,740,000","82,793,000","102,934,000","64,872,000","49,230,000","35,816,000","28,427,000","18,097,000","27,382,000","16,935,000","23,959,000","13,673,000","9,926,000","5,104,000","0"
		OtherCurrentAssets,,,"162,100,000","161,400,000","99,411,000","27,825,000","52,156,000","16,484,000","12,516,000","21,149,000","8,196,000","9,511,000","13,816,000","19,363,000","13,864,000","12,189,000","7,731,000","10,760,000","11,340,000","11,330,000","5,446,000",,,
	TotalNonCurrentAssets,"7,804,000,000","4,819,500,000","4,659,600,000","4,329,700,000","3,554,380,000","2,957,167,000","2,873,048,000","2,835,947,000","2,631,752,000","2,155,020,000","2,157,015,000","2,077,257,000","1,220,898,000","922,503,000","613,671,000","576,120,000","570,000,000","546,211,000","549,214,000","592,984,000","576,118,000","324,477,000","92,108,000","57,891,000"
		NetPPE,"1,506,300,000","567,900,000","543,900,000","501,000,000","423,296,000","368,368,000","295,470,000","269,315,000","241,415,000","198,685,000","213,708,000","224,845,000","193,329,000","120,376,000","82,186,000","75,531,000","71,621,000","81,652,000","92,503,000","90,306,000","76,470,000","28,773,000","16,098,000","14,549,000"
			GrossPPE,"2,167,000,000","1,156,200,000","1,058,800,000","989,000,000","872,500,000","786,700,000","669,500,000","609,200,000","577,792,000","532,100,000","503,958,000","450,341,000","391,498,000","302,335,000","240,250,000","239,198,000","212,141,000","197,866,000","194,904,000","166,733,000","132,413,000","64,632,000","45,091,000","37,859,000"
				Properties,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"868,300,000","782,300,000","731,800,000","749,800,000","663,200,000","589,000,000","490,100,000","448,500,000","434,100,000","400,800,000",,,,,,,,,,,,,,
				OtherProperties,"990,100,000","99,900,000","66,400,000",,"-28,000","-7,000","77,000","23,000","-8,000",,,,,,,,,,,,,,,
				Leases,"308,600,000","274,000,000","260,600,000","239,200,000","209,300,000","197,700,000","179,400,000","160,700,000","143,700,000","131,300,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,"-660,700,000","-588,300,000","-514,900,000","-488,000,000","-449,204,000","-418,332,000","-374,030,000","-339,885,000","-336,377,000","-333,415,000","-290,250,000","-225,496,000","-198,169,000","-181,959,000","-158,064,000","-163,667,000","-140,520,000","-116,214,000","-102,401,000","-76,427,000","-55,943,000","-35,859,000","-28,993,000","-23,310,000"
		GoodwillAndOtherIntangibleAssets,"4,850,800,000","3,034,700,000","3,014,300,000","2,874,300,000","2,368,656,000","1,946,765,000","1,945,659,000","1,899,693,000","1,803,797,000","1,473,733,000","1,478,742,000","1,507,982,000","735,674,000","558,061,000","340,122,000","351,664,000","347,608,000","333,821,000","328,169,000","350,129,000","367,215,000","229,437,000","50,366,000","23,735,000"
			Goodwill,"4,168,200,000","2,697,800,000","2,709,300,000","2,579,300,000","2,141,471,000","1,907,924,000","1,900,080,000","1,853,761,000","1,751,207,000","1,444,708,000","1,441,951,000","1,448,663,000","694,004,000","520,478,000","335,731,000","343,314,000","334,154,000","315,477,000",,,,,,
			OtherIntangibleAssets,"682,600,000","336,900,000","305,000,000","295,000,000","227,185,000","38,841,000","45,579,000","45,932,000","52,590,000","29,025,000","36,791,000","59,319,000","41,670,000","37,583,000","4,391,000","8,350,000","13,454,000","18,344,000","328,169,000","350,129,000","367,215,000","229,437,000","50,366,000","23,735,000"
		InvestmentsAndAdvances,"404,200,000","356,900,000","376,200,000","355,400,000","311,487,000","297,142,000","287,200,000","268,107,000","224,854,000","174,578,000","167,310,000","179,875,000","151,800,000","131,789,000","88,710,000","73,570,000","71,335,000","74,994,000","56,899,000","87,449,000","67,305,000","52,976,000","18,080,000","13,687,000"
			LongTermEquityInvestment,"404,200,000","356,900,000","376,200,000","355,400,000","311,487,000","297,142,000","287,200,000","268,107,000",,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"404,200,000","356,900,000","376,200,000","355,400,000","311,487,000","297,142,000","287,200,000","268,107,000",,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"250,200,000","199,000,000","168,600,000","176,400,000","135,181,000","85,749,000","65,353,000","58,881,000",,,,,"33,219,000","29,781,000","20,931,000",,,,"17,375,000","23,136,000","27,962,000","10,950,000","6,607,000","5,052,000"
		NonCurrentNoteReceivables,,,,,,,,,,"42,735,000","52,941,000","51,974,000",,,,"16,179,000","13,007,000","15,248,000",,,,,,
		NonCurrentDeferredAssets,"595,300,000","468,300,000","458,800,000","353,900,000","221,430,000","202,131,000","104,654,000","197,892,000","186,605,000","149,020,000","139,406,000","58,639,000","58,584,000","37,465,000","59,262,000","43,202,000","43,252,000","18,839,000","25,770,000","12,317,000","5,270,000",,,
			NonCurrentDeferredTaxesAssets,"245,400,000","210,100,000","229,100,000","180,900,000","87,177,000","90,897,000","104,654,000","197,892,000","186,605,000","149,020,000","139,406,000","58,639,000","58,584,000","37,465,000","59,262,000","43,202,000","43,252,000","18,839,000","25,770,000","12,317,000","5,270,000",,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,"2,253,000","11,920,000","9,646,000","14,384,000","18,730,000","23,956,000",,,
		OtherNonCurrentAssets,"197,200,000","192,700,000","97,800,000","68,700,000","94,330,000","57,012,000","174,712,000","142,059,000","175,081,000","116,269,000","104,908,000","53,942,000","48,292,000","45,031,000","22,460,000","13,721,000","11,257,000","12,011,000","14,114,000","10,917,000","7,940,000","2,341,000","957,000","868,000"
TotalLiabilitiesNetMinorityInterest,"8,467,900,000","6,291,000,000","4,733,200,000","4,814,700,000","3,486,860,000","2,666,216,000","2,406,544,000","2,392,243,000","2,238,256,000","1,777,926,000","1,714,319,000","2,005,220,000","1,273,069,000","979,568,000","608,766,000","504,397,000","511,949,000","485,558,000","520,557,000","581,140,000","600,275,000","321,349,000","72,990,000","132,367,000"
	CurrentLiabilities,"5,490,200,000","4,761,800,000","3,210,000,000","2,966,300,000","2,505,193,000","2,047,011,000","1,658,424,000","1,661,971,000","1,348,617,000","1,296,312,000","1,095,095,000","987,885,000","1,063,932,000","830,446,000","522,635,000","427,063,000","285,412,000","269,196,000","287,635,000","307,706,000","420,119,000","117,823,000","72,044,000","75,808,000"
		PayablesAndAccruedExpenses,"2,535,200,000","2,352,100,000","1,011,600,000","846,200,000","712,624,000","630,037,000","528,505,000","497,817,000","1,091,703,000","955,522,000","827,278,000","840,384,000","958,871,000","735,942,000","456,588,000","375,148,000","250,783,000","231,902,000","248,648,000","282,061,000","231,217,000","109,499,000","65,944,000","56,802,000"
			Payables,"2,535,200,000","2,352,100,000",,,,,,,"436,045,000","400,681,000","347,650,000","352,489,000","302,976,000","221,356,000","155,741,000","130,489,000","96,466,000","92,389,000","116,968,000","111,738,000","88,257,000","51,101,000","25,781,000","30,786,000"
				AccountsPayable,"1,289,400,000","1,261,400,000",,,,,,,,,"347,650,000",,,,,,,,,,,,,
				OtherPayable,"1,245,800,000","1,090,700,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,"655,658,000","554,841,000","479,628,000","487,895,000","655,895,000","514,586,000","300,847,000","244,659,000","154,317,000","139,513,000","131,680,000","170,323,000","142,960,000","58,398,000","40,163,000","26,016,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,729,200,000","1,604,500,000","1,309,000,000","1,064,700,000","1,088,889,000","990,678,000","810,425,000","685,718,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"789,400,000","350,600,000","386,600,000","669,600,000","312,319,000","102,935,000","24,522,000","176,490,000","65,091,000","28,700,000","23,399,000","24,570,000","14,385,000","17,738,000","18,011,000","18,326,000","3,592,000","15,863,000","15,497,000","8,836,000","162,643,000",,,"15,564,000"
			CurrentDebt,"636,000,000","350,600,000","386,600,000","669,600,000","287,702,000","97,912,000","22,800,000","170,057,000","65,091,000","28,700,000","23,399,000","24,570,000","14,385,000","17,738,000","18,011,000","18,326,000","3,592,000","15,863,000","15,497,000","8,836,000","162,643,000",,,"15,564,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,"0","9,064,000"
				LineOfCredit,"560,700,000","334,900,000","354,600,000","611,700,000","287,702,000","97,912,000","22,800,000","170,057,000",,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"75,300,000","15,700,000","32,000,000","57,900,000","49,217,000","19,623,000","24,522,000","32,233,000",,,,,,,,,,,,,,,,"6,500,000"
			CurrentCapitalLeaseObligation,"153,400,000",,,,"24,617,000","5,023,000","1,722,000","6,433,000",,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"233,200,000","268,900,000","189,400,000","158,400,000","190,557,000","170,378,000","151,724,000","192,037,000","96,182,000","212,744,000","146,069,000","44,984,000","30,483,000","33,322,000","21,223,000","16,368,000","2,623,000","20,000","23,000","226,000",,,,
			CurrentDeferredTaxesLiabilities,,,,"0","21,112,000","16,554,000","11,274,000","10,113,000","6,044,000","3,942,000","1,164,000","2,698,000","727,000","1,426,000","400,000","262,000","2,623,000","20,000","23,000","226,000",,,,
			CurrentDeferredRevenue,"158,800,000","190,400,000","158,900,000","129,800,000","114,770,000","104,565,000","104,410,000","76,152,000","58,974,000","45,146,000","38,575,000","29,213,000","29,756,000","31,896,000","20,823,000","16,106,000",,,,,,,,
		OtherCurrentLiabilities,"203,200,000","185,700,000","313,400,000","227,400,000","200,804,000","152,983,000","143,248,000","109,909,000","95,641,000","99,346,000","98,349,000","77,947,000","60,193,000","43,444,000","26,813,000","17,221,000","28,414,000","21,411,000","23,467,000","16,583,000","26,259,000","8,324,000","6,100,000","3,442,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,977,700,000","1,529,200,000","1,523,200,000","1,848,400,000","981,667,000","619,205,000","748,120,000","730,272,000","889,639,000","481,614,000","619,224,000","1,017,335,000","209,137,000","149,122,000","86,131,000","77,334,000","226,537,000","216,362,000","232,922,000","273,434,000","180,156,000","203,526,000","946,000","56,559,000"
		LongTermDebtAndCapitalLeaseObligation,"1,928,500,000","655,600,000","675,300,000","1,178,100,000","529,999,000","275,000,000","430,000,000","444,000,000","463,000,000","197,500,000","175,000,000","483,942,000","29,205,000","32,398,000","26,697,000","40,585,000","207,816,000","199,145,000","206,622,000","241,111,000","159,743,000","202,923,000",,"55,551,000"
			LongTermDebt,"1,177,300,000","655,600,000","675,300,000","1,178,100,000","529,999,000","275,000,000","430,000,000","444,000,000","463,000,000","197,500,000","175,000,000","483,942,000","29,205,000","32,398,000","26,697,000","40,585,000","207,816,000","199,145,000","206,622,000","241,111,000","159,743,000","202,923,000",,"55,551,000"
			LongTermCapitalLeaseObligation,"751,200,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"604,400,000","486,300,000","334,300,000","296,400,000","232,089,000","211,787,000","220,424,000","186,087,000","18,066,000","165,469,000","317,508,000","420,953,000","135,042,000","65,494,000","19,067,000","9,619,000","761,000","146,000","6,567,000","9,547,000","7,535,000",,,
			NonCurrentDeferredTaxesLiabilities,"106,000,000","32,700,000","23,900,000","21,500,000","33,032,000","17,082,000","18,029,000","3,106,000","7,646,000","15,450,000","3,210,000","4,429,000","6,577,000","648,000","3,079,000",,,,"6,567,000","9,547,000","7,535,000",,,
			NonCurrentDeferredRevenue,,,,,,,,,,"134,889,000","287,259,000","371,636,000",,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,"5,281,000","17,233,000","5,031,000","8,210,000","4,101,000","1,096,000","19,252,000","16,753,000","3,040,000",,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,"5,281,000","17,233,000","5,031,000","8,210,000","4,101,000","1,096,000","19,252,000","16,753,000","3,040,000",,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"8,600,000","0","3,800,000","6,800,000","11,083,000","13,449,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"436,200,000","387,300,000","509,800,000","367,100,000","208,496,000","118,969,000","97,696,000","94,904,000","391,340,000","113,614,000","118,506,000","108,339,000","43,794,000","31,978,000","23,614,000","24,090,000","17,960,000","17,071,000","19,733,000","22,776,000","12,878,000","603,000","946,000","1,008,000"
TotalEquityGrossMinorityInterest,"5,204,700,000","3,734,500,000","3,281,300,000","2,814,700,000","2,718,299,000","2,409,120,000","2,190,809,000","1,959,256,000","1,694,380,000","1,571,935,000","1,382,614,000","1,071,805,000","1,018,805,000","750,380,000","536,003,000","507,980,000","430,991,000","366,958,000","315,170,000","332,905,000","324,525,000","169,572,000","146,897,000","24,247,000"
	StockholdersEquity,"5,118,100,000","3,691,500,000","3,243,200,000","2,789,700,000","2,688,763,000","2,386,797,000","2,179,669,000","1,951,183,000","1,691,129,000","1,568,931,000","1,378,929,000","1,067,682,000","1,010,533,000","750,380,000","536,003,000","507,980,000","430,991,000","366,958,000","314,381,000","332,338,000","323,936,000","169,572,000","146,897,000","24,247,000"
		CapitalStock,"500,000","500,000","500,000","500,000","450,000","448,000","444,000","441,000","435,000","427,000","418,000","346,000","317,000","366,000","352,000","332,000","318,000","309,000","302,000","307,000","303,000","163,000","162,000","0"
			CommonStock,"500,000","500,000","500,000","500,000","450,000","448,000","444,000","441,000","435,000","427,000","418,000","346,000","317,000","366,000","352,000","332,000","318,000","309,000","302,000","307,000","303,000","163,000","162,000","0"
		AdditionalPaidInCapital,"1,962,800,000","1,057,300,000","1,037,600,000","1,013,300,000","986,633,000","961,850,000","945,512,000","932,255,000","904,968,000","883,046,000","854,227,000","599,742,000","441,951,000","676,270,000","653,509,000","575,862,000","519,438,000","494,283,000","463,926,000","461,272,000","442,699,000","123,543,000","121,778,000","0"
		RetainedEarnings,"3,588,300,000","3,095,700,000","2,552,800,000","2,333,000,000","2,044,224,000","1,631,145,000","1,266,967,000","1,017,128,000","827,297,000","676,397,000","531,456,000","543,318,000","484,840,000","255,914,000","100,142,000","4,896,000","-59,346,000","-95,411,000","-122,521,000","-107,110,000","-50,050,000","44,792,000","24,327,000","0"
		TreasuryStock,"5,700,000","5,800,000","5,900,000","6,000,000","6,231,000","6,407,000","8,052,000","7,587,000","7,814,000","6,263,000","5,196,000","3,504,000",,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-427,800,000","-456,200,000","-341,800,000","-551,100,000","-336,313,000","-200,239,000","-25,202,000","8,946,000","-33,757,000","15,324,000","-1,976,000","-72,220,000","85,355,000","16,800,000","-36,892,000","20,382,000","5,536,000","-9,783,000","-19,630,000","-17,412,000","1,097,000","1,074,000","630,000","1,099,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,"630,000","1,099,000"
		OtherEquityInterest,"-5,700,000","-5,800,000","-5,900,000","-6,000,000","-6,231,000","-6,407,000","-8,052,000","-7,587,000",,,,,"-1,930,000","-198,970,000","-181,108,000","-93,492,000","-34,955,000","-22,440,000","-7,696,000","-4,719,000","-70,113,000",,,"23,148,000"
	MinorityInterest,"86,600,000","43,000,000","38,100,000","25,000,000","29,536,000","22,323,000","11,140,000","8,073,000","3,251,000","3,004,000","3,685,000","4,123,000","8,272,000",,,,,"0","789,000","567,000","589,000",,,
TotalCapitalization,"6,295,400,000","4,347,100,000","3,918,500,000","3,967,800,000","3,218,762,000","2,661,797,000","2,609,669,000","2,395,183,000","2,154,129,000","1,766,431,000","1,553,929,000","1,551,624,000","1,039,738,000","782,778,000","562,700,000","548,565,000","638,807,000","566,103,000","521,003,000","573,449,000","483,679,000","372,495,000","146,897,000","79,798,000"
CommonStockEquity,"5,118,100,000","3,691,500,000","3,243,200,000","2,789,700,000","2,688,763,000","2,386,797,000","2,179,669,000","1,951,183,000","1,691,129,000","1,568,931,000","1,378,929,000","1,067,682,000","1,010,533,000","750,380,000","536,003,000","507,980,000","430,991,000","366,958,000","314,381,000","332,338,000","323,936,000","169,572,000","146,897,000","24,247,000"
CapitalLeaseObligations,"904,600,000",,,,"24,617,000","5,023,000","1,722,000","6,433,000",,,,,,,,,,,,,,,,
NetTangibleAssets,"267,300,000","656,800,000","228,900,000","-84,600,000","320,107,000","440,032,000","234,010,000","51,490,000","-112,668,000","95,198,000","-99,813,000","-440,300,000","274,859,000","192,319,000","195,881,000","156,316,000","83,383,000","33,137,000","-13,788,000","-17,791,000","-43,279,000","-59,865,000","96,531,000","512,000"
WorkingCapital,"378,400,000","444,200,000","144,900,000","333,400,000","145,614,000","71,165,000","65,804,000","-146,442,000","-47,733,000","-101,471,000","-155,177,000","11,883,000","7,044,000","-23,001,000","8,463,000","9,194,000","87,528,000","37,109,000","-1,122,000","13,355,000","-71,437,000","48,621,000","55,735,000","22,915,000"
InvestedCapital,"6,931,400,000","4,697,700,000","4,305,100,000","4,637,400,000","3,506,464,000","2,759,709,000","2,632,469,000","2,565,240,000","2,219,220,000","1,795,131,000","1,577,328,000","1,576,194,000","1,054,123,000","800,516,000","580,711,000","566,891,000","642,399,000","581,966,000","536,500,000","582,285,000","646,322,000","372,495,000","146,897,000","95,362,000"
TangibleBookValue,"267,300,000","656,800,000","228,900,000","-84,600,000","320,107,000","440,032,000","234,010,000","51,490,000","-112,668,000","95,198,000","-99,813,000","-440,300,000","274,859,000","192,319,000","195,881,000","156,316,000","83,383,000","33,137,000","-13,788,000","-17,791,000","-43,279,000","-59,865,000","96,531,000","512,000"
TotalDebt,"2,717,900,000","1,006,200,000","1,061,900,000","1,847,700,000","842,318,000","377,935,000","454,522,000","620,490,000","528,091,000","226,200,000","198,399,000","508,512,000","43,590,000","50,136,000","44,708,000","58,911,000","211,408,000","215,008,000","222,119,000","249,947,000","322,386,000","202,923,000",,"71,115,000"
NetDebt,"1,361,400,000","525,300,000","793,900,000","1,589,200,000","601,118,000","122,499,000","300,074,000","461,898,000","343,637,000",,"129,136,000","462,619,000",,,"16,050,000","28,768,000","148,303,000","201,354,000","211,673,000","231,104,000","299,078,000","185,982,000",,"63,908,000"
ShareIssued,"51,549,654","45,599,418","45,373,817","45,213,832","45,049,503","44,828,779","44,447,958","44,054,042","43,470,271","42,659,999","41,843,947","34,619,076","31,777,650","36,748,384","35,523,696","33,812,650","31,858,195","31,016,506","30,219,854","29,774,135","30,342,018","16,319,134","16,200,000","16,200,000"
OrdinarySharesNumber,"51,549,654","45,599,418","45,373,817","45,213,832","45,049,503","44,828,779","44,447,958","44,054,042","43,470,271","42,659,999","41,843,947","34,619,076","31,777,650","36,748,384","35,523,696","33,812,650","31,858,195","31,016,506","30,219,854","29,774,135","30,342,018","16,319,134","16,200,000","16,200,000"
