name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
	SecuritiesAndInvestments,"34,827,000,000","35,024,000,000","35,978,000,000","34,824,000,000","23,265,000,000","24,154,000,000","24,399,000,000","21,634,000,000","22,263,000,000","24,279,000,000","19,617,000,000","16,489,000,000","11,282,000,000","10,627,000,000","10,284,000,000","10,415,000,000","10,432,000,000","11,178,000,000","8,363,000,000","10,411,000,000","9,511,000,000","8,228,000,000","10,866,000,000","10,025,000,000","10,430,100,000","13,821,900,000","6,391,300,000","5,609,600,000","3,564,600,000","3,190,100,000","1,906,300,000"
		TradingSecurities,"1,040,000,000","849,000,000","836,000,000","867,000,000","788,000,000","750,000,000","738,000,000","605,000,000","623,000,000","985,000,000","1,209,000,000","1,280,000,000",,,,,,,,,,,,,,,,"3,000,000","1,600,000","25,100,000","38,200,000"
		AvailableForSaleSecurities,"605,000,000","666,000,000","726,000,000","738,000,000","655,000,000","760,000,000","969,000,000","1,064,000,000","16,012,000,000","21,933,000,000","16,641,000,000","15,209,000,000","11,282,000,000","10,627,000,000","10,284,000,000","10,415,000,000","10,432,000,000","11,178,000,000","8,363,000,000","10,411,000,000","9,511,000,000","8,228,000,000","10,866,000,000","10,025,000,000","10,430,100,000","13,821,900,000","6,391,300,000","5,606,600,000","3,563,000,000","3,165,000,000","1,868,100,000"
		HeldToMaturitySecurities,"10,067,000,000","11,519,000,000","11,830,000,000","10,232,000,000","4,897,000,000","5,015,000,000","4,756,000,000","3,931,000,000","2,109,000,000","17,000,000","24,000,000",,,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"23,115,000,000","21,990,000,000","22,586,000,000","22,987,000,000","16,925,000,000","17,629,000,000","17,936,000,000","16,034,000,000","3,519,000,000","1,344,000,000","1,743,000,000",,,,,,,,,,,,,,,,,,,,
	DerivativeAssets,,,"669,000,000","803,000,000","619,000,000","609,000,000","407,000,000","693,000,000","945,000,000","1,006,000,000","1,094,000,000",,,,,,,,,,,,,,,,,,,,
	NetLoan,"95,080,000,000","89,896,000,000","86,635,000,000","86,284,000,000","59,719,000,000","57,321,000,000","54,220,000,000","52,533,000,000","49,299,000,000","48,970,000,000","56,679,000,000","75,728,000,000","74,359,000,000","68,519,000,000","68,893,000,000","67,326,000,000","61,305,000,000","61,005,000,000","61,632,000,000","65,904,000,000","63,292,000,000","61,112,000,000","52,480,000,000","48,365,000,000","46,815,700,000","45,394,300,000","17,417,000,000","15,699,000,000","9,417,400,000","9,895,100,000","6,719,900,000"
		GrossLoan,"95,980,000,000","90,779,000,000","87,512,000,000","87,142,000,000","60,515,000,000","58,115,000,000","55,068,000,000","53,421,000,000","50,303,000,000","50,574,000,000","59,213,000,000","79,876,000,000","77,761,000,000","71,599,000,000","69,859,000,000","68,464,000,000","62,711,000,000","64,233,000,000","65,087,000,000","66,905,000,000","64,222,000,000","62,012,000,000","54,577,000,000","49,235,000,000","47,691,700,000","46,224,600,000","17,897,600,000","16,201,700,000","9,584,800,000","10,073,800,000","6,808,700,000"
			LoansHeldForSale,"1,334,000,000","1,227,000,000","1,107,000,000","1,104,000,000","639,000,000","734,000,000","611,000,000","599,000,000","728,000,000","467,000,000","443,000,000",,,,,,,,,,,,,,,,,,,,
			CommercialLoan,"52,983,000,000","50,359,000,000","46,685,000,000","44,453,000,000","35,260,000,000","32,234,000,000","29,514,000,000","28,157,000,000","34,782,000,000","34,520,000,000",,,,,,,,,,,,,,,,,,,,,
			ConsumerLoan,"9,317,000,000","6,587,000,000","6,161,000,000","5,908,000,000","3,027,000,000","3,142,000,000","3,269,000,000","3,529,000,000","14,793,000,000","3,563,000,000",,,,,,,,,,,,,,,,,,,,,
			MortgageLoan,"32,346,000,000","32,606,000,000","33,559,000,000","35,677,000,000","21,589,000,000","22,005,000,000","21,674,000,000","21,136,000,000",,"12,024,000,000",,,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,"49,575,000,000",,"58,770,000,000","79,876,000,000","77,761,000,000","71,599,000,000","69,859,000,000","68,464,000,000","62,711,000,000","64,233,000,000","65,087,000,000","66,905,000,000","64,222,000,000","62,012,000,000","54,577,000,000","49,235,000,000","47,691,700,000","46,224,600,000","17,897,600,000","16,201,700,000","9,584,800,000","10,073,800,000","6,808,700,000"
		AllowanceForLoansAndLeaseLosses,"900,000,000","883,000,000","877,000,000","858,000,000","796,000,000","794,000,000","848,000,000","888,000,000","1,004,000,000","1,604,000,000","2,534,000,000","1,803,000,000","1,200,000,000","944,000,000","966,000,000","1,138,000,000","1,406,000,000","1,452,000,000","1,677,000,000","1,001,000,000","930,000,000","900,000,000","900,000,000","870,000,000","876,000,000","830,300,000","480,600,000","502,700,000","167,400,000","178,700,000","88,800,000"
		UnearnedIncome,,,,,,,,,,,,"-2,345,000,000","-2,202,000,000","-2,136,000,000",,,,"-1,776,000,000","-1,778,000,000",,,,"-1,197,000,000",,,,,,,,
	Receivables,"5,494,000,000","4,037,000,000","3,568,000,000","3,864,000,000","3,292,000,000","2,952,000,000","3,015,000,000","2,801,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherReceivables,"5,494,000,000","4,037,000,000","3,568,000,000","3,864,000,000","3,292,000,000","2,952,000,000","3,015,000,000","2,801,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetPPE,"814,000,000","882,000,000","930,000,000","978,000,000","779,000,000","841,000,000","885,000,000","965,000,000","1,294,000,000","908,000,000","1,596,000,000","840,000,000","681,000,000","595,000,000","656,000,000","603,000,000","606,000,000","644,000,000","687,000,000","717,000,000","797,000,000","902,000,000","985,000,000","1,084,000,000","1,029,800,000","987,200,000","421,800,000","406,600,000","213,600,000","215,200,000","110,900,000"
		GrossPPE,"2,425,000,000","2,478,000,000","2,508,000,000",,,,,,"1,294,000,000","908,000,000",,,,,,,,,,,,,,,,,,,,,
			LandAndImprovements,"128,000,000","135,000,000","138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			BuildingsAndImprovements,"729,000,000","747,000,000","741,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"872,000,000","907,000,000","931,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ConstructionInProgress,"48,000,000","35,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Leases,"620,000,000","626,000,000","633,000,000",,,,,,"350,000,000","509,000,000",,,,,,,,,,,,,,,,,,,,,
			OtherProperties,"28,000,000","28,000,000","27,000,000",,,,,,"944,000,000","399,000,000",,,,,,,,,,,,,,,,,,,,,
		AccumulatedDepreciation,"-1,611,000,000","-1,596,000,000","-1,578,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"2,917,000,000","2,832,000,000","2,954,000,000","2,830,000,000","1,125,000,000","1,158,000,000","1,106,000,000","1,150,000,000","934,000,000","938,000,000","967,000,000","1,266,000,000","1,375,000,000","1,322,000,000","1,480,000,000","1,446,000,000","1,187,000,000","1,177,000,000","1,132,000,000","1,368,000,000","1,449,000,000","1,509,000,000","1,176,000,000","961,000,000","1,070,300,000","793,600,000","214,100,000",,,,
		Goodwill,"2,664,000,000","2,516,000,000","2,538,000,000","2,446,000,000","1,060,000,000","1,057,000,000","979,000,000","979,000,000","917,000,000","917,000,000","917,000,000",,,,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"253,000,000","316,000,000","416,000,000","384,000,000","65,000,000","101,000,000","127,000,000","171,000,000","17,000,000","21,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,
	AssetsHeldForSale,"891,000,000","1,100,000,000","1,340,000,000","1,585,000,000","1,846,000,000","2,324,000,000","4,572,000,000","5,254,000,000","5,860,000,000","6,554,000,000","4,208,000,000",,,,,,,,,,,,,,,,,,,,
	OtherAssets,,"993,000,000","821,000,000","540,000,000","340,000,000","330,000,000","305,000,000","288,000,000","3,077,000,000","4,385,000,000","4,096,000,000","8,951,000,000","10,472,000,000","9,010,000,000","8,705,000,000","8,495,000,000","8,245,000,000","7,834,000,000","6,233,000,000","5,681,000,000","5,530,000,000","4,973,000,000","4,541,000,000","3,742,000,000","3,549,400,000","2,289,700,000","1,187,500,000","1,112,800,000","533,700,000","439,300,000","543,100,000"
TotalLiabilitiesNetMinorityInterest,"127,950,000,000","124,017,000,000","122,673,000,000","121,213,000,000","84,374,000,000","83,279,000,000","82,614,000,000","78,927,000,000","78,863,000,000","80,469,000,000","82,354,000,000","94,051,000,000","92,237,000,000","84,634,000,000","85,528,000,000","83,622,000,000","77,518,000,000","78,367,000,000","74,783,000,000","79,404,000,000","75,763,000,000","72,856,000,000","68,518,000,000","62,740,000,000","61,186,600,000","62,099,600,000","24,968,700,000","23,110,200,000","14,287,800,000","14,105,000,000","10,157,100,000"
	TotalDeposits,"111,870,000,000","107,309,000,000","105,235,000,000","104,087,000,000","71,046,000,000","71,998,000,000","69,262,000,000","65,993,000,000","61,956,000,000","60,610,000,000","65,571,000,000","65,260,000,000","63,099,000,000","59,116,000,000","58,765,000,000","57,842,000,000","50,858,000,000","49,346,000,000","44,795,000,000","48,649,000,000","43,233,000,000","42,583,000,000","45,073,000,000","45,317,000,000","47,281,900,000","48,564,300,000","19,880,700,000","18,658,000,000","11,535,100,000","12,118,100,000","8,424,500,000"
		InterestBearingDepositsLiabilities,"83,017,000,000","78,017,000,000","71,570,000,000","71,262,000,000","44,949,000,000","42,770,000,000","43,261,000,000","42,674,000,000","40,858,000,000","43,957,000,000","51,156,000,000","53,775,000,000","52,071,000,000","45,563,000,000","45,430,000,000","46,261,000,000","39,683,000,000","38,716,000,000","35,128,000,000","39,573,000,000","34,626,000,000","33,043,000,000","35,705,000,000","35,793,000,000","38,000,900,000","39,428,500,000","16,077,000,000","14,999,100,000","9,568,200,000","10,095,100,000","6,841,300,000"
			CustomerAccounts,"83,017,000,000","78,017,000,000","71,570,000,000","71,262,000,000","44,949,000,000","42,770,000,000","43,261,000,000","42,674,000,000","40,858,000,000","43,957,000,000","51,156,000,000","53,775,000,000","52,071,000,000","45,563,000,000","45,430,000,000","46,261,000,000","39,683,000,000","38,716,000,000","35,128,000,000","39,573,000,000","34,626,000,000","33,043,000,000","35,705,000,000","35,793,000,000","38,000,900,000","39,428,500,000","16,077,000,000","14,999,100,000","9,568,200,000","10,095,100,000","6,841,300,000"
		NonInterestBearingDeposits,"28,853,000,000","29,292,000,000","33,665,000,000","32,825,000,000","26,097,000,000","29,228,000,000","26,001,000,000","23,319,000,000","21,098,000,000","16,653,000,000","14,415,000,000","11,485,000,000","11,028,000,000","13,553,000,000","13,335,000,000","11,581,000,000","11,175,000,000","10,630,000,000","9,667,000,000","9,076,000,000","8,607,000,000","9,540,000,000","9,368,000,000","9,524,000,000","9,281,000,000","9,135,800,000","3,803,700,000","3,658,900,000","1,966,900,000","2,023,000,000","1,583,200,000"
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"387,000,000","319,000,000","377,000,000","1,502,000,000","372,000,000","575,000,000","1,534,000,000","1,609,000,000","1,711,000,000","2,045,000,000","1,742,000,000","1,557,000,000","3,927,000,000","3,643,000,000","4,835,000,000","2,145,000,000","2,667,000,000","3,862,000,000","3,735,000,000","4,936,000,000","4,177,000,000","4,468,000,000","6,979,000,000","6,925,000,000","5,544,100,000","5,499,100,000","2,353,700,000","2,834,100,000","1,276,700,000","1,487,400,000","1,376,000,000"
		FederalFundsPurchased,,,,,,,,,,,"1,742,000,000",,,,,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"2,540,000,000","2,113,000,000","1,803,000,000","1,796,000,000","1,605,000,000","1,621,000,000","1,557,000,000","1,425,000,000","1,763,000,000","1,931,000,000","2,007,000,000",,,,,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,"2,540,000,000","2,113,000,000","1,803,000,000","1,796,000,000","1,605,000,000","1,621,000,000","1,557,000,000","1,425,000,000","1,763,000,000","1,931,000,000","2,007,000,000",,,,,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"705,000,000","544,000,000","634,000,000","808,000,000","533,000,000","423,000,000","343,000,000","313,000,000","337,000,000","1,151,000,000","340,000,000","8,477,000,000","6,453,000,000","1,192,000,000","1,780,000,000","2,515,000,000","2,947,000,000","2,823,000,000","5,549,000,000","6,957,000,000","8,439,000,000","9,728,000,000","5,967,000,000","3,969,000,000","2,880,300,000","3,277,600,000","1,175,800,000","276,400,000","283,700,000","57,500,000","19,500,000"
		CurrentDebt,"705,000,000","544,000,000","634,000,000","808,000,000","533,000,000","423,000,000","343,000,000","313,000,000","337,000,000","1,151,000,000","340,000,000","8,477,000,000","6,453,000,000","1,192,000,000","1,780,000,000","2,515,000,000","2,947,000,000","2,823,000,000","5,549,000,000","6,957,000,000","8,439,000,000","9,728,000,000","5,967,000,000","3,969,000,000","2,880,300,000","3,277,600,000","1,175,800,000","276,400,000","283,700,000","57,500,000","19,500,000"
			CurrentNotesPayable,"705,000,000","544,000,000","634,000,000","808,000,000","533,000,000","423,000,000","343,000,000","313,000,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherCurrentBorrowings,,,,,,,,,"337,000,000","1,151,000,000","340,000,000","8,477,000,000","6,453,000,000","1,192,000,000","1,780,000,000","2,515,000,000","2,947,000,000","2,823,000,000","5,549,000,000","6,957,000,000","8,439,000,000","9,728,000,000","5,967,000,000","3,969,000,000","2,880,300,000","3,277,600,000","1,175,800,000","276,400,000","283,700,000","57,500,000","19,500,000"
	DerivativeProductLiabilities,,,"291,000,000","636,000,000","632,000,000","784,000,000","414,000,000","584,000,000","1,026,000,000","1,142,000,000","1,012,000,000",,,,,,,,,,,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"12,422,000,000","13,649,000,000","14,245,000,000","12,284,000,000","10,086,000,000","7,780,000,000","7,560,000,000","6,731,000,000","9,520,000,000","10,592,000,000","11,558,000,000","14,995,000,000","18,758,000,000","14,533,000,000","13,939,000,000","14,846,000,000","15,294,000,000","16,865,000,000","15,842,000,000","14,161,000,000","15,881,000,000","12,967,000,000","8,196,000,000","4,713,000,000","4,003,600,000","3,569,800,000","952,700,000","886,100,000","177,100,000","183,200,000","122,200,000"
		LongTermDebt,"12,409,000,000","13,633,000,000","14,228,000,000","12,264,000,000","10,086,000,000","7,780,000,000","7,555,000,000","6,722,000,000","9,520,000,000","10,592,000,000","11,558,000,000","14,995,000,000","11,957,000,000","14,533,000,000","13,939,000,000","14,846,000,000","15,294,000,000","16,865,000,000","15,842,000,000","14,161,000,000","15,881,000,000","12,967,000,000","8,196,000,000","4,713,000,000","4,003,600,000","3,569,800,000","952,700,000","886,100,000","177,100,000","183,200,000","122,200,000"
			AdvanceFromFederalHomeLoanBanks,"121,000,000","1,130,000,000","1,106,000,000","126,000,000","166,000,000","200,000,000","224,000,000","974,000,000",,,,,,,,,,,,,,,,,,,,,,,
		LongTermCapitalLeaseObligation,"13,000,000","16,000,000","17,000,000","20,000,000",,,"5,000,000","9,000,000",,,,,"6,801,000,000",,,,,,,,,,,,,,,,,,
	LiabilitiesOfDiscontinuedOperations,,,,,"0","3,000,000","1,854,000,000","2,182,000,000","2,550,000,000","2,998,000,000",,,,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"26,000,000","83,000,000","88,000,000","100,000,000","100,000,000","95,000,000","90,000,000","90,000,000",,"2,998,000,000","124,000,000","3,762,000,000",,"6,150,000,000","6,209,000,000","6,274,000,000","5,752,000,000","5,471,000,000","4,862,000,000","4,701,000,000","4,033,000,000","3,110,000,000","2,303,000,000","1,816,000,000","1,476,700,000","1,188,800,000","605,800,000","455,600,000","1,015,200,000","258,800,000","214,900,000"
TotalEquityGrossMinorityInterest,"17,038,000,000","15,596,000,000","15,025,000,000","15,240,000,000","10,759,000,000","10,542,000,000","10,320,000,000","10,309,000,000","9,922,000,000","11,374,000,000","10,933,000,000","10,480,000,000","7,746,000,000","7,703,000,000","7,598,000,000","7,117,000,000","6,969,000,000","6,835,000,000","6,155,000,000","7,866,000,000","7,632,000,000","7,164,000,000","5,181,000,000","4,881,000,000","5,152,500,000","4,698,500,000","2,038,600,000","1,868,100,000","1,116,700,000","1,005,200,000","746,200,000"
	StockholdersEquity,"17,038,000,000","15,595,000,000","15,023,000,000","15,240,000,000","10,746,000,000","10,530,000,000","10,303,000,000","10,271,000,000","9,905,000,000","11,117,000,000","10,663,000,000","10,480,000,000","7,746,000,000","7,703,000,000","7,598,000,000","7,117,000,000","6,969,000,000","6,835,000,000","6,155,000,000","6,623,000,000","6,389,000,000","6,167,000,000","5,181,000,000","4,881,000,000","5,152,500,000","4,698,500,000","2,038,600,000","1,868,100,000","1,116,700,000","1,005,200,000","746,200,000"
		CapitalStock,"3,157,000,000","2,707,000,000","2,282,000,000","2,922,000,000","1,307,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","3,683,000,000","3,667,000,000","3,743,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,"160,000,000","160,000,000",,"60,000,000",,,"25,000,000"
			PreferredStock,"1,900,000,000","1,450,000,000","1,025,000,000","1,665,000,000","290,000,000","291,000,000","291,000,000","291,000,000","291,000,000","2,737,000,000","2,721,000,000","3,072,000,000",,,,,,,,,,,,,"160,000,000","160,000,000",,"60,000,000",,,"25,000,000"
			CommonStock,"1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","946,000,000","946,000,000","671,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,
		RetainedEarnings,"12,469,000,000","11,556,000,000","10,335,000,000","9,378,000,000","8,922,000,000","8,273,000,000","7,606,000,000","6,913,000,000","6,246,000,000","5,557,000,000","5,158,000,000","6,727,000,000","8,522,000,000","8,377,000,000","7,882,000,000","7,284,000,000","6,838,000,000","6,448,000,000","5,856,000,000","6,352,000,000","5,833,000,000","5,192,000,000","4,611,000,000","4,060,000,000","3,632,700,000","3,169,300,000","1,369,000,000","1,153,300,000","611,400,000","508,900,000","508,400,000"
		AdditionalPaidInCapital,"6,295,000,000","6,331,000,000","6,335,000,000","6,385,000,000","3,922,000,000","3,986,000,000","4,022,000,000","4,126,000,000","4,194,000,000","3,711,000,000","3,734,000,000","2,553,000,000","1,623,000,000","1,602,000,000","1,534,000,000","1,491,000,000","1,448,000,000","1,449,000,000","1,390,000,000","1,402,000,000","1,412,000,000",,,,,,,,,,
		TreasuryStock,"4,909,000,000","4,181,000,000","3,150,000,000","2,904,000,000","3,000,000,000","2,681,000,000","2,281,000,000","1,952,000,000","1,815,000,000","1,904,000,000","1,980,000,000","2,608,000,000","3,021,000,000","2,584,000,000","2,204,000,000","2,128,000,000","1,801,000,000","1,593,000,000","1,585,000,000","1,600,000,000","1,197,000,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"26,000,000","-818,000,000","-779,000,000","-541,000,000","-405,000,000","-356,000,000","-352,000,000","-124,000,000","-28,000,000","-17,000,000","-3,000,000","65,000,000","130,000,000","-184,000,000","-106,000,000","-22,000,000","-8,000,000","39,000,000","2,000,000","-23,000,000","-151,000,000",,"11,000,000","-6,000,000","47,700,000","-115,300,000",,,,,
		OtherEquityInterest,,,,,,,,,,"87,000,000","87,000,000",,,,,,,,,,,"975,000,000","559,000,000","827,000,000","1,312,100,000","1,484,500,000","669,600,000","654,800,000","505,300,000","496,300,000","212,800,000"
	MinorityInterest,"0","1,000,000","2,000,000","0","13,000,000","12,000,000","17,000,000","38,000,000","17,000,000","257,000,000","270,000,000",,,,,,,,,"1,243,000,000","1,243,000,000","997,000,000",,,,,,,,,
TotalCapitalization,"29,447,000,000","29,228,000,000","29,251,000,000","27,504,000,000","20,832,000,000","18,310,000,000","17,858,000,000","16,993,000,000","19,425,000,000","21,709,000,000","22,221,000,000","25,475,000,000","19,703,000,000","22,236,000,000","21,537,000,000","21,963,000,000","22,263,000,000","23,700,000,000","21,997,000,000","20,784,000,000","22,270,000,000","19,134,000,000","13,377,000,000","9,594,000,000","9,156,100,000","8,268,300,000","2,991,300,000","2,754,200,000","1,293,800,000","1,188,400,000","868,400,000"
PreferredStockEquity,"1,900,000,000","1,450,000,000","1,025,000,000","1,665,000,000","290,000,000","291,000,000","291,000,000","291,000,000","291,000,000","2,737,000,000","2,721,000,000","3,072,000,000",,,,,,,,,,,,,"160,000,000","160,000,000",,"60,000,000",,,"25,000,000"
CommonStockEquity,"15,138,000,000","14,145,000,000","13,998,000,000","13,575,000,000","10,456,000,000","10,239,000,000","10,012,000,000","9,980,000,000","9,614,000,000","8,380,000,000","7,942,000,000","7,408,000,000","7,746,000,000","7,703,000,000","7,598,000,000","7,117,000,000","6,969,000,000","6,835,000,000","6,155,000,000","6,623,000,000","6,389,000,000","6,167,000,000","5,181,000,000","4,881,000,000","4,992,500,000","4,538,500,000","2,038,600,000","1,808,100,000","1,116,700,000","1,005,200,000","721,200,000"
CapitalLeaseObligations,"13,000,000","16,000,000","17,000,000","20,000,000",,,"5,000,000","9,000,000",,,,,"6,801,000,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"14,121,000,000","12,763,000,000","12,069,000,000","12,410,000,000","9,621,000,000","9,372,000,000","9,197,000,000","9,121,000,000","8,971,000,000","10,179,000,000","9,696,000,000","9,214,000,000","6,371,000,000","6,381,000,000","6,118,000,000","5,671,000,000","5,782,000,000","5,658,000,000","5,023,000,000","5,255,000,000","4,940,000,000","4,658,000,000","4,005,000,000","3,920,000,000","4,082,200,000","3,904,900,000","1,824,500,000","1,868,100,000","1,116,700,000","1,005,200,000","746,200,000"
InvestedCapital,"28,252,000,000","28,322,000,000","28,860,000,000","26,647,000,000","21,075,000,000","18,442,000,000","17,910,000,000","17,015,000,000","19,471,000,000","20,123,000,000","19,840,000,000","30,880,000,000","26,156,000,000","23,428,000,000","23,317,000,000","24,478,000,000","25,210,000,000","26,523,000,000","27,546,000,000","27,741,000,000","30,709,000,000","28,862,000,000","19,344,000,000","13,563,000,000","11,876,400,000","11,385,900,000","4,167,100,000","2,970,600,000","1,577,500,000","1,245,900,000","862,900,000"
TangibleBookValue,"12,221,000,000","11,313,000,000","11,044,000,000","10,745,000,000","9,331,000,000","9,081,000,000","8,906,000,000","8,830,000,000","8,680,000,000","7,442,000,000","6,975,000,000","6,142,000,000","6,371,000,000","6,381,000,000","6,118,000,000","5,671,000,000","5,782,000,000","5,658,000,000","5,023,000,000","5,255,000,000","4,940,000,000","4,658,000,000","4,005,000,000","3,920,000,000","3,922,200,000","3,744,900,000","1,824,500,000","1,808,100,000","1,116,700,000","1,005,200,000","721,200,000"
TotalDebt,"13,127,000,000","14,193,000,000","14,879,000,000","13,092,000,000","10,619,000,000","8,203,000,000","7,903,000,000","7,044,000,000","9,857,000,000","11,743,000,000","11,898,000,000","23,472,000,000","25,211,000,000","15,725,000,000","15,719,000,000","17,361,000,000","18,241,000,000","19,688,000,000","21,391,000,000","21,118,000,000","24,320,000,000","22,695,000,000","14,163,000,000","8,682,000,000","6,883,900,000","6,847,400,000","2,128,500,000","1,162,500,000","460,800,000","240,700,000","141,700,000"
NetDebt,"12,382,000,000","13,499,000,000","14,191,000,000","12,395,000,000","10,012,000,000","7,550,000,000","7,281,000,000","6,450,000,000","9,163,000,000","11,465,000,000","11,427,000,000","22,215,000,000","16,596,000,000","13,461,000,000","12,611,000,000","14,907,000,000","15,529,000,000","16,324,000,000","18,500,000,000","17,929,000,000","21,504,000,000","19,399,000,000","10,512,000,000","5,238,000,000","3,440,100,000","3,336,000,000","752,900,000",,,,
