name,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996,04/30/1995,04/30/1994,04/30/1993,04/30/1992
			RawMaterials,"22,000,000","23,300,000",,,,,"16,000,000",,,,,,,"15,432,000",,,,,"14,026,000",,,,,,,,,
			FinishedGoods,"48,700,000","37,600,000",,,,,"23,200,000",,,,,,,"18,997,000",,,,,"17,721,000",,,,,,,,,
		PrepaidAssets,"9,714,000","17,823,000","7,275,000","4,672,000","8,050,000","8,405,000","5,706,000","4,425,000","8,403,000","4,184,000","5,552,000","12,009,000","2,209,000","9,287,000","7,657,000","6,969,000","4,685,000","5,621,000","6,518,000",,,,,,,,,
		CurrentDeferredAssets,,,"3,906,000","4,454,000","4,348,000","2,685,000","3,665,000","3,550,000","1,493,000","3,367,000","3,262,000","2,895,000",,"1,940,000","1,759,000","1,622,000","1,678,000","1,616,000","1,333,000",,,,,,,,,
			CurrentDeferredTaxesAssets,,,"3,906,000","4,454,000","4,348,000","2,685,000","3,665,000","3,550,000","1,493,000","3,367,000","3,262,000","2,895,000",,"1,940,000","1,759,000","1,622,000","1,678,000","1,616,000","1,333,000",,,,,,,,,
		OtherCurrentAssets,"2,000","20,000",,,,,"34,000",,,,,,"9,681,000",,,,,,,"7,019,000","6,800,000","7,700,000","8,000,000","10,300,000","10,600,000","8,700,000","7,200,000","5,000,000"
	TotalNonCurrentAssets,"130,736,000","105,865,000","85,662,000","81,827,000","80,021,000","79,700,000","77,701,000","76,934,000","76,277,000","75,736,000","79,381,000","81,781,000","84,125,000","82,328,000","84,741,000","78,405,000","81,772,000","81,807,000","83,577,000","84,081,000","76,300,000","75,000,000","74,700,000","75,400,000","63,800,000","67,400,000","70,100,000","85,500,000"
		NetPPE,"111,316,000","85,807,000","65,150,000","61,932,000","60,182,000","59,494,000","57,307,000","56,729,000","55,337,000","53,401,000","56,141,000","57,639,000","57,369,000","56,027,000","62,879,000","59,535,000","60,432,000","60,658,000","62,215,000","62,430,000","56,100,000","55,900,000","55,400,000","56,200,000","52,100,000","54,300,000","55,300,000","57,600,000"
			GrossPPE,"290,369,000","260,688,000","232,914,000","222,551,000","216,607,000","209,972,000","200,484,000","194,161,000","189,862,000","182,223,000","177,914,000","175,448,000","171,369,000","162,395,000","168,780,000","156,869,000","149,788,000","144,257,000","140,069,000","134,378,000","123,900,000","118,300,000","112,000,000","110,100,000","99,600,000","95,300,000","89,800,000","87,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
				LandAndImprovements,"9,835,000","9,500,000","9,500,000","9,500,000","9,500,000","9,779,000","9,779,000","9,779,000","9,779,000","9,779,000","9,779,000","8,954,000","8,915,000","8,915,000","10,187,000","10,187,000","10,625,000","10,625,000","10,625,000",,,,,,,,,
				BuildingsAndImprovements,"58,291,000","56,947,000","51,157,000","50,856,000","50,405,000","51,494,000","49,391,000","48,363,000","47,374,000","44,415,000","44,224,000","41,697,000","38,898,000","38,101,000","38,743,000","37,693,000","36,331,000","35,437,000","35,088,000",,,,,,,,,
				MachineryFurnitureEquipment,"222,243,000","194,241,000","172,257,000","162,195,000","156,702,000","148,699,000","141,314,000","136,019,000","132,709,000","128,029,000","123,911,000","124,797,000","123,556,000","115,379,000","119,850,000","108,989,000","102,832,000","98,195,000","94,356,000",,,,,,,,,
			AccumulatedDepreciation,"-179,053,000","-174,881,000","-167,764,000","-160,619,000","-156,425,000","-150,478,000","-143,177,000","-137,432,000","-134,525,000","-128,822,000","-121,773,000","-117,809,000","-114,000,000","-106,368,000","-105,901,000","-97,334,000","-89,356,000","-83,599,000","-77,854,000","-71,948,000","-67,800,000","-62,400,000","-56,600,000","-53,900,000","-47,500,000","-41,000,000","-34,500,000","-29,400,000"
		GoodwillAndOtherIntangibleAssets,"14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","14,760,000","15,006,000","15,044,000","15,044,000","14,798,000","15,084,000","15,093,000","15,156,000","15,188,000","15,259,000","15,754,000","14,500,000","15,000,000","15,500,000","15,200,000","11,000,000","11,400,000","13,100,000",
			Goodwill,"13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000","13,145,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,615,000","1,861,000","1,899,000","1,899,000","1,653,000","15,084,000","15,093,000","15,156,000","15,188,000","15,259,000","15,754,000","14,500,000","15,000,000","15,500,000","15,200,000","11,000,000","11,400,000","13,100,000",
		OtherNonCurrentAssets,"4,660,000","5,298,000","5,752,000","5,135,000","5,079,000","5,446,000","5,634,000","5,445,000","6,180,000","7,575,000","8,234,000","9,098,000","11,712,000","11,503,000","6,778,000","3,777,000","6,184,000","5,961,000","6,103,000","5,897,000","5,700,000","4,100,000","3,800,000","4,000,000","700,000","1,700,000","1,700,000","27,900,000"
TotalLiabilitiesNetMinorityInterest,"120,584,000","127,392,000","112,271,000","99,346,000","99,968,000","116,640,000","138,326,000","101,352,000","102,474,000","98,787,000","95,670,000","94,497,000","100,271,000","87,479,000","81,291,000","74,515,000","74,903,000","80,008,000","95,380,000","104,068,000","98,400,000","112,300,000","114,000,000","130,500,000","118,700,000","126,300,000","139,900,000","135,800,000"
	CurrentLiabilities,"97,037,000","104,670,000","87,206,000","75,614,000","66,251,000","64,523,000","63,437,000","76,236,000","75,603,000","71,725,000","68,461,000","67,945,000","75,823,000","60,986,000","57,884,000","56,519,000","56,638,000","53,714,000","57,847,000","58,766,000","46,600,000","56,900,000","48,500,000","58,000,000","65,500,000","64,300,000","59,000,000","54,900,000"
		PayablesAndAccruedExpenses,"87,531,000","94,880,000","77,239,000","66,397,000","58,778,000","57,474,000","55,386,000","76,236,000","75,603,000","71,725,000","68,461,000","67,768,000","73,604,000","58,617,000","56,302,000","54,567,000","53,626,000","51,839,000","57,782,000","37,199,000","30,200,000","37,100,000","28,500,000","38,200,000","35,900,000","38,800,000","40,900,000","26,900,000"
			Payables,"66,604,000","74,952,000","58,189,000","49,419,000","44,994,000","45,650,000","44,295,000","54,957,000","49,389,000","48,555,000","48,319,000","49,803,000","54,333,000","38,041,000","38,012,000","37,138,000","34,969,000","30,819,000","37,651,000","37,199,000","30,200,000","37,100,000","28,500,000","38,200,000","35,900,000","38,800,000","40,900,000","26,900,000"
				AccountsPayable,"66,202,000","74,853,000","58,100,000","49,391,000","44,896,000","45,606,000","44,261,000","54,875,000","49,257,000","48,428,000","48,005,000","49,803,000","54,333,000","38,041,000","38,012,000","37,138,000","34,969,000","30,819,000","37,651,000","37,199,000","30,200,000","37,100,000","28,500,000","38,200,000","35,900,000","38,800,000","40,900,000","26,900,000"
				TotalTaxPayable,"402,000","99,000","89,000","28,000","98,000","44,000","34,000","82,000","132,000","127,000","314,000",,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"402,000","99,000","89,000","28,000","98,000","44,000","34,000","82,000","132,000","127,000","314,000",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"20,927,000","19,928,000","19,050,000","16,978,000","13,784,000","11,824,000","11,091,000","21,279,000","26,214,000","23,170,000","20,142,000","17,965,000","19,271,000","20,576,000","18,290,000","17,429,000","18,657,000","21,020,000","20,131,000",,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"9,506,000","9,790,000","9,967,000","9,217,000","7,473,000","7,049,000","8,051,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,"1,150,000",,,,,"400,000","700,000","900,000","8,500,000","3,100,000","2,900,000","3,600,000"
			CurrentDebt,,,,,,,,,,,,,,,,,"1,150,000",,,,,"400,000","700,000","900,000","8,500,000","3,100,000","2,900,000","3,600,000"
		OtherCurrentLiabilities,,,,,,,,,,,,"177,000","2,219,000","2,369,000","1,582,000","1,952,000","1,862,000","1,875,000","65,000","21,567,000","16,400,000","19,400,000","19,300,000","18,900,000","21,100,000","22,400,000","15,200,000","24,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"23,547,000","22,722,000","25,065,000","23,732,000","33,717,000","52,117,000","74,889,000","25,116,000","26,871,000","27,062,000","27,209,000","26,552,000","24,448,000","26,493,000","23,407,000","17,996,000","18,265,000","26,294,000","37,533,000","45,302,000","51,800,000","55,400,000","65,500,000","72,500,000","53,200,000","62,000,000","80,900,000","80,900,000"
		LongTermDebtAndCapitalLeaseObligation,,,,,"10,000,000","30,000,000","50,000,000",,,,,,,,,,"300,000","10,981,000","24,136,000","33,933,000","40,300,000","41,600,000","55,000,000","62,600,000","43,200,000","51,700,000","70,400,000","73,200,000"
			LongTermDebt,,,,,"10,000,000","30,000,000","50,000,000",,,,,,,,,,"300,000","10,981,000","24,136,000","33,933,000","40,300,000","41,600,000","55,000,000","62,600,000","43,200,000","51,700,000","70,400,000","73,200,000"
		NonCurrentDeferredLiabilities,"15,987,000","14,502,000","15,993,000","14,474,000","15,245,000","13,873,000","14,327,000","14,214,000","14,548,000","15,597,000","16,517,000","16,624,000","15,217,000","17,783,000","15,958,000","14,930,000","14,843,000","12,072,000","10,208,000","8,011,000","8,300,000","8,300,000","7,200,000","6,800,000","6,400,000","7,300,000","7,900,000","7,700,000"
			NonCurrentDeferredTaxesLiabilities,"15,987,000","14,502,000","15,993,000","14,474,000","15,245,000","13,873,000","14,327,000","14,214,000","14,548,000","15,597,000","16,517,000","16,624,000","15,217,000","17,783,000","15,958,000","14,930,000","14,843,000","12,072,000","10,208,000","8,011,000","8,300,000","8,300,000","7,200,000","6,800,000","6,400,000","7,300,000","7,900,000","7,700,000"
		OtherNonCurrentLiabilities,"7,560,000","8,220,000","9,072,000","9,258,000","8,472,000","8,244,000","10,562,000","10,902,000","12,323,000","11,465,000","10,692,000","9,928,000","9,231,000","8,710,000","7,449,000","3,066,000","3,122,000","3,241,000","3,189,000","3,358,000","3,200,000","5,500,000","3,300,000","3,100,000","3,600,000","3,000,000","2,600,000",
TotalEquityGrossMinorityInterest,"331,609,000","331,440,000","245,618,000","206,152,000","147,782,000","106,201,000","70,316,000","121,636,000","80,336,000","141,572,000","170,012,000","144,625,000","157,361,000","130,860,000","143,296,000","125,376,000","143,292,000","125,677,000","108,488,000","93,686,000","82,000,000","70,000,000","56,900,000","47,100,000","43,900,000","36,300,000","19,000,000","25,700,000"
	StockholdersEquity,"331,609,000","331,440,000","245,618,000","206,152,000","147,782,000","106,201,000","70,316,000","121,636,000","80,336,000","141,572,000","170,012,000","144,625,000","157,361,000","130,860,000","143,296,000","125,376,000","143,292,000","125,677,000","108,488,000","93,686,000","82,000,000","70,000,000","56,900,000","47,100,000","43,900,000","36,300,000","19,000,000","25,700,000"
		CapitalStock,"657,000","657,000","656,000","656,000","774,000","894,000","1,054,000","653,000","653,000","652,000","650,000","650,000","646,000","-4,535,000","560,000","559,000","373,000","372,000","371,000","371,000","400,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000"
			PreferredStock,"150,000","150,000","150,000","150,000","270,000","390,000","550,000","150,000","150,000","150,000","150,000","150,000","150,000","-4,950,000","150,000","150,000","150,000","150,000","150,000","150,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000"
			CommonStock,"507,000","507,000","506,000","506,000","504,000","504,000","504,000","503,000","503,000","502,000","500,000","500,000","496,000","415,000","410,000","409,000","223,000","222,000","221,000","221,000","200,000","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,"37,065,000","36,358,000","35,638,000","34,570,000","37,759,000","42,775,000","50,398,000","30,425,000","29,725,000","28,150,000","27,153,000","26,508,000","24,847,000","23,033,000","19,679,000","18,646,000","16,818,000","16,526,000","15,638,000","15,556,000","15,300,000",,,,,,,
		RetainedEarnings,"313,430,000","307,824,000","227,928,000","190,733,000","129,773,000","80,737,000","37,828,000","109,200,000","65,207,000","130,767,000","160,209,000","135,467,000","149,868,000","125,262,000","141,057,000","124,171,000","143,846,000","126,257,000","109,705,000","94,725,000","81,100,000","68,000,000","54,900,000","44,200,000","36,000,000","28,400,000","15,700,000","22,400,000"
		TreasuryStock,"18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","12,900,000","18,000,000","18,000,000","17,745,000","17,478,000","17,226,000","16,966,000","14,800,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,543,000","4,601,000","-604,000","-1,807,000","-2,524,000","-205,000","-964,000","-642,000","2,751,000","3,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"1,800,000","1,800,000","2,700,000","7,700,000","7,700,000","3,100,000","3,100,000"
TotalCapitalization,"331,609,000","331,440,000","245,618,000","206,152,000","157,782,000","136,201,000","120,316,000","121,636,000","80,336,000","141,572,000","170,012,000","144,625,000","157,361,000","130,860,000","143,296,000","125,376,000","143,592,000","136,658,000","132,624,000","127,619,000","122,300,000","111,600,000","111,900,000","109,700,000","87,100,000","88,000,000","89,400,000","98,900,000"
PreferredStockEquity,"150,000","150,000","150,000","150,000","270,000","390,000","550,000","150,000","150,000","150,000","150,000","150,000","150,000","-4,950,000","150,000","150,000","150,000","150,000","150,000","150,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000"
CommonStockEquity,"331,459,000","331,290,000","245,468,000","206,002,000","147,512,000","105,811,000","69,766,000","121,486,000","80,186,000","141,422,000","169,862,000","144,475,000","157,211,000","135,810,000","143,146,000","125,226,000","143,142,000","125,527,000","108,338,000","93,536,000","81,800,000","69,800,000","56,700,000","46,900,000","43,700,000","36,100,000","18,800,000","25,500,000"
NetTangibleAssets,"316,849,000","316,680,000","230,858,000","191,392,000","133,022,000","91,441,000","55,556,000","106,876,000","65,576,000","126,812,000","155,006,000","129,581,000","142,317,000","116,062,000","128,212,000","110,283,000","128,136,000","110,489,000","93,229,000","77,932,000","67,500,000","55,000,000","41,400,000","31,900,000","32,900,000","24,900,000","5,900,000","25,700,000"
WorkingCapital,"224,420,000","248,297,000","185,021,000","148,057,000","101,478,000","78,618,000","67,504,000","69,818,000","30,930,000","92,898,000","117,840,000","89,396,000","97,684,000","75,025,000","81,962,000","64,967,000","79,785,000","70,164,000","62,444,000","54,907,000","57,500,000","50,400,000","47,700,000","44,200,000","33,300,000","30,900,000","29,800,000","21,100,000"
InvestedCapital,"331,459,000","331,290,000","245,468,000","206,002,000","157,512,000","135,811,000","119,766,000","121,486,000","80,186,000","141,422,000","169,862,000","144,475,000","157,211,000","135,810,000","143,146,000","125,226,000","144,592,000","136,508,000","132,474,000","127,469,000","122,100,000","111,800,000","112,400,000","110,400,000","95,400,000","90,900,000","92,100,000","102,300,000"
TangibleBookValue,"316,699,000","316,530,000","230,708,000","191,242,000","132,752,000","91,051,000","55,006,000","106,726,000","65,426,000","126,662,000","154,856,000","129,431,000","142,167,000","121,012,000","128,062,000","110,133,000","127,986,000","110,339,000","93,079,000","77,782,000","67,300,000","54,800,000","41,200,000","31,700,000","32,700,000","24,700,000","5,700,000","25,500,000"
TotalDebt,,,,,"10,000,000","30,000,000","50,000,000",,,,,,,,,,"1,450,000","10,981,000","24,136,000","33,933,000","40,300,000","42,000,000","55,700,000","63,500,000","51,700,000","54,800,000","73,300,000","76,800,000"
NetDebt,,,,,,"68,000","31,733,000",,,,,,,,,,,,,,"2,800,000","1,600,000","18,400,000","28,300,000","18,200,000","22,200,000","41,300,000","59,500,000"
ShareIssued,"50,678,084","50,650,784","50,616,134","50,588,734","50,418,019","50,367,799","50,361,799","50,321,559","50,262,139","50,188,819","50,045,718","49,982,838","45,505,586","44,992,088","44,401,172","44,252,101","43,782,516","43,728,158","43,606,190","43,645,372","44,151,261","44,403,360","44,321,729","44,710,684","44,657,863","44,581,032","44,581,032","44,581,032"
OrdinarySharesNumber,"46,645,540","46,618,000","46,583,350","46,555,950","46,385,235","46,335,015","46,329,015","46,288,775","46,229,355","46,156,035","46,012,934","45,950,054","45,505,586","44,992,088","44,401,172","44,252,101","43,782,516","43,728,158","43,606,190","43,645,372","44,151,261","44,403,360","44,321,729","44,710,684","44,657,863","44,581,032","44,581,032","44,581,032"
PreferredSharesNumber,,,,,"120,000","240,000","400,000",,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"4,032,544","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784","4,032,784",,,,,,,,,,,,,,,,
