name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
NetIncomeFromContinuingAndDiscontinuedOperation,"2,824,718,000","2,049,146,000","466,772,000","1,960,286,000","1,101,440,000","-447,720,000","-149,873,000","-156,606,000","-1,767,691,000","3,114,637,000","-1,437,397,000","-1,291,682,000","-855,286,000","1,584,419,000","648,264,000","443,256,000","412,332,000","243,697,000","292,763,000","170,593,000","166,160,000","95,100,000","68,900,000","115,300,000","74,500,000","46,600,000","74,500,000","-117,600,000","-20,100,000","-12,200,000","-23,600,000","25,600,000","4,300,000"
NormalizedIncome,"1,918,914,718.913","2,263,719,956","475,196,387","1,966,076,000","832,661,690","1,047,198,348","-123,221,700","-76,259,916","-1,107,789,332","5,477,184,200","-1,474,035,939.968","-1,108,390,364.592","-150,296,650","608,654,919.393","481,182,339.441","390,507,295.484","297,583,586.481","208,426,934.295","276,483,530.394","217,450,780.643","166,607,660.558","95,670,219.853","62,041,461.187","133,269,661.675","114,869,828.456","48,880,000","70,020,000","-124,920,000","-30,000,000","-13,820,000","-23,940,057.637","5,545,591.94","3,713,636.364"
InterestIncome,,,,,,,,,,,,"12,304,000",,,,,,,,,,,,,,,,,,,,,
InterestExpense,"788,949,000","847,932,000","769,513,000","668,745,000","694,773,000","797,579,000","817,061,000","857,347,000","1,116,358,000","1,086,832,000","1,113,580,000","775,431,000",,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-788,949,000","-847,932,000","-769,513,000","-668,745,000","-694,773,000","-797,579,000","-817,061,000","-857,347,000","-1,116,358,000","-1,086,832,000","-1,113,580,000","-763,127,000",,,,,,,,,,,,,,,,,,,,,
EBIT,"4,434,829,000","3,694,657,000","1,403,519,000","1,632,500,000","1,953,950,000","-248,664,000","1,227,947,000","945,112,000","-617,855,000","3,918,463,000","-1,102,445,000","-1,237,162,000","-129,160,000","2,863,930,000","1,759,283,000","1,357,149,000","956,485,000","719,666,000","749,740,000","651,623,000","537,716,000","209,800,000","131,500,000","219,600,000","186,600,000","109,600,000","129,800,000","-123,200,000","-18,600,000","-14,900,000","-34,200,000","9,200,000","8,500,000"
EBITDA,"5,741,354,000"
ReconciledCostOfRevenue,"7,179,278,000","7,603,489,000","6,918,875,000","6,166,006,000","5,495,664,000","5,625,376,000","6,368,698,000","6,258,716,000","5,921,282,000","5,026,361,000","3,757,542,000","3,539,306,000","4,133,033,000","4,134,849,000","3,792,190,000","3,541,268,000","2,261,184,000","2,117,803,000","2,166,513,000","2,176,836,000","1,675,535,000","590,700,000","409,300,000","405,200,000","403,600,000","386,100,000","405,300,000","104,900,000","34,700,000","100,700,000","139,200,000","154,400,000","136,300,000"
ReconciledDepreciation,"1,306,525,000","1,304,649,000","1,178,044,000","993,480,000","849,527,000","819,883,000","815,765,000","849,225,000","927,697,000","817,146,000","633,423,000","689,273,000","788,856,000","704,632,000","650,823,000","593,893,000","434,256,000","448,763,000","427,150,000","421,231,000","324,438,000","128,800,000","78,500,000","65,400,000","64,500,000","58,700,000","48,300,000","11,300,000","11,600,000","15,600,000","15,800,000","11,700,000","9,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,824,718,000","2,049,146,000","466,772,000","1,960,286,000","1,101,440,000","-447,720,000","-149,873,000","-156,606,000","-1,767,691,000","3,114,637,000","-1,437,397,000","-1,291,682,000","-855,286,000","1,400,545,000","635,996,000","443,256,000","349,856,000","237,112,000","292,763,000","170,593,000","166,160,000","95,100,000","68,900,000","115,300,000","74,500,000","46,600,000","73,500,000","-117,600,000","-20,100,000","-12,200,000","-23,600,000","25,600,000","4,300,000"
TotalUnusualItemsExcludingGoodwill,"1,169,944,000","-275,802,000","-9,147,000","-9,650,000","273,705,000","-1,503,942,000","-41,002,000","-124,761,000","-708,049,000","-3,634,688,000","56,486,000","-285,590,000","-1,084,599,000","1,220,409,000","238,046,000","80,791,000","83,045,000","42,790,000","25,930,000","-76,247,000","-741,000","-900,000","10,900,000","-28,100,000","-53,700,000","-3,800,000","5,800,000","12,200,000","16,500,000","2,700,000","500,000","31,100,000","900,000"
TotalUnusualItems,"1,169,944,000","-275,802,000","-9,147,000","-9,650,000","273,705,000","-1,503,942,000","-41,002,000","-124,761,000","-708,049,000","-3,634,688,000","56,486,000","-285,590,000","-1,084,599,000","1,220,409,000","238,046,000","80,791,000","83,045,000","42,790,000","25,930,000","-76,247,000","-741,000","-900,000","10,900,000","-28,100,000","-53,700,000","-3,800,000","5,800,000","12,200,000","16,500,000","2,700,000","500,000","31,100,000","900,000"
NormalizedEBITDA,"4,571,410,000","5,275,108,000","2,590,710,000","2,635,630,000","2,529,772,000","2,075,161,000","2,084,714,000","1,919,098,000","1,017,891,000","8,370,297,000","-525,508,000","-262,299,000","1,744,295,000","2,348,153,000","2,172,060,000","1,870,251,000","1,307,696,000","1,125,639,000","1,150,960,000","1,149,101,000","862,895,000","339,500,000","199,100,000","313,100,000","304,800,000","172,100,000","172,300,000","-124,100,000","-23,500,000","-2,000,000","-18,900,000","-10,200,000","17,400,000"
TaxRateForCalcs,"0.226","0.222","0.079","0.4","0.018","0.006","0.35","0.356","0.068","0.35","0.351","0.358","0.35","0.351","0.35","0.347","0.371","0.33","0.372","0.385","0.396","0.366","0.371","0.361","0.248","0.4","0.4","0.4","0.4","0.4","0.32","0.355","0.348"
TaxEffectOfUnusualItems,"264,140,718.913","-61,228,044","-722,613","-3,860,000","4,926,690","-9,023,652","-14,350,700","-44,414,916","-48,147,332","-1,272,140,800","19,847,060.032","-102,298,364.592","-379,609,650","428,518,919.393","83,232,339.441","28,042,295.484","30,772,586.481","14,104,934.295","9,650,530.394","-29,389,219.357","-293,339.442","-329,780.147","4,041,461.187","-10,130,338.325","-13,330,171.544","-1,520,000","2,320,000","4,880,000","6,600,000","1,080,000","159,942.363","11,045,591.94","313,636.364"
