name,ttm,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002
MarketCap,"66,025,116,850","62,646,817,358","90,823,418,220","74,957,137,006","57,001,577,050","40,783,489,090","40,988,650,197","30,017,993,590","27,145,201,382","23,697,572,121","24,446,232,704","19,665,736,013","8,170,407,361","11,606,496,680","6,861,553,407","5,629,401,426","4,341,353,063","2,835,986,897","1,442,417,323","1,427,718,021"
PeRatio,"21.465","20.348","35.596","34.578","31.013","30.213","32.529","26.225","26.369","27.344","28.753","37.602","28.426","34.803","25.17","27.84","27.068","26.676","19.563","28.139"
ForwardPeRatio,"21.322","15.337","28.249","25.063","22.676","24.39","70.423","19.048","36.364","21.413","23.585",,,,,,,,,
PegRatio,,,,,,"1.348","3.669","1.16","1.529","0.779","0.945",,,,,,,,,
PsRatio,"7.094","6.91","11.661","10.416","9.499","9.381","10.057","7.828","7.716","7.888","7.622","7.434","4.032","6.089","8.194","7.093","7.393","7.331","5.7","37.02"
PbRatio,"3.283","3.243","5.013","5.511","4.901","4.789","5.955","4.578","4.557","4.646","3.395","3.132","1.755","3.895","5.102","4.53","3.838","3.943","2.626","6.473"
