name,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"13,268,609,000","12,986,552,000","12,652,636,000","7,931,866,000","6,358,288,000","6,138,246,000","7,169,666,000","6,830,960,000","5,785,418,000","6,488,292,000","5,902,087,000","5,023,754,000","5,220,935,000","4,703,864,000","4,404,634,000","4,557,736,000","4,167,886,000","3,248,018,000","3,458,330,000","4,615,545,000","4,123,818,000","3,845,000,000","2,185,400,000","1,545,300,000","1,043,900,000","784,400,000","506,800,000","326,900,000","200,500,000","149,100,000","121,800,000","88,700,000","53,600,000","25,500,000","10,700,000"
	CurrentAssets,"10,438,292,000","10,692,849,000","10,092,690,000","7,412,326,000","5,822,061,000","5,578,123,000","6,469,035,000","6,145,425,000","5,381,902,000","6,123,146,000","5,643,572,000","4,771,797,000","4,922,982,000","4,407,852,000","3,983,459,000","4,056,489,000","3,680,304,000","2,978,118,000","2,971,530,000","4,066,268,000","3,587,805,000","3,288,000,000","2,006,400,000","1,450,000,000","950,800,000","696,700,000","449,300,000","291,500,000","174,500,000","123,900,000","97,000,000","71,200,000","46,900,000","22,900,000","8,900,000"
		CashCashEquivalentsAndShortTermInvestments,"841,366,000","799,123,000","955,628,000","2,125,591,000","531,169,000","542,995,000","570,101,000","340,564,000","505,178,000","839,934,000","1,116,579,000","528,023,000","447,340,000","265,006,000","156,665,000","195,056,000","108,801,000","157,191,000","257,927,000","138,925,000","31,786,000","8,600,000","2,700,000","700,000","1,200,000","500,000","700,000","400,000","3,900,000","3,100,000","600,000","1,800,000","1,300,000","2,700,000","300,000"
			CashAndCashEquivalents,"841,366,000","799,123,000","955,628,000","2,125,591,000","531,169,000","542,995,000","570,101,000","340,564,000","505,178,000","839,934,000","1,116,579,000","528,023,000","447,340,000","265,006,000","156,665,000","195,056,000","108,801,000","157,191,000","257,927,000","138,925,000","31,786,000","8,600,000","2,700,000","700,000","1,200,000","500,000","700,000","400,000","3,900,000","3,100,000","600,000","1,800,000","1,300,000","2,700,000","300,000"
		Receivables,"6,192,203,000","6,241,740,000","5,783,666,000","3,047,927,000","2,995,114,000","2,811,963,000","3,215,729,000","3,215,920,000","2,871,243,000","2,896,671,000","2,648,460,000","2,346,185,000","2,659,446,000","2,464,735,000","2,160,138,000","2,217,474,000","2,111,384,000","1,714,902,000","1,702,957,000","2,142,792,000","1,906,315,000","1,796,000,000","909,400,000","633,600,000","445,200,000","309,800,000","205,000,000","121,300,000","81,400,000","50,900,000","39,900,000","23,200,000","15,500,000","8,100,000","4,800,000"
			AccountsReceivable,"6,192,203,000","6,241,740,000","5,783,666,000","3,047,927,000","2,995,114,000","2,811,963,000","3,215,729,000","3,215,920,000","2,871,243,000","2,896,671,000","2,648,460,000","2,346,185,000","2,659,446,000","2,464,735,000","2,160,138,000","2,217,474,000","2,111,384,000","1,714,902,000","1,702,957,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"6,271,643,000","6,315,010,000","5,874,090,000","3,086,694,000","3,040,989,000","2,862,106,000","3,274,483,000","3,274,204,000","2,923,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-79,440,000","-73,270,000","-90,424,000","-38,767,000","-45,875,000","-50,143,000","-58,754,000","-58,284,000","-52,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,042,541,000","3,297,385,000","3,065,218,000","2,118,902,000","2,117,384,000","1,959,627,000","2,450,782,000","2,254,510,000","1,802,976,000","2,205,394,000","1,704,658,000","1,728,916,000","1,642,317,000","1,556,008,000","1,527,729,000","1,492,479,000","1,330,081,000","997,875,000","910,823,000","1,669,574,000","1,540,030,000","1,369,400,000","1,028,400,000","760,000,000","465,400,000","364,500,000","225,600,000","158,600,000","84,800,000","64,400,000","50,800,000","44,300,000","27,200,000","11,100,000","3,300,000"
			FinishedGoods,,,,,,,,,,,,,,"1,556,008,000",,,,,,,,,,,,,,,,,,,,,
