name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"4,452,146,193","6,008,346,657","7,206,844,034","5,164,656,242","5,245,960,832","5,164,273,223","9,249,410,311","10,572,199,527","15,202,856,497","13,448,219,740","22,216,836,252","16,753,828,108","8,948,034,273"
EnterpriseValue,"6,755,146,193","8,398,346,657","9,411,844,034","8,428,656,242","8,668,960,832","7,832,273,223","11,873,077,311","12,143,167,527","16,769,853,497","14,117,043,740","22,885,660,252","17,622,131,108","10,190,421,273"
PeRatio,"9.243","12.282","5.442","22.444",,"10.253","18.542","11.72","11.777","12.903","20.844","21.787","4.33"
PsRatio,"0.832","1.104","1.312","0.956","0.96","0.957","1.505","1.673","2.296","2.324","3.753","3.686","1.257"
PbRatio,"1.116","1.572","1.92","1.852","2.007","1.719","2.987","3.001","4.546","5.133","8.279","6.051","4.841"
EnterprisesValueRevenueRatio,"1.282","1.593","1.694","1.556","1.616","1.449","1.943","1.936","2.513","1.997","4.021","3.869","1.476"
EnterprisesValueEBITDARatio,"5.725","7.117","5.055","8.497","20.739","6.649","10.356","8.115","8.98","6.454","14.704","14.317","4.086"
