name,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
			OtherReceivables,"162,989,000","179,145,000","136,636,000","129,783,000","274,064,000","271,037,000","110,394,000","84,872,000","75,550,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,678,132,000","1,621,304,000","1,549,494,000","1,173,329,000","1,300,459,000","1,371,681,000","1,377,405,000","1,400,732,000","1,412,153,000","1,171,655,000","1,254,550,000","1,494,694,000","1,265,802,000","1,182,878,000","1,030,962,000","991,378,000","997,167,000","1,051,968,000","1,008,864,000","974,196,000","915,100,000","944,300,000","727,800,000","707,200,000","625,900,000","492,900,000","499,700,000","553,000,000","608,200,000","686,500,000","640,900,000","502,600,000","410,500,000","411,200,000"
			RawMaterials,"164,286,000","182,146,000","183,573,000","74,765,000","85,024,000","106,419,000","112,483,000","132,399,000","156,882,000","141,974,000","158,789,000","211,746,000","165,156,000","168,250,000","147,592,000","127,548,000","122,536,000","166,737,000","168,299,000",,,,,,,,,,,,,,,
			WorkInProcess,"850,778,000","765,835,000","723,133,000","639,907,000","688,727,000","732,294,000","733,025,000","692,042,000","670,588,000","564,204,000","581,266,000","682,816,000","581,745,000","494,469,000","427,552,000","415,749,000","399,574,000","353,410,000","344,861,000",,,,,,,,,,,,,,,
			FinishedGoods,"663,068,000","673,323,000","642,788,000","458,657,000","526,708,000","532,968,000","531,897,000","576,291,000","584,683,000","465,477,000","514,495,000","600,132,000","518,901,000","520,159,000","455,818,000","448,081,000","475,057,000","531,821,000","495,704,000",,,,,,,,,,,,,,,
		PrepaidAssets,"182,494,000","134,886,000","120,282,000","104,360,000","241,684,000","129,837,000","182,669,000","137,429,000","111,934,000","111,545,000","142,335,000","82,326,000","69,655,000","64,238,000","49,956,000","45,814,000","51,949,000","48,532,000","39,486,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"142,147,000","136,193,000","126,955,000","129,352,000","145,847,000","130,129,000","121,980,000","145,831,000","140,264,000","127,986,000","127,845,000","114,551,000","99,781,000","82,421,000","91,439,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,"142,147,000","136,193,000","126,955,000","129,352,000","145,847,000","130,129,000","121,980,000","145,831,000","140,264,000","127,986,000","127,845,000","114,551,000","99,781,000","82,421,000","91,439,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"110,683,000","270,417,000","87,500,000","106,100,000","101,100,000","92,300,000","71,700,000","55,400,000","42,400,000","45,600,000","31,500,000","39,000,000","44,100,000","69,800,000","48,800,000","15,200,000"
	TotalNonCurrentAssets,"9,903,604,000","10,234,849,000","10,710,186,000","6,848,951,000","6,711,945,000","7,202,782,000","7,009,712,000","6,672,168,000","6,581,549,000","6,321,586,000","6,732,121,000","6,291,229,000","5,055,238,000","5,034,454,000","4,113,089,000","3,719,971,000","3,588,826,000","3,516,965,000","3,141,299,000","2,493,186,000","1,931,200,000","1,744,700,000","1,499,300,000","1,485,000,000","1,055,800,000","894,400,000","907,200,000","865,100,000","871,400,000","867,000,000","834,300,000","791,200,000","672,900,000","557,300,000"
		NetPPE,"1,768,287,000","1,856,237,000","1,937,292,000","1,568,100,000","1,664,022,000","1,824,294,000","1,808,240,000","1,719,968,000","1,797,179,000","1,697,881,000","1,880,554,000","1,926,522,000","1,736,372,000","1,693,794,000","1,591,917,000","1,591,853,000","1,657,425,000","1,696,965,000","1,548,688,000","1,340,915,000","1,200,900,000","1,135,200,000","1,020,700,000","991,800,000","815,800,000","717,300,000","736,100,000","752,500,000","757,900,000","752,700,000","741,100,000","692,300,000","583,800,000","515,400,000"
			GrossPPE,"5,186,730,000","5,215,253,000","5,186,748,000","4,737,141,000","4,862,611,000","5,152,591,000","4,999,301,000","4,849,229,000","4,944,735,000","4,553,997,000","4,705,060,000","4,728,078,000","4,277,780,000","4,086,367,000","3,777,439,000","3,625,072,000","3,536,783,000","3,354,258,000","3,006,064,000","2,714,250,000","2,506,800,000","2,345,100,000","2,138,500,000","2,048,300,000","1,812,700,000","1,621,800,000","1,619,400,000","1,519,100,000","1,431,900,000","1,358,800,000","1,299,800,000","1,195,300,000","1,011,500,000","887,600,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,
				LandAndImprovements,"281,040,000","289,686,000","321,331,000","291,122,000","294,537,000","326,008,000","316,360,000","300,852,000","308,052,000","284,971,000","278,290,000","275,506,000","258,121,000","212,750,000","184,296,000","175,663,000","174,682,000","167,915,000","152,723,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,567,130,000","1,578,701,000","1,575,464,000","1,437,601,000","1,457,650,000","1,535,634,000","1,431,358,000","1,401,234,000","1,460,333,000","1,326,793,000","1,324,504,000","1,326,202,000","1,189,679,000","1,116,634,000","1,025,669,000","955,715,000","924,065,000","873,152,000","753,909,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"3,223,585,000","3,218,639,000","3,167,885,000","2,933,818,000","3,017,011,000","3,210,172,000","3,131,077,000","3,051,684,000","3,112,810,000","2,897,049,000","3,027,155,000","3,044,893,000","2,753,531,000","2,702,389,000","2,524,980,000","2,446,578,000","2,379,611,000","2,245,295,000","1,975,996,000",,,,,,,,,,,,,,,
				ConstructionInProgress,"114,975,000","128,227,000","122,068,000","74,600,000","93,413,000","80,777,000","120,506,000","95,459,000","63,540,000","45,184,000","75,111,000","81,477,000","76,449,000","54,594,000","42,494,000","47,116,000","58,425,000","67,896,000","123,436,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-3,418,443,000","-3,359,016,000","-3,249,456,000","-3,169,041,000","-3,198,589,000","-3,328,297,000","-3,191,061,000","-3,129,261,000","-3,147,556,000","-2,856,116,000","-2,824,506,000","-2,801,556,000","-2,541,408,000","-2,392,573,000","-2,185,522,000","-2,033,219,000","-1,879,358,000","-1,657,293,000","-1,457,376,000","-1,373,335,000","-1,305,900,000","-1,209,900,000","-1,117,800,000","-1,056,500,000","-996,900,000","-904,500,000","-883,300,000","-766,600,000","-674,000,000","-606,100,000","-558,700,000","-503,000,000","-427,700,000","-372,200,000"
		GoodwillAndOtherIntangibleAssets,"7,237,082,000","7,519,940,000","7,894,362,000","3,825,608,000","3,956,118,000","4,359,707,000","4,514,014,000","4,021,074,000","4,186,838,000","3,936,385,000","4,176,939,000","3,818,701,000","2,849,676,000","2,481,553,000","1,683,702,000","1,300,508,000","1,168,054,000","1,135,054,000","953,648,000","570,740,000","441,500,000","399,700,000","285,300,000","320,200,000","109,300,000","51,500,000","62,900,000","63,900,000","65,400,000","65,900,000","58,400,000","63,000,000","49,600,000","8,600,000"
			Goodwill,"5,453,805,000","5,504,420,000","5,586,878,000","2,903,037,000","2,942,679,000","3,171,425,000","3,223,515,000","2,925,856,000","3,009,116,000","2,786,334,000","2,903,077,000","2,798,092,000","2,254,069,000","2,010,458,000",,,,"1,083,768,000","953,648,000",,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,783,277,000","2,015,520,000","2,307,484,000","922,571,000","1,013,439,000","1,188,282,000","1,290,499,000","1,095,218,000","1,177,722,000","1,150,051,000","1,273,862,000","1,020,609,000","595,607,000","471,095,000","1,683,702,000","1,300,508,000","1,168,054,000","51,286,000",,"570,740,000","441,500,000","399,700,000","285,300,000","320,200,000","109,300,000","51,500,000","62,900,000","63,900,000","65,400,000","65,900,000","58,400,000","63,000,000","49,600,000","8,600,000"
		InvestmentsAndAdvances,"747,773,000","801,049,000","842,475,000","850,088,000","1,091,805,000","1,018,781,000","687,458,000","931,126,000","597,532,000","687,320,000","674,628,000",,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"747,773,000","801,049,000","842,475,000","850,088,000","1,091,805,000","1,018,781,000","687,458,000",,,"687,320,000",,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"747,773,000","801,049,000","842,475,000","850,088,000","1,091,805,000","1,018,781,000","687,458,000",,,"687,320,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"150,462,000","57,623,000","36,057,000","605,155,000",,,,,,,,,,,"46,050,000","28,229,000","43,325,000","9,069,000","7,992,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"150,462,000","57,623,000","36,057,000","605,155,000",,,,,,,,,,,"46,050,000","28,229,000","43,325,000","9,069,000","7,992,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"747,773,000","801,049,000","842,475,000","1,455,243,000","1,091,805,000","1,018,781,000","687,458,000","931,126,000","597,532,000","687,320,000","674,628,000","546,006,000","469,190,000","859,107,000","791,420,000","799,381,000","720,022,000","675,877,000","630,971,000","581,531,000","288,800,000","209,800,000","193,300,000","173,000,000","130,700,000","125,600,000","108,200,000","48,700,000","48,100,000","48,400,000","34,800,000","35,900,000","39,500,000","33,300,000"
TotalLiabilitiesNetMinorityInterest,"11,608,538,000","9,454,594,000","10,222,558,000","7,478,060,000","7,187,468,000","6,611,554,000","6,799,417,000","6,264,552,000","5,398,469,000","5,450,982,000","5,576,277,000","5,127,883,000","3,729,748,000","3,932,229,000","3,558,814,000","3,274,450,000","3,464,722,000","3,169,067,000","2,808,746,000","2,336,841,000","1,852,000,000","1,841,300,000","1,451,600,000","1,503,100,000","1,110,700,000","946,400,000","1,030,700,000","986,900,000","946,900,000","1,057,800,000","1,082,000,000","911,600,000","674,100,000","597,500,000"
	CurrentLiabilities,"3,151,773,000","3,197,483,000","3,395,860,000","2,365,941,000","2,350,130,000","3,252,796,000","3,520,203,000","2,486,013,000","2,391,043,000","2,204,891,000","2,005,754,000","2,183,256,000","1,925,245,000","1,681,105,000","1,335,927,000","1,259,741,000","1,423,727,000","1,359,837,000","1,413,129,000","1,186,303,000","754,500,000","988,800,000","716,000,000","766,900,000","652,600,000","504,400,000","468,300,000","358,700,000","358,100,000","438,400,000","485,000,000","410,900,000","351,900,000","345,500,000"
		PayablesAndAccruedExpenses,"2,564,759,000","2,559,017,000","2,387,395,000","2,004,101,000","2,126,988,000","2,436,174,000","2,186,377,000","1,796,535,000","1,848,729,000","1,841,619,000","1,524,287,000","2,064,392,000","1,729,861,000","1,609,066,000","1,303,965,000","1,224,543,000","999,492,000","943,144,000","367,806,000","372,666,000","313,200,000","338,200,000","266,800,000","236,900,000","227,500,000","181,100,000","125,100,000","132,400,000","130,800,000","147,200,000","149,800,000",,,
			Payables,"1,580,467,000","1,629,184,000","1,453,633,000","1,162,186,000","1,232,433,000","1,475,651,000","1,292,081,000","1,194,684,000","1,173,851,000","1,065,092,000","649,718,000","961,886,000","788,560,000","770,665,000","584,253,000","534,561,000","437,103,000","443,525,000","367,806,000","372,666,000","313,200,000","338,200,000","266,800,000","236,900,000","227,500,000","181,100,000","125,100,000","132,400,000","130,800,000","147,200,000","149,800,000",,,
				AccountsPayable,"1,413,155,000","1,430,306,000","1,300,496,000","1,034,589,000","1,092,138,000","1,252,040,000","1,156,002,000","1,194,684,000","1,173,851,000","888,743,000","649,718,000","961,886,000","788,560,000","770,665,000","584,253,000","534,561,000","437,103,000","443,525,000","367,806,000","372,666,000","313,200,000","338,200,000","266,800,000","236,900,000","227,500,000","181,100,000","125,100,000","132,400,000","130,800,000","147,200,000","149,800,000",,,
				TotalTaxPayable,"167,312,000","198,878,000","153,137,000","127,597,000","140,295,000","223,611,000","136,079,000","153,809,000",,"176,349,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"984,292,000","929,833,000","933,762,000","841,915,000","894,555,000","960,523,000","894,296,000","601,851,000","674,878,000","776,527,000","874,569,000","1,102,506,000","941,301,000","838,401,000","719,712,000","689,982,000","562,389,000","499,619,000",,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,"463,889,000","467,043,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"587,014,000","638,466,000","1,008,465,000","361,840,000","223,142,000","816,622,000","1,333,826,000","225,589,000","75,271,000","363,272,000","481,467,000","118,864,000","195,384,000","72,039,000","31,962,000","35,198,000","424,235,000","416,693,000","546,502,000","335,298,000","60,600,000","265,500,000","69,700,000","173,800,000","97,400,000","27,000,000","86,600,000","33,400,000","41,100,000","94,000,000","120,700,000","84,600,000","69,100,000","79,800,000"
			CurrentDebt,"587,014,000","638,466,000","1,008,465,000","361,840,000","223,142,000","816,622,000","1,333,826,000","225,589,000","75,271,000","363,272,000","481,467,000","118,864,000","195,384,000","72,039,000","31,962,000","35,198,000","424,235,000","416,693,000","546,502,000","335,298,000","60,600,000","265,500,000","69,700,000","173,800,000","97,400,000","27,000,000","86,600,000","33,400,000","41,100,000","94,000,000","120,700,000","84,600,000","69,100,000","79,800,000"
				CurrentNotesPayable,,,,,,,,"225,589,000","75,271,000","363,272,000","481,467,000","118,864,000","195,384,000","72,039,000","31,962,000","35,198,000","424,235,000","416,693,000","546,502,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,"498,821,000","478,339,000","380,700,000","385,100,000","379,500,000","356,200,000","327,700,000","296,300,000","256,600,000","192,900,000","186,200,000","197,200,000","214,500,000","326,300,000","282,800,000","265,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,456,765,000","6,257,111,000","6,826,698,000","5,112,119,000","4,837,338,000","3,358,758,000","3,279,214,000","3,778,539,000","3,007,426,000","3,246,091,000","3,570,523,000","2,944,627,000","1,804,503,000","2,251,124,000","2,222,887,000","2,014,709,000","2,040,995,000","1,809,230,000","1,395,617,000","1,150,538,000","1,097,500,000","852,500,000","735,600,000","736,200,000","458,100,000","442,000,000","562,400,000","628,200,000","588,800,000","619,400,000","597,000,000","500,700,000","322,200,000","252,000,000"
		LongTermDebtAndCapitalLeaseObligation,"6,520,831,000","4,318,559,000","4,861,895,000","2,675,000,000","2,723,960,000","1,508,142,000","1,495,960,000","1,503,946,000","1,691,086,000","1,413,634,000","1,839,705,000","1,952,452,000","1,089,916,000","1,059,461,000","938,424,000","953,804,000","966,332,000","1,088,883,000","857,078,000","701,762,000","724,800,000","512,900,000","432,900,000","439,800,000","237,200,000","257,300,000","378,500,000","447,000,000","476,600,000","511,700,000","494,500,000","405,800,000","270,900,000","207,800,000"
			LongTermDebt,"6,520,831,000","4,318,559,000","4,861,895,000","2,675,000,000","2,723,960,000","1,508,142,000","1,495,960,000","1,503,946,000","1,691,086,000","1,413,634,000","1,839,705,000","1,952,452,000","1,089,916,000","1,059,461,000","938,424,000","953,804,000","966,332,000","1,088,883,000","857,078,000","701,762,000","724,800,000","512,900,000","432,900,000","439,800,000","237,200,000","257,300,000","378,500,000","447,000,000","476,600,000","511,700,000","494,500,000","405,800,000","270,900,000","207,800,000"
		NonCurrentDeferredLiabilities,"193,066,000","234,858,000","221,790,000","54,395,000","77,967,000","94,819,000","102,920,000","88,091,000","160,035,000","135,321,000","183,457,000","162,678,000","114,219,000","118,544,000","35,911,000","79,028,000","20,780,000","76,955,000","131,708,000","77,939,000","30,800,000","29,700,000","26,000,000","24,700,000","23,500,000","8,100,000","17,300,000","20,800,000","49,400,000","53,400,000","47,800,000","52,000,000","51,300,000","44,200,000"
			NonCurrentDeferredTaxesLiabilities,"193,066,000","234,858,000","221,790,000","54,395,000","77,967,000","94,819,000","102,920,000","88,091,000","160,035,000","135,321,000","183,457,000","162,678,000","114,219,000","118,544,000","35,911,000","79,028,000","20,780,000","76,955,000","131,708,000","77,939,000","30,800,000","29,700,000","26,000,000","24,700,000","23,500,000","8,100,000","17,300,000","20,800,000","49,400,000","53,400,000","47,800,000","52,000,000","51,300,000","44,200,000"
		EmployeeBenefits,"1,304,379,000","1,177,605,000","1,406,082,000","2,076,143,000","1,699,197,000","1,346,224,000","1,372,437,000","1,909,755,000","862,938,000","1,500,928,000","1,233,271,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"1,304,379,000","1,177,605,000","1,406,082,000","2,076,143,000","1,699,197,000","1,346,224,000","1,372,437,000","1,909,755,000","862,938,000","1,500,928,000","1,233,271,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"438,489,000","526,089,000","336,931,000","306,581,000","336,214,000","409,573,000","307,897,000","276,747,000","293,367,000","196,208,000","314,090,000","829,497,000","600,368,000","1,073,119,000","1,248,552,000","981,877,000","1,053,883,000","643,392,000","406,831,000","370,837,000","341,900,000","309,900,000","276,700,000","271,700,000","197,400,000","176,600,000","166,600,000","160,400,000","62,800,000","54,300,000","54,700,000","42,900,000",,
TotalEquityGrossMinorityInterest,"5,968,152,000","5,865,493,000","5,267,346,000","4,578,678,000","5,107,569,000","6,662,808,000","5,741,481,000","4,905,730,000","5,488,336,000","4,459,400,000","4,279,625,000","5,258,971,000","4,711,665,000","4,241,203,000","3,340,147,000","2,982,454,000","2,520,911,000","2,583,516,000","2,528,915,000","2,309,458,000","1,853,900,000","1,683,500,000","1,547,300,000","1,384,000,000","1,191,500,000","966,400,000","932,900,000","934,000,000","943,500,000","938,400,000","840,500,000","830,200,000","751,600,000","672,200,000"
	StockholdersEquity,"5,961,969,000","5,859,866,000","5,261,649,000","4,575,255,000","5,104,287,000","6,659,428,000","5,738,426,000","4,896,515,000","5,383,854,000","4,367,965,000","4,279,625,000","5,258,971,000","4,711,665,000","4,241,203,000","3,340,147,000","2,982,454,000","2,520,911,000","2,583,516,000","2,528,915,000","2,309,458,000","1,853,900,000","1,683,500,000","1,547,300,000","1,384,000,000","1,191,500,000","966,400,000","932,900,000","934,000,000","943,500,000","938,400,000","840,500,000","830,200,000","751,600,000","672,200,000"
		CapitalStock,"90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","60,342,000","60,342,000","60,219,000","59,856,000","59,143,000","59,062,000","58,705,000","58,301,000","56,000,000",,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","90,523,000","60,342,000","60,342,000","60,219,000","59,856,000","59,143,000","59,062,000","58,705,000","58,301,000","56,000,000",,,,,,,,,,,,,
		AdditionalPaidInCapital,"462,086,000","496,592,000","543,879,000","628,451,000","622,729,000","595,498,000","608,752,000","640,249,000","668,332,000","637,442,000","586,246,000","528,802,000","512,239,000","510,869,000","478,219,000","451,891,000","389,021,000","378,918,000","346,228,000","328,938,000","132,200,000",,,,,,,,,,,,,
		RetainedEarnings,"12,777,538,000","11,625,975,000","10,930,348,000","10,302,866,000","9,841,885,000","9,174,189,000","8,421,270,000","7,787,175,000","6,891,407,000","6,086,545,000","5,722,038,000","5,387,836,000","4,625,195,000","3,916,412,000","3,352,888,000","2,840,787,000","2,584,268,000","2,473,808,000","2,426,496,000","2,165,625,000","1,872,400,000","1,631,300,000","1,378,300,000","1,160,800,000","974,500,000","806,200,000","806,000,000","787,100,000","820,300,000","804,500,000","735,000,000","651,500,000","610,800,000","561,900,000"
		TreasuryStock,"5,309,130,000","4,590,138,000","4,378,897,000","4,218,820,000","3,712,232,000","2,377,284,000","2,274,286,000","2,205,532,000","1,815,418,000","1,237,984,000","1,289,544,000","862,993,000","360,567,000","28,139,000","45,744,000","11,849,000","4,468,000","3,648,000","3,932,000","8,434,000","1,800,000",,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,059,048,000","-1,763,086,000","-1,924,204,000","-2,227,765,000","-1,738,618,000","-823,498,000","-1,107,833,000","-1,415,900,000","-450,990,000","-1,208,561,000","-831,593,000","114,803,000","-125,544,000","-218,281,000","-505,435,000","-358,231,000","-507,053,000","-324,624,000","-298,582,000","-234,972,000","-204,900,000",,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,"-125,458,000",,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,"-109,514,000",,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,"1,955,000",,,,,,,,,,,"52,200,000","169,000,000","223,200,000","217,000,000","160,200,000","126,900,000","146,900,000","123,200,000","133,900,000","105,500,000","178,700,000","140,800,000","110,300,000"
	MinorityInterest,"6,183,000","5,627,000","5,697,000","3,423,000","3,282,000","3,380,000","3,055,000","9,215,000","104,482,000","91,435,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"12,482,800,000","10,178,425,000","10,123,544,000","7,250,255,000","7,828,247,000","8,167,570,000","7,234,386,000","6,400,461,000","7,074,940,000","5,781,599,000","6,119,330,000","7,211,423,000","5,801,581,000","5,300,664,000","4,278,571,000","3,936,258,000","3,487,243,000","3,672,399,000","3,385,993,000","3,011,220,000","2,578,700,000","2,196,400,000","1,980,200,000","1,823,800,000","1,428,700,000","1,223,700,000","1,311,400,000","1,381,000,000","1,420,100,000","1,450,100,000","1,335,000,000","1,236,000,000","1,022,500,000","880,000,000"
CommonStockEquity,"5,961,969,000","5,859,866,000","5,261,649,000","4,575,255,000","5,104,287,000","6,659,428,000","5,738,426,000","4,896,515,000","5,383,854,000","4,367,965,000","4,279,625,000","5,258,971,000","4,711,665,000","4,241,203,000","3,340,147,000","2,982,454,000","2,520,911,000","2,583,516,000","2,528,915,000","2,309,458,000","1,853,900,000","1,683,500,000","1,547,300,000","1,384,000,000","1,191,500,000","966,400,000","932,900,000","934,000,000","943,500,000","938,400,000","840,500,000","830,200,000","751,600,000","672,200,000"
NetTangibleAssets,"-1,275,113,000","-1,660,074,000","-2,632,713,000","749,647,000","1,148,169,000","2,299,721,000","1,224,412,000","875,441,000","1,197,016,000","431,580,000","102,686,000","1,440,270,000","1,861,989,000","1,759,650,000","1,656,445,000","1,681,946,000","1,352,857,000","1,448,462,000","1,575,267,000","1,738,718,000","1,412,400,000","1,283,800,000","1,262,000,000","1,063,800,000","1,082,200,000","914,900,000","870,000,000","870,100,000","878,100,000","872,500,000","782,100,000","767,200,000","702,000,000","663,600,000"
WorkingCapital,"4,521,313,000","1,887,755,000","1,383,858,000","2,841,846,000","3,232,962,000","2,818,784,000","2,010,983,000","2,012,101,000","1,914,213,000","1,383,905,000","1,118,027,000","1,912,369,000","1,460,930,000","1,457,873,000","1,449,945,000","1,277,192,000","973,080,000","875,781,000","783,233,000","966,810,000","1,020,200,000","791,300,000","783,600,000","635,200,000","593,800,000","514,000,000","588,100,000","697,100,000","660,900,000","690,800,000","603,200,000","539,700,000","400,900,000","366,900,000"
