name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,07/31/1993,07/31/1990,07/31/1989,07/31/1988,07/31/1987,07/31/1986
MarketCap,"2,765,997,097","4,144,094,958","2,932,603,017","4,077,911,375","3,328,450,018","2,839,169,299","3,384,463,383","3,054,552,292","1,754,842,283","1,721,726,512","2,092,276,458","1,795,050,078","1,176,151,902","816,797,473","471,756,598","386,874,876","207,237,353","137,809,243","77,950,478","76,837,098","82,215,061","69,565,286","69,529,953","104,580,668","38,585,026","27,486,593","23,932,247","37,844,920","19,878,400","27,106,417","23,564,451","55,479,302","27,547,491"
PeRatio,"7.545","11.552","12.628","23.635","60.181","25.988","20.824","21.393","14.532","18.279","1,240.812","25.209","23.157","27.963","40.865","21.48","11.144","10.714","32.765","42","8.619","9.587","13.618","17.469","13.672",,"3.7","6.293","43.411","44.396",,"12.036","7.835"
ForwardPeRatio,"15.456","10.163","7.519","16.779","17.575","14.925","16.667","13.699","12.331","13.072","15.798",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.017","2.409","0.335","0.832","0.724","1.277","1.395","0.882","0.596","0.74","0.958",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.915","1.532","1.13","1.75","1.575","1.446","1.795","1.872","1.272","1.39","1.726","1.754","1.479","1.181","1.349","1.857","1.045","0.743","0.485","0.475","0.489","0.489","0.555","0.823","0.457","0.398","0.248","0.366","0.179","0.373",,,
PbRatio,"0.837","1.298","0.974","1.517","1.31","1.139","1.512","1.531","1.174","1.315","1.669","2.055","1.983","1.924","2.239","2.642","1.578","1.377","0.975","0.977","1.131","1.177","1.264","2.087","1.021","0.788","0.614","1.017","0.723","0.965",,,
