name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"6,030,742,769","7,332,400,000","6,616,640,000","10,980,107,417","4,784,936,162","2,984,515,184","3,164,998,401","802,845,939","312,109,779","102,123,891","83,219,251","41,005,076","36,840,498","32,999,384","33,446,765","17,873,821","40,090,548","18,860,984","7,153,203"
EnterpriseValue,"13,115,742,769","14,258,400,000","10,319,040,000","15,179,207,417","9,881,036,162","5,278,115,184","3,496,528,401","892,250,939","212,057,779","75,991,891","89,170,251","48,468,076","40,688,498","32,283,384","35,853,765","22,240,935","41,458,548","19,780,956","10,047,361"
PeRatio,"19.465","24.523","15.333","75.074",,,,,,,"17.067","25.6","12.778","15.375","11.545",,,"34.5","22"
ForwardPeRatio,"18.762","17.699","13.774","32.363","24.938","25.707","222.222",,,"833.333",,,,,,,,,
PegRatio,"1.217","0.617","0.469","0.682","0.624","0.643","5.576",,,,,,,,,,,,
PsRatio,"0.414","0.538","0.448","0.789","0.353","0.437","1.026","0.931","0.979","0.588","0.537","0.411","0.334","0.637","0.813","0.41","0.845","0.999","0.876"
PbRatio,"2.377","2.897","1.598","3.361","1.789","1.079","2.539","1.939","1.543","1.561","2.447","1.444","1.389","1.813","2.446","1.67","2.317","2.497",
EnterprisesValueRevenueRatio,"0.8","0.856","0.597","0.987","0.676","0.692","1.484","1.27","0.761","0.429","0.564","0.484","0.372","0.612","0.85","0.558","0.976","1.347","1.005"
EnterprisesValueEBITDARatio,"8.365","8.912","6.884","12.614","8.891","17.647","61.776","-27.876","-8.279","26.132","9.292","11.243","6.585","7.372","8.454","-1.392","-1.856","32.222","16.337"
