name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
				LandAndImprovements,"4,000,000","16,000,000","16,000,000","16,000,000","16,000,000","15,514,000","15,764,000","15,764,000","14,094,000","3,524,000","3,524,000","3,461,000",,,,,,,,,
				BuildingsAndImprovements,"49,000,000","154,000,000","161,000,000","159,000,000","153,000,000","195,405,000","165,670,000","124,163,000","109,789,000","49,735,000","41,476,000","25,047,000",,,,,,,,,
				MachineryFurnitureEquipment,"634,000,000","604,000,000","706,000,000","744,000,000","586,000,000","407,473,000","318,583,000","252,573,000","195,501,000","150,077,000","121,424,000","103,285,000",,,,,,,,,
				OtherProperties,"228,000,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-530,000,000","-533,000,000","-541,000,000","-465,000,000","-362,000,000","-277,614,000","-207,934,000","-171,057,000","-128,450,000","-102,799,000","-88,253,000","-66,735,000",,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"172,000,000","190,000,000","256,000,000","760,000,000","641,000,000","361,237,000","329,609,000","228,799,000","255,750,000","317,728,000","214,254,000","192,599,000","207,223,000","143,139,000","124,914,000","98,727,000","12,284,000","6,051,000",,,
			Goodwill,"143,000,000","143,000,000","186,000,000","620,000,000","519,000,000","271,964,000","230,738,000","151,088,000","153,954,000","212,228,000","133,408,000","113,466,000","114,997,000","57,659,000","43,259,000","61,978,000",,,,,
			OtherIntangibleAssets,"29,000,000","47,000,000","70,000,000","140,000,000","122,000,000","89,273,000","98,871,000","77,711,000","101,796,000","105,500,000","80,846,000","79,133,000","92,226,000","85,480,000","81,655,000","36,749,000","12,284,000","6,051,000",,,
		InvestmentsAndAdvances,"79,000,000","120,000,000","119,000,000","110,000,000","109,000,000","102,479,000","73,991,000","57,520,000","62,298,000","62,549,000","95,961,000","96,371,000",,,"8,018,000","4,141,000","7,868,000",,,,
			InvestmentinFinancialAssets,"79,000,000","120,000,000","119,000,000","110,000,000","109,000,000","102,479,000","73,991,000","57,520,000","16,134,000",,,,,,,,,,,,
				AvailableForSaleSecurities,,"120,000,000","119,000,000","110,000,000","109,000,000","102,479,000","10,898,000","13,419,000",,,,,,,,,,,,,
				HeldToMaturitySecurities,"79,000,000","120,000,000","119,000,000","110,000,000","109,000,000","102,479,000","63,093,000","44,101,000",,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,"46,164,000",,,,,,,,,,,,
		FinancialAssets,,,,,"0","329,323,000","186,351,000",,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,"23,401,000",,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,"24,649,000","25,455,000","27,367,000","29,240,000","32,923,000",,,,,,,
		NonCurrentDeferredAssets,"79,000,000","117,000,000","204,000,000","96,000,000","99,000,000","53,675,000","45,675,000","58,313,000","54,582,000","28,444,000",,"4,488,000",,,,"0","1,996,000",,,,
			NonCurrentDeferredTaxesAssets,"79,000,000","117,000,000","103,000,000","10,000,000","18,000,000",,,,,,,"4,488,000",,,,"0","1,996,000",,,,
		OtherNonCurrentAssets,"105,000,000","24,000,000","40,000,000","41,000,000","28,000,000","44,326,000","35,564,000","19,621,000","17,099,000","17,368,000","19,988,000","34,321,000","50,694,000","33,008,000","18,242,000","10,847,000","2,000,000",,,,
TotalLiabilitiesNetMinorityInterest,"4,827,000,000","5,507,000,000","7,134,000,000","5,800,000,000","5,019,000,000","3,466,773,000","2,110,000,000","1,152,508,000","897,073,000","790,157,000","702,497,000","638,522,000","680,827,000","444,309,000","258,964,000","203,237,000","123,263,000","109,699,000","84,861,000","67,405,000","80,991,000"
	CurrentLiabilities,"3,269,000,000","4,246,000,000","5,557,000,000","4,570,000,000","3,822,000,000","2,174,773,000","1,293,976,000","828,037,000","601,834,000","565,548,000","490,233,000","388,227,000","426,922,000","354,893,000","249,614,000","192,133,000","119,841,000",,,,
		PayablesAndAccruedExpenses,"2,973,000,000","3,318,000,000","4,100,000,000","3,516,000,000","2,776,000,000","1,978,356,000","989,752,000","685,084,000","549,690,000","505,462,000","388,248,000","358,689,000","386,818,000","336,773,000","248,611,000","190,286,000","119,841,000",,,,
			Payables,"2,973,000,000","3,318,000,000","4,100,000,000","3,516,000,000","2,776,000,000","1,978,356,000","989,752,000","685,084,000","549,690,000","505,462,000","388,248,000","358,689,000","386,818,000","336,773,000","248,611,000","190,286,000","119,841,000",,,,
				AccountsPayable,"455,000,000","390,000,000","366,000,000","385,000,000","362,000,000","241,654,000","319,965,000","184,034,000","549,690,000","492,286,000",,"358,689,000","380,872,000",,"248,611,000","183,176,000","116,959,000",,,,
				TotalTaxPayable,,,,,"0","8,987,000","0","6,520,000","0","13,176,000",,"0","5,946,000",,"0","7,110,000","2,882,000",,,,
					IncomeTaxPayable,,,,,"0","8,987,000","0","6,520,000","0","13,176,000",,"0","5,946,000",,"0","7,110,000","2,882,000",,,,
				DuetoRelatedPartiesCurrent,,,"1,542,000,000","1,202,000,000","729,000,000","527,193,000",,,,,,,,,,,,,,,
				OtherPayable,"2,518,000,000","2,928,000,000","2,192,000,000","1,929,000,000","1,685,000,000","1,200,522,000","669,787,000","494,530,000",,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"18,000,000","241,000,000","653,000,000","472,000,000","449,000,000","341,000","182,008,000","1,155,000","1,197,000",,,,,,,"171,000",,"55,000",,,"17,296,000"
			CurrentDebt,"18,000,000","240,000,000","653,000,000","472,000,000","449,000,000","341,000","182,008,000","1,155,000","1,197,000",,,,,,,"171,000",,"55,000",,,"17,296,000"
				OtherCurrentBorrowings,"18,000,000","240,000,000","653,000,000","472,000,000","449,000,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"0","1,000,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"249,000,000","211,000,000","282,000,000","315,000,000","223,000,000","196,076,000","122,216,000","141,798,000","50,947,000","60,086,000","101,985,000","29,538,000",,,,,,,,,
			CurrentDeferredRevenue,"249,000,000","211,000,000","282,000,000","315,000,000","223,000,000","196,076,000","122,216,000","141,798,000","50,947,000","60,086,000","101,985,000","29,538,000",,,,,,,,,
		OtherCurrentLiabilities,"29,000,000","476,000,000","522,000,000","267,000,000","374,000,000",,,,,,,,"40,104,000","18,120,000","1,003,000","1,676,000",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,558,000,000","1,261,000,000","1,577,000,000","1,230,000,000","1,197,000,000","1,292,000,000","816,024,000","324,471,000","295,239,000","224,609,000","212,264,000","250,295,000","253,905,000","89,416,000","9,350,000","11,104,000","3,422,000",,,,
		LongTermDebtAndCapitalLeaseObligation,"1,468,000,000","1,217,000,000","1,516,000,000","1,173,000,000","1,160,000,000","905,048,000","602,854,000","261,784,000","240,330,000","188,663,000","184,355,000","227,367,000","200,000,000","45,000,000",,"1,723,000",,"3,295,000","3,401,000",,
			LongTermDebt,"1,237,000,000","1,020,000,000","1,318,000,000","975,000,000","962,000,000","704,097,000","416,368,000","261,784,000","240,330,000","188,663,000","184,355,000","227,367,000","200,000,000","45,000,000",,"1,723,000",,"3,295,000","3,401,000",,
			LongTermCapitalLeaseObligation,"231,000,000","197,000,000","198,000,000","198,000,000","198,000,000","200,951,000","186,486,000",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,"0","15,000,000",,"24,271,000","580,000","37,900,000","33,127,000","16,235,000","12,506,000","0","10,136,000","6,700,000","4,796,000","5,315,000",,,,,
			NonCurrentDeferredTaxesLiabilities,,,"0","15,000,000",,"24,271,000","580,000","37,900,000","33,127,000","16,235,000","12,506,000","0","10,136,000","6,700,000","4,796,000","5,315,000",,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,"0",,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,"0","329,194,000","186,239,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"90,000,000","44,000,000","61,000,000","42,000,000","37,000,000","33,487,000","26,351,000","24,787,000","21,782,000","19,711,000","15,403,000","22,928,000","43,769,000","37,716,000","4,554,000","4,066,000","3,422,000",,,,
TotalEquityGrossMinorityInterest,"1,960,000,000","1,647,000,000","1,337,000,000","1,649,000,000","1,557,000,000","1,010,442,000","892,937,000","782,314,000","755,073,000","719,057,000","542,738,000","510,664,000","490,478,000","420,166,000","362,850,000","330,622,000","221,322,000","95,267,000","64,759,000","34,607,000","20,645,000"
	StockholdersEquity,"1,960,000,000","1,647,000,000","1,337,000,000","1,649,000,000","1,557,000,000","1,010,442,000","892,937,000","782,314,000","755,073,000","719,057,000","542,738,000","510,664,000","490,478,000","420,166,000","362,850,000","330,622,000","221,322,000","95,267,000","64,759,000","34,607,000","20,645,000"
		CapitalStock,"0","0","0","0","0","50,000","46,000","47,000","46,000","30,000","26,000","27,000","28,000","28,000","28,000","28,000","25,000","5,000",,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"0","0","0","0","0","50,000","46,000","47,000","46,000","30,000","26,000","27,000","28,000","28,000","28,000","28,000","25,000","5,000",,,
		AdditionalPaidInCapital,"175,000,000","643,000,000","1,044,000,000","841,000,000","803,000,000","396,059,000","340,848,000","285,524,000","266,022,000","251,627,000","129,902,000","146,179,000","185,808,000","173,990,000","162,693,000","157,666,000","103,854,000",,,,
		RetainedEarnings,"1,781,000,000","1,012,000,000","298,000,000","810,000,000","758,000,000","615,352,000","553,129,000","500,200,000","490,410,000","469,592,000","414,622,000","387,158,000","324,760,000","266,875,000","221,148,000","193,552,000","137,779,000","95,262,000",,,
		TreasuryStock,,,,,,,"0","3,000,000",,,"0","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"4,000,000","-8,000,000","-5,000,000","-2,000,000","-4,000,000","-1,019,000","-1,086,000","-457,000","-1,405,000","-2,192,000","-1,812,000","-2,310,000","272,000","-337,000","-629,000","-234,000","54,000",,,,
TotalCapitalization,"3,197,000,000","2,667,000,000","2,655,000,000","2,624,000,000","2,519,000,000","1,714,539,000","1,309,305,000","1,044,098,000","995,403,000","907,720,000","727,093,000","738,031,000","690,478,000","465,166,000","362,850,000","332,345,000","221,322,000","98,562,000","68,160,000","34,607,000","20,645,000"
CommonStockEquity,"1,960,000,000","1,647,000,000","1,337,000,000","1,649,000,000","1,557,000,000","1,010,442,000","892,937,000","782,314,000","755,073,000","719,057,000","542,738,000","510,664,000","490,478,000","420,166,000","362,850,000","330,622,000","221,322,000","95,267,000","64,759,000","34,607,000","20,645,000"
CapitalLeaseObligations,"231,000,000","198,000,000","198,000,000","198,000,000","198,000,000","200,951,000","186,486,000",,,,,,,,,,,,,,
NetTangibleAssets,"1,788,000,000","1,457,000,000","1,081,000,000","889,000,000","916,000,000","649,205,000","563,328,000","553,515,000","499,323,000","401,329,000","328,484,000","318,065,000","283,255,000","277,027,000","237,936,000","231,895,000","209,038,000","89,216,000","64,759,000","34,607,000","20,645,000"
WorkingCapital,"2,698,000,000","2,216,000,000","1,954,000,000","1,418,000,000","1,484,000,000","1,070,624,000","745,688,000","521,089,000","446,248,000","392,391,000","321,173,000","340,755,000","407,671,000","258,609,000","189,232,000","202,185,000","182,216,000",,,,
InvestedCapital,"3,215,000,000","2,907,000,000","3,308,000,000","3,096,000,000","2,968,000,000","1,714,880,000","1,491,313,000","1,045,253,000","996,600,000","907,720,000","727,093,000","738,031,000","690,478,000","465,166,000","362,850,000","332,516,000","221,322,000","98,617,000","68,160,000","34,607,000","37,941,000"
TangibleBookValue,"1,788,000,000","1,457,000,000","1,081,000,000","889,000,000","916,000,000","649,205,000","563,328,000","553,515,000","499,323,000","401,329,000","328,484,000","318,065,000","283,255,000","277,027,000","237,936,000","231,895,000","209,038,000","89,216,000","64,759,000","34,607,000","20,645,000"
TotalDebt,"1,486,000,000","1,458,000,000","2,169,000,000","1,645,000,000","1,609,000,000","905,389,000","784,862,000","262,939,000","241,527,000","188,663,000","184,355,000","227,367,000","200,000,000","45,000,000",,"1,894,000",,"3,350,000","3,401,000",,"17,296,000"
NetDebt,,,,,,,,,,,,,,,,,,"3,350,000",,,
ShareIssued,"62,000,000","62,000,000","60,000,000","57,000,000","56,000,000","49,727,000","45,871,000","46,873,000","45,815,000","45,463,500","38,410,500","42,190,500","42,541,681","42,337,282","41,688,540","41,403,664","38,060,677","37,902,382","37,902,382","37,902,382","37,902,382"
OrdinarySharesNumber,"62,000,000","62,000,000","60,000,000","57,000,000","56,000,000","49,727,000","45,871,000","46,762,000","45,815,000","45,463,500","38,410,500","40,389,000","42,541,681","42,337,282","41,688,540","41,403,664","38,060,677","37,902,382","37,902,382","37,902,382","37,902,382"
TreasurySharesNumber,,,,,,,,"111,000",,,,"1,801,500",,,,,,,,,
