name,ttm,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalRevenue,"15,524,000,000","15,524,000,000","15,860,000,000","15,478,000,000","14,757,000,000","14,437,000,000","13,506,000,000","12,540,000,000","12,148,000,000","10,877,000,000","9,700,000,000","8,627,000,000","8,573,000,000","8,828,000,000","8,560,698,000","7,722,860,000","7,131,388,000","6,491,673,000","5,975,076,000","5,634,130,000","5,528,537,000","5,124,200,000","5,027,900,000","4,851,600,000","4,453,100,000","4,113,500,000","3,894,500,000","3,589,900,000","3,422,000,000","3,179,800,000","2,893,900,000","2,671,100,000","2,327,900,000","1,920,200,000","1,629,900,000","1,301,900,000"
	OperatingRevenue,"15,524,000,000","15,524,000,000","15,860,000,000","15,478,000,000","14,757,000,000","14,437,000,000","13,506,000,000","12,540,000,000","12,148,000,000","10,877,000,000","9,700,000,000","8,627,000,000","8,573,000,000","8,828,000,000","8,560,698,000","7,722,860,000","7,131,388,000","6,491,673,000","5,975,076,000","5,634,130,000","5,528,537,000","5,124,200,000","5,027,900,000","4,851,600,000","4,453,100,000","4,113,500,000","3,894,500,000","3,589,900,000","3,422,000,000","3,179,800,000","2,893,900,000","2,671,100,000","2,327,900,000","1,920,200,000","1,629,900,000","1,301,900,000"
CostOfRevenue,"9,932,000,000","9,932,000,000","10,155,000,000","9,890,000,000","9,440,000,000","9,168,000,000","8,406,000,000","7,737,000,000","7,432,000,000","6,592,000,000","5,897,000,000","5,328,000,000","5,417,000,000","5,526,000,000","5,353,949,000","4,888,023,000","4,559,388,000","4,213,955,000","3,971,372,000","3,765,859,000","3,457,566,000","3,172,500,000","3,167,800,000","3,136,000,000","2,925,900,000","2,672,000,000","2,488,800,000","2,365,800,000","2,236,300,000","2,073,400,000","1,914,600,000","1,758,500,000","1,503,500,000","1,250,800,000","1,048,900,000","856,400,000"
GrossProfit,"5,592,000,000","5,592,000,000","5,705,000,000","5,588,000,000","5,317,000,000","5,269,000,000","5,100,000,000","4,803,000,000","4,716,000,000","4,285,000,000","3,803,000,000","3,299,000,000","3,156,000,000","3,302,000,000","3,206,749,000","2,834,837,000","2,572,000,000","2,277,718,000","2,003,704,000","1,868,271,000","2,070,971,000","1,951,700,000","1,860,100,000","1,715,600,000","1,527,200,000","1,441,500,000","1,405,700,000","1,224,100,000","1,185,700,000","1,106,400,000","979,300,000","912,600,000","824,400,000","669,400,000","581,000,000","445,500,000"
OperatingExpense,"4,808,000,000","4,808,000,000","4,868,000,000","4,662,000,000","4,315,000,000","4,168,000,000","3,777,000,000","3,453,000,000","3,371,000,000","3,036,000,000","2,685,000,000","2,465,000,000","2,377,000,000","2,360,000,000","2,296,863,000","2,100,666,000","2,020,233,000","1,943,715,000","1,813,968,000","1,722,635,000","1,938,998,000","1,678,300,000","1,582,500,000","1,482,600,000","1,373,700,000","1,255,100,000","1,134,100,000","1,044,100,000","1,004,900,000","927,500,000","833,400,000","740,100,000","643,600,000","527,600,000","455,400,000","364,200,000"
	SellingGeneralAndAdministration,"4,808,000,000","4,808,000,000","4,868,000,000","4,662,000,000","4,315,000,000","4,168,000,000","3,777,000,000","3,453,000,000","3,371,000,000","3,036,000,000","2,685,000,000","2,465,000,000","2,386,000,000","2,360,000,000","2,296,863,000","2,100,666,000","2,020,233,000","1,943,715,000","1,813,968,000","1,722,635,000","1,747,048,000","1,491,000,000","1,405,300,000","1,322,900,000","1,217,600,000","1,120,800,000","1,023,300,000","940,600,000","902,100,000","831,500,000","747,800,000","669,200,000","583,000,000","477,500,000","408,700,000","326,800,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,"356,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,"356,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,"2,109,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"191,950,000","187,300,000","177,200,000","159,700,000","156,100,000","134,300,000","110,800,000","103,500,000","102,800,000","96,000,000","85,600,000","70,900,000","60,600,000","50,100,000","46,700,000","37,400,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"191,950,000","187,300,000","177,200,000","159,700,000","156,100,000","134,300,000","110,800,000","103,500,000","102,800,000","96,000,000","85,600,000","70,900,000","60,600,000","50,100,000","46,700,000","37,400,000"
	OtherOperatingExpenses,,,,,,,,,,,,,"-9,000,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"784,000,000","784,000,000","837,000,000","926,000,000","1,002,000,000","1,101,000,000","1,323,000,000","1,350,000,000","1,345,000,000","1,249,000,000","1,118,000,000","834,000,000","779,000,000","942,000,000","909,886,000","734,171,000","551,767,000","334,003,000","189,736,000","145,636,000","131,973,000","273,400,000","277,600,000","233,000,000","153,500,000","186,400,000","271,600,000","180,000,000","180,800,000","178,900,000","145,900,000","172,500,000","180,800,000","141,800,000","125,600,000","81,300,000"
NetNonOperatingInterestIncomeExpense,"-102,000,000","-102,000,000","-104,000,000","-136,000,000","-121,000,000","-125,000,000","-138,000,000","-161,000,000","-160,000,000","-130,000,000","-127,000,000","-145,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"10,000,000","10,000,000","15,000,000","5,000,000","1,000,000",,"1,000,000","1,000,000","2,000,000","2,000,000","6,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"112,000,000","112,000,000","119,000,000","141,000,000","122,000,000","125,000,000","139,000,000","162,000,000","162,000,000","132,000,000","133,000,000","148,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"102,000,000","102,000,000","104,000,000","136,000,000","121,000,000","125,000,000","138,000,000","161,000,000","160,000,000","130,000,000","127,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
